"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA","A_minus_xAG","KP","Final_Third","PPA","CrsPA","PrgP","Url"
2023,"RB Leipzig","Bundesliga","Abdou Diallo","SEN","DF,MF","26",1996,5.3,323,381,84.8,6092,2643,128,139,92.1,157,174,90.2,36,60,60,0,0.1,0.3,-0.1,1,25,4,0,24,"https://fbref.com/en/players/fc62f087/Abdou-Diallo"
2023,"RB Leipzig","Bundesliga","Emil Forsberg","SWE","MF,FW","30",1991,16.5,422,520,81.2,5980,1691,259,300,86.3,124,145,85.5,20,32,62.5,4,2.3,2.6,1.7,18,47,21,1,67,"https://fbref.com/en/players/9a2e0ccc/Emil-Forsberg"
2023,"RB Leipzig","Bundesliga","Péter Gulácsi","HUN","GK","32",1990,6,189,215,87.9,4257,2285,44,44,100,112,112,100,33,59,55.9,0,0,0,0,0,3,0,0,0,"https://fbref.com/en/players/bcb2ccd8/Peter-Gulacsi"
2023,"RB Leipzig","Bundesliga","Joško Gvardiol","CRO","DF","20",2002,24.1,1914,2149,89.1,38395,13386,588,632,93,1096,1159,94.6,217,314,69.1,0,0.6,1,-0.6,12,137,10,1,116,"https://fbref.com/en/players/5ad50391/Josko-Gvardiol"
2023,"RB Leipzig","Bundesliga","Amadou Haidara","MLI","MF","24",1998,15.9,684,824,83,11151,3521,345,406,85,272,310,87.7,51,72,70.8,1,1.5,1.3,-0.5,12,93,14,0,85,"https://fbref.com/en/players/92432bc6/Amadou-Haidara"
2023,"RB Leipzig","Bundesliga","Marcel Halstenberg","GER","DF","30",1991,17.3,918,1171,78.4,15582,5277,432,490,88.2,414,498,83.1,62,127,48.8,1,2.1,1.8,-1.1,19,49,16,5,59,"https://fbref.com/en/players/8ff2354e/Marcel-Halstenberg"
2023,"RB Leipzig","Bundesliga","Benjamin Henrichs","GER","DF,MF","25",1997,24.3,1198,1538,77.9,19513,5932,624,711,87.8,480,576,83.3,77,165,46.7,2,1.8,3.5,0.2,20,92,31,10,109,"https://fbref.com/en/players/0a89e877/Benjamin-Henrichs"
2023,"RB Leipzig","Bundesliga","Kevin Kampl","SVN","MF","31",1990,15.2,791,898,88.1,12894,3384,396,436,90.8,328,354,92.7,50,64,78.1,2,1,1.1,1,12,71,14,1,80,"https://fbref.com/en/players/b825a650/Kevin-Kampl"
2023,"RB Leipzig","Bundesliga","Lukas Klostermann","GER","DF","26",1996,10.1,687,784,87.6,12138,3677,282,305,92.5,355,380,93.4,44,79,55.7,0,0.1,0.5,-0.1,1,36,3,0,40,"https://fbref.com/en/players/ca8033cb/Lukas-Klostermann"
2023,"RB Leipzig","Bundesliga","Konrad Laimer","AUT","MF","25",1997,16.3,596,751,79.4,9538,2846,294,339,86.7,241,279,86.4,39,77,50.6,0,2.3,1.7,-2.3,16,63,17,2,93,"https://fbref.com/en/players/c1b7847c/Konrad-Laimer"
2023,"RB Leipzig","Bundesliga","Christopher Nkunku","FRA","FW,MF","24",1997,21.1,497,620,80.2,7415,1852,289,335,86.3,136,160,85,44,66,66.7,4,4.3,4.6,-0.3,39,35,28,2,71,"https://fbref.com/en/players/7c56da38/Christopher-Nkunku"
2023,"RB Leipzig","Bundesliga","Hugo Novoa","ESP","DF,FW","19",2003,2,77,108,71.3,1064,275,48,53,90.6,23,33,69.7,2,7,28.6,0,0,0.1,0,2,1,0,0,4,"https://fbref.com/en/players/5458f670/Hugo-Novoa"
2023,"RB Leipzig","Bundesliga","Ørjan Nyland","NOR","GK","31",1990,2,75,99,75.8,1997,1298,19,20,95,36,36,100,20,42,47.6,1,0.1,0,0.9,1,6,1,0,0,"https://fbref.com/en/players/bdedffac/Orjan-Nyland"
2023,"RB Leipzig","Bundesliga","Dani Olmo","ESP","MF,FW","24",1998,14.2,450,596,75.5,6561,1888,258,300,86,134,173,77.5,31,57,54.4,5,4.5,5.1,0.5,38,36,27,1,68,"https://fbref.com/en/players/ae44e8e2/Dani-Olmo"
2023,"RB Leipzig","Bundesliga","Willi Orban","HUN","DF","29",1992,32.8,2345,2638,88.9,46398,16406,683,740,92.3,1415,1500,94.3,240,352,68.2,0,0.4,0.6,-0.4,6,154,2,0,153,"https://fbref.com/en/players/20030c06/Willi-Orban"
2023,"RB Leipzig","Bundesliga","Yussuf Poulsen","DEN","FW","28",1994,4.6,69,126,54.8,844,220,40,61,65.6,14,37,37.8,4,9,44.4,1,1.8,1.6,-0.8,8,7,2,1,7,"https://fbref.com/en/players/d2416c2e/Yussuf-Poulsen"
2023,"RB Leipzig","Bundesliga","David Raum","GER","DF,MF","24",1998,18.7,898,1189,75.5,15022,4628,454,503,90.3,347,436,79.6,79,178,44.4,2,4.6,5,-2.6,36,42,26,15,69,"https://fbref.com/en/players/7d450ed3/David-Raum"
2023,"RB Leipzig","Bundesliga","Xaver Schlager","AUT","MF","24",1997,16.7,771,928,83.1,13466,4066,370,411,90,324,369,87.8,74,106,69.8,1,0.7,1.6,0.3,8,87,10,1,77,"https://fbref.com/en/players/8f056768/Xaver-Schlager"
2023,"RB Leipzig","Bundesliga","André Silva","POR","FW","26",1995,19.3,349,477,73.2,4277,862,241,291,82.8,75,104,72.1,9,14,64.3,3,2.9,2.9,0.1,26,16,13,0,37,"https://fbref.com/en/players/3effaa34/Andre-Silva"
2023,"RB Leipzig","Bundesliga","Mohamed Simakan","FRA","DF","22",2000,16.2,901,1108,81.3,14885,5523,451,508,88.8,368,431,85.4,65,120,54.2,1,1.2,1.4,-0.2,11,81,16,2,88,"https://fbref.com/en/players/fcb27134/Mohamed-Simakan"
2023,"RB Leipzig","Bundesliga","Dominik Szoboszlai","HUN","MF,FW","21",2000,27.2,1262,1580,79.9,21421,5686,665,757,87.8,405,491,82.5,145,210,69,8,8.1,8.6,-0.1,70,107,46,9,151,"https://fbref.com/en/players/934e1968/Dominik-Szoboszlai"
2023,"RB Leipzig","Bundesliga","Alexander Sørloth","NOR","FW","26",1995,0.1,2,2,100,21,0,2,2,100,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e92cd3f7/Alexander-Sorloth"
2023,"RB Leipzig","Bundesliga","Timo Werner","GER","FW,MF","26",1996,21.5,505,685,73.7,7147,1425,301,360,83.6,162,222,73,22,35,62.9,3,3.1,3,-0.1,20,38,19,2,51,"https://fbref.com/en/players/49fe9070/Timo-Werner"
2023,"Rayo Vallecano","La Liga","Iván Balliu","ALB","DF","30",1992,35.9,1422,1850,76.9,23328,9525,718,792,90.7,551,707,77.9,118,235,50.2,0,2.8,2.6,-2.8,32,95,34,18,131,"https://fbref.com/en/players/cee88597/Ivan-Balliu"
2023,"Rayo Vallecano","La Liga","Bebé","CPV","FW","32",1990,0.7,21,38,55.3,411,101,8,9,88.9,9,17,52.9,4,7,57.1,0,0.1,0.1,-0.1,2,2,1,1,1,"https://fbref.com/en/players/d8712bf9/Bebe"
2023,"Rayo Vallecano","La Liga","Sergio Camello","ESP","FW","21",2001,26.7,408,523,78,5782,733,235,285,82.5,126,156,80.8,20,28,71.4,5,2.4,1.7,2.6,28,15,13,0,42,"https://fbref.com/en/players/873619c6/Sergio-Camello"
2023,"Rayo Vallecano","La Liga","Catena","ESP","DF","27",1994,34.5,1505,1825,82.5,36676,15330,299,340,87.9,841,914,92,361,538,67.1,1,1.4,0.6,-0.4,7,134,3,0,119,"https://fbref.com/en/players/274ab13c/Catena"
2023,"Rayo Vallecano","La Liga","Pep Chavarría","ESP","FW,MF","24",1998,4.1,126,178,70.8,1933,743,65,77,84.4,45,57,78.9,8,18,44.4,2,0.7,0.5,1.3,11,7,8,2,19,"https://fbref.com/en/players/63c5e56b/Pep-Chavarria"
2023,"Rayo Vallecano","La Liga","Pathé Ciss","SEN","MF,DF","28",1994,14.2,575,700,82.1,11074,3062,226,268,84.3,273,307,88.9,70,96,72.9,0,0.3,0.3,-0.3,6,63,4,0,65,"https://fbref.com/en/players/9a0408b6/Pathe-Ciss"
2023,"Rayo Vallecano","La Liga","Santi Comesaña","ESP","MF","25",1996,27.2,1024,1240,82.6,16598,5032,533,604,88.2,377,449,84,83,115,72.2,2,2.2,2,-0.2,41,136,17,2,150,"https://fbref.com/en/players/5ae499d0/Santi-Comesana"
2023,"Rayo Vallecano","La Liga","Stole Dimitrievski","MKD","GK","28",1993,36.9,690,1124,61.4,20209,14772,118,118,100,331,336,98.5,240,658,36.5,0,0,0,0,1,21,0,0,0,"https://fbref.com/en/players/fc70e345/Stole-Dimitrievski"
2023,"Rayo Vallecano","La Liga","Radamel Falcao","COL","FW,MF","36",1986,6.8,123,167,73.7,1625,211,81,100,81,34,40,85,4,7,57.1,0,0.1,0.2,-0.1,3,7,1,0,14,"https://fbref.com/en/players/66116290/Radamel-Falcao"
2023,"Rayo Vallecano","La Liga","Álvaro García","ESP","FW,MF","29",1992,31.9,664,1036,64.1,10196,3009,383,473,81,214,337,63.5,46,128,35.9,5,5.7,4.9,-0.7,48,28,41,27,71,"https://fbref.com/en/players/90bbd822/Alvaro-Garcia"
2023,"Rayo Vallecano","La Liga","Fran Garcia","ESP","DF","22",1999,37.9,1626,2071,78.5,26531,8312,800,879,91,684,830,82.4,107,244,43.9,3,1.6,2,1.4,29,139,31,26,147,"https://fbref.com/en/players/7226539b/Fran-Garcia"
2023,"Rayo Vallecano","La Liga","Mario Hernández","ESP","DF","23",1999,1.1,30,38,78.9,455,139,16,21,76.2,11,12,91.7,2,4,50,0,0,0,0,0,3,0,0,3,"https://fbref.com/en/players/90162357/Mario-Hernandez"
2023,"Rayo Vallecano","La Liga","Florian Lejeune","FRA","DF","31",1991,28.5,1110,1417,78.3,26005,10316,248,285,87,633,696,90.9,221,401,55.1,0,0.3,0.4,-0.3,8,119,5,1,80,"https://fbref.com/en/players/6eaed4eb/Florian-Lejeune"
2023,"Rayo Vallecano","La Liga","Diego López","ESP","GK","40",1981,1.1,22,29,75.9,462,309,7,8,87.5,11,11,100,4,10,40,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/73683fa9/Diego-Lopez"
2023,"Rayo Vallecano","La Liga","Unai López","ESP","MF","26",1995,13.9,745,929,80.2,13818,3802,332,372,89.2,283,328,86.3,110,175,62.9,2,1.4,1.9,0.6,21,102,14,3,98,"https://fbref.com/en/players/88050721/Unai-Lopez"
2023,"Rayo Vallecano","La Liga","Andrés Martín","ESP","FW,MF","23",1999,2.3,39,77,50.6,623,173,21,33,63.6,12,19,63.2,4,14,28.6,0,0.5,0.2,-0.5,1,1,3,2,4,"https://fbref.com/en/players/2ae30661/Andres-Martin"
2023,"Rayo Vallecano","La Liga","Diego Méndez","ESP","MF","18",2003,0,1,2,50,13,2,1,2,50,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b151a3f2/Diego-Mendez"
2023,"Rayo Vallecano","La Liga","Abdul Mumin","GHA","DF","24",1998,10.2,299,390,76.7,6424,1975,73,82,89,180,202,89.1,45,99,45.5,0,0,0.1,0,1,18,1,1,19,"https://fbref.com/en/players/5487adcd/Abdul-Mumin"
2023,"Rayo Vallecano","La Liga","Pablo Muñoz","ESP","MF","18",2003,0.1,2,2,100,23,15,2,2,100,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0,1,"https://fbref.com/en/players/44e8521b/Pablo-Munoz"
2023,"Rayo Vallecano","La Liga","Randy Ntekja","FRA","FW,MF","24",1997,1.3,49,65,75.4,752,155,23,31,74.2,20,21,95.2,3,6,50,0,0,0.1,0,1,7,1,0,6,"https://fbref.com/en/players/a6103274/Randy-Ntekja"
2023,"Rayo Vallecano","La Liga","Isaac Palazón Camacho","ESP","FW,MF","27",1994,32.9,979,1376,71.1,16672,4781,492,563,87.4,340,447,76.1,111,264,42,5,5.2,5.9,-0.2,66,84,47,11,127,"https://fbref.com/en/players/49dbab27/Isaac-Palazon-Camacho"
2023,"Rayo Vallecano","La Liga","José Pozo","ESP","MF,FW","26",1996,1,34,45,75.6,481,128,20,24,83.3,8,13,61.5,3,4,75,0,0.1,0.2,-0.1,2,5,2,0,6,"https://fbref.com/en/players/fc8b614b/Jose-Pozo"
2023,"Rayo Vallecano","La Liga","Salvi","ESP","FW,MF","31",1991,5.4,119,208,57.2,1677,539,85,106,80.2,23,46,50,8,26,30.8,0,0.7,0.8,-0.7,7,7,8,5,13,"https://fbref.com/en/players/405f267a/Salvi"
2023,"Rayo Vallecano","La Liga","Esteban Saveljich","MNE","FW","31",1991,0,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/79f2a5f5/Esteban-Saveljich"
2023,"Rayo Vallecano","La Liga","Mario Suárez","ESP","MF,DF","35",1987,0.1,2,3,66.7,28,6,1,1,100,1,2,50,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7106f0a0/Mario-Suarez"
2023,"Rayo Vallecano","La Liga","Raúl de Tomás","ESP","FW","27",1994,8.9,114,155,73.5,1874,303,58,68,85.3,37,46,80.4,12,24,50,0,0.5,0.9,-0.5,9,8,7,0,18,"https://fbref.com/en/players/02ef8778/Raul-de-Tomas"
2023,"Rayo Vallecano","La Liga","Óscar Trejo","ARG","MF,FW","34",1988,23.8,811,1005,80.7,11119,3045,497,558,89.1,233,283,82.3,36,69,52.2,4,3.3,2.9,0.7,43,107,23,2,123,"https://fbref.com/en/players/fc647b34/Oscar-Trejo"
2023,"Rayo Vallecano","La Liga","Óscar Valentín","ESP","MF","27",1994,28.4,957,1173,81.6,16532,5381,469,528,88.8,377,440,85.7,97,159,61,0,0.9,1.2,-0.9,19,138,5,1,133,"https://fbref.com/en/players/592f3158/Oscar-Valentin"
2023,"Real Madrid","La Liga","David Alaba","AUT","DF","30",1992,20.4,1042,1189,87.6,15258,5475,601,626,96,340,388,87.6,53,99,53.5,3,1.1,1.3,1.9,16,68,9,4,67,"https://fbref.com/en/players/05439de2/David-Alaba"
2023,"Real Madrid","La Liga","Sergio Arribas","ESP","MF,FW","20",2001,0.2,9,11,81.8,131,35,6,6,100,3,5,60,0,0,NA,0,0,0,0,1,1,1,0,2,"https://fbref.com/en/players/1e465e70/Sergio-Arribas"
2023,"Real Madrid","La Liga","Marco Asensio","ESP","FW,MF","26",1996,16,650,802,81,9900,2248,378,415,91.1,187,222,84.2,56,102,54.9,6,4.9,4.2,1.1,41,60,26,6,70,"https://fbref.com/en/players/45af8a54/Marco-Asensio"
2023,"Real Madrid","La Liga","Karim Benzema","FRA","FW","34",1987,22.6,924,1070,86.4,10990,2417,624,695,89.8,193,210,91.9,24,32,75,3,5.8,5.5,-2.8,48,71,51,0,138,"https://fbref.com/en/players/70d74ece/Karim-Benzema"
2023,"Real Madrid","La Liga","Eduardo Camavinga","FRA","MF,DF","19",2002,22.3,1364,1504,90.7,21221,5654,711,763,93.2,517,548,94.3,89,112,79.5,1,1.5,2.2,-0.5,24,138,17,1,165,"https://fbref.com/en/players/7b9c2d84/Eduardo-Camavinga"
2023,"Real Madrid","La Liga","Dani Carvajal","ESP","DF","30",1992,19.8,1133,1333,85,18356,4041,607,664,91.4,416,483,86.1,86,123,69.9,2,2,2,0,22,57,21,8,58,"https://fbref.com/en/players/4958bfb2/Dani-Carvajal"
2023,"Real Madrid","La Liga","Casemiro","BRA","MF","30",1992,0.1,7,8,87.5,134,50,6,6,100,0,0,NA,1,2,50,0,0,0,0,0,1,0,0,0,"https://fbref.com/en/players/4d224fe8/Casemiro"
2023,"Real Madrid","La Liga","Dani Ceballos","ESP","MF","25",1996,17.4,1362,1504,90.6,21362,6610,745,785,94.9,445,475,93.7,117,146,80.1,4,2.1,2,1.9,30,198,18,1,204,"https://fbref.com/en/players/c0617e2b/Dani-Ceballos"
2023,"Real Madrid","La Liga","Thibaut Courtois","BEL","GK","30",1992,31,980,1136,86.3,23008,14737,219,220,99.5,560,567,98.8,196,341,57.5,0,0.4,0,-0.4,2,6,1,0,0,"https://fbref.com/en/players/1840e36d/Thibaut-Courtois"
2023,"Real Madrid","La Liga","Eden Hazard","BEL","FW","31",1991,2.2,96,108,88.9,1184,231,60,68,88.2,21,22,95.5,4,4,100,1,0.5,0.5,0.5,7,6,3,0,8,"https://fbref.com/en/players/a39bb753/Eden-Hazard"
2023,"Real Madrid","La Liga","Vinicius Júnior","BRA","FW","22",2000,31.4,883,1153,76.6,11725,2422,581,665,87.4,204,262,77.9,44,74,59.5,9,9.4,8.8,-0.4,64,30,45,2,87,"https://fbref.com/en/players/7111d552/Vinicius-Junior"
2023,"Real Madrid","La Liga","Toni Kroos","GER","MF","32",1990,23.9,2255,2482,90.9,42174,15247,991,1022,97,907,964,94.1,314,419,74.9,4,4.4,5.5,-0.4,55,372,26,7,319,"https://fbref.com/en/players/6ce1f46f/Toni-Kroos"
2023,"Real Madrid","La Liga","Andriy Lunin","UKR","GK","23",1999,7,205,227,90.3,4750,3000,45,45,100,117,120,97.5,43,61,70.5,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3061e1ec/Andriy-Lunin"
2023,"Real Madrid","La Liga","Mariano","DOM","FW","28",1993,1.7,32,41,78,426,81,25,30,83.3,5,7,71.4,2,2,100,0,0.4,0.7,-0.4,1,3,0,0,2,"https://fbref.com/en/players/5c4dc0ff/Mariano"
2023,"Real Madrid","La Liga","Ferland Mendy","FRA","DF","27",1995,15,794,862,92.1,10969,2745,507,532,95.3,223,246,90.7,34,38,89.5,1,0.6,0.6,0.4,13,54,9,0,56,"https://fbref.com/en/players/3cefcaef/Ferland-Mendy"
2023,"Real Madrid","La Liga","Éder Militão","BRA","DF","24",1998,30,1660,1881,88.3,31882,10563,648,691,93.8,794,862,92.1,188,273,68.9,0,0.6,0.8,-0.6,6,138,5,1,98,"https://fbref.com/en/players/2784f898/Eder-Militao"
2023,"Real Madrid","La Liga","Luka Modrić","CRO","MF","36",1985,19.4,1336,1521,87.8,20964,6451,740,786,94.1,414,467,88.7,127,179,70.9,3,4.5,4.2,-1.5,42,153,22,3,182,"https://fbref.com/en/players/6025fab1/Luka-Modric"
2023,"Real Madrid","La Liga","Álvaro Muñoz","URU","FW","18",2004,0.9,9,12,75,127,22,5,6,83.3,4,6,66.7,0,0,NA,1,0.3,0.1,0.7,1,0,1,0,1,"https://fbref.com/en/players/49a6ecbb/Alvaro-Munoz"
2023,"Real Madrid","La Liga","Nacho","ESP","DF","32",1990,18.2,1085,1184,91.6,16750,5906,577,612,94.3,427,454,94.1,53,74,71.6,1,0.9,0.7,0.1,12,79,8,1,75,"https://fbref.com/en/players/2946f9a1/Nacho"
2023,"Real Madrid","La Liga","Álvaro Odriozola","ESP","DF","26",1995,0.4,27,28,96.4,376,108,19,20,95,7,7,100,1,1,100,0,0.3,0.1,-0.3,2,1,1,1,2,"https://fbref.com/en/players/1d1691ad/Alvaro-Odriozola"
2023,"Real Madrid","La Liga","Rodrygo","BRA","FW,MF","21",2001,26.4,918,1050,87.4,10744,2092,650,702,92.6,162,188,86.2,33,43,76.7,8,7,6.2,1,47,63,28,3,81,"https://fbref.com/en/players/8f5e92a6/Rodrygo"
2023,"Real Madrid","La Liga","Antonio Rüdiger","GER","DF","29",1993,26.8,1486,1617,91.9,26566,8924,595,621,95.8,768,807,95.2,109,153,71.2,0,0.1,0.9,-0.1,2,75,6,0,59,"https://fbref.com/en/players/18b896d6/Antonio-Rudiger"
2023,"Real Madrid","La Liga","Aurélien Tchouaméni","FRA","MF","22",2000,23.5,1578,1700,92.8,25016,7823,807,851,94.8,646,686,94.2,88,106,83,4,2.2,2.1,1.8,22,159,11,0,142,"https://fbref.com/en/players/4f255115/Aurelien-Tchouameni"
2023,"Real Madrid","La Liga","Jesús Vallejo","ESP","DF","25",1997,0.2,12,12,100,224,80,4,4,100,6,6,100,1,1,100,0,0,0,0,0,1,0,0,0,"https://fbref.com/en/players/c2111b45/Jesus-Vallejo"
2023,"Real Madrid","La Liga","Federico Valverde","URU","MF,FW","24",1998,27.8,1427,1641,87,21092,4276,855,915,93.4,424,489,86.7,99,136,72.8,4,6.3,5.1,-2.3,43,118,45,6,151,"https://fbref.com/en/players/0959c2a2/Federico-Valverde"
2023,"Real Madrid","La Liga","Lucas Vázquez","ESP","DF","31",1991,12.7,808,936,86.3,12257,2640,456,495,92.1,279,319,87.5,50,74,67.6,1,1.6,3.1,-0.6,21,28,30,6,50,"https://fbref.com/en/players/fd51b456/Lucas-Vazquez"
2023,"Real Sociedad","La Liga","Mohamed Ali Cho","FRA","FW,MF","18",2004,6.5,108,165,65.5,1506,407,72,82,87.8,27,53,50.9,5,17,29.4,2,1.6,1.6,0.4,7,6,10,7,8,"https://fbref.com/en/players/f8405304/Mohamed-Ali-Cho"
2023,"Real Sociedad","La Liga","Ander Barrenetxea","ESP","FW,DF","20",2001,9.8,288,376,76.6,4302,1117,162,187,86.6,95,113,84.1,19,33,57.6,1,1.2,1.1,-0.2,9,14,9,1,27,"https://fbref.com/en/players/200e89e1/Ander-Barrenetxea"
2023,"Real Sociedad","La Liga","Aritz Elustondo","ESP","DF","28",1994,16.1,653,809,80.7,10994,4008,302,337,89.6,296,359,82.5,42,81,51.9,1,1,0.4,0,4,39,7,2,52,"https://fbref.com/en/players/f7dc2ae5/Aritz-Elustondo"
2023,"Real Sociedad","La Liga","Carlos Fernández","ESP","FW","26",1996,7,96,148,64.9,1274,273,51,78,65.4,35,48,72.9,0,3,0,0,0.6,0.3,-0.6,7,4,4,0,13,"https://fbref.com/en/players/e08647d6/Carlos-Fernandez"
2023,"Real Sociedad","La Liga","Andoni Gorosabel","ESP","DF","25",1996,19,888,1049,84.7,13271,4844,512,561,91.3,297,344,86.3,50,83,60.2,0,1,1.7,-1,13,42,22,12,68,"https://fbref.com/en/players/6f5f82c0/Andoni-Gorosabel"
2023,"Real Sociedad","La Liga","Ander Guevara","ESP","MF","25",1997,2.5,161,179,89.9,2454,585,85,88,96.6,66,71,93,5,8,62.5,0,0.7,0.3,-0.7,4,23,1,0,15,"https://fbref.com/en/players/8e48dc61/Ander-Guevara"
2023,"Real Sociedad","La Liga","Asier Illarramendi","ESP","MF","32",1990,12,545,640,85.2,8295,2035,297,329,90.3,198,220,90,32,49,65.3,0,0.4,0.4,-0.4,10,53,3,1,48,"https://fbref.com/en/players/5ce0b5ba/Asier-Illarramendi"
2023,"Real Sociedad","La Liga","Alexander Isak","SWE","FW","22",1999,1.7,17,30,56.7,236,60,11,14,78.6,6,9,66.7,0,2,0,0,0.1,0,-0.1,2,0,1,0,3,"https://fbref.com/en/players/8e92be30/Alexander-Isak"
2023,"Real Sociedad","La Liga","Jon Karrikaburu","ESP","FW","19",2002,1,11,18,61.1,164,66,5,7,71.4,2,4,50,2,3,66.7,0,0.3,0.1,-0.3,1,2,1,0,4,"https://fbref.com/en/players/211589b8/Jon-Karrikaburu"
2023,"Real Sociedad","La Liga","Takefusa Kubo","JPN","FW,MF","21",2001,27.1,621,875,71,8389,2340,382,454,84.1,174,249,69.9,29,65,44.6,4,6,5.4,-2,39,33,34,4,81,"https://fbref.com/en/players/16aa3654/Takefusa-Kubo"
2023,"Real Sociedad","La Liga","Robin Le Normand","ESP","DF","25",1996,31.1,1533,1740,88.1,30128,8968,485,542,89.5,862,926,93.1,171,240,71.3,0,0.1,0.6,-0.1,3,93,2,0,122,"https://fbref.com/en/players/9a64e67e/Robin-Le-Normand"
2023,"Real Sociedad","La Liga","Jon Magunacelaya","ESP","MF,FW","22",2000,0.7,8,16,50,150,56,4,10,40,3,4,75,1,1,100,0,0.4,0.5,-0.4,2,0,0,0,0,"https://fbref.com/en/players/d4808594/Jon-Magunacelaya"
2023,"Real Sociedad","La Liga","Pablo Marín","ESP","MF,FW","19",2003,4,128,168,76.2,1809,362,78,92,84.8,36,48,75,9,12,75,0,0.8,0.4,-0.8,6,9,2,0,15,"https://fbref.com/en/players/a83c19cf/Pablo-Marin"
2023,"Real Sociedad","La Liga","Ander Martin","ESP","MF,FW","21",2000,0.5,12,24,50,175,71,7,9,77.8,4,9,44.4,0,1,0,0,0.1,0,-0.1,2,2,0,0,3,"https://fbref.com/en/players/e1e75690/Ander-Martin"
2023,"Real Sociedad","La Liga","Brais Méndez","ESP","MF","25",1997,26.7,1010,1312,77,16082,4201,546,618,88.3,303,383,79.1,110,206,53.4,4,3.8,4.8,0.2,48,92,29,3,137,"https://fbref.com/en/players/c9e39d91/Brais-Mendez"
2023,"Real Sociedad","La Liga","Mikel Merino","ESP","MF","26",1996,27.7,1145,1502,76.2,18019,6014,607,715,84.9,408,517,78.9,83,161,51.6,9,5.4,5,3.6,44,154,36,5,172,"https://fbref.com/en/players/d080ed5e/Mikel-Merino"
2023,"Real Sociedad","La Liga","Aihen Muñoz","ESP","DF","24",1997,19.5,781,1027,76,13080,5178,389,436,89.2,323,403,80.1,60,132,45.5,1,0.9,1.1,0.1,14,48,18,11,57,"https://fbref.com/en/players/228b0d9d/Aihen-Munoz"
2023,"Real Sociedad","La Liga","Roberto Navarro","ESP","MF,FW","20",2002,3.9,99,138,71.7,1345,382,60,73,82.2,22,35,62.9,8,13,61.5,0,1.2,1.1,-1.2,12,8,3,0,13,"https://fbref.com/en/players/c997b942/Roberto-Navarro"
2023,"Real Sociedad","La Liga","Olasagasti","ESP","MF,DF","21",2000,0.7,39,48,81.3,645,118,19,25,76,18,19,94.7,2,3,66.7,0,0,0,0,0,6,1,0,2,"https://fbref.com/en/players/3d99999d/Olasagasti"
2023,"Real Sociedad","La Liga","Mikel Oyarzabal","ESP","FW,MF","25",1997,13.5,285,392,72.7,4018,796,179,205,87.3,76,103,73.8,17,39,43.6,1,2.2,1.9,-1.2,14,14,9,2,29,"https://fbref.com/en/players/8c3c640c/Mikel-Oyarzabal"
2023,"Real Sociedad","La Liga","Jon Pacheco","ESP","DF","21",2001,13.3,812,907,89.5,15784,4590,262,280,93.6,464,490,94.7,78,117,66.7,1,0.1,0.1,0.9,1,51,0,0,48,"https://fbref.com/en/players/44150beb/Jon-Pacheco"
2023,"Real Sociedad","La Liga","Álex Remiro","ESP","GK","27",1995,38,941,1313,71.7,28583,21541,142,143,99.3,442,458,96.5,357,704,50.7,0,0,0.1,0,1,28,0,0,1,"https://fbref.com/en/players/374ee424/Alex-Remiro"
2023,"Real Sociedad","La Liga","Diego Rico","ESP","DF","29",1993,18.3,746,985,75.7,12521,5657,371,425,87.3,306,394,77.7,53,120,44.2,0,1.5,1.7,-1.5,10,57,19,10,64,"https://fbref.com/en/players/d9ba39fc/Diego-Rico"
2023,"Real Sociedad","La Liga","Umar Sadiq","NGA","FW","25",1997,0.9,13,13,100,162,35,9,9,100,1,1,100,1,1,100,0,0,0,0,0,0,0,0,1,"https://fbref.com/en/players/686cbe7d/Umar-Sadiq"
2023,"Real Sociedad","La Liga","David Silva","ESP","MF","36",1986,21.5,983,1165,84.4,15023,3274,514,573,89.7,352,411,85.6,68,93,73.1,5,3.6,3,1.4,35,93,37,2,162,"https://fbref.com/en/players/e2716bd0/David-Silva"
2023,"Real Sociedad","La Liga","Alex Sola","ESP","DF","23",1999,3.9,158,198,79.8,2779,704,60,68,88.2,78,91,85.7,15,28,53.6,0,0.1,0.1,-0.1,2,6,1,1,4,"https://fbref.com/en/players/5fa714d5/Alex-Sola"
2023,"Real Sociedad","La Liga","Alexander Sørloth","NOR","FW","26",1995,26.5,329,481,68.4,4213,567,210,269,78.1,88,132,66.7,9,16,56.3,3,4.2,1.9,-1.2,31,11,10,2,20,"https://fbref.com/en/players/e92cd3f7/Alexander-Sorloth"
