URL,CMP_TOTAL,ATT_TOTAL,TOTDIST_TOTAL,PRGDIST_TOTAL,KP,FINAL_THIRD,PPA,CRSPA
https://fbref.com/en/players/88d4144a/Maximilian-Mittelstadt,326.0,472.0,5021.0,2310.0,11.0,29.0,7.0,4.0
https://fbref.com/en/players/88e357ef/Serge-Gnabry,693.0,873.0,9720.0,2515.0,36.0,49.0,33.0,5.0
https://fbref.com/en/players/88f130ed/Jean-Clair-Todibo,1931.0,2181.0,37579.0,14089.0,5.0,137.0,6.0,1.0
https://fbref.com/en/players/88f53b75/Niklas-Pyyhtia,41.0,53.0,609.0,66.0,2.0,3.0,0.0,0.0
https://fbref.com/en/players/890bc029/Jason-Mbock,6.0,10.0,107.0,55.0,1.0,0.0,0.0,0.0
https://fbref.com/en/players/89151b16/Zouhair-Feddal,159.0,201.0,3405.0,1439.0,2.0,6.0,1.0,0.0
https://fbref.com/en/players/892d5bb1/Riyad-Mahrez,958.0,1166.0,15746.0,2752.0,52.0,36.0,37.0,7.0
https://fbref.com/en/players/89976232/Armando-Izzo,1389.0,1597.0,25346.0,7926.0,15.0,85.0,7.0,2.0
https://fbref.com/en/players/89ac64a6/Manuel-Akanji,1912.0,2056.0,32634.0,10258.0,7.0,140.0,3.0,1.0
https://fbref.com/en/players/89b3bc5e/Ibrahim-Maza,11.0,15.0,141.0,46.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/89f951b5/Ivan-Rakitic,997.0,1241.0,17745.0,4758.0,28.0,113.0,23.0,5.0
https://fbref.com/en/players/8a3c1dc7/Rico-Henry,876.0,1203.0,14087.0,4856.0,23.0,73.0,41.0,18.0
https://fbref.com/en/players/8a53d24b/Ike-Ugbo,96.0,137.0,1188.0,156.0,3.0,6.0,0.0,0.0
https://fbref.com/en/players/8a6ab963/Andrey-Lunyov,35.0,44.0,880.0,696.0,0.0,1.0,0.0,0.0
https://fbref.com/en/players/8a6de8c7/Lameck-Banda,278.0,428.0,3757.0,907.0,14.0,17.0,7.0,1.0
https://fbref.com/en/players/8a7ff278/Joel-Ward,921.0,1223.0,14816.0,6577.0,9.0,80.0,11.0,6.0
https://fbref.com/en/players/8aae94b9/Mamadou-Mbaye,219.0,294.0,4345.0,1613.0,2.0,12.0,2.0,0.0
https://fbref.com/en/players/8aafd64f/Joao-Felix,445.0,584.0,6341.0,1802.0,17.0,43.0,27.0,2.0
https://fbref.com/en/players/8abd0c03/Marvin-Zeegelaar,153.0,187.0,2535.0,860.0,4.0,6.0,3.0,1.0
https://fbref.com/en/players/8ac501f5/Monchu,833.0,1054.0,16192.0,4815.0,25.0,98.0,5.0,2.0
https://fbref.com/en/players/8ac64b4e/Mohamed-Toure,3.0,6.0,46.0,15.0,1.0,0.0,0.0,0.0
https://fbref.com/en/players/8aec0537/Pascal-Gross,1879.0,2347.0,30182.0,8776.0,80.0,157.0,69.0,13.0
https://fbref.com/en/players/8b04d6c1/Pierre-Hojbjerg,2021.0,2292.0,36323.0,9705.0,30.0,207.0,35.0,5.0
https://fbref.com/en/players/8b298f56/Clement-Grenier,256.0,356.0,4406.0,1363.0,12.0,31.0,6.0,2.0
https://fbref.com/en/players/8b529245/Carlos-Vinicius,119.0,189.0,1470.0,387.0,7.0,12.0,5.0,1.0
https://fbref.com/en/players/8b57ad2c/Joao-Gomes,250.0,322.0,3832.0,878.0,5.0,18.0,0.0,0.0
https://fbref.com/en/players/8b609c34/Wilfried-Singo,853.0,1138.0,14659.0,4321.0,23.0,46.0,24.0,10.0
https://fbref.com/en/players/8b66d9cc/Yann-Karamoh,163.0,216.0,2385.0,407.0,11.0,5.0,5.0,3.0
https://fbref.com/en/players/8b6e0db2/Reece-Oxford,28.0,52.0,638.0,273.0,1.0,2.0,1.0,0.0
https://fbref.com/en/players/8b788c01/Anthony-Martial,263.0,328.0,3259.0,910.0,12.0,14.0,13.0,0.0
https://fbref.com/en/players/8b8a56ce/Simon-Kjaer,591.0,683.0,12451.0,4463.0,0.0,47.0,1.0,0.0
https://fbref.com/en/players/8b95acda/Omar-Colley,615.0,714.0,12155.0,4062.0,0.0,38.0,1.0,0.0
https://fbref.com/en/players/8b9ebd03/Willian,712.0,912.0,12115.0,2563.0,51.0,41.0,30.0,1.0
https://fbref.com/en/players/8bbe2df5/Domagoj-Bradaric,857.0,1155.0,13414.0,4480.0,17.0,40.0,17.0,9.0
https://fbref.com/en/players/8bc8829a/Lucien-Agoume,619.0,744.0,10977.0,3466.0,12.0,62.0,15.0,2.0
https://fbref.com/en/players/8bf58a80/Andreas-Ivan,9.0,11.0,100.0,42.0,0.0,2.0,0.0,0.0
https://fbref.com/en/players/8c3078cd/Luke-Harris,13.0,14.0,172.0,25.0,0.0,1.0,0.0,0.0
https://fbref.com/en/players/8c3c640c/Mikel-Oyarzabal,285.0,392.0,4018.0,796.0,14.0,14.0,9.0,2.0
https://fbref.com/en/players/8c63fae5/Luca-Ranieri,278.0,334.0,5363.0,1832.0,2.0,18.0,0.0,0.0
https://fbref.com/en/players/8c65eb5f/Mato-Jajalo,23.0,29.0,401.0,166.0,1.0,1.0,1.0,0.0
https://fbref.com/en/players/8c725b43/German-Pezzella,1129.0,1312.0,21195.0,8087.0,4.0,45.0,3.0,0.0
https://fbref.com/en/players/8c90fd7a/Victor-Osimhen,276.0,400.0,3890.0,582.0,34.0,20.0,10.0,2.0
https://fbref.com/en/players/8ca9415f/Felix-Lemarechal,89.0,113.0,1468.0,322.0,6.0,6.0,4.0,1.0
https://fbref.com/en/players/8cabdc1e/Andrea-Consigli,1130.0,1427.0,31355.0,20598.0,0.0,16.0,0.0,0.0
https://fbref.com/en/players/8cc29864/Lorenzo-Tonelli,5.0,7.0,81.0,46.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/8ce30c57/Eder-Alvarez-Balanta,64.0,91.0,1237.0,408.0,4.0,11.0,0.0,0.0
https://fbref.com/en/players/8cfc2f69/Angel-Rodriguez,59.0,82.0,839.0,183.0,3.0,6.0,1.0,0.0
https://fbref.com/en/players/8d3c902d/Cheikhou-Kouyate,185.0,246.0,2908.0,882.0,7.0,13.0,2.0,0.0
https://fbref.com/en/players/8d3cd59d/Carlos,1430.0,1719.0,22788.0,6775.0,26.0,75.0,27.0,7.0
https://fbref.com/en/players/8d62d31a/Joe-Rodon,945.0,1051.0,19753.0,5513.0,1.0,39.0,0.0,0.0
https://fbref.com/en/players/8d78e732/Robert-Lewandowski,602.0,793.0,8306.0,1669.0,35.0,49.0,31.0,2.0
https://fbref.com/en/players/8da74c05/Adrien-Tameze,835.0,1092.0,14351.0,4390.0,22.0,91.0,17.0,3.0
https://fbref.com/en/players/8daee720/Simone-Pafundi,55.0,66.0,801.0,186.0,3.0,7.0,2.0,0.0
https://fbref.com/en/players/8dbff17c/Adil-Rami,615.0,731.0,12742.0,5477.0,3.0,45.0,2.0,1.0
https://fbref.com/en/players/8df7a2fb/Ben-Mee,1348.0,1761.0,25834.0,10693.0,8.0,86.0,7.0,1.0
https://fbref.com/en/players/8dfed6e9/Adolfo-Gaich,94.0,165.0,1055.0,200.0,6.0,8.0,0.0,0.0
https://fbref.com/en/players/8e010ff4/Francisco-Portillo,365.0,459.0,5407.0,1875.0,13.0,49.0,18.0,3.0
https://fbref.com/en/players/8e088e04/Toni-Lato,390.0,490.0,6140.0,2040.0,15.0,32.0,10.0,2.0
https://fbref.com/en/players/8e16dd48/Luis-Sinisterra,273.0,339.0,3710.0,993.0,9.0,18.0,17.0,2.0
https://fbref.com/en/players/8e235926/Michael-Gregoritsch,297.0,541.0,3845.0,1141.0,24.0,28.0,16.0,1.0
https://fbref.com/en/players/8e48dc61/Ander-Guevara,161.0,179.0,2454.0,585.0,4.0,23.0,1.0,0.0
https://fbref.com/en/players/8e92be30/Alexander-Isak,296.0,398.0,4528.0,1037.0,18.0,29.0,16.0,0.0
https://fbref.com/en/players/8eb55dbb/Sheraldo-Becker,387.0,652.0,6499.0,1541.0,44.0,20.0,44.0,30.0
https://fbref.com/en/players/8ec109e6/Caleb-Okoli,345.0,458.0,5887.0,2267.0,0.0,11.0,2.0,0.0
https://fbref.com/en/players/8ec56e62/Marco-Carnesecchi,565.0,954.0,18072.0,14248.0,2.0,33.0,1.0,0.0
https://fbref.com/en/players/8eec784d/Timothy-Weah,824.0,1003.0,13165.0,3454.0,16.0,53.0,25.0,10.0
https://fbref.com/en/players/8f056768/Xaver-Schlager,771.0,928.0,13466.0,4066.0,8.0,87.0,10.0,1.0
https://fbref.com/en/players/8f0f2230/Kenan-Karaman,129.0,209.0,1740.0,514.0,7.0,13.0,9.0,2.0
https://fbref.com/en/players/8f325097/Nicolas-Cozza,462.0,636.0,7987.0,3360.0,7.0,30.0,7.0,3.0
https://fbref.com/en/players/8f3565b3/Ante-Budimir,194.0,315.0,2324.0,372.0,10.0,13.0,3.0,0.0
https://fbref.com/en/players/8f5cdf66/Oliver-Abildgaard,115.0,195.0,1943.0,930.0,6.0,17.0,3.0,2.0
https://fbref.com/en/players/8f5e92a6/Rodrygo,918.0,1050.0,10744.0,2092.0,47.0,63.0,28.0,3.0
https://fbref.com/en/players/8f62b6ee/Hugo-Lloris,561.0,728.0,13442.0,8398.0,0.0,13.0,0.0,0.0
https://fbref.com/en/players/8f68aa41/Valentin-Antov,201.0,229.0,3529.0,1518.0,1.0,12.0,2.0,0.0
https://fbref.com/en/players/8f696594/Memphis,121.0,156.0,1600.0,430.0,8.0,7.0,5.0,0.0
https://fbref.com/en/players/8f7e6783/Calvin-Stengs,82.0,100.0,1288.0,254.0,1.0,11.0,2.0,0.0
https://fbref.com/en/players/8f866fe8/Manolo-Gabbiadini,428.0,625.0,5770.0,1470.0,27.0,33.0,28.0,2.0
https://fbref.com/en/players/8f8c6934/David-Soria,610.0,1136.0,28998.0,25913.0,4.0,57.0,3.0,0.0
https://fbref.com/en/players/8fae77ea/Jordi-Masip,679.0,963.0,19683.0,14573.0,0.0,15.0,0.0,0.0
https://fbref.com/en/players/8fd9996f/Danilo-Pereira,1950.0,2068.0,32419.0,10970.0,4.0,200.0,7.0,0.0
https://fbref.com/en/players/8fe2a392/Micky-van-de-Ven,1541.0,1758.0,30569.0,9937.0,6.0,98.0,5.0,0.0
https://fbref.com/en/players/8fef5412/Andrea-Conti,6.0,11.0,76.0,25.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/8ff2354e/Marcel-Halstenberg,918.0,1171.0,15582.0,5277.0,19.0,49.0,16.0,5.0
https://fbref.com/en/players/90162357/Mario-Hernandez,30.0,38.0,455.0,139.0,0.0,3.0,0.0,0.0
https://fbref.com/en/players/903b6e8b/Jose-Sa,837.0,1200.0,20499.0,13561.0,0.0,10.0,0.0,0.0
https://fbref.com/en/players/906baf89/Theocharis-Tsingaras,4.0,5.0,74.0,25.0,1.0,0.0,0.0,0.0
https://fbref.com/en/players/909222de/Nuno-da-Costa,261.0,381.0,4170.0,1230.0,25.0,22.0,12.0,5.0
https://fbref.com/en/players/90a9cc01/Kays-Ruiz,26.0,29.0,233.0,40.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/90bbd822/Alvaro-Garcia,664.0,1036.0,10196.0,3009.0,48.0,28.0,41.0,27.0
https://fbref.com/en/players/90c1f9a4/Tom-Rothe,15.0,18.0,282.0,72.0,0.0,1.0,0.0,0.0
https://fbref.com/en/players/90d88154/Pascal-Klemens,28.0,33.0,546.0,302.0,0.0,1.0,0.0,0.0
https://fbref.com/en/players/90eb507d/Thomas-Foket,1011.0,1257.0,16877.0,4625.0,23.0,67.0,17.0,9.0
https://fbref.com/en/players/90f87966/Jose-Fonte,1781.0,1979.0,33014.0,11617.0,4.0,104.0,1.0,0.0
https://fbref.com/en/players/90f91999/John-McGinn,805.0,1028.0,14385.0,4830.0,18.0,114.0,20.0,5.0
https://fbref.com/en/players/90fcf472/Wesley-Said,155.0,195.0,2247.0,565.0,7.0,17.0,13.0,0.0
https://fbref.com/en/players/910e3cad/Ilyes-Housni,3.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/9142b22f/Telasco-Segovia,3.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/91d0fabf/Riccardo-Marchizza,137.0,181.0,2272.0,755.0,3.0,10.0,2.0,1.0
https://fbref.com/en/players/91f7631f/Inigo-Ruiz-de-Galarreta,1016.0,1243.0,17935.0,4838.0,20.0,104.0,14.0,0.0
https://fbref.com/en/players/91ff775f/Nicolo-Cambiaghi,321.0,432.0,4556.0,930.0,15.0,19.0,18.0,5.0
https://fbref.com/en/players/921f6058/Jose-Luis-Palomino,428.0,518.0,7998.0,2928.0,2.0,26.0,4.0,2.0
https://fbref.com/en/players/9226aa22/Kamory-Doumbia,428.0,538.0,6994.0,2058.0,18.0,66.0,14.0,1.0
https://fbref.com/en/players/9228b07c/Tom-Davies,173.0,234.0,2879.0,850.0,2.0,25.0,2.0,0.0
https://fbref.com/en/players/922da988/Awer-Mabil,34.0,54.0,422.0,149.0,1.0,4.0,0.0,0.0
https://fbref.com/en/players/923f4dda/Sehrou-Guirassy,337.0,456.0,4529.0,715.0,21.0,21.0,6.0,0.0
https://fbref.com/en/players/92432bc6/Amadou-Haidara,684.0,824.0,11151.0,3521.0,12.0,93.0,14.0,0.0
https://fbref.com/en/players/924f9191/Grischa-Promel,363.0,473.0,5687.0,1378.0,8.0,29.0,5.0,1.0
https://fbref.com/en/players/924ff27e/Leonardo-Roman,29.0,42.0,846.0,648.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/9250bcff/Christian-Gytkjaer,69.0,102.0,895.0,155.0,3.0,3.0,2.0,0.0
https://fbref.com/en/players/9260926b/Ibrahim-Amadou,161.0,190.0,3021.0,1234.0,1.0,4.0,0.0,0.0
https://fbref.com/en/players/92868cb5/Divin-Mubama,5.0,8.0,108.0,37.0,1.0,0.0,0.0,0.0
https://fbref.com/en/players/928a4a61/Jens-Cajuste,606.0,739.0,11081.0,3065.0,16.0,66.0,15.0,0.0
https://fbref.com/en/players/92a16062/Eric-Martel,695.0,888.0,11692.0,2691.0,7.0,50.0,8.0,4.0
https://fbref.com/en/players/92b56413/Tristan-Dingome,55.0,78.0,840.0,252.0,4.0,7.0,1.0,0.0
https://fbref.com/en/players/92d83c27/Mattias-Svanberg,394.0,567.0,6388.0,1971.0,27.0,34.0,23.0,6.0
https://fbref.com/en/players/92d90c8f/Ckene-Doucoure,29.0,46.0,381.0,112.0,5.0,1.0,3.0,0.0
https://fbref.com/en/players/92e7e919/Son-Heung-min,680.0,909.0,9315.0,2506.0,61.0,32.0,32.0,6.0
https://fbref.com/en/players/92ffb8f9/Vincent-Sierro,321.0,408.0,6144.0,1812.0,11.0,36.0,6.0,0.0
https://fbref.com/en/players/93088fbb/Marko-Lazetic,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/93090f69/Domingos-Duarte,742.0,963.0,15659.0,6506.0,4.0,52.0,1.0,0.0
https://fbref.com/en/players/9319781b/Ben-Johnson,395.0,535.0,6958.0,2496.0,3.0,27.0,10.0,5.0
https://fbref.com/en/players/9328b835/Lukasz-Fabianski,598.0,930.0,18882.0,15094.0,0.0,12.0,0.0,0.0
https://fbref.com/en/players/933d3b51/Koffi-Djidji,1249.0,1441.0,22239.0,6388.0,2.0,81.0,5.0,2.0
https://fbref.com/en/players/934e1968/Dominik-Szoboszlai,1262.0,1580.0,21421.0,5686.0,70.0,107.0,46.0,9.0
https://fbref.com/en/players/935e6b8f/Jordan-Henderson,1341.0,1615.0,22431.0,5954.0,31.0,158.0,47.0,12.0
https://fbref.com/en/players/937c6ae6/Roger-Martinez,5.0,5.0,104.0,26.0,0.0,1.0,0.0,0.0
https://fbref.com/en/players/93c942fb/Theo-Sainte-Luce,219.0,266.0,3223.0,1215.0,6.0,11.0,5.0,3.0
https://fbref.com/en/players/93cba339/Derry-Scherhant,33.0,50.0,400.0,64.0,1.0,0.0,0.0,0.0
https://fbref.com/en/players/93feac6e/Patrick-Bamford,229.0,333.0,2421.0,537.0,12.0,18.0,9.0,0.0
https://fbref.com/en/players/9413b19f/Alex-Meret,818.0,931.0,18824.0,11619.0,0.0,1.0,0.0,0.0
https://fbref.com/en/players/942b4f90/Wissam-Ben-Yedder,449.0,605.0,6103.0,1335.0,25.0,32.0,30.0,0.0
https://fbref.com/en/players/94302c52/Timo-Hubers,1400.0,1702.0,28853.0,9551.0,2.0,60.0,4.0,0.0
https://fbref.com/en/players/943b9602/Julian-Eitschberger,1.0,1.0,10.0,4.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/94816803/Riccardo-Sottil,209.0,266.0,3457.0,554.0,15.0,11.0,8.0,2.0
https://fbref.com/en/players/94b2001f/Danilo,1884.0,2225.0,36469.0,13783.0,19.0,187.0,13.0,3.0
https://fbref.com/en/players/94c18565/Florian-Kainz,759.0,1207.0,15078.0,6097.0,70.0,82.0,57.0,18.0
https://fbref.com/en/players/94f8d10c/Duje-Caleta-Car,482.0,570.0,9444.0,3520.0,1.0,26.0,0.0,0.0
https://fbref.com/en/players/95192fe4/Waniss-Taibi,134.0,150.0,2006.0,531.0,1.0,12.0,2.0,0.0
https://fbref.com/en/players/957e4c87/Giulio-Maggiore,351.0,472.0,5873.0,1564.0,3.0,35.0,11.0,0.0
https://fbref.com/en/players/958d67bb/Miguel-Rodriguez,60.0,91.0,966.0,245.0,1.0,4.0,5.0,3.0
https://fbref.com/en/players/95bb6ddc/Junior-Dina-Ebimbe,366.0,505.0,5732.0,1852.0,9.0,37.0,8.0,2.0
https://fbref.com/en/players/962e54cb/Goncalo-Paciencia,98.0,168.0,1609.0,391.0,6.0,10.0,5.0,2.0
https://fbref.com/en/players/963829d0/Manu-Trigueros,475.0,534.0,6910.0,1993.0,10.0,69.0,12.0,1.0
https://fbref.com/en/players/963a328b/Tolgay-Arslan,485.0,605.0,8750.0,2629.0,15.0,51.0,19.0,4.0
https://fbref.com/en/players/963a9201/Jack-Colback,119.0,143.0,1936.0,446.0,2.0,12.0,3.0,1.0
https://fbref.com/en/players/9642c929/Florian-Flick,129.0,185.0,2170.0,656.0,1.0,13.0,0.0,0.0
https://fbref.com/en/players/9662c9ec/Patrick-Osterhage,238.0,340.0,3496.0,985.0,5.0,15.0,6.0,3.0
https://fbref.com/en/players/96640846/Samir-Ujkani,3.0,3.0,64.0,45.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/966e28d0/Fabio-Carvalho,117.0,143.0,1555.0,281.0,1.0,7.0,2.0,0.0
https://fbref.com/en/players/966eea58/Sandi-Lovric,767.0,963.0,12855.0,3831.0,47.0,86.0,24.0,10.0
https://fbref.com/en/players/9674002f/Mason-Mount,585.0,778.0,8688.0,2236.0,30.0,55.0,27.0,5.0
https://fbref.com/en/players/967f34d3/Ruben-Blanco,166.0,206.0,3744.0,2408.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/968a1c2f/Oier-Zarraga,294.0,379.0,4675.0,1201.0,12.0,36.0,9.0,4.0
https://fbref.com/en/players/96e0490d/Matteo-Darmian,1190.0,1376.0,21419.0,7160.0,19.0,68.0,18.0,10.0
https://fbref.com/en/players/96f4ebc0/Marin-Jakolis,4.0,7.0,63.0,31.0,0.0,1.0,0.0,0.0
https://fbref.com/en/players/96fcd380/Alexandre-Letellier,4.0,4.0,68.0,43.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/970b8574/Federico-Dimarco,925.0,1257.0,17591.0,5969.0,59.0,67.0,42.0,28.0
https://fbref.com/en/players/97220da2/Armando-Broja,33.0,53.0,466.0,54.0,1.0,1.0,1.0,0.0
https://fbref.com/en/players/972aeb2a/William-Saliba,1698.0,1865.0,29692.0,11617.0,6.0,111.0,3.0,0.0
https://fbref.com/en/players/97333cf5/Stuart-Armstrong,531.0,676.0,8041.0,2224.0,18.0,47.0,32.0,7.0
https://fbref.com/en/players/974322dc/Iglesias,557.0,951.0,10128.0,4524.0,13.0,41.0,24.0,15.0
https://fbref.com/en/players/9744ff80/Pablo-Sarabia,399.0,552.0,5890.0,1869.0,21.0,40.0,22.0,4.0
https://fbref.com/en/players/97852360/Fernando-Pacheco,419.0,588.0,13563.0,10988.0,3.0,23.0,1.0,0.0
https://fbref.com/en/players/97d545ae/Ko-Itakura,1424.0,1568.0,25757.0,8783.0,4.0,68.0,5.0,0.0
https://fbref.com/en/players/97fb4608/Theo-Pellenard,11.0,21.0,216.0,175.0,0.0,4.0,0.0,0.0
https://fbref.com/en/players/980522ec/Christian-Eriksen,1203.0,1485.0,19681.0,6193.0,36.0,149.0,27.0,5.0
https://fbref.com/en/players/9823be92/Samuele-Ricci,1034.0,1181.0,17604.0,4043.0,16.0,96.0,12.0,2.0
https://fbref.com/en/players/983ff2c7/Lorenzo-Venuti,497.0,609.0,8930.0,2556.0,8.0,36.0,9.0,4.0
https://fbref.com/en/players/984a5a64/Kyle-Walker-Peters,1019.0,1324.0,14866.0,5809.0,15.0,71.0,28.0,9.0
https://fbref.com/en/players/98a84572/Emil-Ceide,123.0,169.0,1571.0,499.0,8.0,7.0,9.0,1.0
https://fbref.com/en/players/98d2c2c4/Remo-Freuler,664.0,836.0,9828.0,3216.0,12.0,47.0,6.0,3.0
https://fbref.com/en/players/98ea5115/David-Raya,1054.0,1640.0,34961.0,26954.0,2.0,75.0,3.0,0.0
https://fbref.com/en/players/9907b1c8/Nicolo-Zaniolo,125.0,196.0,2173.0,488.0,8.0,10.0,7.0,1.0
https://fbref.com/en/players/99127249/Antony,651.0,819.0,8497.0,1915.0,28.0,29.0,33.0,2.0
https://fbref.com/en/players/9939e168/Jon-Moncayola,1136.0,1461.0,22841.0,7870.0,27.0,170.0,22.0,10.0
https://fbref.com/en/players/997fff07/Sebastiano-Luperto,1474.0,1705.0,29332.0,10243.0,3.0,54.0,3.0,1.0
https://fbref.com/en/players/99813635/Adam-Lallana,262.0,317.0,3033.0,656.0,14.0,23.0,9.0,1.0
https://fbref.com/en/players/999ceb5f/Boubacar-Traore,118.0,149.0,1952.0,617.0,1.0,16.0,1.0,0.0
https://fbref.com/en/players/99d660b2/Branco-van-den-Boomen,1684.0,2214.0,37506.0,12927.0,88.0,270.0,51.0,13.0
https://fbref.com/en/players/99ea2ddd/Tomas-Alarcon,78.0,95.0,1688.0,582.0,2.0,11.0,1.0,0.0
https://fbref.com/en/players/99f7e9aa/Pascal-Stenzel,174.0,223.0,3784.0,1405.0,8.0,11.0,4.0,2.0
https://fbref.com/en/players/9a0408b6/Pathe-Ciss,575.0,700.0,11074.0,3062.0,6.0,63.0,4.0,0.0
https://fbref.com/en/players/9a26fa06/Felix-Garreta,34.0,40.0,709.0,206.0,0.0,2.0,0.0,0.0
https://fbref.com/en/players/9a28eba4/Adama-Traore,325.0,494.0,4826.0,1228.0,24.0,17.0,22.0,14.0
https://fbref.com/en/players/9a2e0ccc/Emil-Forsberg,422.0,520.0,5980.0,1691.0,18.0,47.0,21.0,1.0
https://fbref.com/en/players/9a2e3a23/Dion-Drena-Beljo,159.0,250.0,2058.0,467.0,15.0,11.0,4.0,1.0
https://fbref.com/en/players/9a64e67e/Robin-Le-Normand,1533.0,1740.0,30128.0,8968.0,3.0,93.0,2.0,0.0
https://fbref.com/en/players/9a76c2e9/Javi-Hernandez,613.0,748.0,9758.0,3979.0,8.0,56.0,9.0,4.0
https://fbref.com/en/players/9a93efc9/Cenk-Ozkacar,646.0,769.0,12014.0,4500.0,4.0,54.0,3.0,1.0
https://fbref.com/en/players/9ab16552/Makoto-Hasebe,887.0,1013.0,17636.0,6066.0,2.0,51.0,6.0,0.0
https://fbref.com/en/players/9b398aea/Rayan-Ait-Nouri,470.0,578.0,7079.0,2353.0,7.0,29.0,14.0,5.0
https://fbref.com/en/players/9b545925/Anthony-Rouault,1802.0,2063.0,34985.0,13356.0,6.0,113.0,6.0,0.0
https://fbref.com/en/players/9b5ce51a/Jefferson-Lerma,1317.0,1611.0,20458.0,7229.0,18.0,126.0,23.0,2.0
https://fbref.com/en/players/9b688ae1/Michael-Zetterer,43.0,61.0,1523.0,1206.0,0.0,2.0,0.0,0.0
https://fbref.com/en/players/9b6f7fd5/Lucas-Paqueta,1017.0,1283.0,16139.0,4929.0,35.0,112.0,33.0,4.0
https://fbref.com/en/players/9ba7b4fa/Enzo-Ebosse,453.0,557.0,8801.0,3202.0,1.0,43.0,4.0,1.0
https://fbref.com/en/players/9bc9a519/Djed-Spence,283.0,324.0,4261.0,895.0,2.0,23.0,5.0,1.0
https://fbref.com/en/players/9bdd8118/Gideon-Mensah,1126.0,1457.0,19117.0,7266.0,25.0,97.0,20.0,12.0
https://fbref.com/en/players/9c221d14/Wout-Faes,1676.0,1961.0,31227.0,11210.0,10.0,78.0,7.0,0.0
https://fbref.com/en/players/9c2b1f11/Kaj-Sierhuis,33.0,64.0,627.0,107.0,0.0,2.0,0.0,0.0
https://fbref.com/en/players/9c36ed83/Nicolas-Jackson,246.0,325.0,3440.0,710.0,21.0,25.0,9.0,0.0
https://fbref.com/en/players/9c435456/Mario-Gila,56.0,61.0,953.0,330.0,0.0,1.0,0.0,0.0
https://fbref.com/en/players/9c94165b/Luke-Shaw,1757.0,2098.0,27648.0,10568.0,34.0,169.0,28.0,14.0
https://fbref.com/en/players/9cd28348/Rudy-Kohon,24.0,28.0,433.0,191.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/9ceb7642/Pierre-Kunde,119.0,202.0,2164.0,730.0,4.0,18.0,3.0,2.0
https://fbref.com/en/players/9cfbad36/Julio-Cesar-Enciso,179.0,258.0,2242.0,548.0,13.0,14.0,9.0,0.0
https://fbref.com/en/players/9d33c71a/Diego-Iturralde,8.0,13.0,113.0,45.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/9d420dad/Yahia-Fofana,227.0,325.0,6001.0,4360.0,0.0,3.0,0.0,0.0
https://fbref.com/en/players/9d498560/Ilyes-Cheti,102.0,118.0,1692.0,467.0,1.0,6.0,1.0,1.0
https://fbref.com/en/players/9d4c45d6/Roberto-Soriano,486.0,605.0,6944.0,1994.0,20.0,35.0,10.0,2.0
https://fbref.com/en/players/9d60028d/Viktor-Kovalenko,189.0,241.0,2975.0,643.0,6.0,7.0,4.0,1.0
https://fbref.com/en/players/9d8cf204/Halil-Dervisoglu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/9daeac61/Souleyman-Doumbia,762.0,952.0,11455.0,3777.0,12.0,46.0,16.0,11.0
https://fbref.com/en/players/9dbb75ca/Alexandre-Lacazette,661.0,917.0,9241.0,2675.0,48.0,59.0,48.0,1.0
https://fbref.com/en/players/9dff291c/Soumaila-Coulibaly,45.0,46.0,851.0,279.0,0.0,3.0,0.0,0.0
https://fbref.com/en/players/9e1035f8/Ferran-Torres,437.0,576.0,6772.0,1479.0,25.0,13.0,29.0,11.0
https://fbref.com/en/players/9e1577aa/Cristiano-Biraghi,1433.0,1994.0,27338.0,10270.0,82.0,114.0,35.0,23.0
https://fbref.com/en/players/9e17ccff/Dogan-Alemdar,95.0,145.0,2786.0,2199.0,1.0,2.0,0.0,0.0
https://fbref.com/en/players/9e525177/Aaron-Wan-Bissaka,706.0,840.0,9538.0,3292.0,15.0,48.0,10.0,2.0
https://fbref.com/en/players/9e5708be/Sam-Johnstone,207.0,280.0,5239.0,3382.0,0.0,3.0,0.0,0.0
https://fbref.com/en/players/9e7483ff/Desire-Doue,351.0,453.0,6004.0,1339.0,15.0,41.0,13.0,1.0
https://fbref.com/en/players/9ec9c8b6/Tobias-Mohr,308.0,506.0,6380.0,2809.0,20.0,24.0,13.0,8.0
https://fbref.com/en/players/9eedf0e0/Samuel-Amo-Ameyaw,5.0,6.0,74.0,11.0,1.0,2.0,0.0,0.0
