URL,SCA_SCA,GCA_GCA
https://fbref.com/en/players/45cce300/Jefferson,19.0,3.0
https://fbref.com/en/players/45db685d/Jorginho,50.0,7.0
https://fbref.com/en/players/45e17712/Dimitri-Foulquier,29.0,2.0
https://fbref.com/en/players/45e95f21/Lee-Buchanan,7.0,0.0
https://fbref.com/en/players/4601e194/Jordi-Alba,59.0,6.0
https://fbref.com/en/players/462475ed/Ludovic-Ajorque,56.0,5.0
https://fbref.com/en/players/463503e2/Marcin-Kaminski,12.0,1.0
https://fbref.com/en/players/46359159/Jimmy-Cabot,31.0,1.0
https://fbref.com/en/players/466fb2c5/Aaron-Ramsdale,3.0,0.0
https://fbref.com/en/players/46750e9c/Nathanael-Mbuku,2.0,0.0
https://fbref.com/en/players/468a7a91/Facundo-Buonanotte,14.0,1.0
https://fbref.com/en/players/468fdbad/Jonas-Martin,6.0,0.0
https://fbref.com/en/players/46fa7204/Kevin-Agudelo,59.0,3.0
https://fbref.com/en/players/46faabfa/Ibrahima-Niane,20.0,3.0
https://fbref.com/en/players/47064058/Oliver-Baumann,4.0,1.0
https://fbref.com/en/players/4737cebe/Adnan-Januzaj,0.0,0.0
https://fbref.com/en/players/475a738b/Sekou-Gassama,1.0,0.0
https://fbref.com/en/players/477e50ce/Remy-Descamps,0.0,0.0
https://fbref.com/en/players/47a34c4f/Mohamed-Elneny,0.0,0.0
https://fbref.com/en/players/47c609d5/El-Bilal-Toure,38.0,4.0
https://fbref.com/en/players/48035304/Nico-Elvedi,17.0,1.0
https://fbref.com/en/players/4806ec67/Jordan-Pickford,10.0,1.0
https://fbref.com/en/players/481c9ece/Denzel-Dumfries,71.0,11.0
https://fbref.com/en/players/4830e0af/Abdelhamid-Sabiri,41.0,0.0
https://fbref.com/en/players/48329ff8/Samuel-Ntanda,1.0,0.0
https://fbref.com/en/players/485e4939/Juanjo-Narvaez,0.0,0.0
https://fbref.com/en/players/48780156/Fabio-Chiarodia,0.0,0.0
https://fbref.com/en/players/489e80e3/Mohamed-Camara,44.0,8.0
https://fbref.com/en/players/48a5a5d6/Martinelli,127.0,17.0
https://fbref.com/en/players/48b28bfd/Jean-Eudes-Aholou,28.0,2.0
https://fbref.com/en/players/48d5bd33/Ruslan-Malinovskyi,83.0,7.0
https://fbref.com/en/players/49070d66/Lucas-Perrin,15.0,1.0
https://fbref.com/en/players/49136c42/Andrew-Gravillon,9.0,1.0
https://fbref.com/en/players/491a433d/Rasmus-Hojlund,56.0,5.0
https://fbref.com/en/players/49296448/Joshua-Kimmich,142.0,15.0
https://fbref.com/en/players/493924a7/Kevin-Mbabu,3.0,1.0
https://fbref.com/en/players/4958bfb2/Dani-Carvajal,40.0,1.0
https://fbref.com/en/players/496aeede/Christoph-Kramer,39.0,2.0
https://fbref.com/en/players/49a6ecbb/Alvaro-Munoz,1.0,1.0
https://fbref.com/en/players/49d028db/Edgar-Gonzalez,7.0,1.0
https://fbref.com/en/players/49dbab27/Isaac-Palazon-Camacho,128.0,10.0
https://fbref.com/en/players/49fe9070/Timo-Werner,54.0,7.0
https://fbref.com/en/players/4a021593/Andrea-Dacourt,0.0,0.0
https://fbref.com/en/players/4a0c6555/Thibault-Tamas,0.0,0.0
https://fbref.com/en/players/4a1a9578/Luis-Diaz,41.0,6.0
https://fbref.com/en/players/4a478107/Jose-Luis-Morales,29.0,4.0
https://fbref.com/en/players/4a537185/Jese,7.0,2.0
https://fbref.com/en/players/4a56052c/Jordan-Veretout,82.0,9.0
https://fbref.com/en/players/4a5a45c7/Lorenzo-Pellegrini,132.0,10.0
https://fbref.com/en/players/4a5e83ad/Alexis-Beka-Beka,9.0,0.0
https://fbref.com/en/players/4a5f2032/Josep-Antoni-Gaya,0.0,0.0
https://fbref.com/en/players/4a633cfe/Unai-Garcia,6.0,1.0
https://fbref.com/en/players/4a987ffa/Adrian-Grbic,0.0,0.0
https://fbref.com/en/players/4abac767/Carlos-Alcaraz,22.0,4.0
https://fbref.com/en/players/4ac7608e/Diego-Gonzalez,0.0,0.0
https://fbref.com/en/players/4accb7e0/Darko-Brasanac,22.0,1.0
https://fbref.com/en/players/4acd733a/Valery,29.0,4.0
https://fbref.com/en/players/4ae67f27/Alessandro-Buongiorno,22.0,4.0
https://fbref.com/en/players/4aea5077/Stefan-Lainer,13.0,0.0
https://fbref.com/en/players/4b3e1a38/Amir-Rrahmani,26.0,4.0
https://fbref.com/en/players/4b40d9ca/Nick-Pope,5.0,0.0
https://fbref.com/en/players/4b511457/Oriol-Romeu,59.0,3.0
https://fbref.com/en/players/4b520f96/Marco-Bertini,0.0,0.0
https://fbref.com/en/players/4b792f35/Cheikh-Faye,0.0,0.0
https://fbref.com/en/players/4b7a9fcc/James-Abankwah,0.0,0.0
https://fbref.com/en/players/4b803b3c/Maximilian-Wober,12.0,1.0
https://fbref.com/en/players/4b96c347/Angelo-Fulgini,63.0,5.0
https://fbref.com/en/players/4bcf39f6/Neal-Maupay,18.0,1.0
https://fbref.com/en/players/4bd00a50/Panagiotis-Retsos,1.0,0.0
https://fbref.com/en/players/4bd414c1/Raul-Albiol,12.0,0.0
https://fbref.com/en/players/4be0b467/Lois-Diony,11.0,0.0
https://fbref.com/en/players/4c2e9442/Maxi-Gomez,2.0,0.0
https://fbref.com/en/players/4c370d81/Roberto-Firmino,46.0,7.0
https://fbref.com/en/players/4c3a6744/Justin-Kluivert,61.0,4.0
https://fbref.com/en/players/4c5b14d2/Joaquin,29.0,2.0
https://fbref.com/en/players/4c62d0c8/Mattia-Perin,0.0,0.0
https://fbref.com/en/players/4c6facae/Djibril-Sow,49.0,3.0
https://fbref.com/en/players/4c8845f7/Youssef-Maleh,18.0,1.0
https://fbref.com/en/players/4ca4f263/Tony-Strata,1.0,0.0
https://fbref.com/en/players/4ca4f601/Brecht-Dejaegere,48.0,6.0
https://fbref.com/en/players/4ccd8957/Eren-Dinkci,8.0,1.0
https://fbref.com/en/players/4cd41883/Paxten-Aaronson,8.0,2.0
https://fbref.com/en/players/4cde5509/Zlatan-Ibrahimovic,3.0,0.0
https://fbref.com/en/players/4cee5954/Lucas-Olaza,29.0,1.0
https://fbref.com/en/players/4d1666ff/Jules-Kounde,41.0,7.0
https://fbref.com/en/players/4d1efb48/Pietro-Ceccaroni,1.0,0.0
https://fbref.com/en/players/4d224fe8/Casemiro,68.0,8.0
https://fbref.com/en/players/4d77b365/Darwin-Nunez,54.0,3.0
https://fbref.com/en/players/4d8cd038/Luka-Jovic,48.0,4.0
https://fbref.com/en/players/4d90ce8c/Harvey-White,0.0,0.0
https://fbref.com/en/players/4d960fc3/Emiliano-Marcondes,0.0,0.0
https://fbref.com/en/players/4db5915d/Yoann-Cathline,27.0,4.0
https://fbref.com/en/players/4dbd0916/Thomas-Lemar,45.0,7.0
https://fbref.com/en/players/4e015693/James-Garner,19.0,2.0
https://fbref.com/en/players/4e0afc5d/Arnaud-Souquet,5.0,0.0
https://fbref.com/en/players/4e0c8d66/Michele-Di-Gregorio,3.0,1.0
https://fbref.com/en/players/4e1d5e59/Szymon-Zurkowski,6.0,1.0
https://fbref.com/en/players/4e204552/Jacob-Bruun-Larsen,12.0,0.0
https://fbref.com/en/players/4e219ad2/Suso,64.0,7.0
https://fbref.com/en/players/4e358a2d/Federico-Fazio,12.0,0.0
https://fbref.com/en/players/4e47507a/Yoann-Touzghar,2.0,0.0
https://fbref.com/en/players/4e5a4cbc/Scott-McKenna,10.0,1.0
https://fbref.com/en/players/4e6dbac4/Sergej-Milinkovic-Savic,79.0,13.0
https://fbref.com/en/players/4e7db402/Alban-Lafont,7.0,0.0
https://fbref.com/en/players/4e9a0555/Chris-Wood,11.0,0.0
https://fbref.com/en/players/4f16405e/Niclas-Fullkrug,74.0,10.0
https://fbref.com/en/players/4f255115/Aurelien-Tchouameni,63.0,12.0
https://fbref.com/en/players/4f28a6ff/Clement-Lenglet,23.0,5.0
https://fbref.com/en/players/4f565d77/Kalvin-Phillips,7.0,1.0
https://fbref.com/en/players/4f627629/Nikola-Soldo,4.0,0.0
https://fbref.com/en/players/4f974391/Aaron-Cresswell,73.0,1.0
https://fbref.com/en/players/4fb18ca4/Franci-Bouebari,1.0,0.0
https://fbref.com/en/players/4fb9c88f/Curtis-Jones,38.0,4.0
https://fbref.com/en/players/4fd08daa/Jan-Paul-van-Hecke,2.0,0.0
https://fbref.com/en/players/501055d8/Karim-Adeyemi,59.0,12.0
https://fbref.com/en/players/505486d6/Victor-Bernth-Kristiansen,14.0,3.0
https://fbref.com/en/players/5065d67d/Denys-Bain,0.0,0.0
https://fbref.com/en/players/5069b796/Achraf-Dari,7.0,2.0
https://fbref.com/en/players/506daeac/Blanco,2.0,0.0
https://fbref.com/en/players/507c7bdf/Bruno-Fernandes,219.0,18.0
https://fbref.com/en/players/50841bef/Joaquin-Sosa,3.0,0.0
https://fbref.com/en/players/50871bcc/Thorgan-Hazard,23.0,0.0
https://fbref.com/en/players/508a9011/Mohamed-El-Arouch,1.0,0.0
https://fbref.com/en/players/50ac8941/Karol-Fila,3.0,1.0
https://fbref.com/en/players/50cbc806/Iker-Benito,5.0,1.0
https://fbref.com/en/players/50dc94ce/Donny-van-de-Beek,6.0,0.0
https://fbref.com/en/players/50e6dc35/Jean-Philippe-Mateta,8.0,1.0
https://fbref.com/en/players/5128bde4/Darko-Lazovic,67.0,5.0
https://fbref.com/en/players/5132b92c/Lucas-Oliveira-Rosa,19.0,1.0
https://fbref.com/en/players/5148dcc5/Martin-Terrier,56.0,9.0
https://fbref.com/en/players/5154b2ba/Kristian-Pedersen,1.0,0.0
https://fbref.com/en/players/515ebe8d/Nathaniel-Phillips,1.0,0.0
https://fbref.com/en/players/5167c97e/Massadio-Haidara,18.0,3.0
https://fbref.com/en/players/518f2234/Alex-Baena,79.0,8.0
https://fbref.com/en/players/51a3c4c8/Felipe,16.0,1.0
https://fbref.com/en/players/51c30111/Sanjin-Prcic,37.0,2.0
https://fbref.com/en/players/51c83a90/Donovan-Leon,0.0,0.0
https://fbref.com/en/players/51cf8561/Oleksandr-Zinchenko,56.0,4.0
https://fbref.com/en/players/51dbeea9/Thilo-Kehrer,24.0,4.0
https://fbref.com/en/players/5219ab4a/Jonathan-Clauss,101.0,13.0
https://fbref.com/en/players/526ea7cc/Amos-Pieper,19.0,2.0
https://fbref.com/en/players/527f063d/Edinson-Cavani,24.0,4.0
https://fbref.com/en/players/528492ea/Alfred-Duncan,39.0,5.0
https://fbref.com/en/players/5294a83f/Luis-Alberto,115.0,15.0
https://fbref.com/en/players/529f49ab/Thomas-Partey,71.0,6.0
https://fbref.com/en/players/52afb588/Kevin-Schade,28.0,4.0
https://fbref.com/en/players/52cd0e88/Said-Hamulic,1.0,0.0
https://fbref.com/en/players/52ec54d0/Leonardo-Bonucci,9.0,1.0
https://fbref.com/en/players/53070b63/Paulinho,1.0,0.0
https://fbref.com/en/players/5313ed43/Seko-Fofana,94.0,13.0
https://fbref.com/en/players/531a4aa8/Yan-Valery,37.0,1.0
https://fbref.com/en/players/532e1e4f/Pau-Torres,41.0,1.0
https://fbref.com/en/players/53552942/Maximo-Perrone,1.0,0.0
https://fbref.com/en/players/5360a956/Gabriel-Vidovic,2.0,1.0
https://fbref.com/en/players/536cebe5/Ante-Rebic,34.0,3.0
https://fbref.com/en/players/539230cf/Andrea-Ranocchia,0.0,0.0
https://fbref.com/en/players/53a0e358/Domenico-Berardi,105.0,17.0
https://fbref.com/en/players/53af52f3/Kasper-Schmeichel,10.0,1.0
https://fbref.com/en/players/53cad200/Cesar-Azpilicueta,25.0,1.0
https://fbref.com/en/players/53de807a/Stefan-Radu,0.0,0.0
https://fbref.com/en/players/540ec57b/Yeremi-Pino,87.0,9.0
https://fbref.com/en/players/5458f670/Hugo-Novoa,2.0,0.0
https://fbref.com/en/players/546bb36e/Bonke-Innocent,17.0,4.0
https://fbref.com/en/players/547a72ad/Julien-Le-Cardinal,7.0,0.0
https://fbref.com/en/players/5487adcd/Abdul-Mumin,6.0,0.0
https://fbref.com/en/players/548bd0de/Gvidas-Gineitis,3.0,0.0
https://fbref.com/en/players/5496cc91/Alberto-Perea,1.0,0.0
https://fbref.com/en/players/54ab971f/Salvatore-Molina,5.0,1.0
https://fbref.com/en/players/54b4dc4e/Kerem-Demirbay,51.0,6.0
https://fbref.com/en/players/54bcdeb0/Gonzalo-Plata,93.0,11.0
https://fbref.com/en/players/54e4866f/Vincenzo-Grifo,131.0,15.0
https://fbref.com/en/players/54e53b7e/Gianluca-Caprari,78.0,11.0
https://fbref.com/en/players/54f6afe3/Petar-Zovko,0.0,0.0
https://fbref.com/en/players/55126f3b/Koke,70.0,6.0
https://fbref.com/en/players/5515376c/Trevoh-Chalobah,16.0,3.0
https://fbref.com/en/players/5521f419/Adam-Hlozek,39.0,8.0
https://fbref.com/en/players/554bcc91/Arne-Engels,47.0,8.0
https://fbref.com/en/players/555d5edd/Nadiem-Amiri,36.0,5.0
https://fbref.com/en/players/555f3a0b/Mario-Hermoso,33.0,3.0
https://fbref.com/en/players/55634fb8/Kaiky,1.0,0.0
https://fbref.com/en/players/558807c0/Jack-Stacey,1.0,0.0
https://fbref.com/en/players/55a1cac2/Tommaso-Pobega,22.0,2.0
https://fbref.com/en/players/562a4799/Boubakar-Kouyate,11.0,0.0
https://fbref.com/en/players/563a68ad/Gary-Medel,23.0,2.0
https://fbref.com/en/players/563fcd6b/Gauthier-Hein,63.0,1.0
https://fbref.com/en/players/56413b1f/Charles-Aranguiz,10.0,0.0
https://fbref.com/en/players/56545648/Roberto-Gonzalez,5.0,0.0
https://fbref.com/en/players/56628958/George-Abbott,0.0,0.0
https://fbref.com/en/players/5680bf3f/Jeremie-Bela,10.0,3.0
https://fbref.com/en/players/56ae428b/Jubal,19.0,2.0
https://fbref.com/en/players/56d838f7/Darko-Gyabi,0.0,0.0
https://fbref.com/en/players/56e6a1c9/Kimberly-Ezekwem,0.0,0.0
https://fbref.com/en/players/56f7a928/Youri-Tielemans,78.0,4.0
https://fbref.com/en/players/570bb4b9/Hamed-Junior-Traore,46.0,7.0
https://fbref.com/en/players/5722eced/Mickael-Cuisance,12.0,0.0
https://fbref.com/en/players/57469b2d/Eldor-Shomurodov,21.0,1.0
https://fbref.com/en/players/574aa9ec/Steven-Fortes,0.0,0.0
https://fbref.com/en/players/5757adc3/Aleix-Garrido,0.0,0.0
https://fbref.com/en/players/5762be5c/Atakan-Karazor,25.0,3.0
https://fbref.com/en/players/576817b7/Jaouen-Hadjam,23.0,1.0
https://fbref.com/en/players/57be54ec/Asier-Villalibre,3.0,0.0
https://fbref.com/en/players/57c94db2/Mads-Roerslev,13.0,1.0
https://fbref.com/en/players/57d88cf9/Jude-Bellingham,125.0,17.0
https://fbref.com/en/players/57e3f0c7/Nicolas-Pepe,56.0,6.0
https://fbref.com/en/players/57ec75bf/Tim-Oermann,0.0,0.0
https://fbref.com/en/players/582a5247/Mads-Pedersen,43.0,4.0
https://fbref.com/en/players/5853ac44/Tanguy-Nianzou,10.0,0.0
https://fbref.com/en/players/58a2e9f6/Deyovaisio-Zeefuik,0.0,0.0
https://fbref.com/en/players/58a9a4d9/Oliver-Torres,74.0,6.0
https://fbref.com/en/players/58ad9383/Predrag-Rajkovic,11.0,2.0
https://fbref.com/en/players/58ae47b2/Dimitri-Payet,53.0,6.0
https://fbref.com/en/players/58afe001/Mauro-Arambarri,25.0,3.0
https://fbref.com/en/players/58e933d2/Christian-Kouame,83.0,8.0
https://fbref.com/en/players/591477c9/Vassilis-Lambropoulos,5.0,0.0
https://fbref.com/en/players/592f3158/Oscar-Valentin,48.0,2.0
https://fbref.com/en/players/595e6f3e/Mostafa-Mohamed,37.0,6.0
https://fbref.com/en/players/5976f83e/Sergino-Dest,11.0,1.0
https://fbref.com/en/players/59878425/Marquinhos,0.0,0.0
https://fbref.com/en/players/59948ef7/David-Pereira-da-Costa,63.0,7.0
https://fbref.com/en/players/599d91d0/Michel-Ndary-Adopo,4.0,0.0
https://fbref.com/en/players/59b7d823/Inigo-Lekue,30.0,3.0
https://fbref.com/en/players/59bf127b/Tiemoue-Bakayoko,0.0,0.0
https://fbref.com/en/players/59e4b92e/Rani-Khedira,34.0,3.0
https://fbref.com/en/players/59e6e5bf/Dominic-Calvert-Lewin,24.0,4.0
https://fbref.com/en/players/5a04fd92/Said-Benrahma,92.0,5.0
https://fbref.com/en/players/5a08ee41/Federico-Baschirotto,20.0,1.0
https://fbref.com/en/players/5a2cb25d/Sofyan-Amrabat,44.0,4.0
https://fbref.com/en/players/5a626448/Moi-Gomez,94.0,6.0
https://fbref.com/en/players/5a6b06cd/Ousmane-Camara,2.0,0.0
https://fbref.com/en/players/5a7301ae/Leander-Dendoncker,12.0,0.0
https://fbref.com/en/players/5aa53281/Gianluca-Mancini,37.0,3.0
https://fbref.com/en/players/5ab0ea87/Sergio-Busquets,74.0,6.0
https://fbref.com/en/players/5acc4a10/Etienne-Capoue,46.0,4.0
https://fbref.com/en/players/5ad50391/Josko-Gvardiol,29.0,2.0
https://fbref.com/en/players/5ae499d0/Santi-Comesana,87.0,5.0
https://fbref.com/en/players/5b146df3/Lilian-Brassier,29.0,2.0
https://fbref.com/en/players/5b1bf5e3/Gael-Kakuta,0.0,0.0
https://fbref.com/en/players/5b28b2f6/Josan,25.0,5.0
https://fbref.com/en/players/5b3cfa12/Ismael-Gharbi,2.0,0.0
https://fbref.com/en/players/5b479568/Myron-Boadu,7.0,0.0
https://fbref.com/en/players/5b4bc323/Paul-Joly,18.0,3.0
https://fbref.com/en/players/5b92d896/Hugo-Ekitike,33.0,7.0
https://fbref.com/en/players/5b93209a/Jose-Carlos-Lazo,6.0,1.0
https://fbref.com/en/players/5b9512c5/Castello-Lukeba,17.0,3.0
https://fbref.com/en/players/5bc43860/Brenden-Aaronson,95.0,7.0
https://fbref.com/en/players/5bd72174/Francesco-Caputo,58.0,6.0
https://fbref.com/en/players/5bf26efc/Paolo-Lebas,0.0,0.0
https://fbref.com/en/players/5c0da4a4/Marcus-Tavernier,48.0,8.0
https://fbref.com/en/players/5c2b4f07/Serge-Aurier,26.0,1.0
https://fbref.com/en/players/5c42e7ce/Brayann-Pereira,0.0,0.0
https://fbref.com/en/players/5c4bf6ba/Robin-Zentner,9.0,2.0
https://fbref.com/en/players/5c4dc0ff/Mariano,1.0,0.0
https://fbref.com/en/players/5c50fdbc/Kevin-Paredes,25.0,4.0
https://fbref.com/en/players/5c74c0f5/Kiernan-Dewsbury-Hall,78.0,9.0
https://fbref.com/en/players/5c7845f6/Igor-Zubeldia,11.0,2.0
https://fbref.com/en/players/5c899683/Felix-Passlack,6.0,1.0
https://fbref.com/en/players/5c96b017/Ruben-Garcia,54.0,4.0
https://fbref.com/en/players/5ca20b7a/Joseba-Zaldua,7.0,1.0
https://fbref.com/en/players/5cb215fc/Julian-Jeanvier,9.0,0.0
https://fbref.com/en/players/5cbb5ad6/Filippo-Terracciano,14.0,2.0
https://fbref.com/en/players/5cbd1eb0/Tyrick-Mitchell,33.0,3.0
https://fbref.com/en/players/5cc3ce65/Shea-Charles,0.0,0.0
https://fbref.com/en/players/5ccc9672/Alejandro-Balde,66.0,8.0
https://fbref.com/en/players/5cdddffa/Tanguy-Ndombele,20.0,0.0
https://fbref.com/en/players/5ce0b5ba/Asier-Illarramendi,27.0,2.0
https://fbref.com/en/players/5ceba7fc/Karl-Toko-Ekambi,72.0,8.0
https://fbref.com/en/players/5cec2487/Martin-Montoya,7.0,0.0
https://fbref.com/en/players/5cec2c74/Soualiho-Meite,45.0,3.0
https://fbref.com/en/players/5cf5c9ad/Salvatore-Esposito,28.0,0.0
https://fbref.com/en/players/5d0e0a1f/Adrien-Truffert,51.0,8.0
https://fbref.com/en/players/5d133e96/Ricard-Artero,1.0,0.0
https://fbref.com/en/players/5d4f7d61/Patrik-Schick,28.0,2.0
https://fbref.com/en/players/5d8d7454/Frederic-Guilbert,32.0,2.0
https://fbref.com/en/players/5d8e331f/Nicolas-Hofler,40.0,9.0
https://fbref.com/en/players/5d9577aa/Florian-Chabrolle,1.0,0.0
https://fbref.com/en/players/5db04597/Pablo-Maffeo,62.0,6.0
https://fbref.com/en/players/5dbefa9d/Andre-Ayew,3.0,0.0
https://fbref.com/en/players/5dc15574/Milos-Pantovic,3.0,0.0
https://fbref.com/en/players/5dcf3e90/Unai-Simon,2.0,0.0
https://fbref.com/en/players/5ddb8f9f/Danny-da-Costa,32.0,4.0
https://fbref.com/en/players/5de3866c/Patrick-Ciurria,67.0,4.0
https://fbref.com/en/players/5dfc6ad5/Axel-Witsel,23.0,4.0
https://fbref.com/en/players/5e080f73/Irvin-Cardona,8.0,1.0
https://fbref.com/en/players/5e1028e5/Franco-Cervi,61.0,5.0
https://fbref.com/en/players/5e22e2a4/Baptiste-Santamaria,37.0,1.0
https://fbref.com/en/players/5e5249c8/Lassine-Sinayoko,61.0,7.0
https://fbref.com/en/players/5e6355f8/Yanis-Begraoui,2.0,0.0
https://fbref.com/en/players/5e66fa06/Waldemar-Anton,39.0,5.0
https://fbref.com/en/players/5e834dce/Luca-Zanimacchia,33.0,0.0
https://fbref.com/en/players/5e861944/Matteo-Politano,71.0,4.0
https://fbref.com/en/players/5e95c000/John-Donald,6.0,1.0
https://fbref.com/en/players/5ea8ef20/Matteo-Guendouzi,67.0,9.0
https://fbref.com/en/players/5eae500a/Romelu-Lukaku,73.0,11.0
https://fbref.com/en/players/5eaed77a/Johan-Vasquez,20.0,1.0
https://fbref.com/en/players/5ed9b537/Ibrahima-Konate,17.0,1.0
https://fbref.com/en/players/5eebbfdf/Kenedy,6.0,1.0
https://fbref.com/en/players/5eecec3d/John-Stones,16.0,5.0
https://fbref.com/en/players/5efc5389/Charalambos-Lykogiannis,29.0,2.0
https://fbref.com/en/players/5f21b94c/Joel-Roca,5.0,0.0
https://fbref.com/en/players/5f3eaaf5/Moses-Simon,85.0,4.0
https://fbref.com/en/players/5fa57166/Matteo-Lovato,0.0,0.0
https://fbref.com/en/players/5fa714d5/Alex-Sola,6.0,2.0
https://fbref.com/en/players/5fd5ed86/Gleison-Bremer,27.0,1.0
https://fbref.com/en/players/5fdcb075/Thibault-De-Smet,29.0,1.0
https://fbref.com/en/players/5ff4ab71/Enzo-Fernandez,59.0,6.0
https://fbref.com/en/players/6025fab1/Luka-Modric,85.0,9.0
https://fbref.com/en/players/60344e4f/Josh-Dasilva,42.0,7.0
https://fbref.com/en/players/60359288/Javi-Sanchez,16.0,3.0
https://fbref.com/en/players/603cb947/Andrej-Kramaric,89.0,12.0
https://fbref.com/en/players/6043997c/Gerzino-Nyamsi,13.0,4.0
https://fbref.com/en/players/608f2092/Johan-Mojica,16.0,0.0
https://fbref.com/en/players/6091cf45/Roberto-Arroyo,0.0,0.0
https://fbref.com/en/players/60abea75/Cesar-de-la-Hoz,18.0,2.0
https://fbref.com/en/players/60d90c55/Brice-Samba,3.0,0.0
https://fbref.com/en/players/60e3603d/Manuel-De-Luca,1.0,0.0
https://fbref.com/en/players/610aa1e9/Luca-Kilian,10.0,1.0
https://fbref.com/en/players/61590953/Stanley-NSoki,15.0,1.0
https://fbref.com/en/players/6190474d/Jeong-Woo-yeong,21.0,4.0
https://fbref.com/en/players/6191093d/Ludovic-Blas,122.0,9.0
https://fbref.com/en/players/61b3978f/Bartosz-Bereszynski,10.0,1.0
https://fbref.com/en/players/61b77d0a/Noah-Holm,7.0,0.0
https://fbref.com/en/players/61f80c89/Mamadou-Sarr,0.0,0.0
https://fbref.com/en/players/62124972/Ouparine-Djoco,0.0,0.0
https://fbref.com/en/players/6213fd82/Arkadiusz-Reca,50.0,2.0
https://fbref.com/en/players/62437b4f/Ignacio-Pussetto,2.0,0.0
https://fbref.com/en/players/6250083a/Oliver-Skipp,27.0,1.0
https://fbref.com/en/players/625c144a/Geronimo-Rulli,1.0,0.0
https://fbref.com/en/players/6265208f/Joselu,66.0,8.0
https://fbref.com/en/players/626fab5f/Raphael-Framberger,1.0,0.0
https://fbref.com/en/players/627b570a/Moussa-Djitte,2.0,0.0
https://fbref.com/en/players/629081bd/Carlos-Alvarez,0.0,0.0
https://fbref.com/en/players/62a583ee/Jose-Antonio,1.0,1.0
https://fbref.com/en/players/62ab9184/Yannick-Gerhardt,45.0,8.0
https://fbref.com/en/players/62c7067a/Dimitris-Limnios,2.0,0.0
https://fbref.com/en/players/62d7ef38/Caoimhin-Kelleher,0.0,0.0
https://fbref.com/en/players/62e02107/Ismaelben-Boura,2.0,0.0
https://fbref.com/en/players/635f2732/Jean-Paul-Boetius,24.0,0.0
https://fbref.com/en/players/636247ca/Veljko-Birmancevic,15.0,2.0
https://fbref.com/en/players/636eae97/Toni-Villa,43.0,7.0
https://fbref.com/en/players/6388e356/Falaye-Sacko,38.0,7.0
https://fbref.com/en/players/638a4d71/Marvin-Ducksch,109.0,24.0
https://fbref.com/en/players/63b0ca6b/Alvaro-Negredo,21.0,4.0
https://fbref.com/en/players/63c5e56b/Pep-Chavarria,19.0,2.0
https://fbref.com/en/players/63d17038/Paulo-Gazzaniga,2.0,0.0
https://fbref.com/en/players/63f04c6c/Alfonso-Pedraza,39.0,5.0
https://fbref.com/en/players/64035864/Carlos-Martin,0.0,0.0
https://fbref.com/en/players/6412cc03/Fabio-Vieira,23.0,3.0
https://fbref.com/en/players/6434f10d/Rodri,92.0,10.0
https://fbref.com/en/players/645a3363/Angel-Gomes,89.0,15.0
https://fbref.com/en/players/647d39d2/Raul-Parra,2.0,0.0
https://fbref.com/en/players/6499048c/Andrea-Colpani,38.0,2.0
https://fbref.com/en/players/649b01d8/Emil-Audero,5.0,0.0
https://fbref.com/en/players/64ba07c0/Ronael-Pierre-Gabriel,19.0,1.0
https://fbref.com/en/players/64c14d49/Dion-Lopy,36.0,4.0
https://fbref.com/en/players/64e8ed6d/Borja-Mayoral,58.0,3.0
https://fbref.com/en/players/64f69877/Kevin-Volland,18.0,4.0
https://fbref.com/en/players/65154df0/Rodrigo-Riquelme,69.0,9.0
https://fbref.com/en/players/652d4c37/Corentin-Tolisso,83.0,8.0
https://fbref.com/en/players/654f49ca/Beni-Makouana,2.0,1.0
https://fbref.com/en/players/65857fdf/Tim-Skarke,20.0,1.0
https://fbref.com/en/players/65983e4d/Kami-Doyle,0.0,0.0
https://fbref.com/en/players/65bf7e2b/Aaron-Zehnter,0.0,0.0
https://fbref.com/en/players/65c3efa2/Odeluga-Offiah,1.0,0.0
https://fbref.com/en/players/65c55288/Youssouf-Ndayishimiye,8.0,1.0
https://fbref.com/en/players/65fcf987/Kouame-Botue,8.0,1.0
https://fbref.com/en/players/65fd099c/Abdou-Harroui,15.0,1.0
https://fbref.com/en/players/6605d143/Habib-Diallo,63.0,6.0
https://fbref.com/en/players/66116290/Radamel-Falcao,10.0,0.0
https://fbref.com/en/players/6612cd8c/Josh-Onomah,0.0,0.0
https://fbref.com/en/players/6613c819/Tomas-Soucek,52.0,3.0
https://fbref.com/en/players/661e2822/Carlos-Garcia,0.0,0.0
https://fbref.com/en/players/6622454d/Hakim-Ziyech,32.0,3.0
https://fbref.com/en/players/66385c46/Levin-Oztunali,1.0,1.0
https://fbref.com/en/players/6639e500/Andreas-Pereira,118.0,12.0
https://fbref.com/en/players/663e080e/Janis-Blaswich,0.0,0.0
https://fbref.com/en/players/6652cf96/Oscar-Gil,33.0,2.0
https://fbref.com/en/players/6690ef25/Pedro-Mendes,0.0,0.0
https://fbref.com/en/players/66b76d44/Emi-Buendia,90.0,10.0
https://fbref.com/en/players/6722d4f0/Tyrese-Francois,0.0,0.0
https://fbref.com/en/players/674cfc5a/Gabriel-Strefezza,101.0,8.0
https://fbref.com/en/players/6751b938/Samuel-Koeberle,0.0,0.0
