URL,MP_PLAYING,STARTS_PLAYING,MIN_PLAYING,GLS,AST,G+A,G_MINUS_PK,PK,PKATT,CRDY,CRDR,PRGC_PROGRESSION,PRGP_PROGRESSION,PRGR_PROGRESSION
https://fbref.com/en/players/852ddfb8/Gaston-Alvarez,22,16,1501,2,0,2,2,0,0,7,1,11.0,38.0,27.0
https://fbref.com/en/players/85322440/Cafu,1,0,7,0,0,0,0,0,0,0,0,0.0,1.0,0.0
https://fbref.com/en/players/853b7c48/Agustin-Marchesin,19,19,1710,0,0,0,0,0,0,2,0,0.0,1.0,0.0
https://fbref.com/en/players/854ee61a/Gregoire-Defrel,27,13,1167,2,1,3,2,0,0,3,0,11.0,10.0,75.0
https://fbref.com/en/players/85613cf0/Arkadiusz-Milik,29,19,1715,7,1,8,7,0,1,4,1,11.0,35.0,94.0
https://fbref.com/en/players/8577e60a/Mahdi-Camara,31,20,1820,2,0,2,2,0,0,4,1,32.0,80.0,44.0
https://fbref.com/en/players/857a5abe/Stefan-Bell,30,26,2395,0,1,1,0,0,0,9,0,9.0,92.0,10.0
https://fbref.com/en/players/8593f88c/Christian-Gunter,33,31,2748,1,4,5,1,0,0,5,0,43.0,77.0,128.0
https://fbref.com/en/players/85a44ecc/Lassana-Coulibaly,35,34,2892,3,3,6,3,0,0,12,0,52.0,120.0,59.0
https://fbref.com/en/players/85bed4ee/Rodri,30,19,1601,2,3,5,2,0,0,0,0,57.0,102.0,104.0
https://fbref.com/en/players/85dace26/Alex-Collado,16,8,729,1,1,2,1,0,0,1,0,24.0,34.0,43.0
https://fbref.com/en/players/85f7d1be/Pierre-Kalulu,34,26,2548,1,0,1,1,0,0,4,0,52.0,138.0,43.0
https://fbref.com/en/players/8608f269/Matis-Carvalho,2,1,136,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/861e0116/Kostas-Stafylidis,19,11,1043,0,2,2,0,0,0,4,0,9.0,26.0,14.0
https://fbref.com/en/players/862a1c15/Miguel-Almiron,34,29,2491,11,2,13,11,0,0,2,0,77.0,124.0,264.0
https://fbref.com/en/players/86383d0e/Martin-Satriano,31,20,1705,2,1,3,2,0,0,4,0,29.0,22.0,127.0
https://fbref.com/en/players/863ff1ee/Simon-Terodde,32,21,1823,5,0,5,5,0,1,5,0,5.0,19.0,68.0
https://fbref.com/en/players/864163f3/Donyell-Malen,26,22,1706,9,6,15,9,0,0,0,0,87.0,60.0,182.0
https://fbref.com/en/players/8650af85/Gian-Marco-Ferrari,33,24,2223,1,0,1,1,0,0,5,0,11.0,101.0,4.0
https://fbref.com/en/players/8652a85c/Lois-Openda,38,29,2517,21,4,25,20,1,1,2,0,61.0,42.0,206.0
https://fbref.com/en/players/86574238/Kouadio-Kone,30,30,2608,1,1,2,1,0,0,12,0,59.0,166.0,55.0
https://fbref.com/en/players/86695068/Dennis-Praet,22,6,649,1,0,1,1,0,0,1,0,15.0,17.0,42.0
https://fbref.com/en/players/867239d3/Paul-Pogba,6,1,111,0,0,0,0,0,0,0,0,5.0,4.0,15.0
https://fbref.com/en/players/868eaba0/Johan-Gastien,31,29,2603,4,3,7,4,0,0,7,0,13.0,219.0,27.0
https://fbref.com/en/players/8696bc90/Munir-El-Haddadi,28,10,1150,3,1,4,3,0,0,4,0,20.0,30.0,84.0
https://fbref.com/en/players/86a2ba20/Rominigue-Kouame,32,31,2661,1,1,2,1,0,0,9,0,59.0,169.0,36.0
https://fbref.com/en/players/86a49468/Moussa-Soumano,14,5,495,1,0,1,1,0,0,3,0,5.0,1.0,19.0
https://fbref.com/en/players/86adbcc7/Mathias-Olesen,14,6,478,0,0,0,0,0,0,1,0,2.0,15.0,11.0
https://fbref.com/en/players/86c75897/Ivan-Ordets,30,28,2449,0,0,0,0,0,0,4,0,3.0,53.0,14.0
https://fbref.com/en/players/86dd77d1/Kyle-Walker,27,22,1958,0,0,0,0,0,0,3,0,50.0,162.0,75.0
https://fbref.com/en/players/86e119e0/Maximilian-Arnold,32,32,2767,5,3,8,2,3,5,5,0,29.0,150.0,19.0
https://fbref.com/en/players/86e7deaf/Thiago-Silva,27,26,2352,0,2,2,0,0,0,2,0,8.0,104.0,2.0
https://fbref.com/en/players/86ff856b/Lazaro,19,7,716,6,0,6,6,0,0,1,0,23.0,26.0,59.0
https://fbref.com/en/players/873619c6/Sergio-Camello,38,27,2401,6,5,11,6,0,0,1,0,40.0,42.0,122.0
https://fbref.com/en/players/873ce3a2/Pape-Cheikh-Diop,2,0,37,0,0,0,0,0,0,1,1,0.0,1.0,0.0
https://fbref.com/en/players/87436846/Marvin-Schwabe,34,34,3060,0,0,0,0,0,0,1,0,0.0,1.0,0.0
https://fbref.com/en/players/875d65d1/Mattia-Zanotti,2,0,27,0,0,0,0,0,0,0,0,1.0,1.0,2.0
https://fbref.com/en/players/8778c910/Manuel-Neuer,12,12,1080,0,0,0,0,0,0,0,0,0.0,1.0,0.0
https://fbref.com/en/players/8779ddf8/Florian-Dietz,11,4,395,1,0,1,1,0,0,1,0,8.0,5.0,22.0
https://fbref.com/en/players/877bc844/Philipp-Hofmann,34,31,2631,8,2,10,8,0,0,5,0,7.0,71.0,117.0
https://fbref.com/en/players/8790f988/Gianluca-Scamacca,16,11,926,3,0,3,3,0,0,3,0,13.0,17.0,48.0
https://fbref.com/en/players/87935cf3/Mamadou-Sakho,15,7,763,1,0,1,1,0,0,2,0,0.0,33.0,2.0
https://fbref.com/en/players/8794e251/Adrien-Rabiot,32,31,2748,8,4,12,8,0,0,9,0,72.0,133.0,109.0
https://fbref.com/en/players/87966294/Owen-Bevan,1,0,9,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/87b498b0/Joan-Garcia,1,1,90,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/87d31635/Aiman-Maurer,10,6,501,0,1,1,0,0,0,0,0,21.0,9.0,40.0
https://fbref.com/en/players/87e9c7cd/Papa-Ndiaga-Yade,14,6,568,0,2,2,0,0,0,1,1,29.0,16.0,45.0
https://fbref.com/en/players/88050721/Unai-Lopez,34,12,1254,1,2,3,1,0,0,2,0,17.0,98.0,43.0
https://fbref.com/en/players/881ef58c/Javier-Pastore,1,0,5,0,0,0,0,0,0,0,0,2.0,1.0,2.0
https://fbref.com/en/players/8827bf46/Gerson,10,6,417,2,0,2,2,0,0,1,0,9.0,21.0,29.0
https://fbref.com/en/players/8846a40f/Mathias-Pereira-Lage,24,16,1264,2,1,3,2,0,0,2,0,20.0,30.0,98.0
https://fbref.com/en/players/886f9aac/Manor-Solomon,19,4,572,4,0,4,4,0,0,0,0,16.0,24.0,51.0
https://fbref.com/en/players/8872ed17/Paul-Seguin,20,4,691,1,3,4,1,0,0,4,0,13.0,49.0,28.0
https://fbref.com/en/players/88968486/Illia-Zabarnyi,5,3,299,0,0,0,0,0,0,0,0,1.0,11.0,0.0
https://fbref.com/en/players/88c4d190/Jeremy-Le-Douaron,32,24,2071,10,3,13,10,0,0,1,0,38.0,31.0,132.0
https://fbref.com/en/players/88d4144a/Maximilian-Mittelstadt,17,7,849,0,0,0,0,0,0,5,0,29.0,37.0,29.0
https://fbref.com/en/players/88e357ef/Serge-Gnabry,34,22,1941,14,5,19,13,1,1,0,0,74.0,82.0,217.0
https://fbref.com/en/players/88f130ed/Jean-Clair-Todibo,34,33,2870,0,0,0,0,0,0,4,2,21.0,153.0,6.0
https://fbref.com/en/players/88f53b75/Niklas-Pyyhtia,6,0,110,0,1,1,0,0,0,0,0,2.0,1.0,5.0
https://fbref.com/en/players/890bc029/Jason-Mbock,2,0,25,0,0,0,0,0,0,0,0,0.0,1.0,2.0
https://fbref.com/en/players/89151b16/Zouhair-Feddal,8,4,375,0,0,0,0,0,0,1,0,0.0,5.0,0.0
https://fbref.com/en/players/892d5bb1/Riyad-Mahrez,30,22,1920,5,10,15,4,1,1,2,0,78.0,76.0,242.0
https://fbref.com/en/players/89976232/Armando-Izzo,30,29,2466,1,0,1,1,0,0,10,0,22.0,96.0,29.0
https://fbref.com/en/players/89ac64a6/Manuel-Akanji,29,24,2287,0,1,1,0,0,0,2,0,24.0,116.0,17.0
https://fbref.com/en/players/89b3bc5e/Ibrahim-Maza,2,0,71,1,0,1,1,0,0,0,0,2.0,0.0,1.0
https://fbref.com/en/players/89f951b5/Ivan-Rakitic,31,21,1788,1,3,4,0,1,2,3,1,42.0,148.0,84.0
https://fbref.com/en/players/8a3c1dc7/Rico-Henry,37,37,3238,0,2,2,0,0,0,4,0,55.0,107.0,111.0
https://fbref.com/en/players/8a53d24b/Ike-Ugbo,25,9,895,2,1,3,2,0,0,0,0,9.0,8.0,34.0
https://fbref.com/en/players/8a6ab963/Andrey-Lunyov,1,1,90,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/8a6de8c7/Lameck-Banda,36,19,1636,2,1,3,2,0,0,6,0,86.0,28.0,160.0
https://fbref.com/en/players/8a7ff278/Joel-Ward,28,24,2256,1,0,1,1,0,0,6,0,22.0,101.0,46.0
https://fbref.com/en/players/8aae94b9/Mamadou-Mbaye,14,7,760,0,0,0,0,0,0,2,0,2.0,13.0,1.0
https://fbref.com/en/players/8aafd64f/Joao-Felix,30,18,1591,8,3,11,8,0,0,6,1,51.0,74.0,121.0
https://fbref.com/en/players/8abd0c03/Marvin-Zeegelaar,7,4,353,1,0,1,1,0,0,3,1,6.0,9.0,11.0
https://fbref.com/en/players/8ac501f5/Monchu,33,23,2031,3,2,5,3,0,0,10,0,17.0,111.0,25.0
https://fbref.com/en/players/8ac64b4e/Mohamed-Toure,3,0,23,0,0,0,0,0,0,0,0,1.0,1.0,5.0
https://fbref.com/en/players/8aec0537/Pascal-Gross,37,37,3239,9,8,17,9,0,0,6,0,62.0,255.0,209.0
https://fbref.com/en/players/8b04d6c1/Pierre-Hojbjerg,35,35,3131,4,5,9,4,0,0,5,0,46.0,235.0,66.0
https://fbref.com/en/players/8b298f56/Clement-Grenier,21,6,718,0,0,0,0,0,0,7,0,4.0,40.0,26.0
https://fbref.com/en/players/8b529245/Carlos-Vinicius,28,11,1109,5,2,7,5,0,0,3,0,9.0,15.0,46.0
https://fbref.com/en/players/8b57ad2c/Joao-Gomes,11,7,653,1,0,1,1,0,0,5,0,7.0,19.0,8.0
https://fbref.com/en/players/8b609c34/Wilfried-Singo,31,24,2046,2,1,3,2,0,0,8,0,54.0,67.0,93.0
https://fbref.com/en/players/8b66d9cc/Yann-Karamoh,21,7,716,4,0,4,4,0,0,2,0,27.0,12.0,74.0
https://fbref.com/en/players/8b6e0db2/Reece-Oxford,3,1,94,0,0,0,0,0,0,0,0,0.0,4.0,0.0
https://fbref.com/en/players/8b788c01/Anthony-Martial,21,11,978,6,2,8,5,1,1,0,0,18.0,35.0,87.0
https://fbref.com/en/players/8b8a56ce/Simon-Kjaer,17,12,1007,0,0,0,0,0,0,4,0,3.0,45.0,1.0
https://fbref.com/en/players/8b95acda/Omar-Colley,16,15,1384,1,0,1,1,0,0,5,0,3.0,33.0,2.0
https://fbref.com/en/players/8b9ebd03/Willian,27,25,2126,5,5,10,5,0,0,2,0,97.0,113.0,152.0
https://fbref.com/en/players/8bbe2df5/Domagoj-Bradaric,31,24,2250,0,3,3,0,0,0,5,0,63.0,52.0,107.0
https://fbref.com/en/players/8bc8829a/Lucien-Agoume,15,14,1094,0,1,1,0,0,0,5,0,9.0,93.0,10.0
https://fbref.com/en/players/8bf58a80/Andreas-Ivan,1,0,46,0,0,0,0,0,0,0,0,0.0,2.0,1.0
https://fbref.com/en/players/8c3078cd/Luke-Harris,3,0,13,0,0,0,0,0,0,0,0,0.0,1.0,0.0
https://fbref.com/en/players/8c3c640c/Mikel-Oyarzabal,23,14,1214,4,1,5,2,2,3,1,0,27.0,29.0,122.0
https://fbref.com/en/players/8c63fae5/Luca-Ranieri,9,5,508,0,0,0,0,0,0,1,0,4.0,11.0,0.0
https://fbref.com/en/players/8c65eb5f/Mato-Jajalo,3,0,63,0,0,0,0,0,0,0,0,0.0,4.0,1.0
https://fbref.com/en/players/8c725b43/German-Pezzella,31,29,2511,0,0,0,0,0,0,4,3,8.0,54.0,3.0
https://fbref.com/en/players/8c90fd7a/Victor-Osimhen,32,30,2566,26,4,30,24,2,3,4,0,43.0,28.0,196.0
https://fbref.com/en/players/8ca9415f/Felix-Lemarechal,13,2,288,0,0,0,0,0,0,2,0,5.0,14.0,9.0
https://fbref.com/en/players/8cabdc1e/Andrea-Consigli,35,35,3150,0,0,0,0,0,0,0,0,0.0,1.0,0.0
https://fbref.com/en/players/8cc29864/Lorenzo-Tonelli,1,0,19,0,0,0,0,0,0,0,1,0.0,0.0,0.0
https://fbref.com/en/players/8ce30c57/Eder-Alvarez-Balanta,6,3,238,0,0,0,0,0,0,3,0,3.0,12.0,0.0
https://fbref.com/en/players/8cfc2f69/Angel-Rodriguez,17,2,394,1,0,1,1,0,0,1,0,4.0,6.0,19.0
https://fbref.com/en/players/8d3c902d/Cheikhou-Kouyate,21,10,882,1,0,1,1,0,0,3,0,6.0,19.0,14.0
https://fbref.com/en/players/8d3cd59d/Carlos,35,35,3083,6,5,11,6,0,0,4,0,87.0,101.0,151.0
https://fbref.com/en/players/8d62d31a/Joe-Rodon,16,16,1417,1,0,1,1,0,0,2,1,5.0,49.0,0.0
https://fbref.com/en/players/8d78e732/Robert-Lewandowski,34,33,2847,23,7,30,23,0,1,4,1,52.0,100.0,248.0
https://fbref.com/en/players/8da74c05/Adrien-Tameze,37,35,3031,0,0,0,0,0,0,3,0,32.0,103.0,58.0
https://fbref.com/en/players/8daee720/Simone-Pafundi,8,0,85,0,0,0,0,0,0,0,0,3.0,6.0,9.0
https://fbref.com/en/players/8dbff17c/Adil-Rami,20,18,1596,0,1,1,0,0,0,2,0,4.0,35.0,2.0
https://fbref.com/en/players/8df7a2fb/Ben-Mee,37,37,3269,3,1,4,3,0,0,2,0,8.0,84.0,14.0
https://fbref.com/en/players/8dfed6e9/Adolfo-Gaich,16,8,726,2,0,2,2,0,0,2,0,6.0,11.0,33.0
https://fbref.com/en/players/8e010ff4/Francisco-Portillo,27,4,722,2,1,3,2,0,0,1,0,16.0,74.0,37.0
https://fbref.com/en/players/8e088e04/Toni-Lato,24,9,914,1,0,1,1,0,0,1,0,18.0,40.0,47.0
https://fbref.com/en/players/8e16dd48/Luis-Sinisterra,19,13,867,5,0,5,5,0,0,3,1,30.0,39.0,84.0
https://fbref.com/en/players/8e235926/Michael-Gregoritsch,30,27,2150,10,4,14,10,0,0,6,0,22.0,57.0,124.0
https://fbref.com/en/players/8e48dc61/Ander-Guevara,8,2,221,0,0,0,0,0,0,2,0,4.0,15.0,3.0
https://fbref.com/en/players/8e92be30/Alexander-Isak,24,19,1674,11,1,12,9,2,2,3,0,44.0,51.0,133.0
https://fbref.com/en/players/8eb55dbb/Sheraldo-Becker,34,33,2554,11,7,18,11,0,0,4,0,105.0,44.0,240.0
https://fbref.com/en/players/8ec109e6/Caleb-Okoli,17,9,960,0,0,0,0,0,0,3,0,4.0,19.0,12.0
https://fbref.com/en/players/8ec56e62/Marco-Carnesecchi,27,27,2430,0,1,1,0,0,0,1,0,0.0,0.0,0.0
https://fbref.com/en/players/8eec784d/Timothy-Weah,29,18,1748,0,2,2,0,0,0,2,0,69.0,79.0,169.0
https://fbref.com/en/players/8f056768/Xaver-Schlager,22,16,1506,1,1,2,1,0,0,2,0,23.0,77.0,12.0
https://fbref.com/en/players/8f0f2230/Kenan-Karaman,21,10,976,1,2,3,1,0,0,2,0,23.0,18.0,55.0
https://fbref.com/en/players/8f325097/Nicolas-Cozza,22,14,1377,2,1,3,2,0,0,3,0,22.0,52.0,36.0
https://fbref.com/en/players/8f3565b3/Ante-Budimir,31,22,1798,8,0,8,8,0,0,5,0,23.0,23.0,98.0
https://fbref.com/en/players/8f5cdf66/Oliver-Abildgaard,13,6,592,0,0,0,0,0,0,2,0,2.0,15.0,8.0
https://fbref.com/en/players/8f5e92a6/Rodrygo,34,25,2379,9,8,17,8,1,1,4,0,146.0,81.0,268.0
https://fbref.com/en/players/8f62b6ee/Hugo-Lloris,25,25,2205,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/8f68aa41/Valentin-Antov,9,2,306,0,0,0,0,0,0,2,0,2.0,14.0,3.0
https://fbref.com/en/players/8f696594/Memphis,10,5,384,5,0,5,5,0,0,1,0,6.0,15.0,41.0
https://fbref.com/en/players/8f7e6783/Calvin-Stengs,4,3,212,0,0,0,0,0,0,0,0,10.0,12.0,16.0
https://fbref.com/en/players/8f866fe8/Manolo-Gabbiadini,35,27,2354,7,2,9,7,0,0,6,0,32.0,55.0,111.0
https://fbref.com/en/players/8f8c6934/David-Soria,38,38,3420,0,0,0,0,0,0,2,0,0.0,1.0,0.0
https://fbref.com/en/players/8fae77ea/Jordi-Masip,28,28,2507,0,0,0,0,0,0,4,0,0.0,0.0,0.0
https://fbref.com/en/players/8fd9996f/Danilo-Pereira,33,27,2410,2,0,2,2,0,0,3,0,26.0,154.0,11.0
https://fbref.com/en/players/8fe2a392/Micky-van-de-Ven,33,33,2970,1,1,2,1,0,0,5,0,43.0,111.0,23.0
https://fbref.com/en/players/8fef5412/Andrea-Conti,1,0,23,0,0,0,0,0,0,0,0,0.0,1.0,2.0
https://fbref.com/en/players/8ff2354e/Marcel-Halstenberg,31,17,1557,1,1,2,1,0,0,2,0,22.0,59.0,66.0
https://fbref.com/en/players/90162357/Mario-Hernandez,3,1,103,0,0,0,0,0,0,1,0,4.0,3.0,0.0
https://fbref.com/en/players/903b6e8b/Jose-Sa,36,36,3240,0,0,0,0,0,0,2,0,0.0,0.0,0.0
https://fbref.com/en/players/906baf89/Theocharis-Tsingaras,1,0,7,0,0,0,0,0,0,0,0,0.0,1.0,0.0
https://fbref.com/en/players/909222de/Nuno-da-Costa,33,23,2003,5,4,9,5,0,0,5,1,30.0,32.0,130.0
https://fbref.com/en/players/90a9cc01/Kays-Ruiz,1,1,62,0,0,0,0,0,0,1,0,1.0,0.0,2.0
https://fbref.com/en/players/90bbd822/Alvaro-Garcia,35,34,2870,5,5,10,5,0,0,7,0,116.0,71.0,293.0
https://fbref.com/en/players/90c1f9a4/Tom-Rothe,2,0,26,0,0,0,0,0,0,0,0,0.0,0.0,2.0
https://fbref.com/en/players/90d88154/Pascal-Klemens,1,1,90,0,0,0,0,0,0,0,0,0.0,1.0,0.0
https://fbref.com/en/players/90eb507d/Thomas-Foket,24,23,1976,0,1,1,0,0,0,0,0,56.0,94.0,154.0
https://fbref.com/en/players/90f87966/Jose-Fonte,31,30,2592,1,0,1,1,0,0,7,0,7.0,99.0,8.0
https://fbref.com/en/players/90f91999/John-McGinn,34,30,2693,1,3,4,1,0,0,7,0,34.0,140.0,66.0
https://fbref.com/en/players/90fcf472/Wesley-Said,21,6,644,5,0,5,5,0,0,2,0,19.0,26.0,67.0
https://fbref.com/en/players/910e3cad/Ilyes-Housni,1,0,11,0,0,0,0,0,0,0,0,0.0,0.0,1.0
https://fbref.com/en/players/9142b22f/Telasco-Segovia,1,0,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/91d0fabf/Riccardo-Marchizza,10,3,283,0,1,1,0,0,0,1,0,3.0,15.0,15.0
https://fbref.com/en/players/91f7631f/Inigo-Ruiz-de-Galarreta,30,28,2449,0,1,1,0,0,0,12,0,20.0,127.0,21.0
https://fbref.com/en/players/91ff775f/Nicolo-Cambiaghi,28,12,1285,6,1,7,6,0,0,5,1,73.0,42.0,99.0
https://fbref.com/en/players/921f6058/Jose-Luis-Palomino,15,8,759,1,0,1,1,0,0,4,0,3.0,29.0,3.0
https://fbref.com/en/players/9226aa22/Kamory-Doumbia,26,13,1155,2,2,4,1,1,1,0,0,29.0,85.0,82.0
https://fbref.com/en/players/9228b07c/Tom-Davies,19,4,538,0,0,0,0,0,0,3,0,2.0,30.0,13.0
https://fbref.com/en/players/922da988/Awer-Mabil,5,1,165,0,0,0,0,0,0,0,0,5.0,4.0,14.0
https://fbref.com/en/players/923f4dda/Sehrou-Guirassy,23,20,1669,11,0,11,9,2,2,4,1,20.0,30.0,103.0
https://fbref.com/en/players/92432bc6/Amadou-Haidara,31,15,1430,2,1,3,2,0,0,7,0,10.0,85.0,8.0
https://fbref.com/en/players/924f9191/Grischa-Promel,18,17,1454,1,1,2,1,0,0,4,0,19.0,39.0,46.0
https://fbref.com/en/players/924ff27e/Leonardo-Roman,1,1,90,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/9250bcff/Christian-Gytkjaer,22,3,559,1,0,1,1,0,1,0,0,1.0,6.0,32.0
https://fbref.com/en/players/9260926b/Ibrahim-Amadou,7,4,424,0,0,0,0,0,0,2,0,0.0,5.0,5.0
https://fbref.com/en/players/92868cb5/Divin-Mubama,3,0,38,0,0,0,0,0,0,0,0,0.0,0.0,1.0
https://fbref.com/en/players/928a4a61/Jens-Cajuste,31,14,1530,3,1,4,3,0,0,8,1,46.0,109.0,40.0
https://fbref.com/en/players/92a16062/Eric-Martel,29,23,2019,1,1,2,1,0,0,6,0,17.0,72.0,46.0
https://fbref.com/en/players/92b56413/Tristan-Dingome,8,0,99,0,0,0,0,0,0,0,0,1.0,6.0,4.0
https://fbref.com/en/players/92d83c27/Mattias-Svanberg,32,21,1835,4,6,10,4,0,0,4,0,29.0,74.0,85.0
https://fbref.com/en/players/92d90c8f/Ckene-Doucoure,12,0,136,0,1,1,0,0,0,0,0,5.0,5.0,20.0
https://fbref.com/en/players/92e7e919/Son-Heung-min,36,33,2888,10,6,16,10,0,0,2,0,82.0,79.0,196.0
https://fbref.com/en/players/92ffb8f9/Vincent-Sierro,15,7,665,0,0,0,0,0,0,3,0,7.0,49.0,13.0
https://fbref.com/en/players/93088fbb/Marko-Lazetic,1,0,9,0,0,0,0,0,0,1,0,0.0,0.0,3.0
https://fbref.com/en/players/93090f69/Domingos-Duarte,31,30,2657,0,2,2,0,0,0,11,1,6.0,63.0,0.0
https://fbref.com/en/players/9319781b/Ben-Johnson,17,9,866,0,0,0,0,0,0,0,0,15.0,37.0,22.0
https://fbref.com/en/players/9328b835/Lukasz-Fabianski,36,36,3111,0,0,0,0,0,0,1,0,0.0,0.0,0.0
https://fbref.com/en/players/933d3b51/Koffi-Djidji,34,26,2424,1,0,1,1,0,0,3,0,11.0,83.0,13.0
https://fbref.com/en/players/934e1968/Dominik-Szoboszlai,31,28,2444,6,8,14,5,1,1,5,2,75.0,151.0,157.0
https://fbref.com/en/players/935e6b8f/Jordan-Henderson,35,23,2074,0,2,2,0,0,0,2,0,37.0,189.0,90.0
https://fbref.com/en/players/937c6ae6/Roger-Martinez,1,0,7,0,0,0,0,0,0,0,0,0.0,1.0,0.0
https://fbref.com/en/players/93c942fb/Theo-Sainte-Luce,9,7,534,1,1,2,1,0,0,0,0,5.0,14.0,36.0
https://fbref.com/en/players/93cba339/Derry-Scherhant,10,2,285,1,0,1,1,0,0,0,0,4.0,1.0,16.0
https://fbref.com/en/players/93feac6e/Patrick-Bamford,28,18,1515,4,2,6,4,0,2,3,0,17.0,23.0,96.0
https://fbref.com/en/players/9413b19f/Alex-Meret,34,34,3060,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/942b4f90/Wissam-Ben-Yedder,32,28,2114,19,6,25,14,5,6,4,0,48.0,75.0,198.0
https://fbref.com/en/players/94302c52/Timo-Hubers,29,28,2559,3,0,3,3,0,0,8,0,10.0,84.0,2.0
https://fbref.com/en/players/943b9602/Julian-Eitschberger,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/94816803/Riccardo-Sottil,18,9,833,0,2,2,0,0,0,1,0,65.0,27.0,123.0
https://fbref.com/en/players/94b2001f/Danilo,37,35,3184,3,3,6,3,0,0,5,0,39.0,176.0,43.0
https://fbref.com/en/players/94c18565/Florian-Kainz,32,31,2344,6,10,16,3,3,3,6,1,64.0,159.0,147.0
https://fbref.com/en/players/94f8d10c/Duje-Caleta-Car,14,9,954,1,0,1,1,0,0,2,0,5.0,33.0,0.0
https://fbref.com/en/players/95192fe4/Waniss-Taibi,11,1,189,0,1,1,0,0,0,1,0,8.0,16.0,7.0
https://fbref.com/en/players/957e4c87/Giulio-Maggiore,16,11,894,0,0,0,0,0,0,2,0,7.0,53.0,13.0
https://fbref.com/en/players/958d67bb/Miguel-Rodriguez,7,3,252,1,1,2,1,0,0,0,0,10.0,6.0,22.0
https://fbref.com/en/players/95bb6ddc/Junior-Dina-Ebimbe,19,10,1063,3,1,4,3,0,0,4,0,38.0,45.0,42.0
https://fbref.com/en/players/962e54cb/Goncalo-Paciencia,25,5,662,2,0,2,2,0,0,2,1,7.0,11.0,43.0
https://fbref.com/en/players/963829d0/Manu-Trigueros,23,8,828,0,1,1,0,0,0,2,1,12.0,76.0,22.0
https://fbref.com/en/players/963a328b/Tolgay-Arslan,36,12,1211,1,0,1,1,0,0,3,0,45.0,77.0,37.0
https://fbref.com/en/players/963a9201/Jack-Colback,11,4,497,0,0,0,0,0,0,0,0,5.0,16.0,3.0
https://fbref.com/en/players/9642c929/Florian-Flick,8,5,512,0,0,0,0,0,0,1,0,2.0,12.0,2.0
https://fbref.com/en/players/9662c9ec/Patrick-Osterhage,23,11,1029,0,0,0,0,0,0,3,0,6.0,26.0,23.0
https://fbref.com/en/players/96640846/Samir-Ujkani,1,0,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/966e28d0/Fabio-Carvalho,13,4,347,2,0,2,2,0,0,0,0,9.0,12.0,26.0
https://fbref.com/en/players/966eea58/Sandi-Lovric,37,28,2335,5,6,11,5,0,0,4,0,42.0,105.0,90.0
https://fbref.com/en/players/9674002f/Mason-Mount,24,20,1648,3,2,5,3,0,0,4,0,48.0,98.0,114.0
https://fbref.com/en/players/967f34d3/Ruben-Blanco,6,6,495,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/968a1c2f/Oier-Zarraga,26,6,852,0,0,0,0,0,0,5,0,12.0,37.0,32.0
https://fbref.com/en/players/96e0490d/Matteo-Darmian,31,24,2025,1,2,3,1,0,0,3,0,22.0,88.0,96.0
https://fbref.com/en/players/96f4ebc0/Marin-Jakolis,1,0,28,0,0,0,0,0,0,0,0,2.0,3.0,2.0
https://fbref.com/en/players/96fcd380/Alexandre-Letellier,1,0,11,0,0,0,0,0,0,0,0,0.0,0.0,0.0
https://fbref.com/en/players/970b8574/Federico-Dimarco,33,26,2069,4,3,7,4,0,0,0,0,45.0,88.0,189.0
https://fbref.com/en/players/97220da2/Armando-Broja,12,2,294,1,0,1,1,0,0,0,0,8.0,4.0,17.0
https://fbref.com/en/players/972aeb2a/William-Saliba,27,27,2415,2,1,3,2,0,0,4,0,13.0,99.0,2.0
https://fbref.com/en/players/97333cf5/Stuart-Armstrong,32,14,1408,2,1,3,2,0,0,6,0,61.0,75.0,88.0
https://fbref.com/en/players/974322dc/Iglesias,32,21,2146,1,0,1,1,0,0,7,0,39.0,50.0,100.0
https://fbref.com/en/players/9744ff80/Pablo-Sarabia,27,12,1135,1,0,1,1,0,0,4,0,26.0,59.0,91.0
https://fbref.com/en/players/97852360/Fernando-Pacheco,17,17,1530,0,0,0,0,0,0,0,0,0.0,2.0,0.0
https://fbref.com/en/players/97d545ae/Ko-Itakura,24,22,1981,0,2,2,0,0,0,1,2,19.0,59.0,4.0
https://fbref.com/en/players/97fb4608/Theo-Pellenard,2,1,99,0,0,0,0,0,0,0,0,0.0,2.0,0.0
https://fbref.com/en/players/980522ec/Christian-Eriksen,28,25,2048,1,8,9,1,0,0,3,0,23.0,164.0,66.0
