URL,COMPL_STARTS,SUBS_SUBS,UNSUB_SUBS,PPM_TEAM.SUCCESS,ONG_TEAM.SUCCESS,ONGA_TEAM.SUCCESS,PLUS_PER__MINUS__TEAM.SUCCESS
https://fbref.com/en/players/8aeab818/Junior-Flemmings,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/8aec0537/Pascal-Gross,30,0,0,1.59,70.0,51.0,19.0
https://fbref.com/en/players/8b04d6c1/Pierre-Hojbjerg,33,0,0,1.63,64.0,57.0,7.0
https://fbref.com/en/players/8b298f56/Clement-Grenier,1,15,14,1.48,9.0,11.0,-2.0
https://fbref.com/en/players/8b38f187/Costantino-Favasuli,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/8b529245/Carlos-Vinicius,7,17,5,1.29,18.0,20.0,-2.0
https://fbref.com/en/players/8b57ad2c/Joao-Gomes,4,4,6,1.18,10.0,18.0,-8.0
https://fbref.com/en/players/8b609c34/Wilfried-Singo,9,7,3,1.32,26.0,27.0,-1.0
https://fbref.com/en/players/8b66d9cc/Yann-Karamoh,0,14,9,1.24,9.0,8.0,1.0
https://fbref.com/en/players/8b6e0db2/Reece-Oxford,0,2,0,0.33,0.0,1.0,-1.0
https://fbref.com/en/players/8b788c01/Anthony-Martial,0,10,0,2.19,16.0,8.0,8.0
https://fbref.com/en/players/8b8a56ce/Simon-Kjaer,4,5,16,1.82,12.0,7.0,5.0
https://fbref.com/en/players/8b95acda/Omar-Colley,14,1,0,0.44,6.0,25.0,-19.0
https://fbref.com/en/players/8b9ebd03/Willian,6,2,0,1.63,39.0,22.0,17.0
https://fbref.com/en/players/8bbe2df5/Domagoj-Bradaric,19,7,5,1.13,31.0,44.0,-13.0
https://fbref.com/en/players/8bc8829a/Lucien-Agoume,8,1,9,0.4,9.0,29.0,-20.0
https://fbref.com/en/players/8bf58a80/Andreas-Ivan,0,1,2,0.0,1.0,2.0,-1.0
https://fbref.com/en/players/8c3078cd/Luke-Harris,0,3,20,2.0,0.0,1.0,-1.0
https://fbref.com/en/players/8c3c640c/Mikel-Oyarzabal,3,9,1,1.83,17.0,12.0,5.0
https://fbref.com/en/players/8c45f10e/Cameron-Plain,0,0,6,,0.0,0.0,0.0
https://fbref.com/en/players/8c63fae5/Luca-Ranieri,4,4,27,2.0,14.0,5.0,9.0
https://fbref.com/en/players/8c65eb5f/Mato-Jajalo,0,3,12,0.67,2.0,0.0,2.0
https://fbref.com/en/players/8c725b43/German-Pezzella,22,2,2,1.52,33.0,28.0,5.0
https://fbref.com/en/players/8c90fd7a/Victor-Osimhen,13,2,0,2.34,59.0,17.0,42.0
https://fbref.com/en/players/8c964914/Giovanni-Crociata,0,0,4,,0.0,0.0,0.0
https://fbref.com/en/players/8ca9415f/Felix-Lemarechal,0,11,4,1.38,3.0,5.0,-2.0
https://fbref.com/en/players/8cabdc1e/Andrea-Consigli,35,0,1,1.26,45.0,55.0,-10.0
https://fbref.com/en/players/8cc29864/Lorenzo-Tonelli,0,1,11,1.5,1.0,2.0,-1.0
https://fbref.com/en/players/8ce30c57/Eder-Alvarez-Balanta,0,3,3,1.5,2.0,3.0,-1.0
https://fbref.com/en/players/8cfc2f69/Angel-Rodriguez,0,15,17,0.78,5.0,5.0,0.0
https://fbref.com/en/players/8d3c902d/Cheikhou-Kouyate,1,11,1,1.05,9.0,23.0,-14.0
https://fbref.com/en/players/8d3cd59d/Carlos,31,0,0,1.4,45.0,46.0,-1.0
https://fbref.com/en/players/8d62d31a/Joe-Rodon,14,0,17,1.69,32.0,17.0,15.0
https://fbref.com/en/players/8d6a9c93/Sergio-Carreira,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/8d78e732/Robert-Lewandowski,27,1,0,2.24,62.0,20.0,42.0
https://fbref.com/en/players/8d8bbf13/Alex-Rodriguez,0,0,3,,0.0,0.0,0.0
https://fbref.com/en/players/8da74c05/Adrien-Tameze,25,2,1,0.89,27.0,54.0,-27.0
https://fbref.com/en/players/8daee720/Simone-Pafundi,0,8,15,1.0,1.0,2.0,-1.0
https://fbref.com/en/players/8dbff17c/Adil-Rami,12,2,6,0.45,14.0,33.0,-19.0
https://fbref.com/en/players/8df7a2fb/Ben-Mee,34,0,1,1.59,56.0,40.0,16.0
https://fbref.com/en/players/8dfed6e9/Adolfo-Gaich,1,8,2,1.06,7.0,13.0,-6.0
https://fbref.com/en/players/8e010ff4/Francisco-Portillo,1,23,11,0.85,10.0,16.0,-6.0
https://fbref.com/en/players/8e088e04/Toni-Lato,0,15,9,1.29,12.0,11.0,1.0
https://fbref.com/en/players/8e16dd48/Luis-Sinisterra,0,6,1,0.68,10.0,23.0,-13.0
https://fbref.com/en/players/8e235926/Michael-Gregoritsch,2,3,1,1.7,37.0,26.0,11.0
https://fbref.com/en/players/8e48dc61/Ander-Guevara,0,6,23,2.75,5.0,1.0,4.0
https://fbref.com/en/players/8e613398/Nacho-Quintana,0,0,4,,0.0,0.0,0.0
https://fbref.com/en/players/8e633970/Lewis-Warrington,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/8e92be30/Alexander-Isak,7,5,0,1.5899999999999999,31.0,23.0,8.0
https://fbref.com/en/players/8eb55dbb/Sheraldo-Becker,4,1,0,1.82,41.0,32.0,9.0
https://fbref.com/en/players/8ec109e6/Caleb-Okoli,8,8,19,1.76,19.0,10.0,9.0
https://fbref.com/en/players/8ec56e62/Marco-Carnesecchi,27,0,4,0.78,25.0,47.0,-22.0
https://fbref.com/en/players/8eec784d/Timothy-Weah,9,11,1,1.86,30.0,18.0,12.0
https://fbref.com/en/players/8ef2452a/Alessandro-Sorrentino,0,0,36,,0.0,0.0,0.0
https://fbref.com/en/players/8f056768/Xaver-Schlager,12,6,5,2.23,40.0,17.0,23.0
https://fbref.com/en/players/8f0f2230/Kenan-Karaman,4,11,5,1.05,12.0,28.0,-16.0
https://fbref.com/en/players/8f29e08b/Juan-Perez,0,0,17,,0.0,0.0,0.0
https://fbref.com/en/players/8f325097/Nicolas-Cozza,13,8,11,1.41,23.0,31.0,-8.0
https://fbref.com/en/players/8f3565b3/Ante-Budimir,3,9,6,1.48,22.0,19.0,3.0
https://fbref.com/en/players/8f3f09e3/Jasper-Samooja,0,0,3,,0.0,0.0,0.0
https://fbref.com/en/players/8f534f8e/Loic-Mbe-Soh,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/8f5cdf66/Oliver-Abildgaard,5,7,5,1.08,2.0,11.0,-9.0
https://fbref.com/en/players/8f5e92a6/Rodrygo,15,9,0,2.0,54.0,27.0,27.0
https://fbref.com/en/players/8f62b6ee/Hugo-Lloris,24,0,1,1.68,44.0,39.0,5.0
https://fbref.com/en/players/8f68aa41/Valentin-Antov,1,7,28,0.89,6.0,8.0,-2.0
https://fbref.com/en/players/8f696594/Memphis,0,5,8,2.875,13.0,1.0,12.0
https://fbref.com/en/players/8f7e6783/Calvin-Stengs,0,1,0,0.5,1.0,3.0,-2.0
https://fbref.com/en/players/8f866fe8/Manolo-Gabbiadini,11,8,2,0.49,19.0,49.0,-30.0
https://fbref.com/en/players/8f8c6934/David-Soria,38,0,0,1.11,34.0,45.0,-11.0
https://fbref.com/en/players/8fae77ea/Jordi-Masip,27,0,6,1.14,26.0,42.0,-16.0
https://fbref.com/en/players/8fd9996f/Danilo-Pereira,19,6,3,2.12,57.0,27.0,30.0
https://fbref.com/en/players/8fe2a392/Micky-van-de-Ven,33,0,0,1.39,54.0,48.0,6.0
https://fbref.com/en/players/8fef5412/Andrea-Conti,0,1,7,0.0,0.0,1.0,-1.0
https://fbref.com/en/players/8ff2354e/Marcel-Halstenberg,4,14,1,2.0,33.0,21.0,12.0
https://fbref.com/en/players/9004f318/Samuel-Loric,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/90162357/Mario-Hernandez,0,2,34,1.67,2.0,3.0,-1.0
https://fbref.com/en/players/903b6e8b/Jose-Sa,36,0,2,1.11,30.0,55.0,-25.0
https://fbref.com/en/players/9050f964/Jonas-Nickisch,0,0,4,,0.0,0.0,0.0
https://fbref.com/en/players/906baf89/Theocharis-Tsingaras,0,1,12,3.0,1.0,0.0,1.0
https://fbref.com/en/players/907a5d7c/Yehor-Yarmoliuk,0,0,3,,0.0,0.0,0.0
https://fbref.com/en/players/909222de/Nuno-da-Costa,1,10,0,0.85,23.0,32.0,-9.0
https://fbref.com/en/players/90a8d260/Marius-Herzig,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/90a9cc01/Kays-Ruiz,0,0,8,0.0,0.0,1.0,-1.0
https://fbref.com/en/players/90bbd822/Alvaro-Garcia,15,1,0,1.31,35.0,41.0,-6.0
https://fbref.com/en/players/90c1f9a4/Tom-Rothe,0,2,9,1.5,1.0,0.0,1.0
https://fbref.com/en/players/90d88154/Pascal-Klemens,1,0,4,3.0,2.0,1.0,1.0
https://fbref.com/en/players/90eb507d/Thomas-Foket,16,1,0,1.46,28.0,25.0,3.0
https://fbref.com/en/players/90f87966/Jose-Fonte,28,1,2,1.61,41.0,30.0,11.0
https://fbref.com/en/players/90f91999/John-McGinn,22,4,1,1.59,36.0,31.0,5.0
https://fbref.com/en/players/90fcf472/Wesley-Said,0,15,1,2.43,11.0,6.0,5.0
https://fbref.com/en/players/9109185e/Iago-Herrerin,0,0,26,,0.0,0.0,0.0
https://fbref.com/en/players/910e3cad/Ilyes-Housni,0,1,13,0.0,0.0,0.0,0.0
https://fbref.com/en/players/912668ea/Miguel-Llabres,0,0,8,,0.0,0.0,0.0
https://fbref.com/en/players/9142b22f/Telasco-Segovia,0,1,5,0.0,0.0,0.0,0.0
https://fbref.com/en/players/919dd4b1/Raul-Moro,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/91c75917/Kadan-Young,0,0,5,,0.0,0.0,0.0
https://fbref.com/en/players/91ca4a16/Nico-OReilly,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/91d0fabf/Riccardo-Marchizza,0,7,28,1.7,6.0,9.0,-3.0
https://fbref.com/en/players/91f7631f/Inigo-Ruiz-de-Galarreta,19,2,0,1.53,29.0,25.0,4.0
https://fbref.com/en/players/91ff775f/Nicolo-Cambiaghi,2,16,3,1.32,20.0,12.0,8.0
https://fbref.com/en/players/921f6058/Jose-Luis-Palomino,6,7,2,1.8,25.0,15.0,10.0
https://fbref.com/en/players/9226aa22/Kamory-Doumbia,0,13,9,1.35,17.0,12.0,5.0
https://fbref.com/en/players/9228b07c/Tom-Davies,1,15,15,1.0,3.0,9.0,-6.0
https://fbref.com/en/players/922ade2d/Yoann-Beaka,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/922da988/Awer-Mabil,0,4,8,0.0,1.0,6.0,-5.0
https://fbref.com/en/players/923f4dda/Sehrou-Guirassy,11,3,1,0.525,24.0,33.0,-9.0
https://fbref.com/en/players/92432bc6/Amadou-Haidara,3,16,2,1.9,31.0,18.0,13.0
https://fbref.com/en/players/924f9191/Grischa-Promel,12,1,0,1.39,26.0,20.0,6.0
https://fbref.com/en/players/924ff27e/Leonardo-Roman,1,0,30,3.0,3.0,0.0,3.0
https://fbref.com/en/players/9250bcff/Christian-Gytkjaer,1,19,16,1.0,9.0,7.0,2.0
https://fbref.com/en/players/925bbcdc/Jonas-Urbig,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/9260926b/Ibrahim-Amadou,4,3,4,0.14,5.0,9.0,-4.0
https://fbref.com/en/players/92868cb5/Divin-Mubama,0,3,0,1.0,1.0,0.0,1.0
https://fbref.com/en/players/928a4a61/Jens-Cajuste,2,17,0,1.45,16.0,19.0,-3.0
https://fbref.com/en/players/92948398/Leo-Stulac,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/92a16062/Eric-Martel,14,6,4,1.21,29.0,33.0,-4.0
https://fbref.com/en/players/92b56413/Tristan-Dingome,0,8,8,1.25,2.0,2.0,0.0
https://fbref.com/en/players/92d83c27/Mattias-Svanberg,7,11,1,1.41,35.0,35.0,0.0
https://fbref.com/en/players/92d90c8f/Ckene-Doucoure,0,12,16,1.25,4.0,1.0,3.0
https://fbref.com/en/players/92e7e919/Son-Heung-min,19,3,0,1.58,57.0,55.0,2.0
https://fbref.com/en/players/92ffb8f9/Vincent-Sierro,3,8,1,1.27,6.0,8.0,-2.0
https://fbref.com/en/players/93088fbb/Marko-Lazetic,0,1,4,1.0,0.0,0.0,0.0
https://fbref.com/en/players/93090f69/Domingos-Duarte,28,1,5,0.94,26.0,40.0,-14.0
https://fbref.com/en/players/9319781b/Ben-Johnson,8,8,10,1.24,8.0,13.0,-5.0
https://fbref.com/en/players/9321b8ed/Niklas-Lomb,0,0,14,,0.0,0.0,0.0
https://fbref.com/en/players/9328b835/Lukasz-Fabianski,33,0,0,1.08,37.0,48.0,-11.0
https://fbref.com/en/players/933d3b51/Koffi-Djidji,19,8,3,1.35,27.0,30.0,-3.0
https://fbref.com/en/players/934e1968/Dominik-Szoboszlai,17,3,0,1.94,51.0,32.0,19.0
https://fbref.com/en/players/93551864/Alex-Sala,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/935e6b8f/Jordan-Henderson,10,12,0,1.8,48.0,30.0,18.0
https://fbref.com/en/players/9362d517/Bonota-Traore,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/937c6ae6/Roger-Martinez,0,1,5,1.0,0.0,1.0,-1.0
https://fbref.com/en/players/93c7658d/Federico-Magro,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/93c942fb/Theo-Sainte-Luce,3,2,2,1.67,18.0,14.0,4.0
https://fbref.com/en/players/93cba339/Derry-Scherhant,0,8,5,0.7,4.0,11.0,-7.0
https://fbref.com/en/players/93feac6e/Patrick-Bamford,2,10,0,0.82,23.0,31.0,-8.0
https://fbref.com/en/players/9413b19f/Alex-Meret,34,0,4,2.44,72.0,24.0,48.0
https://fbref.com/en/players/9417a430/James-Wright,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/942b4f90/Wissam-Ben-Yedder,9,4,4,1.53,48.0,38.0,10.0
https://fbref.com/en/players/94302c52/Timo-Hubers,28,1,0,1.31,44.0,45.0,-1.0
https://fbref.com/en/players/943b9602/Julian-Eitschberger,0,1,2,3.0,0.0,0.0,0.0
https://fbref.com/en/players/94816803/Riccardo-Sottil,1,9,5,1.56,12.0,6.0,6.0
https://fbref.com/en/players/94b2001f/Danilo,35,2,0,1.95,53.0,25.0,28.0
https://fbref.com/en/players/94b442c0/Noah-Guede-Nadje,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/94c18565/Florian-Kainz,5,1,0,1.22,37.0,38.0,-1.0
https://fbref.com/en/players/94f8d10c/Duje-Caleta-Car,7,5,16,1.845,8.0,15.0,-7.0
https://fbref.com/en/players/95192fe4/Waniss-Taibi,0,10,16,0.09,2.0,5.0,-3.0
https://fbref.com/en/players/957e4c87/Giulio-Maggiore,4,5,7,1.0,15.0,14.0,1.0
https://fbref.com/en/players/958a601f/Pawel-Jaroszynski,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/958d67bb/Miguel-Rodriguez,0,4,13,0.71,5.0,4.0,1.0
https://fbref.com/en/players/9597e6d4/Pau-Prim,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/95bb6ddc/Junior-Dina-Ebimbe,4,9,3,1.79,24.0,19.0,5.0
https://fbref.com/en/players/9602ef3b/Marco-Moreno,0,0,16,,0.0,0.0,0.0
https://fbref.com/en/players/9610c9c1/Ryan-Finnigan,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/962e54cb/Goncalo-Paciencia,0,20,9,0.92,7.0,7.0,0.0
https://fbref.com/en/players/963829d0/Manu-Trigueros,2,15,7,1.87,17.0,8.0,9.0
https://fbref.com/en/players/963a328b/Tolgay-Arslan,0,24,0,1.28,12.0,16.0,-4.0
https://fbref.com/en/players/963a9201/Jack-Colback,2,7,7,1.36,3.0,11.0,-8.0
https://fbref.com/en/players/9642c929/Florian-Flick,4,3,7,0.63,6.0,12.0,-6.0
https://fbref.com/en/players/9662c9ec/Patrick-Osterhage,4,12,7,1.35,8.0,19.0,-11.0
https://fbref.com/en/players/96640846/Samir-Ujkani,0,1,34,0.0,0.0,1.0,-1.0
https://fbref.com/en/players/966e28d0/Fabio-Carvalho,0,9,18,1.69,10.0,3.0,7.0
https://fbref.com/en/players/966eea58/Sandi-Lovric,6,9,0,1.22,29.0,34.0,-5.0
https://fbref.com/en/players/96726741/Loris-Mouyokolo,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/9674002f/Mason-Mount,7,4,2,1.29,18.0,21.0,-3.0
https://fbref.com/en/players/967f34d3/Ruben-Blanco,5,0,32,1.0,8.0,6.0,2.0
https://fbref.com/en/players/968a1c2f/Oier-Zarraga,0,20,11,1.23,3.0,13.0,-10.0
https://fbref.com/en/players/968ddd14/Tommaso-Martinelli,0,0,4,,0.0,0.0,0.0
https://fbref.com/en/players/96ad92d4/Josue-Emanuel-Mbila,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/96e0490d/Matteo-Darmian,10,7,5,1.84,30.0,22.0,8.0
https://fbref.com/en/players/96f2f88f/Pablo-Valencia,0,0,3,,0.0,0.0,0.0
https://fbref.com/en/players/96f4ebc0/Marin-Jakolis,0,1,1,1.0,0.0,0.0,0.0
https://fbref.com/en/players/96fcd380/Alexandre-Letellier,0,1,15,0.0,0.0,0.0,0.0
https://fbref.com/en/players/970b8574/Federico-Dimarco,3,7,1,2.0,50.0,24.0,26.0
https://fbref.com/en/players/97220da2/Armando-Broja,0,10,1,1.5,5.0,5.0,0.0
https://fbref.com/en/players/972aeb2a/William-Saliba,26,0,0,2.44,61.0,25.0,36.0
https://fbref.com/en/players/97333cf5/Stuart-Armstrong,0,18,3,0.56,12.0,34.0,-22.0
https://fbref.com/en/players/974322dc/Iglesias,16,11,3,1.06,18.0,32.0,-14.0
https://fbref.com/en/players/9744ff80/Pablo-Sarabia,2,15,8,1.94,23.0,11.0,12.0
https://fbref.com/en/players/97852360/Fernando-Pacheco,17,0,13,0.47,24.0,35.0,-11.0
https://fbref.com/en/players/979cb300/Matt-Dibley-Dias,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/97ab8ac2/Matteo-Bassi,0,0,3,,0.0,0.0,0.0
https://fbref.com/en/players/97d545ae/Ko-Itakura,20,2,0,1.21,29.0,30.0,-1.0
https://fbref.com/en/players/97fb4608/Theo-Pellenard,0,1,4,1.5,1.0,2.0,-1.0
https://fbref.com/en/players/980522ec/Christian-Eriksen,7,3,1,2.14,33.0,25.0,8.0
https://fbref.com/en/players/9823be92/Samuele-Ricci,15,5,3,1.54,28.0,22.0,6.0
https://fbref.com/en/players/98244f88/Victor-Rofino,0,0,4,,0.0,0.0,0.0
https://fbref.com/en/players/983ff2c7/Lorenzo-Venuti,3,8,20,1.35,12.0,13.0,-1.0
https://fbref.com/en/players/984a5a64/Kyle-Walker-Peters,26,1,1,0.68,31.0,58.0,-27.0
https://fbref.com/en/players/9896ccbc/Ivan-Cedric,0,0,3,,0.0,0.0,0.0
https://fbref.com/en/players/98a84572/Emil-Ceide,0,14,17,0.95,8.0,9.0,-1.0
https://fbref.com/en/players/98d2c2c4/Remo-Freuler,16,4,8,0.82,17.0,47.0,-30.0
https://fbref.com/en/players/98d51c94/Diego-Gonzalez,0,0,4,,0.0,0.0,0.0
https://fbref.com/en/players/98ea5115/David-Raya,38,0,0,1.55,58.0,46.0,12.0
https://fbref.com/en/players/9907b1c8/Nicolo-Zaniolo,4,1,1,1.85,7.0,8.0,-1.0
https://fbref.com/en/players/99127249/Antony,6,2,0,1.88,29.0,21.0,8.0
https://fbref.com/en/players/9939e168/Jon-Moncayola,16,12,0,1.43,24.0,36.0,-12.0
https://fbref.com/en/players/997fff07/Sebastiano-Luperto,32,0,0,1.08,34.0,44.0,-10.0
https://fbref.com/en/players/99813635/Adam-Lallana,0,4,0,1.56,16.0,10.0,6.0
https://fbref.com/en/players/999ceb5f/Boubacar-Traore,2,6,1,0.5,4.0,9.0,-5.0
https://fbref.com/en/players/99a4bb79/Davide-Merola,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/99d29d38/Sofyan-Chader,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/99d660b2/Branco-van-den-Boomen,25,3,0,1.17,44.0,54.0,-10.0
https://fbref.com/en/players/99ea2ddd/Tomas-Alarcon,1,2,4,0.0,0.0,7.0,-7.0
https://fbref.com/en/players/99f7e9aa/Pascal-Stenzel,1,9,16,1.33,7.0,8.0,-1.0
https://fbref.com/en/players/9a0408b6/Pathe-Ciss,6,20,6,1.47,9.0,27.0,-18.0
https://fbref.com/en/players/9a26fa06/Felix-Garreta,1,0,3,1.0,0.0,0.0,0.0
https://fbref.com/en/players/9a28eba4/Adama-Traore,3,22,2,1.18,12.0,30.0,-18.0
https://fbref.com/en/players/9a2e0ccc/Emil-Forsberg,2,14,3,1.87,28.0,26.0,2.0
https://fbref.com/en/players/9a2e3a23/Dion-Drena-Beljo,2,2,1,1.06,18.0,27.0,-9.0
https://fbref.com/en/players/9a64e67e/Robin-Le-Normand,30,2,1,1.79,37.0,25.0,12.0
https://fbref.com/en/players/9a76c2e9/Javi-Hernandez,3,12,9,1.6,23.0,19.0,4.0
https://fbref.com/en/players/9a93efc9/Cenk-Ozkacar,13,3,19,1.24,13.0,18.0,-5.0
https://fbref.com/en/players/9ab16552/Makoto-Hasebe,10,3,9,1.22,17.0,23.0,-6.0
https://fbref.com/en/players/9ad74b4d/Cristian,0,0,26,,0.0,0.0,0.0
https://fbref.com/en/players/9af1f9ff/Jordan-Beyer,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/9b398aea/Rayan-Ait-Nouri,4,12,7,1.0,8.0,18.0,-10.0
https://fbref.com/en/players/9b545925/Anthony-Rouault,35,0,1,1.27,51.0,55.0,-4.0
https://fbref.com/en/players/9b5ce51a/Jefferson-Lerma,33,0,0,1.05,34.0,67.0,-33.0
https://fbref.com/en/players/9b67eca8/Mauro-Bandeira,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/9b688ae1/Michael-Zetterer,1,1,32,0.5,2.0,3.0,-1.0
https://fbref.com/en/players/9b6f7fd5/Lucas-Paqueta,7,1,1,2.055,38.0,41.0,-3.0
https://fbref.com/en/players/9b94c838/Ilias-Kostis,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/9ba7b4fa/Enzo-Ebosse,7,11,4,1.15,15.0,14.0,1.0
https://fbref.com/en/players/9bbef03e/Ed-Turns,0,0,6,,0.0,0.0,0.0
https://fbref.com/en/players/9bc9a519/Djed-Spence,4,5,11,1.375,7.0,5.0,2.0
https://fbref.com/en/players/9bdd8118/Gideon-Mensah,24,0,2,0.77,18.0,45.0,-27.0
https://fbref.com/en/players/9c0d5c1c/Denis-Cazzadori,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/9c221d14/Wout-Faes,33,0,0,0.8500000000000001,45.0,57.0,-12.0
https://fbref.com/en/players/9c2b1f11/Kaj-Sierhuis,0,13,7,1.5,4.0,1.0,3.0
https://fbref.com/en/players/9c36ed83/Nicolas-Jackson,5,10,3,1.62,35.0,18.0,17.0
https://fbref.com/en/players/9c435456/Mario-Gila,0,4,29,1.75,3.0,2.0,1.0
https://fbref.com/en/players/9c94165b/Luke-Shaw,24,1,4,1.74,43.0,35.0,8.0
https://fbref.com/en/players/9cd28348/Rudy-Kohon,0,1,4,0.0,0.0,2.0,-2.0
https://fbref.com/en/players/9cdc85e5/Jonathan-Gomez,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/9ceb7642/Pierre-Kunde,0,9,4,0.83,3.0,13.0,-10.0
https://fbref.com/en/players/9cfbad36/Julio-Cesar-Enciso,1,13,11,1.75,21.0,12.0,9.0
https://fbref.com/en/players/9d33c71a/Diego-Iturralde,0,0,2,0.0,0.0,1.0,-1.0
https://fbref.com/en/players/9d376bef/Medon-Berisha,0,0,1,,0.0,0.0,0.0
https://fbref.com/en/players/9d420dad/Yahia-Fofana,11,0,16,0.91,12.0,19.0,-7.0
https://fbref.com/en/players/9d498560/Ilyes-Cheti,0,4,13,0.5,1.0,7.0,-6.0
https://fbref.com/en/players/9d4c45d6/Roberto-Soriano,3,12,2,1.59,20.0,13.0,7.0
https://fbref.com/en/players/9d60028d/Viktor-Kovalenko,0,11,9,0.84,4.0,10.0,-6.0
https://fbref.com/en/players/9d8cf204/Halil-Dervisoglu,0,1,1,1.0,1.0,0.0,1.0
https://fbref.com/en/players/9daeac61/Souleyman-Doumbia,15,3,0,0.38,14.0,42.0,-28.0
https://fbref.com/en/players/9dbb75ca/Alexandre-Lacazette,26,1,0,1.66,58.0,40.0,18.0
https://fbref.com/en/players/9dd35c94/Tom-Saettel,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/9dff291c/Soumaila-Coulibaly,0,1,10,1.0,1.0,3.0,-2.0
https://fbref.com/en/players/9e03d22e/Yacouba-Barry,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/9e1035f8/Ferran-Torres,5,19,3,2.27,25.0,11.0,14.0
https://fbref.com/en/players/9e1577aa/Cristiano-Biraghi,21,3,5,1.55,37.0,35.0,2.0
https://fbref.com/en/players/9e17ccff/Dogan-Alemdar,4,2,32,1.67,7.0,8.0,-1.0
https://fbref.com/en/players/9e525177/Aaron-Wan-Bissaka,12,3,7,2.21,28.0,10.0,18.0
https://fbref.com/en/players/9e5708be/Sam-Johnstone,9,0,21,1.67,16.0,10.0,6.0
https://fbref.com/en/players/9e7483ff/Desire-Doue,0,15,3,1.73,22.0,14.0,8.0
https://fbref.com/en/players/9ec9c8b6/Tobias-Mohr,4,10,8,0.78,11.0,16.0,-5.0
https://fbref.com/en/players/9ee1d39e/Samuele-Angori,0,0,2,,0.0,0.0,0.0
https://fbref.com/en/players/9eedf0e0/Samuel-Amo-Ameyaw,0,1,0,1.0,0.0,0.0,0.0
https://fbref.com/en/players/9ef42479/Thomas-Henry,3,3,3,0.5,10.0,17.0,-7.0
https://fbref.com/en/players/9efa1d25/Mario-Gotze,22,0,0,1.53,55.0,43.0,12.0
https://fbref.com/en/players/9f0ea33f/Sergio-Asenjo,10,0,20,0.8,7.0,21.0,-14.0
https://fbref.com/en/players/9f0f4b49/Arial-Mendy,1,4,9,0.8,2.0,3.0,-1.0
https://fbref.com/en/players/9f1893b9/Felipe-Anderson,23,3,0,1.95,48.0,24.0,24.0
https://fbref.com/en/players/9f1938ab/Adam-Forshaw,1,7,4,0.5,4.0,13.0,-9.0
https://fbref.com/en/players/9f2fb1c7/Nikolaos-Botis,0,0,3,,0.0,0.0,0.0
https://fbref.com/en/players/9f323c71/Oscar-de-Marcos,22,5,0,1.3,41.0,34.0,7.0
https://fbref.com/en/players/9f4a940f/Axel-Camblan,0,7,9,0.86,1.0,0.0,1.0
https://fbref.com/en/players/9f5a610b/Wladimiro-Falcone,38,0,0,0.95,33.0,46.0,-13.0
https://fbref.com/en/players/9f684e25/Sammy-Braybrooke,0,0,3,,0.0,0.0,0.0
https://fbref.com/en/players/9f77012e/Tom-Krauss,15,1,0,0.97,23.0,52.0,-29.0
https://fbref.com/en/players/9f7c837d/Ben-Godfrey,6,3,5,0.62,10.0,18.0,-8.0
https://fbref.com/en/players/9f84febe/Rick-Karsdorp,2,5,3,1.54,10.0,8.0,2.0
https://fbref.com/en/players/9f8e9423/Raphael-Varane,16,2,6,1.96,28.0,22.0,6.0
https://fbref.com/en/players/9f936061/Neto-Borges,28,0,0,1.58,38.0,43.0,-5.0
https://fbref.com/en/players/9f941969/Manuel-Riemann,34,0,0,1.03,40.0,72.0,-32.0
