URL,TOUCHES_TOUCHES,DEF PEN_TOUCHES,DEF 3RD_TOUCHES,MID 3RD_TOUCHES,ATT 3RD_TOUCHES,ATT PEN_TOUCHES,LIVE_TOUCHES,ATT_TAKE,SUCC_TAKE,TKLD_TAKE,CARRIES_CARRIES,TOTDIST_CARRIES,PRGDIST_CARRIES,PRGC_CARRIES,FINAL_THIRD_CARRIES,CPA_CARRIES,MIS_CARRIES,DIS_CARRIES,REC_RECEIVING,PRGR_RECEIVING
https://fbref.com/en/players/7c3ed041/Leonardo-Balerdi,1997.0,223.0,869.0,1027.0,113.0,16.0,1997.0,14.0,9.0,4.0,1413.0,8306.0,4291.0,15.0,19.0,0.0,23.0,3.0,1232.0,19.0
https://fbref.com/en/players/7c4243d4/Roque-Mesa,1134.0,62.0,286.0,683.0,181.0,9.0,1134.0,31.0,15.0,14.0,748.0,4717.0,2201.0,29.0,23.0,3.0,21.0,21.0,772.0,24.0
https://fbref.com/en/players/7c56da38/Christopher-Nkunku,854.0,17.0,57.0,356.0,448.0,128.0,850.0,77.0,38.0,27.0,588.0,2929.0,1225.0,43.0,23.0,23.0,45.0,38.0,672.0,176.0
https://fbref.com/en/players/7cd520e8/Iyenoma-Udogie,1503.0,67.0,346.0,652.0,545.0,76.0,1503.0,122.0,51.0,50.0,904.0,6569.0,3420.0,109.0,71.0,31.0,58.0,36.0,902.0,155.0
https://fbref.com/en/players/7cd6badb/Lars-Stindl,980.0,22.0,127.0,554.0,301.0,47.0,980.0,22.0,8.0,11.0,552.0,2050.0,903.0,22.0,21.0,2.0,33.0,27.0,771.0,89.0
https://fbref.com/en/players/7cdda3bf/Gaetan-Laborde,1123.0,23.0,112.0,464.0,558.0,177.0,1122.0,57.0,28.0,27.0,761.0,4370.0,1873.0,62.0,44.0,25.0,80.0,33.0,755.0,216.0
https://fbref.com/en/players/7d08063d/Tino-Kadewere,224.0,3.0,22.0,114.0,94.0,28.0,224.0,14.0,8.0,4.0,122.0,710.0,333.0,14.0,5.0,9.0,15.0,11.0,163.0,29.0
https://fbref.com/en/players/7d31f1cb/Kenneth-Schmidt,208.0,16.0,79.0,119.0,12.0,0.0,208.0,3.0,2.0,1.0,120.0,725.0,368.0,5.0,3.0,0.0,5.0,0.0,144.0,0.0
https://fbref.com/en/players/7d3cbc67/Mehdi-Leris,1296.0,51.0,263.0,592.0,464.0,78.0,1296.0,69.0,29.0,31.0,742.0,3782.0,1647.0,56.0,31.0,13.0,80.0,48.0,874.0,165.0
https://fbref.com/en/players/7d3dfdfd/Ousmane-Camara,416.0,42.0,190.0,230.0,3.0,1.0,416.0,3.0,2.0,1.0,336.0,2207.0,1358.0,3.0,1.0,0.0,4.0,1.0,307.0,0.0
https://fbref.com/en/players/7d3e7da6/Sven-Ulreich,139.0,123.0,139.0,1.0,0.0,0.0,139.0,0.0,0.0,0.0,97.0,441.0,217.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0
https://fbref.com/en/players/7d450ed3/David-Raum,1367.0,41.0,365.0,547.0,471.0,34.0,1367.0,34.0,8.0,21.0,721.0,3092.0,1564.0,44.0,23.0,10.0,17.0,9.0,817.0,127.0
https://fbref.com/en/players/7d704e92/Jackson-Porozo,851.0,118.0,463.0,348.0,47.0,22.0,851.0,11.0,7.0,4.0,545.0,2845.0,1222.0,6.0,5.0,1.0,10.0,7.0,484.0,4.0
https://fbref.com/en/players/7d937aa1/Antonin-Bobichon,23.0,0.0,2.0,9.0,13.0,3.0,23.0,0.0,0.0,0.0,16.0,77.0,48.0,2.0,1.0,0.0,0.0,0.0,15.0,8.0
https://fbref.com/en/players/7d9397f8/Khephren-Thuram,1667.0,64.0,365.0,946.0,396.0,61.0,1667.0,77.0,46.0,24.0,1322.0,8692.0,4400.0,92.0,78.0,18.0,31.0,35.0,1223.0,77.0
https://fbref.com/en/players/7dcf86f6/Iago-Aspas,1487.0,26.0,111.0,643.0,748.0,145.0,1484.0,56.0,22.0,25.0,1030.0,5114.0,2370.0,80.0,58.0,30.0,52.0,46.0,1199.0,239.0
https://fbref.com/en/players/7dfbba27/Mathias-Autret,722.0,24.0,123.0,366.0,239.0,24.0,721.0,25.0,10.0,14.0,512.0,2801.0,950.0,20.0,12.0,3.0,18.0,4.0,471.0,58.0
https://fbref.com/en/players/7e12a98d/Maxim-Leitsch,405.0,42.0,188.0,205.0,12.0,2.0,405.0,1.0,0.0,1.0,203.0,957.0,443.0,5.0,0.0,1.0,5.0,1.0,225.0,1.0
https://fbref.com/en/players/7e3e825e/Brandon-Baiye,42.0,5.0,10.0,24.0,8.0,1.0,42.0,1.0,1.0,0.0,27.0,159.0,54.0,0.0,0.0,0.0,1.0,1.0,24.0,0.0
https://fbref.com/en/players/7e82a78f/Florent-Mollet,896.0,16.0,123.0,455.0,326.0,29.0,896.0,32.0,12.0,16.0,593.0,3468.0,1460.0,31.0,19.0,2.0,30.0,21.0,579.0,91.0
https://fbref.com/en/players/7e98cff1/Miguel-Gutierrez,1628.0,66.0,466.0,697.0,482.0,39.0,1628.0,75.0,35.0,32.0,959.0,5765.0,2803.0,81.0,43.0,17.0,36.0,25.0,1037.0,148.0
https://fbref.com/en/players/7eb97a8e/Nicola-Sansone,314.0,4.0,26.0,139.0,156.0,29.0,314.0,19.0,4.0,11.0,209.0,1114.0,446.0,17.0,14.0,7.0,23.0,14.0,246.0,72.0
https://fbref.com/en/players/7ec723b7/Eduardo-Quaresma,81.0,4.0,25.0,53.0,4.0,1.0,81.0,2.0,1.0,0.0,56.0,228.0,133.0,4.0,1.0,0.0,1.0,0.0,51.0,0.0
https://fbref.com/en/players/7ed08d5c/Josip-Stanisic,689.0,29.0,206.0,370.0,117.0,5.0,689.0,9.0,5.0,2.0,452.0,2116.0,1180.0,12.0,15.0,1.0,7.0,3.0,506.0,35.0
https://fbref.com/en/players/7ed4921e/William-Troost-Ekong,226.0,27.0,128.0,94.0,5.0,3.0,226.0,0.0,0.0,0.0,127.0,606.0,200.0,1.0,1.0,0.0,2.0,0.0,130.0,0.0
https://fbref.com/en/players/7edfbb8a/Fikayo-Tomori,2218.0,243.0,1089.0,1078.0,63.0,14.0,2218.0,6.0,3.0,1.0,1258.0,6315.0,3346.0,26.0,6.0,0.0,9.0,3.0,1423.0,10.0
https://fbref.com/en/players/7ef972c3/Flavius-Daniliuc,1445.0,203.0,780.0,600.0,78.0,17.0,1445.0,5.0,2.0,3.0,772.0,3925.0,1898.0,16.0,12.0,0.0,15.0,4.0,886.0,8.0
https://fbref.com/en/players/7f271d74/Wassim-Boullif,79.0,14.0,32.0,46.0,2.0,0.0,79.0,0.0,0.0,0.0,46.0,241.0,143.0,2.0,0.0,0.0,0.0,2.0,47.0,1.0
https://fbref.com/en/players/7f3b388c/Fabinho,2092.0,83.0,456.0,1314.0,325.0,21.0,2092.0,15.0,7.0,4.0,1184.0,4669.0,1913.0,15.0,28.0,1.0,17.0,12.0,1493.0,39.0
https://fbref.com/en/players/7f41ee30/Remy-Riou,241.0,204.0,240.0,1.0,0.0,0.0,241.0,0.0,0.0,0.0,163.0,662.0,403.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0
https://fbref.com/en/players/7f609bfc/Stefan-Posch,2157.0,129.0,858.0,960.0,363.0,36.0,2157.0,35.0,13.0,16.0,1124.0,5551.0,3102.0,45.0,41.0,3.0,39.0,11.0,1293.0,65.0
https://fbref.com/en/players/7f73bdf4/Niklas-Dorsch,237.0,24.0,95.0,121.0,27.0,0.0,237.0,8.0,5.0,3.0,99.0,526.0,223.0,2.0,1.0,0.0,1.0,5.0,100.0,0.0
https://fbref.com/en/players/7f783431/Enzo-Tchato,687.0,46.0,190.0,301.0,204.0,9.0,687.0,13.0,4.0,7.0,399.0,2373.0,1198.0,25.0,26.0,2.0,14.0,7.0,377.0,57.0
https://fbref.com/en/players/7f78ad23/Ricardo-Rodriguez,1993.0,119.0,692.0,998.0,314.0,12.0,1993.0,13.0,7.0,5.0,1136.0,5905.0,3111.0,49.0,58.0,5.0,13.0,11.0,1328.0,51.0
https://fbref.com/en/players/7f94982c/Ethan-Nwaneri,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://fbref.com/en/players/7f9c5d2d/Abner,425.0,25.0,128.0,189.0,113.0,11.0,425.0,10.0,3.0,7.0,204.0,858.0,469.0,8.0,7.0,4.0,10.0,4.0,231.0,25.0
https://fbref.com/en/players/7f9d956a/Tommaso-De-Nipoti,6.0,0.0,0.0,5.0,2.0,1.0,6.0,1.0,1.0,0.0,3.0,24.0,23.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
https://fbref.com/en/players/7fa4e703/Gio-Reyna,420.0,6.0,36.0,168.0,220.0,46.0,419.0,23.0,8.0,12.0,274.0,1610.0,759.0,23.0,19.0,7.0,13.0,15.0,324.0,57.0
https://fbref.com/en/players/7fac99d4/Razvan-Marin,1805.0,76.0,428.0,971.0,425.0,16.0,1805.0,39.0,22.0,15.0,1051.0,5460.0,2560.0,35.0,41.0,3.0,24.0,22.0,1164.0,27.0
https://fbref.com/en/players/7fcc71d8/Daniel-Podence,889.0,11.0,120.0,328.0,456.0,70.0,889.0,61.0,24.0,34.0,528.0,2670.0,1229.0,43.0,28.0,20.0,49.0,30.0,622.0,148.0
https://fbref.com/en/players/7fe90ccd/Davide-Zappacosta,1122.0,31.0,261.0,415.0,456.0,56.0,1122.0,57.0,17.0,33.0,607.0,3660.0,1893.0,48.0,39.0,18.0,26.0,14.0,692.0,101.0
https://fbref.com/en/players/7fecbcdb/Abdoulaye-Bamba,832.0,52.0,317.0,442.0,81.0,2.0,832.0,9.0,4.0,4.0,598.0,2647.0,1112.0,8.0,5.0,0.0,9.0,4.0,541.0,19.0
https://fbref.com/en/players/801831fe/Daniel-Maldini,289.0,7.0,40.0,121.0,132.0,15.0,289.0,46.0,23.0,18.0,158.0,978.0,417.0,13.0,8.0,4.0,24.0,8.0,183.0,34.0
https://fbref.com/en/players/80211dc5/Mamady-Diarra,21.0,0.0,6.0,9.0,6.0,3.0,21.0,3.0,1.0,2.0,14.0,84.0,55.0,3.0,0.0,1.0,1.0,1.0,9.0,0.0
https://fbref.com/en/players/803ae100/Harrison-Reed,1585.0,57.0,292.0,842.0,463.0,50.0,1585.0,28.0,10.0,16.0,765.0,3430.0,1141.0,30.0,22.0,4.0,44.0,25.0,972.0,107.0
https://fbref.com/en/players/80490d7f/Jhon-Lucumi,2258.0,304.0,1222.0,998.0,51.0,16.0,2258.0,6.0,4.0,2.0,1409.0,7653.0,4456.0,37.0,15.0,2.0,19.0,6.0,1537.0,6.0
https://fbref.com/en/players/80556f08/Toma-Basic,367.0,12.0,75.0,179.0,115.0,17.0,367.0,8.0,3.0,4.0,222.0,1064.0,477.0,14.0,8.0,1.0,13.0,6.0,250.0,29.0
https://fbref.com/en/players/8059806f/Luiz-Henrique,880.0,17.0,160.0,368.0,375.0,60.0,880.0,124.0,56.0,50.0,564.0,4024.0,1665.0,61.0,41.0,24.0,58.0,59.0,596.0,137.0
https://fbref.com/en/players/805a2a11/Mamadou-Fall,22.0,2.0,8.0,10.0,4.0,0.0,22.0,1.0,0.0,1.0,10.0,39.0,16.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0
https://fbref.com/en/players/808d48f3/Jaume-Costa,1364.0,62.0,360.0,603.0,415.0,37.0,1364.0,25.0,10.0,12.0,689.0,3495.0,1980.0,60.0,38.0,10.0,23.0,8.0,810.0,123.0
https://fbref.com/en/players/809940aa/Dominick-Drexler,628.0,20.0,113.0,304.0,223.0,41.0,628.0,21.0,10.0,9.0,324.0,1557.0,696.0,17.0,17.0,2.0,22.0,18.0,374.0,69.0
https://fbref.com/en/players/80f252f6/Dzenan-Pejcinovic,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
https://fbref.com/en/players/80f36c88/Sebastian-Rudy,547.0,25.0,141.0,296.0,112.0,4.0,547.0,3.0,0.0,3.0,247.0,1017.0,461.0,7.0,5.0,0.0,12.0,8.0,306.0,7.0
https://fbref.com/en/players/8104e41e/Krepin-Diatta,1011.0,13.0,93.0,367.0,560.0,88.0,1011.0,61.0,32.0,18.0,745.0,4532.0,2035.0,80.0,51.0,28.0,45.0,20.0,720.0,229.0
https://fbref.com/en/players/810e3c74/Jesse-Lingard,371.0,7.0,44.0,202.0,132.0,16.0,371.0,10.0,6.0,4.0,214.0,1003.0,527.0,11.0,12.0,0.0,16.0,10.0,263.0,38.0
https://fbref.com/en/players/810edef9/Derek-Mazou-Sacko,8.0,2.0,3.0,4.0,1.0,1.0,8.0,0.0,0.0,0.0,5.0,30.0,16.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0
https://fbref.com/en/players/81442ecb/Marcos-Acuna,1523.0,69.0,406.0,670.0,467.0,26.0,1523.0,54.0,26.0,23.0,823.0,4070.0,2178.0,49.0,43.0,5.0,29.0,20.0,903.0,94.0
https://fbref.com/en/players/815c314f/Marc-Oliver-Kempf,1644.0,231.0,906.0,701.0,52.0,32.0,1644.0,17.0,11.0,4.0,774.0,3738.0,1855.0,11.0,2.0,0.0,14.0,7.0,808.0,1.0
https://fbref.com/en/players/817c6964/Rade-Krunic,1115.0,43.0,284.0,673.0,171.0,24.0,1115.0,26.0,19.0,4.0,659.0,3562.0,1910.0,31.0,27.0,2.0,10.0,8.0,728.0,21.0
https://fbref.com/en/players/819aa8e7/Ayoze-Perez,857.0,10.0,121.0,358.0,397.0,92.0,857.0,98.0,48.0,42.0,522.0,3296.0,1723.0,68.0,41.0,25.0,51.0,37.0,586.0,145.0
https://fbref.com/en/players/819b3158/Ilkay-Gundogan,1806.0,31.0,243.0,975.0,596.0,88.0,1805.0,42.0,16.0,18.0,1072.0,5457.0,2628.0,53.0,44.0,7.0,28.0,27.0,1425.0,124.0
https://fbref.com/en/players/81d5c497/Fernando-Nino,9.0,0.0,0.0,3.0,6.0,1.0,9.0,1.0,0.0,1.0,8.0,28.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,4.0
https://fbref.com/en/players/81f0781e/Gerard-Moreno,634.0,16.0,57.0,282.0,309.0,67.0,632.0,55.0,29.0,20.0,401.0,1986.0,828.0,21.0,20.0,11.0,32.0,19.0,508.0,108.0
https://fbref.com/en/players/822d51d7/Youssouf-Fofana,2116.0,59.0,352.0,1340.0,454.0,37.0,2116.0,91.0,46.0,40.0,1600.0,9328.0,4753.0,81.0,90.0,9.0,48.0,41.0,1416.0,71.0
https://fbref.com/en/players/822ed0ec/Valentin-Gendrey,1811.0,106.0,616.0,778.0,436.0,16.0,1811.0,35.0,14.0,17.0,757.0,4118.0,2380.0,47.0,34.0,4.0,48.0,12.0,787.0,107.0
https://fbref.com/en/players/82464ce3/Salis-Abdul-Samed,2224.0,66.0,404.0,1502.0,340.0,16.0,2224.0,49.0,29.0,13.0,1849.0,9645.0,3457.0,33.0,56.0,3.0,39.0,32.0,1705.0,44.0
https://fbref.com/en/players/82518f62/Bruno-Guimaraes,2014.0,59.0,392.0,1076.0,575.0,50.0,2014.0,92.0,45.0,26.0,1321.0,7248.0,2911.0,41.0,47.0,5.0,46.0,60.0,1503.0,42.0
https://fbref.com/en/players/82598b71/Nadir-Zortea,659.0,34.0,205.0,280.0,178.0,15.0,659.0,41.0,16.0,19.0,354.0,2097.0,1201.0,35.0,26.0,5.0,18.0,7.0,384.0,38.0
https://fbref.com/en/players/826e8b63/Philipp-Max,541.0,20.0,107.0,230.0,206.0,16.0,541.0,7.0,3.0,3.0,275.0,1159.0,546.0,14.0,7.0,0.0,8.0,3.0,329.0,52.0
https://fbref.com/en/players/828657ff/Amadou-Onana,1310.0,58.0,287.0,745.0,295.0,52.0,1310.0,52.0,18.0,23.0,684.0,3563.0,1436.0,27.0,30.0,4.0,49.0,17.0,871.0,49.0
https://fbref.com/en/players/82927de4/Pablo-Fornals,918.0,16.0,145.0,424.0,360.0,36.0,918.0,21.0,10.0,10.0,501.0,2484.0,1255.0,33.0,24.0,12.0,21.0,15.0,616.0,101.0
https://fbref.com/en/players/8299e363/Halid-Sabanovic,352.0,23.0,84.0,178.0,94.0,6.0,352.0,12.0,4.0,8.0,232.0,1268.0,519.0,5.0,10.0,1.0,12.0,3.0,203.0,30.0
https://fbref.com/en/players/829aa60c/Mathys-Tel,240.0,4.0,11.0,98.0,132.0,37.0,240.0,30.0,10.0,18.0,164.0,948.0,372.0,12.0,7.0,6.0,24.0,11.0,189.0,59.0
https://fbref.com/en/players/82cfae2a/Dennis-Hadzikadunic,242.0,31.0,109.0,117.0,16.0,6.0,242.0,0.0,0.0,0.0,107.0,615.0,283.0,1.0,3.0,0.0,2.0,0.0,121.0,0.0
https://fbref.com/en/players/82ec26c1/Lamine-Yamal,12.0,0.0,0.0,1.0,11.0,1.0,12.0,2.0,0.0,2.0,9.0,23.0,9.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0
https://fbref.com/en/players/82efe6fa/Roger-Ibanez,2013.0,209.0,992.0,974.0,80.0,33.0,2013.0,22.0,13.0,7.0,1216.0,6677.0,3665.0,24.0,16.0,2.0,25.0,18.0,1272.0,9.0
https://fbref.com/en/players/83299cc0/Azzedine-Ounahi,897.0,7.0,114.0,516.0,285.0,45.0,897.0,82.0,46.0,29.0,747.0,5130.0,2405.0,59.0,50.0,18.0,28.0,17.0,707.0,85.0
https://fbref.com/en/players/8332db56/Thomas-Delaine,642.0,28.0,148.0,267.0,239.0,20.0,642.0,27.0,12.0,11.0,415.0,2770.0,1239.0,38.0,27.0,9.0,18.0,5.0,374.0,92.0
https://fbref.com/en/players/834b5c4c/Matz-Sels,1082.0,936.0,1076.0,8.0,0.0,0.0,1082.0,0.0,0.0,0.0,685.0,3758.0,2281.0,0.0,0.0,0.0,1.0,0.0,432.0,0.0
https://fbref.com/en/players/834d0be5/Lucas-Alario,131.0,13.0,22.0,51.0,61.0,24.0,131.0,8.0,5.0,3.0,53.0,234.0,116.0,2.0,6.0,1.0,4.0,8.0,91.0,17.0
https://fbref.com/en/players/836dc4a8/Kyliane-Dong,77.0,0.0,7.0,32.0,41.0,8.0,77.0,11.0,5.0,4.0,61.0,541.0,280.0,12.0,8.0,4.0,9.0,4.0,60.0,18.0
https://fbref.com/en/players/8397a50c/Tyrone-Mings,2228.0,384.0,1276.0,877.0,81.0,21.0,2228.0,12.0,6.0,3.0,1379.0,7995.0,4556.0,20.0,21.0,3.0,8.0,7.0,1486.0,7.0
https://fbref.com/en/players/839c14e1/Cedric-Soares,240.0,12.0,66.0,98.0,76.0,3.0,240.0,2.0,2.0,0.0,134.0,583.0,309.0,5.0,4.0,1.0,2.0,2.0,160.0,12.0
https://fbref.com/en/players/83b9c48f/Jacek-Goralski,59.0,5.0,22.0,33.0,4.0,0.0,59.0,0.0,0.0,0.0,25.0,123.0,65.0,1.0,3.0,0.0,1.0,0.0,29.0,0.0
https://fbref.com/en/players/83d074ff/Alexis-Mac-Allister,2182.0,48.0,367.0,1194.0,644.0,63.0,2176.0,72.0,42.0,21.0,1319.0,6135.0,3072.0,69.0,74.0,8.0,47.0,36.0,1644.0,77.0
https://fbref.com/en/players/83e1f40e/Luca-Pfeiffer,255.0,5.0,16.0,156.0,85.0,29.0,255.0,6.0,2.0,3.0,136.0,565.0,254.0,9.0,8.0,0.0,13.0,6.0,195.0,38.0
https://fbref.com/en/players/83f03b07/Noah-Fadiga,790.0,39.0,218.0,403.0,175.0,19.0,790.0,40.0,18.0,21.0,488.0,3212.0,1755.0,43.0,30.0,8.0,23.0,6.0,423.0,36.0
https://fbref.com/en/players/84399660/Juanmi,363.0,7.0,56.0,184.0,128.0,38.0,363.0,32.0,12.0,15.0,209.0,1144.0,454.0,10.0,16.0,4.0,23.0,13.0,251.0,37.0
https://fbref.com/en/players/8449d35e/Vitaly-Janelt,1244.0,66.0,335.0,675.0,242.0,36.0,1244.0,24.0,9.0,14.0,663.0,2804.0,1246.0,14.0,18.0,2.0,18.0,11.0,737.0,28.0
https://fbref.com/en/players/8455ad90/Lee-Kangin,1426.0,15.0,169.0,693.0,598.0,42.0,1426.0,134.0,90.0,34.0,831.0,5655.0,2936.0,107.0,58.0,14.0,69.0,43.0,897.0,139.0
https://fbref.com/en/players/84594618/Filippo-Romagna,40.0,8.0,29.0,11.0,0.0,0.0,40.0,0.0,0.0,0.0,30.0,124.0,66.0,1.0,0.0,0.0,0.0,0.0,29.0,0.0
https://fbref.com/en/players/8499c713/Marlos-Moreno,8.0,0.0,4.0,3.0,1.0,0.0,8.0,1.0,0.0,0.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0
https://fbref.com/en/players/84a85b48/Alberto-Del-Moral,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
https://fbref.com/en/players/852ddfb8/Gaston-Alvarez,732.0,42.0,218.0,376.0,144.0,8.0,732.0,19.0,8.0,9.0,254.0,933.0,437.0,11.0,8.0,0.0,13.0,3.0,318.0,27.0
https://fbref.com/en/players/85322440/Cafu,3.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
https://fbref.com/en/players/853b7c48/Agustin-Marchesin,677.0,550.0,673.0,6.0,0.0,0.0,677.0,0.0,0.0,0.0,392.0,1729.0,1123.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0
https://fbref.com/en/players/854ee61a/Gregoire-Defrel,362.0,7.0,34.0,175.0,159.0,34.0,362.0,21.0,7.0,14.0,216.0,1003.0,331.0,11.0,12.0,2.0,28.0,17.0,254.0,75.0
https://fbref.com/en/players/85613cf0/Arkadiusz-Milik,670.0,19.0,50.0,349.0,276.0,76.0,669.0,23.0,11.0,10.0,376.0,1488.0,526.0,11.0,21.0,2.0,51.0,17.0,519.0,94.0
https://fbref.com/en/players/8577e60a/Mahdi-Camara,955.0,30.0,193.0,569.0,210.0,36.0,955.0,45.0,24.0,16.0,633.0,3726.0,1596.0,32.0,25.0,2.0,27.0,17.0,550.0,44.0
https://fbref.com/en/players/857a5abe/Stefan-Bell,1551.0,180.0,849.0,653.0,59.0,18.0,1551.0,7.0,6.0,0.0,767.0,3351.0,1604.0,9.0,6.0,0.0,13.0,4.0,760.0,10.0
https://fbref.com/en/players/8593f88c/Christian-Gunter,1583.0,59.0,337.0,680.0,576.0,49.0,1583.0,16.0,10.0,5.0,726.0,3238.0,1416.0,43.0,33.0,6.0,18.0,12.0,889.0,128.0
https://fbref.com/en/players/85a44ecc/Lassana-Coulibaly,1540.0,86.0,399.0,933.0,245.0,17.0,1540.0,93.0,48.0,39.0,917.0,5811.0,2571.0,52.0,39.0,7.0,61.0,33.0,962.0,59.0
https://fbref.com/en/players/85bed4ee/Rodri,1015.0,6.0,119.0,473.0,438.0,53.0,1015.0,69.0,29.0,31.0,739.0,4148.0,1862.0,57.0,36.0,19.0,35.0,20.0,826.0,104.0
https://fbref.com/en/players/85dace26/Alex-Collado,442.0,10.0,58.0,202.0,189.0,19.0,442.0,31.0,15.0,15.0,294.0,2052.0,943.0,24.0,23.0,6.0,16.0,9.0,334.0,43.0
https://fbref.com/en/players/85f7d1be/Pierre-Kalulu,2099.0,118.0,890.0,1056.0,172.0,18.0,2099.0,18.0,10.0,5.0,1284.0,7528.0,4148.0,52.0,25.0,0.0,25.0,5.0,1410.0,43.0
https://fbref.com/en/players/8608f269/Matis-Carvalho,56.0,44.0,56.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,32.0,211.0,112.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
https://fbref.com/en/players/861e0116/Kostas-Stafylidis,564.0,43.0,187.0,288.0,92.0,3.0,564.0,14.0,8.0,4.0,240.0,1139.0,520.0,9.0,7.0,1.0,11.0,3.0,267.0,14.0
https://fbref.com/en/players/862a1c15/Miguel-Almiron,1300.0,25.0,147.0,417.0,760.0,138.0,1300.0,79.0,34.0,33.0,841.0,5389.0,2341.0,77.0,46.0,25.0,51.0,28.0,924.0,264.0
https://fbref.com/en/players/86383d0e/Martin-Satriano,597.0,19.0,67.0,250.0,291.0,77.0,597.0,48.0,19.0,27.0,346.0,1840.0,737.0,29.0,22.0,12.0,54.0,45.0,466.0,127.0
https://fbref.com/en/players/863ff1ee/Simon-Terodde,505.0,10.0,39.0,244.0,224.0,87.0,504.0,13.0,2.0,8.0,218.0,671.0,191.0,5.0,2.0,3.0,43.0,16.0,362.0,68.0
https://fbref.com/en/players/864163f3/Donyell-Malen,869.0,10.0,64.0,321.0,498.0,101.0,869.0,115.0,51.0,51.0,628.0,4019.0,2138.0,87.0,37.0,38.0,38.0,40.0,715.0,182.0
https://fbref.com/en/players/8650af85/Gian-Marco-Ferrari,1476.0,210.0,749.0,672.0,66.0,14.0,1476.0,2.0,0.0,1.0,858.0,4530.0,2799.0,11.0,10.0,0.0,10.0,2.0,938.0,4.0
https://fbref.com/en/players/8652a85c/Lois-Openda,712.0,7.0,24.0,247.0,458.0,166.0,711.0,54.0,19.0,28.0,501.0,3635.0,1502.0,61.0,40.0,39.0,59.0,24.0,490.0,206.0
https://fbref.com/en/players/86574238/Kouadio-Kone,1796.0,61.0,404.0,1127.0,302.0,24.0,1796.0,118.0,57.0,38.0,1164.0,6283.0,3307.0,59.0,52.0,6.0,81.0,50.0,1268.0,55.0
https://fbref.com/en/players/86695068/Dennis-Praet,342.0,11.0,67.0,163.0,118.0,14.0,342.0,14.0,6.0,7.0,177.0,902.0,357.0,15.0,7.0,1.0,11.0,10.0,217.0,42.0
https://fbref.com/en/players/867239d3/Paul-Pogba,83.0,4.0,11.0,38.0,35.0,10.0,83.0,8.0,6.0,1.0,52.0,267.0,132.0,5.0,2.0,4.0,2.0,4.0,70.0,15.0
https://fbref.com/en/players/868eaba0/Johan-Gastien,2358.0,80.0,628.0,1426.0,325.0,6.0,2358.0,25.0,9.0,14.0,1799.0,8404.0,3491.0,13.0,30.0,1.0,26.0,12.0,1646.0,27.0
https://fbref.com/en/players/8696bc90/Munir-El-Haddadi,614.0,8.0,66.0,253.0,299.0,48.0,614.0,34.0,12.0,16.0,344.0,1529.0,562.0,20.0,13.0,7.0,45.0,25.0,391.0,84.0
https://fbref.com/en/players/86a2ba20/Rominigue-Kouame,1698.0,113.0,505.0,1002.0,230.0,19.0,1698.0,71.0,50.0,15.0,1340.0,8361.0,3627.0,59.0,47.0,4.0,38.0,25.0,1180.0,36.0
https://fbref.com/en/players/86a49468/Moussa-Soumano,101.0,1.0,4.0,54.0,43.0,10.0,101.0,7.0,5.0,2.0,69.0,394.0,100.0,5.0,3.0,4.0,16.0,7.0,72.0,19.0
https://fbref.com/en/players/86adbcc7/Mathias-Olesen,193.0,5.0,45.0,113.0,38.0,3.0,193.0,4.0,2.0,1.0,100.0,513.0,212.0,2.0,5.0,0.0,4.0,9.0,114.0,11.0
https://fbref.com/en/players/86c75897/Ivan-Ordets,1335.0,184.0,716.0,520.0,103.0,66.0,1335.0,3.0,2.0,1.0,531.0,1737.0,647.0,3.0,4.0,1.0,9.0,4.0,600.0,14.0
https://fbref.com/en/players/86dd77d1/Kyle-Walker,1996.0,57.0,438.0,1198.0,370.0,15.0,1996.0,19.0,13.0,4.0,1189.0,5455.0,2900.0,50.0,40.0,2.0,14.0,6.0,1542.0,75.0
