URL,2CRDY,FLS,FLD,OFF,CRS,TKLW,PKWON,PKCON,OG,RECOV,WON_AERIAL,LOST_AERIAL
https://fbref.com/en/players/7b075c75/Adama-Soumaoro,1,21,12,0,0,17,0.0,0.0,0,96.0,31.0,15.0
https://fbref.com/en/players/7b082ec2/Maxime-Busi,0,19,6,0,27,16,0.0,1.0,0,74.0,14.0,16.0
https://fbref.com/en/players/7b4de647/Asmir-Begovic,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,0.0
https://fbref.com/en/players/7b5ab7f2/Bryan-Gil,0,20,23,4,31,12,0.0,0.0,0,66.0,4.0,11.0
https://fbref.com/en/players/7b5f516f/Francesco-Rossi,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
https://fbref.com/en/players/7b9a9e25/Arnaud-Nordin,0,21,82,4,49,14,2.0,0.0,0,120.0,21.0,59.0
https://fbref.com/en/players/7b9c2d84/Eduardo-Camavinga,0,39,69,3,6,48,0.0,0.0,0,136.0,22.0,11.0
https://fbref.com/en/players/7ba2eaa9/Pedro-Neto,0,8,15,2,66,6,1.0,0.0,0,51.0,0.0,7.0
https://fbref.com/en/players/7ba6d84e/David-de-Gea,0,0,5,0,0,0,0.0,0.0,0,25.0,5.0,1.0
https://fbref.com/en/players/7be7c08b/Mehdi-Puch-Herrantz,0,1,1,0,0,2,0.0,0.0,0,6.0,0.0,1.0
https://fbref.com/en/players/7bf9400b/Sepp-van-den-Berg,0,4,0,0,0,4,0.0,0.0,0,45.0,14.0,15.0
https://fbref.com/en/players/7c104bb7/Ademola-Lookman,0,24,36,11,38,5,1.0,0.0,0,86.0,3.0,13.0
https://fbref.com/en/players/7c2965bb/Rony-Lopes,0,19,32,1,109,12,0.0,0.0,0,113.0,19.0,26.0
https://fbref.com/en/players/7c363088/Aimar-Oroz,0,36,61,2,7,14,0.0,0.0,0,106.0,17.0,39.0
https://fbref.com/en/players/7c388b20/Oscar-Plano,0,23,49,7,23,25,1.0,0.0,0,108.0,34.0,50.0
https://fbref.com/en/players/7c3ed041/Leonardo-Balerdi,0,53,21,0,6,37,0.0,1.0,1,204.0,70.0,41.0
https://fbref.com/en/players/7c4243d4/Roque-Mesa,1,38,25,1,12,15,0.0,1.0,0,145.0,11.0,23.0
https://fbref.com/en/players/7c56da38/Christopher-Nkunku,0,18,37,12,17,4,3.0,0.0,0,59.0,17.0,26.0
https://fbref.com/en/players/7cd520e8/Iyenoma-Udogie,0,37,58,5,29,45,0.0,2.0,0,175.0,17.0,15.0
https://fbref.com/en/players/7cd6badb/Lars-Stindl,0,30,39,8,19,14,0.0,0.0,0,72.0,9.0,28.0
https://fbref.com/en/players/7cdda3bf/Gaetan-Laborde,0,26,29,7,74,26,0.0,0.0,0,108.0,54.0,65.0
https://fbref.com/en/players/7d08063d/Tino-Kadewere,0,6,3,5,7,3,0.0,0.0,0,17.0,30.0,20.0
https://fbref.com/en/players/7d31f1cb/Kenneth-Schmidt,0,1,0,0,1,3,0.0,0.0,0,17.0,4.0,4.0
https://fbref.com/en/players/7d3cbc67/Mehdi-Leris,0,52,47,10,57,46,0.0,0.0,0,149.0,96.0,66.0
https://fbref.com/en/players/7d3dfdfd/Ousmane-Camara,0,5,2,0,0,6,0.0,0.0,0,36.0,10.0,4.0
https://fbref.com/en/players/7d3e7da6/Sven-Ulreich,0,1,1,0,0,1,0.0,1.0,0,5.0,0.0,0.0
https://fbref.com/en/players/7d450ed3/David-Raum,0,21,14,2,141,25,0.0,2.0,0,113.0,16.0,12.0
https://fbref.com/en/players/7d704e92/Jackson-Porozo,0,29,18,1,3,20,0.0,0.0,0,75.0,47.0,25.0
https://fbref.com/en/players/7d937aa1/Antonin-Bobichon,0,0,0,0,2,0,0.0,0.0,0,2.0,0.0,1.0
https://fbref.com/en/players/7d9397f8/Khephren-Thuram,0,31,19,3,23,25,1.0,0.0,0,146.0,16.0,18.0
https://fbref.com/en/players/7dcf86f6/Iago-Aspas,0,16,59,12,45,4,0.0,0.0,0,103.0,31.0,45.0
https://fbref.com/en/players/7dfbba27/Mathias-Autret,0,7,4,2,65,10,0.0,0.0,0,73.0,5.0,13.0
https://fbref.com/en/players/7e12a98d/Maxim-Leitsch,0,3,3,0,0,7,0.0,0.0,0,35.0,18.0,13.0
https://fbref.com/en/players/7e3e825e/Brandon-Baiye,0,0,0,0,0,2,0.0,0.0,0,2.0,0.0,1.0
https://fbref.com/en/players/7e82a78f/Florent-Mollet,0,22,27,5,85,7,0.0,0.0,0,82.0,9.0,27.0
https://fbref.com/en/players/7e98cff1/Miguel-Gutierrez,0,23,24,3,104,23,0.0,0.0,0,157.0,9.0,16.0
https://fbref.com/en/players/7eb97a8e/Nicola-Sansone,0,13,16,11,20,4,2.0,0.0,0,23.0,0.0,13.0
https://fbref.com/en/players/7ec723b7/Eduardo-Quaresma,0,1,1,0,0,3,0.0,0.0,0,10.0,1.0,1.0
https://fbref.com/en/players/7ed08d5c/Josip-Stanisic,0,5,3,0,8,11,0.0,0.0,0,33.0,6.0,3.0
https://fbref.com/en/players/7ed4921e/William-Troost-Ekong,0,7,1,0,1,3,0.0,0.0,0,13.0,18.0,9.0
https://fbref.com/en/players/7edfbb8a/Fikayo-Tomori,0,28,25,1,6,34,0.0,1.0,0,190.0,62.0,30.0
https://fbref.com/en/players/7ef972c3/Flavius-Daniliuc,0,35,4,0,2,29,0.0,0.0,0,137.0,40.0,28.0
https://fbref.com/en/players/7f271d74/Wassim-Boullif,0,2,0,0,0,1,0.0,1.0,0,6.0,2.0,4.0
https://fbref.com/en/players/7f3b388c/Fabinho,0,53,24,0,5,38,0.0,0.0,0,180.0,30.0,21.0
https://fbref.com/en/players/7f41ee30/Remy-Riou,0,0,0,0,0,0,0.0,0.0,0,14.0,0.0,0.0
https://fbref.com/en/players/7f609bfc/Stefan-Posch,1,49,28,1,49,43,0.0,0.0,0,157.0,27.0,28.0
https://fbref.com/en/players/7f73bdf4/Niklas-Dorsch,0,10,6,0,1,12,0.0,0.0,0,38.0,5.0,7.0
https://fbref.com/en/players/7f783431/Enzo-Tchato,0,13,7,2,39,17,0.0,0.0,0,56.0,17.0,16.0
https://fbref.com/en/players/7f78ad23/Ricardo-Rodriguez,0,25,8,0,71,33,0.0,0.0,0,164.0,30.0,29.0
https://fbref.com/en/players/7f94982c/Ethan-Nwaneri,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
https://fbref.com/en/players/7f9c5d2d/Abner,0,8,2,0,13,9,0.0,1.0,0,43.0,9.0,16.0
https://fbref.com/en/players/7f9d956a/Tommaso-De-Nipoti,0,0,0,0,0,0,0.0,0.0,0,1.0,1.0,0.0
https://fbref.com/en/players/7fa4e703/Gio-Reyna,0,8,17,1,17,7,0.0,1.0,0,23.0,7.0,14.0
https://fbref.com/en/players/7fac99d4/Razvan-Marin,0,31,21,1,140,22,0.0,1.0,0,148.0,16.0,17.0
https://fbref.com/en/players/7fcc71d8/Daniel-Podence,0,26,23,4,56,17,0.0,0.0,0,87.0,6.0,12.0
https://fbref.com/en/players/7fe90ccd/Davide-Zappacosta,0,18,13,2,59,18,0.0,0.0,0,90.0,2.0,8.0
https://fbref.com/en/players/7fecbcdb/Abdoulaye-Bamba,0,10,13,4,19,12,0.0,0.0,0,68.0,17.0,14.0
https://fbref.com/en/players/801831fe/Daniel-Maldini,0,13,18,0,19,5,0.0,0.0,0,32.0,12.0,17.0
https://fbref.com/en/players/80211dc5/Mamady-Diarra,0,1,1,0,0,1,0.0,0.0,0,5.0,0.0,0.0
https://fbref.com/en/players/803ae100/Harrison-Reed,0,38,21,4,54,27,0.0,0.0,1,160.0,29.0,36.0
https://fbref.com/en/players/80490d7f/Jhon-Lucumi,0,29,18,0,1,37,1.0,4.0,1,204.0,41.0,30.0
https://fbref.com/en/players/80556f08/Toma-Basic,0,12,17,1,20,4,0.0,0.0,0,32.0,14.0,6.0
https://fbref.com/en/players/8059806f/Luiz-Henrique,0,25,41,5,31,34,0.0,0.0,0,127.0,27.0,41.0
https://fbref.com/en/players/805a2a11/Mamadou-Fall,0,1,0,0,1,0,0.0,0.0,0,4.0,0.0,0.0
https://fbref.com/en/players/808d48f3/Jaume-Costa,0,44,32,7,75,34,0.0,0.0,0,122.0,30.0,26.0
https://fbref.com/en/players/809940aa/Dominick-Drexler,0,26,24,2,47,17,0.0,0.0,0,89.0,22.0,28.0
https://fbref.com/en/players/80f252f6/Dzenan-Pejcinovic,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,4.0
https://fbref.com/en/players/80f36c88/Sebastian-Rudy,0,22,9,0,41,12,0.0,0.0,0,54.0,7.0,10.0
https://fbref.com/en/players/8104e41e/Krepin-Diatta,0,20,26,10,54,21,2.0,0.0,0,94.0,41.0,40.0
https://fbref.com/en/players/810e3c74/Jesse-Lingard,0,8,9,2,5,4,0.0,0.0,0,39.0,1.0,3.0
https://fbref.com/en/players/810edef9/Derek-Mazou-Sacko,0,2,0,0,0,0,0.0,0.0,0,1.0,1.0,0.0
https://fbref.com/en/players/81442ecb/Marcos-Acuna,0,32,34,1,147,36,0.0,1.0,0,141.0,30.0,18.0
https://fbref.com/en/players/815c314f/Marc-Oliver-Kempf,0,27,24,0,2,27,0.0,0.0,0,190.0,129.0,83.0
https://fbref.com/en/players/817c6964/Rade-Krunic,0,16,19,0,3,28,0.0,0.0,0,134.0,28.0,24.0
https://fbref.com/en/players/819aa8e7/Ayoze-Perez,0,39,41,2,24,23,2.0,0.0,0,102.0,10.0,28.0
https://fbref.com/en/players/819b3158/Ilkay-Gundogan,0,23,25,6,30,18,2.0,0.0,0,155.0,19.0,12.0
https://fbref.com/en/players/81d5c497/Fernando-Nino,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0,1.0
https://fbref.com/en/players/81f0781e/Gerard-Moreno,0,11,14,13,8,6,0.0,0.0,0,38.0,19.0,17.0
https://fbref.com/en/players/822d51d7/Youssouf-Fofana,1,50,39,2,7,41,0.0,0.0,1,265.0,23.0,19.0
https://fbref.com/en/players/822ed0ec/Valentin-Gendrey,0,23,27,1,74,57,2.0,1.0,0,198.0,48.0,43.0
https://fbref.com/en/players/82464ce3/Salis-Abdul-Samed,0,71,38,0,10,26,0.0,0.0,1,213.0,14.0,17.0
https://fbref.com/en/players/82518f62/Bruno-Guimaraes,0,45,83,1,22,40,0.0,0.0,0,233.0,19.0,13.0
https://fbref.com/en/players/82598b71/Nadir-Zortea,0,15,6,0,43,13,0.0,0.0,0,49.0,11.0,9.0
https://fbref.com/en/players/826e8b63/Philipp-Max,0,6,2,1,60,9,0.0,0.0,0,31.0,5.0,6.0
https://fbref.com/en/players/828657ff/Amadou-Onana,0,44,49,2,5,43,0.0,0.0,0,150.0,60.0,55.0
https://fbref.com/en/players/82927de4/Pablo-Fornals,0,14,7,1,60,15,0.0,0.0,0,130.0,11.0,25.0
https://fbref.com/en/players/8299e363/Halid-Sabanovic,0,10,2,1,8,6,0.0,0.0,0,28.0,4.0,4.0
https://fbref.com/en/players/829aa60c/Mathys-Tel,0,9,6,4,4,2,0.0,0.0,0,16.0,8.0,11.0
https://fbref.com/en/players/82cfae2a/Dennis-Hadzikadunic,0,6,2,0,0,6,0.0,0.0,0,28.0,16.0,13.0
https://fbref.com/en/players/82ec26c1/Lamine-Yamal,0,0,0,0,1,0,0.0,0.0,0,0.0,0.0,1.0
https://fbref.com/en/players/82efe6fa/Roger-Ibanez,1,44,48,0,1,33,1.0,0.0,1,218.0,59.0,28.0
https://fbref.com/en/players/83299cc0/Azzedine-Ounahi,0,12,27,1,17,9,0.0,0.0,0,78.0,5.0,17.0
https://fbref.com/en/players/8332db56/Thomas-Delaine,0,15,12,0,66,14,0.0,2.0,0,53.0,11.0,11.0
https://fbref.com/en/players/834b5c4c/Matz-Sels,0,0,3,0,0,3,0.0,0.0,0,29.0,9.0,0.0
https://fbref.com/en/players/834d0be5/Lucas-Alario,0,9,2,5,0,2,0.0,0.0,0,10.0,21.0,23.0
https://fbref.com/en/players/836dc4a8/Kyliane-Dong,0,1,2,3,6,1,0.0,0.0,0,5.0,0.0,3.0
https://fbref.com/en/players/8397a50c/Tyrone-Mings,0,18,22,3,3,7,1.0,0.0,1,174.0,61.0,24.0
https://fbref.com/en/players/839c14e1/Cedric-Soares,0,2,2,0,27,5,0.0,0.0,0,11.0,2.0,7.0
https://fbref.com/en/players/83b9c48f/Jacek-Goralski,0,1,4,0,0,3,0.0,0.0,0,7.0,0.0,2.0
https://fbref.com/en/players/83d074ff/Alexis-Mac-Allister,0,35,57,0,29,39,0.0,0.0,1,213.0,25.0,16.0
https://fbref.com/en/players/83e1f40e/Luca-Pfeiffer,0,14,9,1,1,1,0.0,0.0,0,16.0,30.0,28.0
https://fbref.com/en/players/83f03b07/Noah-Fadiga,0,22,18,1,10,21,1.0,1.0,0,80.0,8.0,8.0
https://fbref.com/en/players/84399660/Juanmi,0,15,22,15,0,10,0.0,0.0,0,45.0,9.0,16.0
https://fbref.com/en/players/8449d35e/Vitaly-Janelt,0,22,21,2,22,27,0.0,0.0,0,159.0,32.0,23.0
https://fbref.com/en/players/8455ad90/Lee-Kangin,0,51,61,2,201,24,0.0,0.0,0,146.0,23.0,57.0
https://fbref.com/en/players/84594618/Filippo-Romagna,0,0,0,0,0,0,0.0,0.0,0,3.0,2.0,0.0
https://fbref.com/en/players/8499c713/Marlos-Moreno,0,1,1,0,0,2,0.0,0.0,0,1.0,1.0,1.0
https://fbref.com/en/players/84a85b48/Alberto-Del-Moral,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
https://fbref.com/en/players/852ddfb8/Gaston-Alvarez,0,27,12,0,23,30,0.0,1.0,0,53.0,31.0,31.0
https://fbref.com/en/players/85322440/Cafu,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0
https://fbref.com/en/players/853b7c48/Agustin-Marchesin,0,0,4,0,0,0,0.0,0.0,0,22.0,3.0,0.0
https://fbref.com/en/players/854ee61a/Gregoire-Defrel,0,14,14,6,1,7,0.0,0.0,0,29.0,6.0,24.0
https://fbref.com/en/players/85613cf0/Arkadiusz-Milik,1,31,30,9,6,9,1.0,1.0,0,44.0,38.0,63.0
https://fbref.com/en/players/8577e60a/Mahdi-Camara,0,23,32,0,15,36,1.0,0.0,0,114.0,19.0,24.0
https://fbref.com/en/players/857a5abe/Stefan-Bell,0,47,11,4,15,28,0.0,0.0,0,191.0,103.0,65.0
https://fbref.com/en/players/8593f88c/Christian-Gunter,0,32,14,6,198,21,0.0,1.0,0,121.0,13.0,29.0
https://fbref.com/en/players/85a44ecc/Lassana-Coulibaly,0,53,50,1,10,50,0.0,0.0,0,222.0,29.0,38.0
https://fbref.com/en/players/85bed4ee/Rodri,0,6,39,2,47,11,1.0,0.0,0,102.0,2.0,12.0
https://fbref.com/en/players/85dace26/Alex-Collado,0,9,10,1,18,14,0.0,0.0,0,33.0,4.0,8.0
https://fbref.com/en/players/85f7d1be/Pierre-Kalulu,0,24,23,2,28,39,0.0,1.0,0,165.0,36.0,33.0
https://fbref.com/en/players/8608f269/Matis-Carvalho,0,0,0,0,0,0,0.0,0.0,0,0.0,1.0,1.0
https://fbref.com/en/players/861e0116/Kostas-Stafylidis,0,16,16,0,26,16,0.0,0.0,0,73.0,14.0,20.0
https://fbref.com/en/players/862a1c15/Miguel-Almiron,0,22,33,9,26,30,0.0,0.0,0,139.0,6.0,10.0
https://fbref.com/en/players/86383d0e/Martin-Satriano,0,20,29,5,22,8,0.0,0.0,0,52.0,43.0,61.0
https://fbref.com/en/players/863ff1ee/Simon-Terodde,0,37,36,26,2,8,2.0,0.0,0,40.0,71.0,119.0
https://fbref.com/en/players/864163f3/Donyell-Malen,0,12,39,3,69,5,1.0,0.0,0,51.0,6.0,11.0
https://fbref.com/en/players/8650af85/Gian-Marco-Ferrari,0,24,31,0,6,16,0.0,2.0,0,110.0,47.0,24.0
https://fbref.com/en/players/8652a85c/Lois-Openda,0,42,47,22,30,9,0.0,0.0,0,60.0,13.0,20.0
https://fbref.com/en/players/86574238/Kouadio-Kone,0,52,74,0,6,39,0.0,1.0,0,221.0,16.0,25.0
https://fbref.com/en/players/86695068/Dennis-Praet,0,9,8,1,15,9,0.0,0.0,0,48.0,1.0,11.0
https://fbref.com/en/players/867239d3/Paul-Pogba,0,2,7,0,2,0,0.0,0.0,0,6.0,7.0,3.0
https://fbref.com/en/players/868eaba0/Johan-Gastien,0,19,33,0,67,34,0.0,1.0,0,224.0,10.0,10.0
https://fbref.com/en/players/8696bc90/Munir-El-Haddadi,0,14,34,13,70,7,0.0,0.0,0,64.0,28.0,28.0
https://fbref.com/en/players/86a2ba20/Rominigue-Kouame,0,52,48,0,5,27,0.0,0.0,0,229.0,21.0,21.0
https://fbref.com/en/players/86a49468/Moussa-Soumano,0,10,4,3,1,2,0.0,0.0,0,10.0,8.0,23.0
https://fbref.com/en/players/86adbcc7/Mathias-Olesen,0,6,5,1,2,5,0.0,0.0,0,29.0,3.0,6.0
https://fbref.com/en/players/86c75897/Ivan-Ordets,0,32,23,3,1,19,1.0,1.0,0,150.0,138.0,70.0
https://fbref.com/en/players/86dd77d1/Kyle-Walker,0,15,10,0,28,9,0.0,0.0,0,124.0,23.0,11.0
https://fbref.com/en/players/86e119e0/Maximilian-Arnold,0,33,64,0,154,31,0.0,0.0,1,225.0,30.0,30.0
https://fbref.com/en/players/86e7deaf/Thiago-Silva,0,10,13,0,2,27,0.0,0.0,0,148.0,61.0,23.0
https://fbref.com/en/players/86ff856b/Lazaro,0,7,12,3,9,3,0.0,0.0,0,32.0,6.0,14.0
https://fbref.com/en/players/873619c6/Sergio-Camello,0,12,19,11,4,10,0.0,0.0,0,63.0,27.0,49.0
https://fbref.com/en/players/873ce3a2/Pape-Cheikh-Diop,0,3,0,0,0,0,0.0,0.0,0,3.0,0.0,1.0
https://fbref.com/en/players/87436846/Marvin-Schwabe,0,0,2,0,0,0,0.0,0.0,0,33.0,6.0,1.0
https://fbref.com/en/players/875d65d1/Mattia-Zanotti,0,2,0,0,0,0,0.0,0.0,0,2.0,0.0,1.0
https://fbref.com/en/players/8778c910/Manuel-Neuer,0,0,1,0,0,0,0.0,0.0,0,21.0,3.0,0.0
https://fbref.com/en/players/8779ddf8/Florian-Dietz,0,11,1,1,4,1,0.0,0.0,0,8.0,24.0,12.0
https://fbref.com/en/players/877bc844/Philipp-Hofmann,0,46,41,16,4,11,0.0,0.0,0,82.0,214.0,171.0
https://fbref.com/en/players/8790f988/Gianluca-Scamacca,0,16,10,6,1,5,0.0,0.0,0,23.0,17.0,21.0
https://fbref.com/en/players/87935cf3/Mamadou-Sakho,0,6,5,0,0,5,0.0,2.0,0,45.0,22.0,18.0
https://fbref.com/en/players/8794e251/Adrien-Rabiot,0,45,42,2,34,35,0.0,0.0,0,179.0,50.0,39.0
https://fbref.com/en/players/87966294/Owen-Bevan,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0
https://fbref.com/en/players/87b498b0/Joan-Garcia,0,0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0
https://fbref.com/en/players/87d31635/Aiman-Maurer,0,5,15,2,19,1,0.0,0.0,0,21.0,3.0,7.0
https://fbref.com/en/players/87e9c7cd/Papa-Ndiaga-Yade,0,14,10,2,30,6,0.0,0.0,0,33.0,5.0,7.0
https://fbref.com/en/players/88050721/Unai-Lopez,0,22,17,2,55,20,0.0,0.0,0,98.0,7.0,17.0
https://fbref.com/en/players/881ef58c/Javier-Pastore,0,1,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0
https://fbref.com/en/players/8827bf46/Gerson,0,16,16,1,3,4,0.0,0.0,0,20.0,8.0,6.0
https://fbref.com/en/players/8846a40f/Mathias-Pereira-Lage,0,23,27,1,34,7,1.0,0.0,0,69.0,21.0,28.0
https://fbref.com/en/players/886f9aac/Manor-Solomon,0,5,4,2,4,12,0.0,0.0,0,46.0,3.0,3.0
https://fbref.com/en/players/8872ed17/Paul-Seguin,0,13,3,0,18,8,0.0,1.0,0,54.0,13.0,11.0
https://fbref.com/en/players/88968486/Illia-Zabarnyi,0,1,2,0,0,2,0.0,0.0,0,18.0,1.0,3.0
https://fbref.com/en/players/88c4d190/Jeremy-Le-Douaron,0,33,36,10,32,9,0.0,0.0,0,61.0,61.0,71.0
https://fbref.com/en/players/88d4144a/Maximilian-Mittelstadt,0,13,9,0,39,20,0.0,1.0,0,84.0,10.0,16.0
https://fbref.com/en/players/88e357ef/Serge-Gnabry,0,33,10,9,39,23,2.0,2.0,0,91.0,11.0,19.0
https://fbref.com/en/players/88f130ed/Jean-Clair-Todibo,1,21,15,1,5,48,0.0,2.0,0,248.0,39.0,29.0
https://fbref.com/en/players/88f53b75/Niklas-Pyyhtia,0,0,0,0,0,0,0.0,0.0,0,7.0,1.0,6.0
https://fbref.com/en/players/890bc029/Jason-Mbock,0,0,0,1,4,0,0.0,0.0,0,0.0,0.0,0.0
https://fbref.com/en/players/89151b16/Zouhair-Feddal,0,4,2,0,1,2,0.0,1.0,0,19.0,6.0,7.0
https://fbref.com/en/players/892d5bb1/Riyad-Mahrez,0,16,42,7,96,14,0.0,0.0,0,82.0,9.0,14.0
https://fbref.com/en/players/89976232/Armando-Izzo,0,44,45,1,7,50,1.0,1.0,0,150.0,40.0,37.0
https://fbref.com/en/players/89ac64a6/Manuel-Akanji,0,24,12,0,6,25,0.0,0.0,0,136.0,23.0,34.0
https://fbref.com/en/players/89b3bc5e/Ibrahim-Maza,0,1,2,0,0,1,0.0,0.0,0,2.0,0.0,2.0
https://fbref.com/en/players/89f951b5/Ivan-Rakitic,0,16,27,3,74,26,0.0,0.0,0,111.0,20.0,20.0
https://fbref.com/en/players/8a3c1dc7/Rico-Henry,0,32,38,2,87,31,1.0,0.0,0,197.0,40.0,55.0
https://fbref.com/en/players/8a53d24b/Ike-Ugbo,0,13,10,4,0,2,0.0,0.0,0,15.0,9.0,41.0
https://fbref.com/en/players/8a6ab963/Andrey-Lunyov,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0
https://fbref.com/en/players/8a6de8c7/Lameck-Banda,0,31,37,11,51,20,0.0,0.0,0,82.0,7.0,32.0
https://fbref.com/en/players/8a7ff278/Joel-Ward,0,29,11,0,36,36,0.0,0.0,0,116.0,58.0,39.0
https://fbref.com/en/players/8aae94b9/Mamadou-Mbaye,0,6,2,4,0,7,0.0,1.0,0,31.0,26.0,20.0
https://fbref.com/en/players/8aafd64f/Joao-Felix,0,31,52,10,27,14,0.0,0.0,0,41.0,10.0,22.0
https://fbref.com/en/players/8abd0c03/Marvin-Zeegelaar,1,13,1,1,4,4,0.0,0.0,0,16.0,8.0,2.0
https://fbref.com/en/players/8ac501f5/Monchu,0,46,28,1,76,29,0.0,1.0,0,119.0,18.0,31.0
https://fbref.com/en/players/8ac64b4e/Mohamed-Toure,0,1,0,1,0,0,0.0,0.0,0,1.0,1.0,4.0
https://fbref.com/en/players/8aec0537/Pascal-Gross,0,35,18,10,224,38,0.0,1.0,1,140.0,10.0,36.0
https://fbref.com/en/players/8b04d6c1/Pierre-Hojbjerg,0,38,36,1,15,30,0.0,0.0,0,245.0,27.0,7.0
https://fbref.com/en/players/8b298f56/Clement-Grenier,0,21,13,0,34,8,0.0,0.0,0,46.0,3.0,9.0
https://fbref.com/en/players/8b529245/Carlos-Vinicius,0,21,15,6,6,1,0.0,0.0,0,22.0,27.0,63.0
https://fbref.com/en/players/8b57ad2c/Joao-Gomes,0,17,16,0,8,13,0.0,0.0,0,59.0,7.0,4.0
https://fbref.com/en/players/8b609c34/Wilfried-Singo,0,42,35,1,56,17,0.0,0.0,0,116.0,53.0,23.0
https://fbref.com/en/players/8b66d9cc/Yann-Karamoh,0,11,13,12,15,2,0.0,0.0,0,29.0,7.0,24.0
https://fbref.com/en/players/8b6e0db2/Reece-Oxford,0,0,2,0,0,1,0.0,0.0,0,6.0,7.0,7.0
https://fbref.com/en/players/8b788c01/Anthony-Martial,0,8,14,7,4,3,1.0,0.0,0,20.0,10.0,17.0
https://fbref.com/en/players/8b8a56ce/Simon-Kjaer,0,8,1,0,2,8,0.0,0.0,0,55.0,19.0,14.0
https://fbref.com/en/players/8b95acda/Omar-Colley,0,15,18,1,0,10,0.0,0.0,0,73.0,27.0,30.0
https://fbref.com/en/players/8b9ebd03/Willian,0,11,24,4,60,8,0.0,0.0,0,105.0,8.0,24.0
https://fbref.com/en/players/8bbe2df5/Domagoj-Bradaric,0,17,20,4,68,19,0.0,0.0,0,154.0,14.0,25.0
https://fbref.com/en/players/8bc8829a/Lucien-Agoume,0,30,8,1,9,25,0.0,0.0,0,84.0,31.0,18.0
https://fbref.com/en/players/8bf58a80/Andreas-Ivan,0,1,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0
https://fbref.com/en/players/8c3078cd/Luke-Harris,0,1,0,0,1,0,0.0,0.0,0,0.0,0.0,0.0
https://fbref.com/en/players/8c3c640c/Mikel-Oyarzabal,0,15,16,12,28,7,1.0,0.0,0,56.0,15.0,29.0
https://fbref.com/en/players/8c63fae5/Luca-Ranieri,0,6,2,2,0,4,0.0,0.0,0,30.0,11.0,13.0
https://fbref.com/en/players/8c65eb5f/Mato-Jajalo,0,1,0,0,0,0,0.0,0.0,0,6.0,1.0,0.0
https://fbref.com/en/players/8c725b43/German-Pezzella,0,27,17,1,2,28,0.0,0.0,0,108.0,73.0,31.0
https://fbref.com/en/players/8c90fd7a/Victor-Osimhen,0,40,38,32,19,6,2.0,1.0,0,58.0,65.0,54.0
https://fbref.com/en/players/8ca9415f/Felix-Lemarechal,0,6,0,0,7,5,0.0,0.0,0,13.0,6.0,3.0
https://fbref.com/en/players/8cabdc1e/Andrea-Consigli,0,0,4,0,0,0,0.0,0.0,0,32.0,9.0,1.0
https://fbref.com/en/players/8cc29864/Lorenzo-Tonelli,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0
https://fbref.com/en/players/8ce30c57/Eder-Alvarez-Balanta,0,5,0,0,2,4,0.0,0.0,0,18.0,4.0,1.0
https://fbref.com/en/players/8cfc2f69/Angel-Rodriguez,0,9,6,2,2,1,0.0,0.0,0,12.0,10.0,9.0
https://fbref.com/en/players/8d3c902d/Cheikhou-Kouyate,0,22,12,1,0,21,0.0,0.0,0,56.0,18.0,8.0
https://fbref.com/en/players/8d3cd59d/Carlos,0,41,19,6,54,38,0.0,0.0,0,157.0,57.0,33.0
https://fbref.com/en/players/8d62d31a/Joe-Rodon,0,11,18,0,1,7,0.0,0.0,0,76.0,44.0,30.0
https://fbref.com/en/players/8d78e732/Robert-Lewandowski,1,39,46,22,19,11,0.0,0.0,0,58.0,52.0,45.0
https://fbref.com/en/players/8da74c05/Adrien-Tameze,0,32,31,1,21,30,0.0,0.0,0,218.0,27.0,31.0
https://fbref.com/en/players/8daee720/Simone-Pafundi,0,0,3,0,1,5,0.0,0.0,0,6.0,1.0,0.0
https://fbref.com/en/players/8dbff17c/Adil-Rami,0,10,14,1,5,14,0.0,1.0,0,93.0,29.0,16.0
https://fbref.com/en/players/8df7a2fb/Ben-Mee,0,14,15,1,7,24,0.0,0.0,0,199.0,131.0,98.0
https://fbref.com/en/players/8dfed6e9/Adolfo-Gaich,0,17,13,4,0,3,1.0,0.0,1,14.0,25.0,51.0
https://fbref.com/en/players/8e010ff4/Francisco-Portillo,0,2,3,2,12,6,0.0,0.0,0,54.0,5.0,5.0
https://fbref.com/en/players/8e088e04/Toni-Lato,0,12,9,4,32,11,0.0,0.0,0,50.0,4.0,19.0
https://fbref.com/en/players/8e16dd48/Luis-Sinisterra,1,14,12,5,7,14,0.0,1.0,0,65.0,18.0,18.0
