CLUB_NAME,PLAYER_NAME,PLAYER_HREF,LEAGUE_NAME,COUNTRY_LEAGUE,CURRENT_INTERNATIONAL,CURRENT_MARKET_VALUE,UrlFBref
Girona FC,C. Stuani,https://www.transfermarkt.com/cristhian-stuani/profil/spieler/59323,La Liga,Spain,Uruguay,€2.00m,https://fbref.com/en/players/220c11f1/Cristhian-Stuani
Girona FC,P. Víctor,https://www.transfermarkt.com/pau-victor/profil/spieler/707572,La Liga,Spain,Spain,€300k,
Girona FC,D. Camara,https://www.transfermarkt.com/dawda-camara/profil/spieler/891923,La Liga,Spain,Mauritania,,
Celta de Vigo,A. Marchesín,https://www.transfermarkt.com/agustin-marchesin/profil/spieler/54534,La Liga,Spain,Argentina,€2.00m,https://fbref.com/en/players/853b7c48/Agustin-Marchesin
Celta de Vigo,I. Villar,https://www.transfermarkt.com/ivan-villar/profil/spieler/297194,La Liga,Spain,Spain,€2.00m,https://fbref.com/en/players/cde52ef5/Ivan-Villar
Celta de Vigo,Christian Joel,https://www.transfermarkt.com/christian-joel/profil/spieler/531373,La Liga,Spain,Cuba,€500k,
Celta de Vigo,D. Alves,https://www.transfermarkt.com/diego-alves/profil/spieler/42373,La Liga,Spain,Brazil,€300k,https://fbref.com/en/players/12421a7c/Diego-Alves
Celta de Vigo,C. Carrillo,https://www.transfermarkt.com/coke-carrillo/profil/spieler/581640,La Liga,Spain,Spain,€100k,https://fbref.com/en/players/4e9bcf57/Coke-Carrillo
Celta de Vigo,R. García,https://www.transfermarkt.com/raul-garcia/profil/spieler/577869,La Liga,Spain,Spain,€50k,
Celta de Vigo,J. Aidoo,https://www.transfermarkt.com/joseph-aidoo/profil/spieler/358250,La Liga,Spain,Ghana,€8.00m,https://fbref.com/en/players/18abe173/Joseph-Aidoo
Celta de Vigo,U. Núñez,https://www.transfermarkt.com/unai-nunez/profil/spieler/338285,La Liga,Spain,Spain,€6.00m,https://fbref.com/en/players/be170419/Unai-Nunez
Celta de Vigo,Ó. Mingueza,https://www.transfermarkt.com/oscar-mingueza/profil/spieler/331505,La Liga,Spain,Spain,€2.50m,https://fbref.com/en/players/056269d7/Oscar-Mingueza
Celta de Vigo,C. Domínguez,https://www.transfermarkt.com/carlos-dominguez/profil/spieler/636093,La Liga,Spain,Spain,€800k,https://fbref.com/en/players/3521abfe/Carlos-Dominguez
Celta de Vigo,S. Barcia,https://www.transfermarkt.com/sergio-barcia/profil/spieler/562058,La Liga,Spain,Spain,€300k,https://fbref.com/en/players/0c717ae6/Barcia
Celta de Vigo,J. Domínguez,https://www.transfermarkt.com/javi-dominguez/profil/spieler/625882,La Liga,Spain,Spain,€200k,
Celta de Vigo,J. Galán,https://www.transfermarkt.com/javi-galan/profil/spieler/448628,La Liga,Spain,Spain,€12.00m,https://fbref.com/en/players/a4b00319/Javi-Galan
Celta de Vigo,F. Medrano,https://www.transfermarkt.com/fernando-medrano/profil/spieler/461619,La Liga,Spain,Spain,€200k,https://fbref.com/en/players/d854c9d0/Fernando-Medrano
Celta de Vigo,M. Conde,https://www.transfermarkt.com/martin-conde/profil/spieler/933350,La Liga,Spain,Spain,€150k,
Celta de Vigo,H. Mallo,https://www.transfermarkt.com/hugo-mallo/profil/spieler/119905,La Liga,Spain,Spain,€3.00m,https://fbref.com/en/players/cb574619/Hugo-Mallo
Celta de Vigo,K. Vázquez,https://www.transfermarkt.com/kevin-vazquez/profil/spieler/221315,La Liga,Spain,Spain,€1.00m,https://fbref.com/en/players/ee923664/Kevin-Vazquez
Celta de Vigo,R. Tapia,https://www.transfermarkt.com/renato-tapia/profil/spieler/277137,La Liga,Spain,Peru,€6.00m,https://fbref.com/en/players/34269bdf/Renato-Tapia
Celta de Vigo,G. Veiga,https://www.transfermarkt.com/gabri-veiga/profil/spieler/699704,La Liga,Spain,Spain,€30.00m,
Celta de Vigo,F. Beltrán,https://www.transfermarkt.com/fran-beltran/profil/spieler/423444,La Liga,Spain,Spain,€15.00m,https://fbref.com/en/players/ed5c5fa3/Fran-Beltran
Celta de Vigo,L. de la Torre,https://www.transfermarkt.com/luca-de-la-torre/profil/spieler/315762,La Liga,Spain,United States,€3.00m,https://fbref.com/en/players/e9241b40/Luca-de-la-Torre
Celta de Vigo,H. Sotelo,https://www.transfermarkt.com/hugo-sotelo/profil/spieler/892221,La Liga,Spain,Spain,€150k,https://fbref.com/en/players/3aa74860/Hugo-Sotelo
Celta de Vigo,Ó. Rodríguez,https://www.transfermarkt.com/oscar-rodriguez/profil/spieler/284884,La Liga,Spain,Spain,€8.00m,https://fbref.com/en/players/19709006/Oscar-Rodriguez-Arnaiz
Celta de Vigo,W. Swedberg,https://www.transfermarkt.com/williot-swedberg/profil/spieler/764859,La Liga,Spain,Sweden,€3.00m,https://fbref.com/en/players/184fe4b2/Williot-Swedberg
Celta de Vigo,M. Baeza,https://www.transfermarkt.com/miguel-baeza/profil/spieler/523977,La Liga,Spain,Spain,€900k,https://fbref.com/en/players/a98f3cbf/Miguel-Baeza
Celta de Vigo,F. Cervi,https://www.transfermarkt.com/franco-cervi/profil/spieler/341110,La Liga,Spain,Argentina,€3.00m,https://fbref.com/en/players/5e1028e5/Franco-Cervi
Celta de Vigo,H. Álvarez,https://www.transfermarkt.com/hugo-alvarez/profil/spieler/892929,La Liga,Spain,Spain,€200k,https://fbref.com/en/players/6f392eb8/Hugo-Alvarez
Celta de Vigo,C. Pérez,https://www.transfermarkt.com/carles-perez/profil/spieler/282810,La Liga,Spain,Spain,€5.00m,https://fbref.com/en/players/a8f21b9f/Carles-Perez
Celta de Vigo,A. Solari,https://www.transfermarkt.com/augusto-solari/profil/spieler/282694,La Liga,Spain,Argentina,€1.50m,https://fbref.com/en/players/3ca6106c/Augusto-Solari
Celta de Vigo,J. Larsen,https://www.transfermarkt.com/jorgen-strand-larsen/profil/spieler/429983,La Liga,Spain,Norway,€11.00m,https://fbref.com/en/players/f553b2b3/Jorgen-Strand-Larsen
Celta de Vigo,I. Aspas,https://www.transfermarkt.com/iago-aspas/profil/spieler/72047,La Liga,Spain,Spain,€6.00m,https://fbref.com/en/players/7dcf86f6/Iago-Aspas
Celta de Vigo,H. Seferovic,https://www.transfermarkt.com/haris-seferovic/profil/spieler/109256,La Liga,Spain,Switzerland,€4.00m,https://fbref.com/en/players/a45eac1f/Haris-Seferovic
Celta de Vigo,G. Paciência,https://www.transfermarkt.com/goncalo-paciencia/profil/spieler/181547,La Liga,Spain,Portugal,€2.00m,https://fbref.com/en/players/962e54cb/Goncalo-Paciencia
Celta de Vigo,M. Rodríguez,https://www.transfermarkt.com/miguel-rodriguez/profil/spieler/634427,La Liga,Spain,Spain,€1.00m,https://fbref.com/en/players/958d67bb/Miguel-Rodriguez
Celta de Vigo,P. Durán,https://www.transfermarkt.com/pablo-duran/profil/spieler/905997,La Liga,Spain,Spain,€250k,https://fbref.com/en/players/6db116ec/Pablo-Duran
Celta de Vigo,F. López,https://www.transfermarkt.com/fran-lopez/profil/spieler/715630,La Liga,Spain,Spain,,
Getafe CF,D. Soria,https://www.transfermarkt.com/david-soria/profil/spieler/226012,La Liga,Spain,Spain,€8.00m,https://fbref.com/en/players/8f8c6934/David-Soria
Getafe CF,D. Conde,https://www.transfermarkt.com/diego-conde/profil/spieler/341713,La Liga,Spain,Spain,€300k,https://fbref.com/en/players/4eae5bc4/Diego-Conde
Getafe CF,K. Casilla,https://www.transfermarkt.com/kiko-casilla/profil/spieler/27486,La Liga,Spain,Spain,€300k,https://fbref.com/en/players/58bc7d18/Kiko-Casilla
Getafe CF,V. Bellmunt,https://www.transfermarkt.com/vicente-bellmunt/profil/spieler/399782,La Liga,Spain,Spain,,
Getafe CF,Djené,https://www.transfermarkt.com/djene/profil/spieler/221150,La Liga,Spain,Togo,€5.00m,https://fbref.com/en/players/a4971d84/Djene
Getafe CF,G. Álvarez,https://www.transfermarkt.com/gaston-alvarez/profil/spieler/577486,La Liga,Spain,Uruguay,€5.00m,https://fbref.com/en/players/852ddfb8/Gaston-Alvarez
Getafe CF,D. Duarte,https://www.transfermarkt.com/domingos-duarte/profil/spieler/257376,La Liga,Spain,Portugal,€5.00m,https://fbref.com/en/players/93090f69/Domingos-Duarte
Getafe CF,O. Alderete,https://www.transfermarkt.com/omar-alderete/profil/spieler/353032,La Liga,Spain,Paraguay,€4.00m,https://fbref.com/en/players/bb08bce9/Omar-Alderete
Getafe CF,S. Mitrovic,https://www.transfermarkt.com/stefan-mitrovic/profil/spieler/143029,La Liga,Spain,Serbia,€2.00m,https://fbref.com/en/players/e6777e6b/Stefan-Mitrovic
Getafe CF,Á. Revuelta,https://www.transfermarkt.com/alex-revuelta/profil/spieler/631093,La Liga,Spain,Spain,,https://fbref.com/en/players/14d5b7ac/Alejandro-Revuelta-Montero
Getafe CF,P. Ramirez,https://www.transfermarkt.com/pablo-ramirez/profil/spieler/979355,La Liga,Spain,Spain,,
Getafe CF,F. Angileri,https://www.transfermarkt.com/fabrizio-angileri/profil/spieler/268506,La Liga,Spain,Argentina,€2.00m,https://fbref.com/en/players/fdd26d71/Fabrizio-Angileri
Getafe CF,J. Amavi,https://www.transfermarkt.com/jordan-amavi/profil/spieler/241229,La Liga,Spain,France,€2.00m,https://fbref.com/en/players/22721b88/Jordan-Amavi
Getafe CF,Koffi,https://www.transfermarkt.com/koffi/profil/spieler/809639,La Liga,Spain,Ghana,€200k,
Getafe CF,G. Rivera,https://www.transfermarkt.com/gorka-rivera/profil/spieler/1000136,La Liga,Spain,Spain,,
Getafe CF,J. Iglesias,https://www.transfermarkt.com/juan-iglesias/profil/spieler/390688,La Liga,Spain,Spain,€3.50m,https://fbref.com/en/players/974322dc/Iglesias
Getafe CF,D. Suárez,https://www.transfermarkt.com/damian-suarez/profil/spieler/76746,La Liga,Spain,Uruguay,€1.00m,https://fbref.com/en/players/ba5004e1/Damian-Suarez
Getafe CF,A. Rodríguez,https://www.transfermarkt.com/alex-rodriguez/profil/spieler/715635,La Liga,Spain,Spain,€50k,
Getafe CF,Á. Algobia,https://www.transfermarkt.com/angel-algobia/profil/spieler/638589,La Liga,Spain,Spain,€1.50m,https://fbref.com/en/players/acc1aefa/Angel-Algobia
Getafe CF,C. Aleñá,https://www.transfermarkt.com/carles-alena/profil/spieler/284854,La Liga,Spain,Spain,€9.00m,https://fbref.com/en/players/6c811eb7/Carles-Alena
Getafe CF,M. Arambarri,https://www.transfermarkt.com/mauro-arambarri/profil/spieler/290249,La Liga,Spain,Uruguay,€9.00m,https://fbref.com/en/players/58afe001/Mauro-Arambarri
Getafe CF,N. Maksimovic,https://www.transfermarkt.com/nemanja-maksimovic/profil/spieler/273152,La Liga,Spain,Serbia,€6.00m,https://fbref.com/en/players/00b28772/Nemanja-Maksimovic
Getafe CF,L. Milla,https://www.transfermarkt.com/luis-milla/profil/spieler/281989,La Liga,Spain,Spain,€4.00m,https://fbref.com/en/players/19c36442/Luis-Milla
Getafe CF,G. Villar,https://www.transfermarkt.com/gonzalo-villar/profil/spieler/398163,La Liga,Spain,Spain,€2.80m,https://fbref.com/en/players/bdc74a8f/Gonzalo-Villar
Getafe CF,J. Seoane,https://www.transfermarkt.com/jaime-seoane/profil/spieler/340867,La Liga,Spain,Spain,€2.50m,https://fbref.com/en/players/a62b4888/Jaime-Seoane
Getafe CF,J. Finn,https://www.transfermarkt.com/john-joe-patrick-finn/profil/spieler/841121,La Liga,Spain,Ireland,€500k,https://fbref.com/en/players/fd01216a/John-Joe
Getafe CF,S. García,https://www.transfermarkt.com/santi-garcia/profil/spieler/732096,La Liga,Spain,Spain,€50k,
Getafe CF,Moi Parra,https://www.transfermarkt.com/moi-parra/profil/spieler/963150,La Liga,Spain,Spain,,https://fbref.com/en/players/e2dcc60e/Moises-Parra-Gutierrez
Getafe CF,Portu,https://www.transfermarkt.com/portu/profil/spieler/99353,La Liga,Spain,Spain,€3.50m,https://fbref.com/en/players/1bda5842/Portu
Getafe CF,E. Ünal,https://www.transfermarkt.com/enes-unal/profil/spieler/251106,La Liga,Spain,Turkey,€25.00m,https://fbref.com/en/players/f8eca1b6/Enes-Unal
Getafe CF,B. Mayoral,https://www.transfermarkt.com/borja-mayoral/profil/spieler/298976,La Liga,Spain,Spain,€9.00m,https://fbref.com/en/players/64e8ed6d/Borja-Mayoral
Getafe CF,Munir El Haddadi,https://www.transfermarkt.com/munir-el-haddadi/profil/spieler/223725,La Liga,Spain,Morocco,€3.50m,https://fbref.com/en/players/8696bc90/Munir-El-Haddadi
Getafe CF,J. Latasa,https://www.transfermarkt.com/juanmi-latasa/profil/spieler/623521,La Liga,Spain,Spain,€3.00m,https://fbref.com/en/players/2bea832e/Latasa
Getafe CF,J. Mata,https://www.transfermarkt.com/jaime-mata/profil/spieler/227961,La Liga,Spain,Spain,€1.20m,https://fbref.com/en/players/02319ad7/Jaime-Mata
RCD Espanyol Barcelona,B. Lecomte,https://www.transfermarkt.com/benjamin-lecomte/profil/spieler/127181,La Liga,Spain,France,€4.00m,https://fbref.com/en/players/2fa2a875/Benjamin-Lecomte
RCD Espanyol Barcelona,F. Pacheco,https://www.transfermarkt.com/fernando-pacheco/profil/spieler/172015,La Liga,Spain,Spain,€2.50m,https://fbref.com/en/players/97852360/Fernando-Pacheco
RCD Espanyol Barcelona,Á. Fernández,https://www.transfermarkt.com/alvaro-fernandez/profil/spieler/453704,La Liga,Spain,Spain,€2.50m,https://fbref.com/en/players/f127d782/Alvaro-Fernandez
RCD Espanyol Barcelona,J. García,https://www.transfermarkt.com/joan-garcia/profil/spieler/561613,La Liga,Spain,Spain,€400k,https://fbref.com/en/players/87b498b0/Joan-Garcia
RCD Espanyol Barcelona,Á. Fortuño,https://www.transfermarkt.com/angel-fortuno/profil/spieler/628487,La Liga,Spain,Spain,€300k,
RCD Espanyol Barcelona,C. Montes,https://www.transfermarkt.com/cesar-montes/profil/spieler/387687,La Liga,Spain,Mexico,€8.00m,https://fbref.com/en/players/28e957d7/Cesar-Montes
RCD Espanyol Barcelona,L. Cabrera,https://www.transfermarkt.com/leandro-cabrera/profil/spieler/102423,La Liga,Spain,Uruguay,€2.50m,https://fbref.com/en/players/69cbc8b6/Leandro-Cabrera
RCD Espanyol Barcelona,F. Calero,https://www.transfermarkt.com/fernando-calero/profil/spieler/357884,La Liga,Spain,Spain,€2.00m,https://fbref.com/en/players/41b3069f/Fernando-Calero
RCD Espanyol Barcelona,S. Gómez,https://www.transfermarkt.com/sergi-gomez/profil/spieler/92947,La Liga,Spain,Spain,€2.00m,https://fbref.com/en/players/bc6f5f06/Sergi-Gomez
RCD Espanyol Barcelona,S. Keddari,https://www.transfermarkt.com/simo-keddari/profil/spieler/945496,La Liga,Spain,Spain,€500k,https://fbref.com/en/players/7f271d74/Wassim-Boullif
RCD Espanyol Barcelona,B. Oliván,https://www.transfermarkt.com/brian-olivan/profil/spieler/166677,La Liga,Spain,Spain,€6.00m,https://fbref.com/en/players/a3e4bf46/Brian-Olivan
RCD Espanyol Barcelona,A. Pedrosa,https://www.transfermarkt.com/adria-pedrosa/profil/spieler/501418,La Liga,Spain,Spain,€5.00m,https://fbref.com/en/players/112521d1/Pedrosa
RCD Espanyol Barcelona,R. Pierre-Gabriel,https://www.transfermarkt.com/ronael-pierre-gabriel/profil/spieler/410185,La Liga,Spain,France,€3.50m,https://fbref.com/en/players/64ba07c0/Ronael-Pierre-Gabriel
RCD Espanyol Barcelona,Ó. Gil,https://www.transfermarkt.com/oscar-gil/profil/spieler/544106,La Liga,Spain,Spain,€3.00m,https://fbref.com/en/players/6652cf96/Oscar-Gil
RCD Espanyol Barcelona,R. Sánchez,https://www.transfermarkt.com/ruben-sanchez/profil/spieler/705813,La Liga,Spain,Spain,€700k,https://fbref.com/en/players/35d4f151/Ruben
RCD Espanyol Barcelona,O. El Hilali,https://www.transfermarkt.com/omar-el-hilali/profil/spieler/822331,La Liga,Spain,Morocco,€500k,https://fbref.com/en/players/139560df/Omar-El-Hilali
RCD Espanyol Barcelona,V. Souza,https://www.transfermarkt.com/vini-souza/profil/spieler/663581,La Liga,Spain,Brazil,€6.00m,
RCD Espanyol Barcelona,S. Darder,https://www.transfermarkt.com/sergi-darder/profil/spieler/142021,La Liga,Spain,Spain,€16.00m,https://fbref.com/en/players/070a3904/Sergi-Darder
RCD Espanyol Barcelona,E. Expósito,https://www.transfermarkt.com/edu-exposito/profil/spieler/506248,La Liga,Spain,Spain,€4.00m,https://fbref.com/en/players/283c7121/Edu-Exposito
RCD Espanyol Barcelona,K. Bare,https://www.transfermarkt.com/keidi-bare/profil/spieler/295622,La Liga,Spain,Albania,€3.00m,https://fbref.com/en/players/03049c8c/Keidi-Bare
RCD Espanyol Barcelona,J. Gragera,https://www.transfermarkt.com/jose-gragera/profil/spieler/557147,La Liga,Spain,Spain,€2.50m,https://fbref.com/en/players/ee45d138/Jose-Gragera
RCD Espanyol Barcelona,P. Lozano,https://www.transfermarkt.com/pol-lozano/profil/spieler/412045,La Liga,Spain,Spain,€1.50m,https://fbref.com/en/players/ea610f00/Pol-Lozano
RCD Espanyol Barcelona,R. Martínez,https://www.transfermarkt.com/roger-martinez/profil/spieler/646746,La Liga,Spain,Spain,€400k,https://fbref.com/en/players/937c6ae6/Roger-Martinez
RCD Espanyol Barcelona,D. Villahermosa,https://www.transfermarkt.com/dani-villahermosa/profil/spieler/628496,La Liga,Spain,Spain,€250k,https://fbref.com/en/players/de903ae2/Daniel-Villahermosa
RCD Espanyol Barcelona,D. Suárez,https://www.transfermarkt.com/denis-suarez/profil/spieler/165007,La Liga,Spain,Spain,€5.00m,https://fbref.com/en/players/12c50af5/Denis-Suarez
RCD Espanyol Barcelona,J. Puado,https://www.transfermarkt.com/javi-puado/profil/spieler/408471,La Liga,Spain,Spain,€8.00m,https://fbref.com/en/players/2683eda7/Javi-Puado
RCD Espanyol Barcelona,N. Melamed,https://www.transfermarkt.com/nico-melamed/profil/spieler/570421,La Liga,Spain,Spain,€6.00m,https://fbref.com/en/players/ce8039aa/Nico-Ribaudo
RCD Espanyol Barcelona,J. Lazo,https://www.transfermarkt.com/jose-carlos-lazo/profil/spieler/282410,La Liga,Spain,Spain,€2.50m,https://fbref.com/en/players/5b93209a/Jose-Carlos-Lazo
RCD Espanyol Barcelona,L. Koleosho,https://www.transfermarkt.com/luca-koleosho/profil/spieler/745461,La Liga,Spain,Italy,€1.00m,https://fbref.com/en/players/fc076f78/Luca-Koleosho
RCD Espanyol Barcelona,K. Soler,https://www.transfermarkt.com/kenneth-soler/profil/spieler/628499,La Liga,Spain,Spain,€100k,
RCD Espanyol Barcelona,A. Embarba,https://www.transfermarkt.com/adrian-embarba/profil/spieler/288318,La Liga,Spain,Spain,€2.50m,https://fbref.com/en/players/db8f0eba/Adri-Embarba
RCD Espanyol Barcelona,A. Vidal,https://www.transfermarkt.com/aleix-vidal/profil/spieler/88490,La Liga,Spain,Spain,€1.50m,https://fbref.com/en/players/04965583/Aleix-Vidal
RCD Espanyol Barcelona,Joselu,https://www.transfermarkt.com/joselu/profil/spieler/81999,La Liga,Spain,Spain,€6.00m,https://fbref.com/en/players/6265208f/Joselu
RCD Espanyol Barcelona,M. Braithwaite,https://www.transfermarkt.com/martin-braithwaite/profil/spieler/95732,La Liga,Spain,Denmark,€5.00m,https://fbref.com/en/players/fd771f95/Martin-Braithwaite
RCD Espanyol Barcelona,D. Gómez,https://www.transfermarkt.com/dani-gomez/profil/spieler/422460,La Liga,Spain,Spain,€1.50m,https://fbref.com/en/players/0e5ddc7c/Dani-Gomez
RCD Espanyol Barcelona,N. Touaizi,https://www.transfermarkt.com/nabil-touaizi/profil/spieler/487180,La Liga,Spain,Morocco,€200k,https://fbref.com/en/players/e96b2583/Nabil-Touaizi
UD Almería,F. Pacheco,https://www.transfermarkt.com/fernando-pacheco/profil/spieler/172015,La Liga,Spain,Spain,€2.50m,https://fbref.com/en/players/97852360/Fernando-Pacheco
UD Almería,F. Martínez,https://www.transfermarkt.com/fernando-martinez/profil/spieler/81997,La Liga,Spain,Spain,€2.00m,https://fbref.com/en/players/dabb2827/Fernando
UD Almería,D. Mariño,https://www.transfermarkt.com/diego-marino/profil/spieler/59349,La Liga,Spain,Spain,€300k,https://fbref.com/en/players/d9235a45/Diego-Marino
UD Almería,D. Fuoli,https://www.transfermarkt.com/diego-fuoli/profil/spieler/531274,La Liga,Spain,Spain,€200k,
UD Almería,S. Babic,https://www.transfermarkt.com/srdjan-babic/profil/spieler/222805,La Liga,Spain,Serbia,€3.50m,https://fbref.com/en/players/075fe5a3/Srdjan-Babic
UD Almería,Kaiky,https://www.transfermarkt.com/kaiky/profil/spieler/743589,La Liga,Spain,Brazil,€3.00m,https://fbref.com/en/players/55634fb8/Kaiky
UD Almería,R. Ely,https://www.transfermarkt.com/rodrigo-ely/profil/spieler/176140,La Liga,Spain,Brazil,€3.00m,https://fbref.com/en/players/fd47b4f2/Rodrigo-Ely
UD Almería,Chumi,https://www.transfermarkt.com/chumi/profil/spieler/333361,La Liga,Spain,Spain,€2.00m,https://fbref.com/en/players/2475cf9b/Juan-Brandariz
UD Almería,S. Akieme,https://www.transfermarkt.com/sergio-akieme/profil/spieler/355627,La Liga,Spain,Spain,€7.50m,https://fbref.com/en/players/06efa9dc/Sergio-Akieme
UD Almería,Á. Centelles,https://www.transfermarkt.com/alex-centelles/profil/spieler/423443,La Liga,Spain,Spain,€1.50m,https://fbref.com/en/players/ae852b7d/Alex-Centelles
UD Almería,A. Pozo,https://www.transfermarkt.com/alejandro-pozo/profil/spieler/341272,La Liga,Spain,Spain,€3.00m,https://fbref.com/en/players/3c16d927/Alejandro-Pozo-Pozo
UD Almería,H. Mendes,https://www.transfermarkt.com/houboulang-mendes/profil/spieler/442552,La Liga,Spain,Guinea-Bissau,€2.00m,https://fbref.com/en/players/1545cf15/Houboulang-Mendes
UD Almería,S. Costa,https://www.transfermarkt.com/samu-costa/profil/spieler/657430,La Liga,Spain,Portugal,€5.00m,https://fbref.com/en/players/76c2a023/Samu-Costa
UD Almería,I. Eguaras,https://www.transfermarkt.com/inigo-eguaras/profil/spieler/89731,La Liga,Spain,Spain,€1.20m,https://fbref.com/en/players/3e93f8cf/Inigo-Eguaras
UD Almería,M. Svidersky,https://www.transfermarkt.com/martin-svidersky/profil/spieler/630523,La Liga,Spain,Slovakia,€600k,
UD Almería,L. Robertone,https://www.transfermarkt.com/lucas-robertone/profil/spieler/457221,La Liga,Spain,Argentina,€7.00m,https://fbref.com/en/players/a8981944/Lucas-Robertone
UD Almería,G. Melero,https://www.transfermarkt.com/gonzalo-melero/profil/spieler/162056,La Liga,Spain,Spain,€4.00m,https://fbref.com/en/players/3902e91b/Gonzalo-Melero
UD Almería,A. Puigmal,https://www.transfermarkt.com/arnau-puigmal/profil/spieler/536030,La Liga,Spain,Spain,€2.00m,https://fbref.com/en/players/39352da2/Arnau-Puigmal
UD Almería,G. Guedes,https://www.transfermarkt.com/gui-guedes/profil/spieler/696506,La Liga,Spain,Portugal,€1.20m,https://fbref.com/en/players/022c1bf7/Gui-Guedes
UD Almería,C. de la Hoz,https://www.transfermarkt.com/cesar-de-la-hoz/profil/spieler/226261,La Liga,Spain,Spain,€1.20m,https://fbref.com/en/players/60abea75/Cesar-de-la-Hoz
UD Almería,M. Peña,https://www.transfermarkt.com/marcos-pena/profil/spieler/1064121,La Liga,Spain,Spain,,
UD Almería,L. Ramazani,https://www.transfermarkt.com/largie-ramazani/profil/spieler/518644,La Liga,Spain,Belgium,€6.00m,https://fbref.com/en/players/cc9256ef/Largie-Ramazani
UD Almería,Lázaro,https://www.transfermarkt.com/lazaro/profil/spieler/574772,La Liga,Spain,Brazil,€6.00m,https://fbref.com/en/players/86ff856b/Lazaro
UD Almería,J. Lazo,https://www.transfermarkt.com/jose-carlos-lazo/profil/spieler/282410,La Liga,Spain,Spain,€2.50m,https://fbref.com/en/players/5b93209a/Jose-Carlos-Lazo
UD Almería,A. Embarba,https://www.transfermarkt.com/adrian-embarba/profil/spieler/288318,La Liga,Spain,Spain,€2.50m,https://fbref.com/en/players/db8f0eba/Adri-Embarba
UD Almería,F. Portillo,https://www.transfermarkt.com/francisco-portillo/profil/spieler/138803,La Liga,Spain,Spain,€1.50m,https://fbref.com/en/players/8e010ff4/Francisco-Portillo
UD Almería,C. Sánchez,https://www.transfermarkt.com/curro-sanchez/profil/spieler/208116,La Liga,Spain,Spain,€1.00m,https://fbref.com/en/players/f9a225f5/Curro
UD Almería,A. Appiah,https://www.transfermarkt.com/arvin-appiah/profil/spieler/433257,La Liga,Spain,England,€500k,https://fbref.com/en/players/eafa6953/Arvin-Appiah
UD Almería,C. Rojas,https://www.transfermarkt.com/carlos-rojas/profil/spieler/628473,La Liga,Spain,Spain,-,
UD Almería,Léo Baptistão,https://www.transfermarkt.com/leo-baptistao/profil/spieler/221899,La Liga,Spain,Brazil,€1.80m,https://fbref.com/en/players/35f6db55/Leo-Baptistao
UD Almería,U. Sadiq,https://www.transfermarkt.com/umar-sadiq/profil/spieler/337715,La Liga,Spain,Nigeria,€18.00m,https://fbref.com/en/players/686cbe7d/Umar-Sadiq
UD Almería,E. Touré,https://www.transfermarkt.com/el-bilal-toure/profil/spieler/649016,La Liga,Spain,Mali,€12.00m,https://fbref.com/en/players/47c609d5/El-Bilal-Toure
UD Almería,L. Suárez,https://www.transfermarkt.com/luis-suarez/profil/spieler/424784,La Liga,Spain,Colombia,€8.00m,https://fbref.com/en/players/eeba07f8/Luis-Javier-Suarez
UD Almería,M. Milovanovic,https://www.transfermarkt.com/marko-milovanovic/profil/spieler/845568,La Liga,Spain,Serbia,€1.00m,https://fbref.com/en/players/1fda2b14/Marko-Milovanovic
UD Almería,D. Sousa,https://www.transfermarkt.com/dyego-sousa/profil/spieler/157036,La Liga,Spain,Portugal,€800k,https://fbref.com/en/players/e4738e91/Dyego-Sousa
UD Almería,M. Sanca,https://www.transfermarkt.com/marciano-sanca/profil/spieler/1013774,La Liga,Spain,Guinea-Bissau,,
RCD Mallorca,P. Rajkovic,https://www.transfermarkt.com/predrag-rajkovic/profil/spieler/190263,La Liga,Spain,Serbia,€10.00m,https://fbref.com/en/players/58ad9383/Predrag-Rajkovic
RCD Mallorca,D. Greif,https://www.transfermarkt.com/dominik-greif/profil/spieler/316884,La Liga,Spain,Slovakia,€1.50m,https://fbref.com/en/players/30061f53/Dominik-Greif
RCD Mallorca,L. Román,https://www.transfermarkt.com/leo-roman/profil/spieler/562742,La Liga,Spain,Spain,€300k,https://fbref.com/en/players/924ff27e/Leonardo-Roman
RCD Mallorca,P. García,https://www.transfermarkt.com/pere-garcia/profil/spieler/632913,La Liga,Spain,Spain,€25k,https://fbref.com/en/players/a2b1bca6/Pere-Joan
RCD Mallorca,M. Valjent,https://www.transfermarkt.com/martin-valjent/profil/spieler/277384,La Liga,Spain,Slovakia,€4.50m,https://fbref.com/en/players/f2c6ac01/Martin-Valjent
RCD Mallorca,A. Raíllo,https://www.transfermarkt.com/antonio-raillo/profil/spieler/278296,La Liga,Spain,Spain,€4.00m,https://fbref.com/en/players/b857bd29/Antonio-Raillo
RCD Mallorca,J. Copete,https://www.transfermarkt.com/jose-copete/profil/spieler/520840,La Liga,Spain,Spain,€3.50m,https://fbref.com/en/players/0f26ffd7/Copete
RCD Mallorca,D. Hadzikadunic,https://www.transfermarkt.com/dennis-hadzikadunic/profil/spieler/322065,La Liga,Spain,Bosnia-Herzegovina,€3.00m,https://fbref.com/en/players/82cfae2a/Dennis-Hadzikadunic
RCD Mallorca,M. Nastasic,https://www.transfermarkt.com/matija-nastasic/profil/spieler/143559,La Liga,Spain,Serbia,€1.50m,https://fbref.com/en/players/f35430a4/Matija-Nastasic
