CLUB_NAME,PLAYER_NAME,PLAYER_HREF,LEAGUE_NAME,COUNTRY_LEAGUE,CURRENT_INTERNATIONAL,CURRENT_MARKET_VALUE
Atlético de Madrid,A. Moreno,https://www.transfermarkt.com/alberto-moreno/profil/spieler/568149,La Liga,Spain,Spain,€150k
Atlético de Madrid,A. Gismera,https://www.transfermarkt.com/aitor-gismera/profil/spieler/646735,La Liga,Spain,Spain,€150k
Atlético de Madrid,T. Lemar,https://www.transfermarkt.com/thomas-lemar/profil/spieler/205562,La Liga,Spain,France,€22.00m
Atlético de Madrid,A. Alemán,https://www.transfermarkt.com/antonio-aleman/profil/spieler/709347,La Liga,Spain,Spain,
Atlético de Madrid,Y. Carrasco,https://www.transfermarkt.com/yannick-carrasco/profil/spieler/140776,La Liga,Spain,Belgium,€25.00m
Atlético de Madrid,S. El Jebari,https://www.transfermarkt.com/salim-el-jebari/profil/spieler/935457,La Liga,Spain,Morocco,
Atlético de Madrid,Á. Correa,https://www.transfermarkt.com/angel-correa/profil/spieler/266807,La Liga,Spain,Argentina,€30.00m
Atlético de Madrid,João Félix,https://www.transfermarkt.com/joao-felix/profil/spieler/462250,La Liga,Spain,Portugal,€50.00m
Atlético de Madrid,A. Griezmann,https://www.transfermarkt.com/antoine-griezmann/profil/spieler/125781,La Liga,Spain,France,€25.00m
Atlético de Madrid,M. Cunha,https://www.transfermarkt.com/matheus-cunha/profil/spieler/517894,La Liga,Spain,Brazil,€25.00m
Atlético de Madrid,Á. Morata,https://www.transfermarkt.com/alvaro-morata/profil/spieler/128223,La Liga,Spain,Spain,€20.00m
Atlético de Madrid,M. Depay,https://www.transfermarkt.com/memphis-depay/profil/spieler/167850,La Liga,Spain,Netherlands,€14.00m
Atlético de Madrid,C. Martín,https://www.transfermarkt.com/carlos-martin/profil/spieler/618813,La Liga,Spain,Spain,€500k
Atlético de Madrid,Diego Bri,https://www.transfermarkt.com/diego-bri/profil/spieler/720532,La Liga,Spain,Spain,€150k
Atlético de Madrid,A. Raihani,https://www.transfermarkt.com/abde-raihani/profil/spieler/860062,La Liga,Spain,Morocco,
Real Sociedad,Á. Remiro,https://www.transfermarkt.com/alex-remiro/profil/spieler/212862,La Liga,Spain,Spain,€25.00m
Real Sociedad,A. Zubiaurre,https://www.transfermarkt.com/andoni-zubiaurre/profil/spieler/428948,La Liga,Spain,Spain,€300k
Real Sociedad,U. Marrero,https://www.transfermarkt.com/unai-marrero/profil/spieler/625657,La Liga,Spain,Spain,€250k
Real Sociedad,E. Arana,https://www.transfermarkt.com/egoitz-arana/profil/spieler/711367,La Liga,Spain,Spain,€50k
Real Sociedad,R. Le Normand,https://www.transfermarkt.com/robin-le-normand/profil/spieler/351809,La Liga,Spain,Spain,€35.00m
Real Sociedad,I. Zubeldia,https://www.transfermarkt.com/igor-zubeldia/profil/spieler/355628,La Liga,Spain,Spain,€15.00m
Real Sociedad,A. Elustondo,https://www.transfermarkt.com/aritz-elustondo/profil/spieler/229804,La Liga,Spain,Spain,€14.00m
Real Sociedad,J. Pacheco,https://www.transfermarkt.com/jon-pacheco/profil/spieler/580560,La Liga,Spain,Spain,€6.00m
Real Sociedad,U. González,https://www.transfermarkt.com/urko-gonzalez/profil/spieler/625651,La Liga,Spain,Spain,€700k
Real Sociedad,A. Arambarri,https://www.transfermarkt.com/aritz-arambarri/profil/spieler/434602,La Liga,Spain,Spain,€500k
Real Sociedad,A. Muñoz,https://www.transfermarkt.com/aihen-munoz/profil/spieler/517842,La Liga,Spain,Spain,€6.00m
Real Sociedad,D. Rico,https://www.transfermarkt.com/diego-rico/profil/spieler/249513,La Liga,Spain,Spain,€3.00m
Real Sociedad,J. Gómez,https://www.transfermarkt.com/jonathan-gomez/profil/spieler/674501,La Liga,Spain,United States,€500k
Real Sociedad,A. Gorosabel,https://www.transfermarkt.com/andoni-gorosabel/profil/spieler/289255,La Liga,Spain,Spain,€9.00m
Real Sociedad,Á. Sola,https://www.transfermarkt.com/alex-sola/profil/spieler/434990,La Liga,Spain,Spain,€3.00m
Real Sociedad,M. Zubimendi,https://www.transfermarkt.com/martin-zubimendi/profil/spieler/423440,La Liga,Spain,Spain,€40.00m
Real Sociedad,A. Illarramendi,https://www.transfermarkt.com/asier-illarramendi/profil/spieler/59344,La Liga,Spain,Spain,€2.00m
Real Sociedad,M. Merino,https://www.transfermarkt.com/mikel-merino/profil/spieler/338424,La Liga,Spain,Spain,€50.00m
Real Sociedad,A. Guevara,https://www.transfermarkt.com/ander-guevara/profil/spieler/465967,La Liga,Spain,Spain,€2.50m
Real Sociedad,B. Turrientes,https://www.transfermarkt.com/benat-turrientes/profil/spieler/634431,La Liga,Spain,Spain,€2.00m
Real Sociedad,J. Olasagasti,https://www.transfermarkt.com/jon-ander-olasagasti/profil/spieler/625660,La Liga,Spain,Spain,€1.00m
Real Sociedad,B. Méndez,https://www.transfermarkt.com/brais-mendez/profil/spieler/309110,La Liga,Spain,Spain,€25.00m
Real Sociedad,D. Silva,https://www.transfermarkt.com/david-silva/profil/spieler/35518,La Liga,Spain,Spain,€4.00m
Real Sociedad,R. Navarro,https://www.transfermarkt.com/robert-navarro/profil/spieler/563137,La Liga,Spain,Spain,€3.00m
Real Sociedad,P. Marín,https://www.transfermarkt.com/pablo-marin/profil/spieler/907813,La Liga,Spain,Spain,€1.00m
Real Sociedad,J. Magunazelaia,https://www.transfermarkt.com/jon-magunazelaia/profil/spieler/625655,La Liga,Spain,Spain,€700k
Real Sociedad,M. Oyarzabal,https://www.transfermarkt.com/mikel-oyarzabal/profil/spieler/351478,La Liga,Spain,Spain,€40.00m
Real Sociedad,A. Barrenetxea,https://www.transfermarkt.com/ander-barrenetxea/profil/spieler/616369,La Liga,Spain,Spain,€6.00m
Real Sociedad,M. Merquelanz,https://www.transfermarkt.com/martin-merquelanz/profil/spieler/289272,La Liga,Spain,Spain,€800k
Real Sociedad,T. Kubo,https://www.transfermarkt.com/takefusa-kubo/profil/spieler/405398,La Liga,Spain,Japan,€25.00m
Real Sociedad,A. Martín,https://www.transfermarkt.com/ander-martin/profil/spieler/625658,La Liga,Spain,Spain,€400k
Real Sociedad,A. Isak,https://www.transfermarkt.com/alexander-isak/profil/spieler/349066,La Liga,Spain,Sweden,€70.00m
Real Sociedad,U. Sadiq,https://www.transfermarkt.com/umar-sadiq/profil/spieler/337715,La Liga,Spain,Nigeria,€18.00m
Real Sociedad,M. Cho,https://www.transfermarkt.com/mohamed-ali-cho/profil/spieler/670847,La Liga,Spain,France,€12.00m
Real Sociedad,A. Sørloth,https://www.transfermarkt.com/alexander-sorloth/profil/spieler/238407,La Liga,Spain,Norway,€12.00m
Real Sociedad,J. Karrikaburu,https://www.transfermarkt.com/jon-karrikaburu/profil/spieler/711382,La Liga,Spain,Spain,€5.00m
Real Sociedad,C. Fernández,https://www.transfermarkt.com/carlos-fernandez/profil/spieler/216464,La Liga,Spain,Spain,€3.00m
Villarreal CF,G. Rulli,https://www.transfermarkt.com/geronimo-rulli/profil/spieler/229604,La Liga,Spain,Argentina,€10.00m
Villarreal CF,F. Jörgensen,https://www.transfermarkt.com/filip-jorgensen/profil/spieler/585323,La Liga,Spain,Denmark,€1.50m
Villarreal CF,P. Reina,https://www.transfermarkt.com/pepe-reina/profil/spieler/7825,La Liga,Spain,Spain,€700k
Villarreal CF,I. Álvarez,https://www.transfermarkt.com/iker-alvarez/profil/spieler/547248,La Liga,Spain,Andorra,€500k
Villarreal CF,G. Cassaro,https://www.transfermarkt.com/gianni-cassaro/profil/spieler/335247,La Liga,Spain,Spain,€100k
Villarreal CF,P. Torres,https://www.transfermarkt.com/pau-torres/profil/spieler/399776,La Liga,Spain,Spain,€45.00m
Villarreal CF,J. Cuenca,https://www.transfermarkt.com/jorge-cuenca/profil/spieler/494880,La Liga,Spain,Spain,€5.00m
Villarreal CF,A. Mandi,https://www.transfermarkt.com/aissa-mandi/profil/spieler/80293,La Liga,Spain,Algeria,€3.00m
Villarreal CF,M. Fall,https://www.transfermarkt.com/mamadou-fall/profil/spieler/898751,La Liga,Spain,Senegal,€2.80m
Villarreal CF,R. Albiol,https://www.transfermarkt.com/raul-albiol/profil/spieler/15452,La Liga,Spain,Spain,€2.50m
Villarreal CF,A. de la Fuente,https://www.transfermarkt.com/adrian-de-la-fuente/profil/spieler/341263,La Liga,Spain,Spain,€800k
Villarreal CF,P. Estupiñán,https://www.transfermarkt.com/pervis-estupinan/profil/spieler/349599,La Liga,Spain,Ecuador,€32.00m
Villarreal CF,A. Pedraza,https://www.transfermarkt.com/alfonso-pedraza/profil/spieler/356197,La Liga,Spain,Spain,€15.00m
Villarreal CF,J. Mojica,https://www.transfermarkt.com/johan-mojica/profil/spieler/262939,La Liga,Spain,Colombia,€3.00m
Villarreal CF,A. Moreno,https://www.transfermarkt.com/alberto-moreno/profil/spieler/207917,La Liga,Spain,Spain,€3.00m
Villarreal CF,D. Tasende,https://www.transfermarkt.com/dani-tasende/profil/spieler/627282,La Liga,Spain,Spain,€700k
Villarreal CF,C. Romero,https://www.transfermarkt.com/carlos-romero/profil/spieler/709372,La Liga,Spain,Spain,€100k
Villarreal CF,J. Foyth,https://www.transfermarkt.com/juan-foyth/profil/spieler/480763,La Liga,Spain,Argentina,€25.00m
Villarreal CF,K. Femenía,https://www.transfermarkt.com/kiko-femenia/profil/spieler/76467,La Liga,Spain,Spain,€2.50m
Villarreal CF,S. Carreira,https://www.transfermarkt.com/sergio-carreira/profil/spieler/545647,La Liga,Spain,Spain,€1.50m
Villarreal CF,M. Sánchez,https://www.transfermarkt.com/marcos-sanchez/profil/spieler/668211,La Liga,Spain,Spain,
Villarreal CF,R. Terrats,https://www.transfermarkt.com/ramon-terrats/profil/spieler/783396,La Liga,Spain,Spain,€4.00m
Villarreal CF,É. Capoue,https://www.transfermarkt.com/etienne-capoue/profil/spieler/63494,La Liga,Spain,France,€3.00m
Villarreal CF,F. Coquelin,https://www.transfermarkt.com/francis-coquelin/profil/spieler/74869,La Liga,Spain,France,€3.00m
Villarreal CF,G. Lo Celso,https://www.transfermarkt.com/giovani-lo-celso/profil/spieler/348795,La Liga,Spain,Argentina,€14.00m
Villarreal CF,D. Parejo,https://www.transfermarkt.com/dani-parejo/profil/spieler/59561,La Liga,Spain,Spain,€6.00m
Villarreal CF,M. Morlanes,https://www.transfermarkt.com/manu-morlanes/profil/spieler/335225,La Liga,Spain,Spain,€4.00m
Villarreal CF,M. Trigueros,https://www.transfermarkt.com/manu-trigueros/profil/spieler/188854,La Liga,Spain,Spain,€4.00m
Villarreal CF,A. del Moral,https://www.transfermarkt.com/alberto-del-moral/profil/spieler/635347,La Liga,Spain,Spain,€1.00m
Villarreal CF,A. Pacheco,https://www.transfermarkt.com/antonio-pacheco/profil/spieler/568156,La Liga,Spain,Spain,€400k
Villarreal CF,R. Alonso,https://www.transfermarkt.com/rodri-alonso/profil/spieler/668178,La Liga,Spain,Spain,€100k
Villarreal CF,Á. Baena,https://www.transfermarkt.com/alex-baena/profil/spieler/548111,La Liga,Spain,Spain,€20.00m
Villarreal CF,C. García,https://www.transfermarkt.com/carlo-garcia/profil/spieler/627287,La Liga,Spain,Spain,€800k
Villarreal CF,A. Danjuma,https://www.transfermarkt.com/arnaut-danjuma/profil/spieler/355861,La Liga,Spain,Netherlands,€25.00m
Villarreal CF,D. Collado,https://www.transfermarkt.com/diego-collado/profil/spieler/566965,La Liga,Spain,Spain,€1.00m
Villarreal CF,Y. Pino,https://www.transfermarkt.com/yeremy-pino/profil/spieler/568157,La Liga,Spain,Spain,€40.00m
Villarreal CF,S. Chukwueze,https://www.transfermarkt.com/samuel-chukwueze/profil/spieler/401922,La Liga,Spain,Nigeria,€25.00m
Villarreal CF,H. Hassan,https://www.transfermarkt.com/haissem-hassan/profil/spieler/620164,La Liga,Spain,France,€1.50m
Villarreal CF,N. Jackson,https://www.transfermarkt.com/nicolas-jackson/profil/spieler/776890,La Liga,Spain,Senegal,€30.00m
Villarreal CF,G. Moreno,https://www.transfermarkt.com/gerard-moreno/profil/spieler/177467,La Liga,Spain,Spain,€20.00m
Villarreal CF,Fer Niño,https://www.transfermarkt.com/fer-nino/profil/spieler/627294,La Liga,Spain,Spain,€3.00m
Villarreal CF,J. Morales,https://www.transfermarkt.com/jose-luis-morales/profil/spieler/252677,La Liga,Spain,Spain,€3.00m
Villarreal CF,J. Pascual,https://www.transfermarkt.com/jorge-pascual/profil/spieler/669511,La Liga,Spain,Spain,
Valencia CF,G. Mamardashvili,https://www.transfermarkt.com/giorgi-mamardashvili/profil/spieler/502676,La Liga,Spain,Georgia,€25.00m
Valencia CF,J. Doménech,https://www.transfermarkt.com/jaume-domenech/profil/spieler/227805,La Liga,Spain,Spain,€1.00m
Valencia CF,I. Herrerín,https://www.transfermarkt.com/iago-herrerin/profil/spieler/71570,La Liga,Spain,Spain,€500k
Valencia CF,E. Bernad,https://www.transfermarkt.com/emilio-bernad/profil/spieler/480966,La Liga,Spain,Spain,€300k
Valencia CF,C. Rivero,https://www.transfermarkt.com/cristian-rivero/profil/spieler/398131,La Liga,Spain,Spain,€200k
Valencia CF,C. Pérez,https://www.transfermarkt.com/charlie-perez/profil/spieler/707271,La Liga,Spain,Spain,€25k
Valencia CF,M. Diakhaby,https://www.transfermarkt.com/mouctar-diakhaby/profil/spieler/346289,La Liga,Spain,Guinea,€6.00m
Valencia CF,C. Özkacar,https://www.transfermarkt.com/cenk-ozkacar/profil/spieler/615350,La Liga,Spain,Turkey,€5.00m
Valencia CF,E. Cömert,https://www.transfermarkt.com/eray-comert/profil/spieler/298583,La Liga,Spain,Switzerland,€3.50m
Valencia CF,Gabriel Paulista,https://www.transfermarkt.com/gabriel-paulista/profil/spieler/149498,La Liga,Spain,Brazil,€2.50m
Valencia CF,C. Mosquera,https://www.transfermarkt.com/cristhian-mosquera/profil/spieler/646750,La Liga,Spain,Spain,€1.00m
Valencia CF,R. Iranzo,https://www.transfermarkt.com/ruben-iranzo/profil/spieler/668212,La Liga,Spain,Spain,€200k
Valencia CF,J. Gayà,https://www.transfermarkt.com/jose-gaya/profil/spieler/221322,La Liga,Spain,Spain,€30.00m
Valencia CF,J. Vázquez,https://www.transfermarkt.com/jesus-vazquez/profil/spieler/623024,La Liga,Spain,Spain,€3.00m
Valencia CF,Toni Lato,https://www.transfermarkt.com/toni-lato/profil/spieler/320271,La Liga,Spain,Spain,€2.50m
Valencia CF,T. Correia,https://www.transfermarkt.com/thierry-correia/profil/spieler/367466,La Liga,Spain,Portugal,€8.00m
Valencia CF,D. Foulquier,https://www.transfermarkt.com/dimitri-foulquier/profil/spieler/170472,La Liga,Spain,Guadeloupe,€2.50m
Valencia CF,H. Guillamón,https://www.transfermarkt.com/hugo-guillamon/profil/spieler/495629,La Liga,Spain,Spain,€14.00m
Valencia CF,U. Racic,https://www.transfermarkt.com/uros-racic/profil/spieler/417575,La Liga,Spain,Serbia,€6.50m
Valencia CF,C. Soler,https://www.transfermarkt.com/carlos-soler/profil/spieler/372246,La Liga,Spain,Spain,€25.00m
Valencia CF,A. Almeida,https://www.transfermarkt.com/andre-almeida/profil/spieler/375382,La Liga,Spain,Portugal,€20.00m
Valencia CF,Y. Musah,https://www.transfermarkt.com/yunus-musah/profil/spieler/503991,La Liga,Spain,United States,€18.00m
Valencia CF,N. González,https://www.transfermarkt.com/nico-gonzalez/profil/spieler/466805,La Liga,Spain,Spain,€10.00m
Valencia CF,I. Moriba,https://www.transfermarkt.com/ilaix-moriba/profil/spieler/617074,La Liga,Spain,Guinea,€4.00m
Valencia CF,J. Guerra,https://www.transfermarkt.com/javi-guerra/profil/spieler/834764,La Liga,Spain,Spain,€2.00m
Valencia CF,K. Koindredi,https://www.transfermarkt.com/koba-koindredi/profil/spieler/569375,La Liga,Spain,Neukaledonien,€1.00m
Valencia CF,T. Ribeiro,https://www.transfermarkt.com/tiago-ribeiro/profil/spieler/504084,La Liga,Spain,Portugal,€200k
Valencia CF,Y. Santiago,https://www.transfermarkt.com/yellu-santiago/profil/spieler/941869,La Liga,Spain,Spain,€100k
Valencia CF,S. Lino,https://www.transfermarkt.com/samuel-lino/profil/spieler/694928,La Liga,Spain,Brazil,€16.00m
Valencia CF,J. Kluivert,https://www.transfermarkt.com/justin-kluivert/profil/spieler/330659,La Liga,Spain,Netherlands,€14.00m
Valencia CF,M. Vallejo,https://www.transfermarkt.com/manu-vallejo/profil/spieler/527350,La Liga,Spain,Spain,€2.40m
Valencia CF,S. Castillejo,https://www.transfermarkt.com/samu-castillejo/profil/spieler/195171,La Liga,Spain,Spain,€6.00m
Valencia CF,F. Pérez,https://www.transfermarkt.com/fran-perez/profil/spieler/622988,La Liga,Spain,Spain,€500k
Valencia CF,M. Gómez,https://www.transfermarkt.com/maxi-gomez/profil/spieler/396894,La Liga,Spain,Uruguay,€7.00m
Valencia CF,Hugo Duro,https://www.transfermarkt.com/hugo-duro/profil/spieler/573775,La Liga,Spain,Spain,€4.00m
Valencia CF,E. Cavani,https://www.transfermarkt.com/edinson-cavani/profil/spieler/48280,La Liga,Spain,Uruguay,€3.00m
Valencia CF,Marcos André,https://www.transfermarkt.com/marcos-andre/profil/spieler/481084,La Liga,Spain,Brazil,€2.50m
Valencia CF,D. López,https://www.transfermarkt.com/diego-lopez/profil/spieler/617081,La Liga,Spain,Spain,€1.50m
Valencia CF,A. Marí,https://www.transfermarkt.com/alberto-mari/profil/spieler/634105,La Liga,Spain,Spain,€800k
Valencia CF,M. Dominguez,https://www.transfermarkt.com/mario-dominguez/profil/spieler/941867,La Liga,Spain,Spain,€50k
Real Betis Balompié,Rui Silva,https://www.transfermarkt.com/rui-silva/profil/spieler/234811,La Liga,Spain,Portugal,€15.00m
Real Betis Balompié,D. Martín,https://www.transfermarkt.com/dani-martin/profil/spieler/335221,La Liga,Spain,Spain,€1.50m
Real Betis Balompié,C. Bravo,https://www.transfermarkt.com/claudio-bravo/profil/spieler/40423,La Liga,Spain,Chile,€1.00m
Real Betis Balompié,F. Vieites,https://www.transfermarkt.com/fran-vieites/profil/spieler/551182,La Liga,Spain,Spain,€200k
Real Betis Balompié,G. García,https://www.transfermarkt.com/german-garcia/profil/spieler/1061277,La Liga,Spain,Spain,
Real Betis Balompié,Luiz Felipe,https://www.transfermarkt.com/luiz-felipe/profil/spieler/457931,La Liga,Spain,Italy,€15.00m
Real Betis Balompié,E. González,https://www.transfermarkt.com/edgar-gonzalez/profil/spieler/401624,La Liga,Spain,Spain,€9.00m
Real Betis Balompié,G. Pezzella,https://www.transfermarkt.com/german-pezzella/profil/spieler/113133,La Liga,Spain,Argentina,€5.00m
Real Betis Balompié,V. Ruiz,https://www.transfermarkt.com/victor-ruiz/profil/spieler/62920,La Liga,Spain,Spain,€1.20m
Real Betis Balompié,F. Garreta,https://www.transfermarkt.com/felix-garreta/profil/spieler/961945,La Liga,Spain,Spain,€200k
Real Betis Balompié,R. Visus,https://www.transfermarkt.com/ricardo-visus/profil/spieler/630989,La Liga,Spain,Spain,€150k
Real Betis Balompié,Á. Moreno,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,La Liga,Spain,Spain,€15.00m
Real Betis Balompié,Abner,https://www.transfermarkt.com/abner/profil/spieler/646402,La Liga,Spain,Brazil,€7.00m
Real Betis Balompié,J. Miranda,https://www.transfermarkt.com/juan-miranda/profil/spieler/341227,La Liga,Spain,Spain,€7.00m
Real Betis Balompié,Y. Sabaly,https://www.transfermarkt.com/youssouf-sabaly/profil/spieler/135492,La Liga,Spain,Senegal,€5.00m
Real Betis Balompié,A. Ruibal,https://www.transfermarkt.com/aitor-ruibal/profil/spieler/378139,La Liga,Spain,Spain,€5.00m
Real Betis Balompié,M. Montoya,https://www.transfermarkt.com/martin-montoya/profil/spieler/68645,La Liga,Spain,Spain,€1.20m
Real Betis Balompié,F. Delgado,https://www.transfermarkt.com/fran-delgado/profil/spieler/711638,La Liga,Spain,Spain,€350k
Real Betis Balompié,G. Rodríguez,https://www.transfermarkt.com/guido-rodriguez/profil/spieler/342385,La Liga,Spain,Argentina,€28.00m
Real Betis Balompié,W. Carvalho,https://www.transfermarkt.com/william-carvalho/profil/spieler/100131,La Liga,Spain,Portugal,€14.00m
Real Betis Balompié,P. Akouokou,https://www.transfermarkt.com/paul-akouokou/profil/spieler/429901,La Liga,Spain,Cote d'Ivoire,€3.50m
Real Betis Balompié,Q. Fernández,https://www.transfermarkt.com/quique-fernandez/profil/spieler/668184,La Liga,Spain,Spain,€150k
Real Betis Balompié,A. Guardado,https://www.transfermarkt.com/andres-guardado/profil/spieler/20506,La Liga,Spain,Mexico,€1.50m
Real Betis Balompié,V. Camarasa,https://www.transfermarkt.com/victor-camarasa/profil/spieler/263856,La Liga,Spain,Spain,€800k
Real Betis Balompié,N. Fekir,https://www.transfermarkt.com/nabil-fekir/profil/spieler/203496,La Liga,Spain,France,€20.00m
Real Betis Balompié,S. Canales,https://www.transfermarkt.com/sergio-canales/profil/spieler/66106,La Liga,Spain,Spain,€15.00m
Real Betis Balompié,R. Sánchez,https://www.transfermarkt.com/rodri-sanchez/profil/spieler/630995,La Liga,Spain,Spain,€8.00m
Real Betis Balompié,D. Pérez,https://www.transfermarkt.com/dani-perez/profil/spieler/895331,La Liga,Spain,Spain,€300k
Real Betis Balompié,Juanmi,https://www.transfermarkt.com/juanmi/profil/spieler/126737,La Liga,Spain,Spain,€12.00m
Real Betis Balompié,A. Pérez,https://www.transfermarkt.com/ayoze-perez/profil/spieler/246968,La Liga,Spain,Spain,€6.00m
Real Betis Balompié,J. Lara,https://www.transfermarkt.com/jose-alonso-lara/profil/spieler/461858,La Liga,Spain,Spain,€350k
Real Betis Balompié,Luiz Henrique,https://www.transfermarkt.com/luiz-henrique/profil/spieler/800175,La Liga,Spain,Brazil,€15.00m
Real Betis Balompié,R. González,https://www.transfermarkt.com/rober-gonzalez/profil/spieler/505675,La Liga,Spain,Spain,€2.00m
Real Betis Balompié,Joaquín,https://www.transfermarkt.com/joaquin/profil/spieler/7663,La Liga,Spain,Spain,-
Real Betis Balompié,Juan Cruz,https://www.transfermarkt.com/juan-cruz/profil/spieler/585700,La Liga,Spain,Spain,€1.50m
Real Betis Balompié,B. Iglesias,https://www.transfermarkt.com/borja-iglesias/profil/spieler/278359,La Liga,Spain,Spain,€20.00m
Real Betis Balompié,Willian José,https://www.transfermarkt.com/willian-jose/profil/spieler/122155,La Liga,Spain,Brazil,€6.00m
Real Betis Balompié,L. Morón,https://www.transfermarkt.com/loren-moron/profil/spieler/354741,La Liga,Spain,Spain,€2.00m
Sevilla FC,Bono,https://www.transfermarkt.com/bono/profil/spieler/207834,La Liga,Spain,Morocco,€12.00m
Sevilla FC,M. Dmitrović,https://www.transfermarkt.com/marko-dmitrovi%C4%87/profil/spieler/94308,La Liga,Spain,Serbia,€4.00m
Sevilla FC,A. Flores,https://www.transfermarkt.com/alberto-flores/profil/spieler/766552,La Liga,Spain,Spain,€200k
Sevilla FC,M. Árbol,https://www.transfermarkt.com/matias-arbol/profil/spieler/767255,La Liga,Spain,Spain,€25k
Sevilla FC,M. Herzig,https://www.transfermarkt.com/marius-herzig/profil/spieler/443900,La Liga,Spain,Germany,-
Sevilla FC,L. Badé,https://www.transfermarkt.com/loic-bade/profil/spieler/730581,La Liga,Spain,France,€12.00m
Sevilla FC,T. Nianzou,https://www.transfermarkt.com/tanguy-nianzou/profil/spieler/538996,La Liga,Spain,France,€7.50m
Sevilla FC,Marcão,https://www.transfermarkt.com/marcao/profil/spieler/439022,La Liga,Spain,Brazil,€7.50m
Sevilla FC,K. Rekik,https://www.transfermarkt.com/karim-rekik/profil/spieler/182579,La Liga,Spain,Netherlands,€4.00m
Sevilla FC,K. Salas,https://www.transfermarkt.com/kike-salas/profil/spieler/766583,La Liga,Spain,Spain,€1.00m
Sevilla FC,M. Acuña,https://www.transfermarkt.com/marcos-acuna/profil/spieler/60410,La Liga,Spain,Argentina,€10.00m
Sevilla FC,A. Telles,https://www.transfermarkt.com/alex-telles/profil/spieler/255755,La Liga,Spain,Brazil,€7.50m
Sevilla FC,P. Pérez,https://www.transfermarkt.com/pablo-perez/profil/spieler/711628,La Liga,Spain,Spain,€200k
Sevilla FC,D. Hormigo,https://www.transfermarkt.com/diego-hormigo/profil/spieler/767229,La Liga,Spain,Spain,€100k
Sevilla FC,G. Montiel,https://www.transfermarkt.com/gonzalo-montiel/profil/spieler/402733,La Liga,Spain,Argentina,€12.00m
Sevilla FC,J. Carmona,https://www.transfermarkt.com/jose-angel-carmona/profil/spieler/711625,La Liga,Spain,Spain,€4.00m
Sevilla FC,J. Navas,https://www.transfermarkt.com/jesus-navas/profil/spieler/15956,La Liga,Spain,Spain,€3.00m
Sevilla FC,P. Gueye,https://www.transfermarkt.com/pape-gueye/profil/spieler/485963,La Liga,Spain,Senegal,€10.00m
Sevilla FC,N. Gudelj,https://www.transfermarkt.com/nemanja-gudelj/profil/spieler/74294,La Liga,Spain,Serbia,€4.00m
Sevilla FC,Fernando,https://www.transfermarkt.com/fernando/profil/spieler/51174,La Liga,Spain,Brazil,€3.00m
Sevilla FC,J. Jordán,https://www.transfermarkt.com/joan-jordan/profil/spieler/263727,La Liga,Spain,Spain,€9.00m
Sevilla FC,Ó. Torres,https://www.transfermarkt.com/oliver-torres/profil/spieler/214775,La Liga,Spain,Spain,€9.00m
Sevilla FC,I. Rakitic,https://www.transfermarkt.com/ivan-rakitic/profil/spieler/32467,La Liga,Spain,Croatia,€4.00m
Sevilla FC,T. Delaney,https://www.transfermarkt.com/thomas-delaney/profil/spieler/91849,La Liga,Spain,Denmark,€2.00m
Sevilla FC,M. Bueno,https://www.transfermarkt.com/manu-bueno/profil/spieler/766723,La Liga,Spain,Spain,€300k
Sevilla FC,P. Ortiz,https://www.transfermarkt.com/pedro-ortiz/profil/spieler/610238,La Liga,Spain,Spain,€200k
Sevilla FC,X. Sintes,https://www.transfermarkt.com/xavi-sintes/profil/spieler/569876,La Liga,Spain,Spain,€150k
Sevilla FC,Isco,https://www.transfermarkt.com/isco/profil/spieler/85288,La Liga,Spain,Spain,€5.00m
Sevilla FC,C. Álvarez,https://www.transfermarkt.com/carlos-alvarez/profil/spieler/668179,La Liga,Spain,Spain,€400k
Sevilla FC,N. Quintana,https://www.transfermarkt.com/nacho-quintana/profil/spieler/536826,La Liga,Spain,Spain,€200k
Sevilla FC,Bryan Gil,https://www.transfermarkt.com/bryan-gil/profil/spieler/537382,La Liga,Spain,Spain,€15.00m
Sevilla FC,Papu Gómez,https://www.transfermarkt.com/papu-gomez/profil/spieler/20005,La Liga,Spain,Argentina,€3.00m
Sevilla FC,L. Ocampos,https://www.transfermarkt.com/lucas-ocampos/profil/spieler/189441,La Liga,Spain,Argentina,€12.00m
Sevilla FC,E. Lamela,https://www.transfermarkt.com/erik-lamela/profil/spieler/111630,La Liga,Spain,Argentina,€9.00m
Sevilla FC,Tecatito,https://www.transfermarkt.com/tecatito/profil/spieler/125165,La Liga,Spain,Mexico,€8.00m
Sevilla FC,A. Januzaj,https://www.transfermarkt.com/adnan-januzaj/profil/spieler/177847,La Liga,Spain,Belgium,€6.00m
Sevilla FC,Suso,https://www.transfermarkt.com/suso/profil/spieler/111961,La Liga,Spain,Spain,€6.00m
Sevilla FC,Y. En-Nesyri,https://www.transfermarkt.com/youssef-en-nesyri/profil/spieler/433049,La Liga,Spain,Morocco,€20.00m
Sevilla FC,Rafa Mir,https://www.transfermarkt.com/rafa-mir/profil/spieler/361254,La Liga,Spain,Spain,€10.00m
Sevilla FC,K. Dolberg,https://www.transfermarkt.com/kasper-dolberg/profil/spieler/283196,La Liga,Spain,Denmark,€7.00m
