Url,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,Ast,G+A,G_minus_PK,PK,PKatt,CrdY,CrdR,PrgC_Progression,PrgP_Progression,PrgR_Progression
https://fbref.com/en/players/508a9011/Mohamed-El-Arouch,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0
https://fbref.com/en/players/a0d55a09/Bradley-Barcola,26,15,1440,16,5,8,13,5,0,0,3,0,51,39,156
https://fbref.com/en/players/2db2fd7b/Jerome-Boateng,8,6,428,4.8,0,0,0,0,0,0,0,0,0,6,0
https://fbref.com/en/players/f81ef10d/Maxence-Caqueret,36,32,2767,30.7,4,7,11,4,0,0,2,0,46,183,114
https://fbref.com/en/players/b34c63a5/Rayan-Cherki,34,21,1872,20.8,4,6,10,4,0,0,3,0,133,144,260
https://fbref.com/en/players/1ec7e1c5/Damien-Da-Silva,7,3,338,3.8,0,0,0,0,0,0,2,0,2,18,1
https://fbref.com/en/players/e7986081/Moussa-Dembele,23,8,877,9.7,3,0,3,3,0,0,1,0,10,23,66
https://fbref.com/en/players/6de23ab0/Sinaly-Diomande,24,22,1957,21.7,0,0,0,0,0,0,2,1,10,108,8
https://fbref.com/en/players/745ca0a3/Romain-Faivre,10,3,300,3.3,0,1,1,0,0,0,0,0,14,24,16
https://fbref.com/en/players/d56b9520/Malo-Gusto,21,19,1595,17.7,0,1,1,0,0,0,1,0,66,82,147
https://fbref.com/en/players/f28474a4/Henrique,7,3,356,4,0,1,1,0,0,0,0,0,3,11,4
https://fbref.com/en/players/45cce300/Jefferson,9,4,446,5,1,0,1,1,0,0,1,0,27,10,52
https://fbref.com/en/players/c385bf49/Sael-Kumbedi,20,14,1320,14.7,0,2,2,0,0,0,8,0,16,40,84
https://fbref.com/en/players/9dbb75ca/Alexandre-Lacazette,35,34,2929,32.5,27,5,32,21,6,8,3,0,40,108,227
https://fbref.com/en/players/1e52971c/Johann-Lepenant,31,21,1933,21.5,1,2,3,1,0,0,4,0,20,125,44
https://fbref.com/en/players/f00de885/Anthony-Lopes,32,32,2816,31.3,0,0,0,0,0,0,2,1,0,0,0
https://fbref.com/en/players/1a2935f6/Dejan-Lovren,17,17,1459,16.2,1,0,1,1,0,0,2,0,12,64,1
https://fbref.com/en/players/5b9512c5/Castello-Lukeba,34,33,2986,33.2,2,0,2,2,0,0,9,1,24,166,9
https://fbref.com/en/players/c6e5d20f/Thiago-Mendes,31,22,2063,22.9,1,1,2,1,0,0,3,0,10,170,20
https://fbref.com/en/players/9b6f7fd5/Lucas-Paqueta,2,2,159,1.8,0,0,0,0,0,0,0,0,3,8,10
https://fbref.com/en/players/d504b3e1/Jeff-Reine-Adelaide,14,1,336,3.7,0,0,0,0,0,0,1,0,20,32,25
https://fbref.com/en/players/7f41ee30/Remy-Riou,7,6,601,6.7,0,0,0,0,0,0,0,0,0,1,0
https://fbref.com/en/players/d5326924/Amin-Sarr,13,6,537,6,1,1,2,1,0,0,0,0,12,9,47
https://fbref.com/en/players/61f80c89/Mamadou-Sarr,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/f0661424/Nicolas-Tagliafico,34,34,2991,33.2,1,3,4,1,0,0,5,0,38,156,171
https://fbref.com/en/players/7120a04d/Tete,17,14,1107,12.3,6,2,8,6,0,0,3,0,49,52,130
https://fbref.com/en/players/5ceba7fc/Karl-Toko-Ekambi,19,15,1353,15,4,2,6,4,0,0,1,0,58,36,188
https://fbref.com/en/players/652d4c37/Corentin-Tolisso,30,25,2036,22.6,1,2,3,1,0,0,3,0,32,230,52
https://fbref.com/en/players/378825c7/Ramy-Bensebaini,28,28,2481,27.6,6,1,7,4,2,2,7,1,40,101,98
https://fbref.com/en/players/36578017/Yvandro-Borges-Sanches,3,0,28,0.3,0,0,0,0,0,0,0,0,1,0,5
https://fbref.com/en/players/48035304/Nico-Elvedi,32,32,2826,31.4,3,0,3,3,0,0,2,0,20,83,5
https://fbref.com/en/players/458e3479/Oscar-Fraulo,2,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/b77f44a4/Marvin-Friedrich,23,13,1248,13.9,1,0,1,1,0,0,2,0,3,35,6
https://fbref.com/en/players/dfb6490a/Patrick-Herrmann,21,0,164,1.8,1,0,1,1,0,0,2,0,7,6,19
https://fbref.com/en/players/2903a856/Jonas-Hofmann,31,30,2680,29.8,12,9,21,12,0,1,2,0,73,119,197
https://fbref.com/en/players/97d545ae/Ko-Itakura,24,22,1981,22,0,2,2,0,0,0,1,2,19,59,4
https://fbref.com/en/players/fa4cabd1/Jan-Jakob-Olschowsky,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/34b54da7/Tony-Jantschke,8,1,99,1.1,0,0,0,0,0,0,0,0,0,2,1
https://fbref.com/en/players/86574238/Kouadio-Kone,30,30,2608,29,1,1,2,1,0,0,12,0,59,166,55
https://fbref.com/en/players/496aeede/Christoph-Kramer,29,27,2222,24.7,0,0,0,0,0,0,4,0,26,79,60
https://fbref.com/en/players/4aea5077/Stefan-Lainer,17,9,817,9.1,0,0,0,0,0,0,2,0,23,45,39
https://fbref.com/en/players/e110ea4b/Nathan-NGoumou,20,7,695,7.7,1,0,1,1,0,0,0,0,23,14,63
https://fbref.com/en/players/e79269bd/Luca-Netz,20,7,702,7.8,1,3,4,1,0,0,0,0,12,12,32
https://fbref.com/en/players/36a59ba4/Florian-Neuhaus,23,16,1405,15.6,1,0,1,1,0,0,2,0,26,78,56
https://fbref.com/en/players/c631f952/Jonas-Omlin,15,15,1290,14.3,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/bc6bd723/Alassane-Plea,29,20,1774,19.7,2,9,11,1,1,2,5,0,41,94,156
https://fbref.com/en/players/cc971106/Rocco-Reitz,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/236f02cd/Joe-Scally,28,25,2208,24.5,0,0,0,0,0,0,2,0,29,57,60
https://fbref.com/en/players/0d8a37c2/Tobias-Sippel,6,5,510,5.7,0,0,0,0,0,0,1,0,0,0,0
https://fbref.com/en/players/420c18a1/Yann-Sommer,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/7cd6badb/Lars-Stindl,29,20,1734,19.3,8,7,15,8,0,0,9,0,22,77,89
https://fbref.com/en/players/0b45a8d7/Semir-Telalovic,3,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/6f8cd6d0/Marcus-Thuram,30,28,2513,27.9,13,6,19,13,0,0,3,0,75,46,170
https://fbref.com/en/players/346d51d9/Julian-Weigl,23,21,1894,21,1,0,1,0,1,1,6,0,7,82,7
https://fbref.com/en/players/be42a291/Hannes-Wolf,18,4,449,5,1,1,2,1,0,0,0,0,12,13,37
https://fbref.com/en/players/462475ed/Ludovic-Ajorque,17,15,1211,13.5,6,1,7,6,0,0,5,0,5,31,85
https://fbref.com/en/players/a2a85828/Aymen-Barkok,23,3,584,6.5,0,1,1,0,0,0,1,0,17,40,28
https://fbref.com/en/players/00242b75/Leandro-Barreiro-Martins,31,25,2141,23.8,4,3,7,4,0,0,5,0,17,54,49
https://fbref.com/en/players/857a5abe/Stefan-Bell,30,26,2395,26.6,0,1,1,0,0,0,9,0,9,92,10
https://fbref.com/en/players/05e2d5ea/Delano-Burgzorg,13,0,244,2.7,0,1,1,0,0,0,2,0,4,4,24
https://fbref.com/en/players/05f99a4a/Jonathan-Burkardt,11,7,533,5.9,1,2,3,1,0,1,2,0,9,14,46
https://fbref.com/en/players/0118c54c/Anthony-Caci,31,23,2033,22.6,2,1,3,2,0,0,4,0,20,90,41
https://fbref.com/en/players/5ddb8f9f/Danny-da-Costa,23,14,1236,13.7,0,2,2,0,0,0,0,0,32,62,74
https://fbref.com/en/players/dee3013b/Finn-Dahmen,8,8,720,8,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/3bb625ac/Edimilson-Fernandes,32,28,2437,27.1,0,3,3,0,0,0,4,0,15,67,23
https://fbref.com/en/players/4b96c347/Angelo-Fulgini,16,5,525,5.8,0,1,1,0,0,0,1,0,3,29,43
https://fbref.com/en/players/ae9b998d/Brajan-Gruda,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/a5ec3ede/Alexander-Hack,19,14,1132,12.6,0,0,0,0,0,0,2,1,1,52,0
https://fbref.com/en/players/2e77d607/Andreas-Hanche-Olsen,17,17,1497,16.6,1,3,4,1,0,0,5,0,6,43,10
https://fbref.com/en/players/271b8617/Marcus-Ingvartsen,28,16,1314,14.6,10,0,10,6,4,4,2,0,16,30,81
https://fbref.com/en/players/34b0387f/Lee-Jae-sung,34,24,1894,21,7,5,12,7,0,0,2,0,29,69,103
https://fbref.com/en/players/0fbecd11/Dominik-Kohr,30,27,2292,25.5,3,0,3,3,0,0,11,0,17,144,39
https://fbref.com/en/players/7e12a98d/Maxim-Leitsch,9,7,663,7.4,0,0,0,0,0,0,0,0,5,25,1
https://fbref.com/en/players/2f3e911a/Aaron-Martin,28,20,1847,20.5,5,3,8,5,0,1,3,0,25,86,61
https://fbref.com/en/players/9ff8ec4a/Suliman-Mustapha,6,0,69,0.8,0,0,0,0,0,0,1,0,5,2,9
https://fbref.com/en/players/f26834c7/Karim-Onisiwo,31,28,2539,28.2,10,2,12,10,0,0,4,0,72,48,220
https://fbref.com/en/players/0c88efca/Eniss-Shabani,1,0,10,0.1,0,0,0,0,0,0,1,0,0,0,0
https://fbref.com/en/players/0f59a7bf/Anton-Stach,30,22,2070,23,1,4,5,1,0,0,4,0,37,106,77
https://fbref.com/en/players/27270af4/Niklas-Tauer,3,0,93,1,0,0,0,0,0,0,0,0,1,6,4
https://fbref.com/en/players/231c67ff/Nelson-Weiper,9,0,99,1.1,2,0,2,2,0,0,0,0,5,1,19
https://fbref.com/en/players/f68b64fc/Silvan-Widmer,26,19,1688,18.8,2,2,4,2,0,0,0,0,14,54,91
https://fbref.com/en/players/5c4bf6ba/Robin-Zentner,26,26,2340,26,0,0,0,0,0,0,1,0,0,6,1
https://fbref.com/en/players/f3b1d9a2/Amath,28,12,1227,13.6,2,0,2,2,0,0,2,1,33,16,69
https://fbref.com/en/players/4a5f2032/Josep-Antoni-Gaya,2,1,98,1.1,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/9fec8860/Ludwig-Augustinsson,4,1,132,1.5,0,0,0,0,0,0,0,0,0,5,6
https://fbref.com/en/players/bfd381b3/Iddrisu-Baba,29,20,1705,18.9,0,0,0,0,0,0,5,0,3,47,8
https://fbref.com/en/players/d637fc22/Rodrigo-Battaglia,15,8,686,7.6,0,0,0,0,0,0,5,0,3,19,3
https://fbref.com/en/players/0f26ffd7/Copete,28,27,2206,24.5,1,0,1,1,0,0,7,1,14,58,3
https://fbref.com/en/players/808d48f3/Jaume-Costa,32,30,2599,28.9,0,1,1,0,0,0,10,0,60,74,123
https://fbref.com/en/players/192c89a6/Braian-Cufre,5,2,220,2.4,0,0,0,0,0,0,0,0,3,7,9
https://fbref.com/en/players/91f7631f/Inigo-Ruiz-de-Galarreta,30,28,2449,27.2,0,1,1,0,0,0,12,0,20,127,21
https://fbref.com/en/players/1fc474ae/Giovanni-Gonzalez,15,9,926,10.3,0,2,2,0,0,0,5,0,10,28,39
https://fbref.com/en/players/30061f53/Dominik-Greif,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/8b298f56/Clement-Grenier,21,6,718,8,0,0,0,0,0,0,7,0,4,40,26
https://fbref.com/en/players/82cfae2a/Dennis-Hadzikadunic,8,7,614,6.8,0,0,0,0,0,0,1,0,1,19,0
https://fbref.com/en/players/360d70f8/Lago-Junior,5,0,52,0.6,0,0,0,0,0,0,0,0,2,0,5
https://fbref.com/en/players/7d08063d/Tino-Kadewere,15,5,542,6,1,0,1,1,0,0,1,0,14,4,29
https://fbref.com/en/players/8455ad90/Lee-Kangin,36,33,2823,31.4,6,6,12,6,0,0,10,0,107,96,139
https://fbref.com/en/players/38b0cf42/Javier-Llabres,1,0,17,0.2,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/5db04597/Pablo-Maffeo,35,34,2975,33.1,2,4,6,2,0,0,6,1,67,61,134
https://fbref.com/en/players/a0255c67/Manu-Morlanes,12,9,706,7.8,1,0,1,1,0,0,3,0,10,26,6
https://fbref.com/en/players/0cadc46d/Vedat-Muriqi,35,34,2937,32.6,15,3,18,11,4,5,6,1,28,60,152
https://fbref.com/en/players/f35430a4/Matija-Nastasic,14,10,906,10.1,1,0,1,1,0,0,3,0,4,25,1
https://fbref.com/en/players/d1b060e2/Abdon-Prats,26,2,416,4.6,1,1,2,1,0,0,1,0,1,8,15
https://fbref.com/en/players/2f456b86/Ruben-Quintanilla,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0
https://fbref.com/en/players/b857bd29/Antonio-Raillo,31,31,2766,30.7,2,3,5,2,0,0,11,1,8,50,5
https://fbref.com/en/players/58ad9383/Predrag-Rajkovic,36,36,3240,36,0,0,0,0,0,0,3,0,0,3,0
https://fbref.com/en/players/8cfc2f69/Angel-Rodriguez,17,2,394,4.4,1,0,1,1,0,0,1,0,4,6,19
https://fbref.com/en/players/70f8e0bd/Dani-Rodriguez,35,26,2100,23.3,3,6,9,3,0,0,8,0,43,76,64
https://fbref.com/en/players/924ff27e/Leonardo-Roman,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/b75ac54b/Franco-Russo,3,2,145,1.6,0,0,0,0,0,0,0,0,0,1,0
https://fbref.com/en/players/a254bbe0/Antonio-Sanchez,32,11,1076,12,0,0,0,0,0,0,5,0,22,34,56
https://fbref.com/en/players/f2c6ac01/Martin-Valjent,30,30,2656,29.5,0,0,0,0,0,0,8,0,15,57,3
https://fbref.com/en/players/89ac64a6/Manuel-Akanji,29,24,2287,25.4,0,1,1,0,0,0,2,0,24,116,17
https://fbref.com/en/players/eaeca114/Nathan-Ake,26,22,1873,20.8,1,0,1,1,0,0,2,0,25,140,30
https://fbref.com/en/players/15ab5a2b/Julian-Alvarez,31,13,1465,16.3,9,0,9,8,1,1,0,0,38,37,99
https://fbref.com/en/players/bd6351cd/Joao-Cancelo,17,16,1274,14.2,2,1,3,2,0,0,3,1,72,106,125
https://fbref.com/en/players/5cc3ce65/Shea-Charles,1,0,28,0.3,0,0,0,0,0,0,0,0,1,1,0
https://fbref.com/en/players/e46012d4/Kevin-De-Bruyne,32,28,2417,26.9,7,16,23,7,0,0,1,0,100,246,245
https://fbref.com/en/players/31c69ef1/Ruben-Dias,26,22,1998,22.2,0,0,0,0,0,0,3,0,14,98,2
https://fbref.com/en/players/3bb7b8b4/Ederson,35,35,3150,35,0,1,1,0,0,0,3,0,0,0,0
https://fbref.com/en/players/ed1e53f3/Phil-Foden,32,22,1842,20.5,11,6,17,11,0,0,1,0,68,88,275
https://fbref.com/en/players/01e5f06e/Sergio-Gomez,12,2,349,3.9,0,1,1,0,0,0,0,0,10,18,20
https://fbref.com/en/players/b0b4fd3e/Jack-Grealish,28,23,2055,22.8,5,7,12,5,0,0,4,0,143,100,310
https://fbref.com/en/players/819b3158/Ilkay-Gundogan,31,27,2353,26.1,8,4,12,8,0,1,0,0,53,170,124
https://fbref.com/en/players/1f44ac21/Erling-Haaland,35,33,2769,30.8,36,8,44,29,7,7,5,0,35,58,151
https://fbref.com/en/players/119b9a8e/Aymeric-Laporte,12,11,993,11,0,0,0,0,0,0,0,0,30,85,11
https://fbref.com/en/players/b57e066e/Rico-Lewis,14,10,903,10,0,0,0,0,0,0,1,0,22,48,26
https://fbref.com/en/players/892d5bb1/Riyad-Mahrez,30,22,1920,21.3,5,10,15,4,1,1,2,0,78,76,242
https://fbref.com/en/players/c1242d4e/Stefan-Ortega,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/dc7f8a28/Cole-Palmer,14,2,370,4.1,0,1,1,0,0,0,1,0,29,13,40
https://fbref.com/en/players/53552942/Maximo-Perrone,1,0,19,0.2,0,0,0,0,0,0,0,0,0,2,1
https://fbref.com/en/players/4f565d77/Kalvin-Phillips,12,2,300,3.3,0,0,0,0,0,0,1,0,1,18,2
https://fbref.com/en/players/6434f10d/Rodri,36,34,2911,32.3,2,6,8,2,0,0,5,0,76,260,37
https://fbref.com/en/players/3eb22ec9/Bernardo-Silva,34,24,2205,24.5,4,5,9,4,0,0,5,0,90,130,188
https://fbref.com/en/players/5eecec3d/John-Stones,23,21,1846,20.5,2,2,4,2,0,0,2,0,28,101,34
https://fbref.com/en/players/86dd77d1/Kyle-Walker,27,22,1958,21.8,0,0,0,0,0,0,3,0,50,162,75
https://fbref.com/en/players/99127249/Antony,25,23,1802,20,4,2,6,4,0,0,5,0,95,74,168
https://fbref.com/en/players/50dc94ce/Donny-van-de-Beek,7,2,167,1.9,0,0,0,0,0,0,0,0,2,6,20
https://fbref.com/en/players/4d224fe8/Casemiro,28,24,2124,23.6,4,3,7,4,0,0,7,2,14,152,34
https://fbref.com/en/players/d9565625/Diogo-Dalot,26,24,2154,23.9,1,2,3,1,0,0,6,0,46,92,85
https://fbref.com/en/players/2fba6108/Anthony-Elanga,16,5,426,4.7,0,1,1,0,0,0,0,0,12,8,28
https://fbref.com/en/players/980522ec/Christian-Eriksen,28,25,2048,22.8,1,8,9,1,0,0,3,0,23,164,66
https://fbref.com/en/players/507c7bdf/Bruno-Fernandes,37,37,3316,36.8,8,8,16,6,2,2,6,0,89,263,231
https://fbref.com/en/players/b853e0ad/Fred,35,12,1249,13.9,2,2,4,2,0,0,6,0,10,76,50
https://fbref.com/en/players/7aa8adfe/Alejandro-Garnacho,19,5,569,6.3,3,2,5,3,0,0,3,0,33,12,85
https://fbref.com/en/players/7ba6d84e/David-de-Gea,38,38,3420,38,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/f5deef4c/Victor-Lindelof,20,14,1365,15.2,0,0,0,0,0,0,1,0,3,36,1
https://fbref.com/en/players/d8931174/Harry-Maguire,16,8,767,8.5,0,0,0,0,0,0,4,0,8,26,4
https://fbref.com/en/players/c6220452/Kobbie-Mainoo,1,0,11,0.1,0,0,0,0,0,0,0,0,2,1,1
https://fbref.com/en/players/6b6c793c/Tyrell-Malacia,22,14,1396,15.5,0,0,0,0,0,0,6,0,19,44,33
https://fbref.com/en/players/8b788c01/Anthony-Martial,21,11,978,10.9,6,2,8,5,1,1,0,0,18,35,87
https://fbref.com/en/players/bac46a10/Lisandro-Martinez,27,24,2114,23.5,1,0,1,1,0,0,6,0,12,83,2
https://fbref.com/en/players/d93c2511/Scott-McTominay,24,10,1160,12.9,1,0,1,1,0,0,8,0,20,33,19
https://fbref.com/en/players/ac7e7b1c/Facundo-Pellistri,4,0,64,0.7,0,0,0,0,0,0,0,0,1,1,2
https://fbref.com/en/players/a1d5bd30/Marcus-Rashford,35,32,2879,32,17,5,22,17,0,0,2,0,85,88,245
https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo,10,4,525,5.8,1,0,1,1,0,0,2,0,9,12,33
https://fbref.com/en/players/e280527c/Marcel-Sabitzer,11,7,627,7,0,1,1,0,0,0,1,0,8,38,26
https://fbref.com/en/players/dbf053da/Jadon-Sancho,26,21,1686,18.7,6,3,9,6,0,0,0,0,88,76,173
https://fbref.com/en/players/9c94165b/Luke-Shaw,31,30,2552,28.4,1,2,3,1,0,0,8,0,53,140,76
https://fbref.com/en/players/9f8e9423/Raphael-Varane,24,22,1911,21.2,0,0,0,0,0,0,1,0,17,63,4
https://fbref.com/en/players/9e525177/Aaron-Wan-Bissaka,19,16,1435,15.9,0,0,0,0,0,0,2,0,41,55,64
https://fbref.com/en/players/c4e87b8b/Wout-Weghorst,17,10,797,8.9,0,1,1,0,0,0,1,0,3,17,41
https://fbref.com/en/players/a1232f4e/Eric-Bailly,17,5,543,6,0,0,0,0,0,0,1,0,4,12,4
https://fbref.com/en/players/0af4dcf0/Cedric-Bakambu,3,0,59,0.7,0,1,1,0,0,0,0,0,1,0,4
https://fbref.com/en/players/7c3ed041/Leonardo-Balerdi,35,30,2639,29.3,0,1,1,0,0,0,9,1,15,97,19
https://fbref.com/en/players/1f6298f2/Salim-Ben-Seghir,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/967f34d3/Ruben-Blanco,6,6,495,5.5,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/94f8d10c/Duje-Caleta-Car,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/5219ab4a/Jonathan-Clauss,34,32,2590,28.8,2,9,11,2,0,0,1,0,83,121,240
https://fbref.com/en/players/40774c6b/Bamba-Dieng,10,1,194,2.2,1,0,1,1,0,0,1,0,5,1,23
https://fbref.com/en/players/8827bf46/Gerson,10,6,417,4.6,2,0,2,2,0,0,1,0,9,21,29
https://fbref.com/en/players/41eebdf5/Samuel-Gigot,26,24,1879,20.9,2,2,4,2,0,0,5,2,33,74,19
https://fbref.com/en/players/5ea8ef20/Matteo-Guendouzi,33,25,2108,23.4,2,4,6,1,1,1,3,0,50,170,100
https://fbref.com/en/players/7155e3e1/Pape-Gueye,14,4,492,5.5,1,1,2,1,0,0,1,0,9,31,13
https://fbref.com/en/players/e7d59f4f/Amine-Harit,10,6,515,5.7,0,0,0,0,0,0,1,0,19,38,54
https://fbref.com/en/players/eeba07f8/Luis-Javier-Suarez,7,2,293,3.3,3,1,4,3,0,0,1,0,5,11,17
https://fbref.com/en/players/c066d1a5/Issa-Kabore,22,9,1028,11.4,1,0,1,1,0,0,1,0,39,54,130
https://fbref.com/en/players/3935e52e/Sead-Kolasinac,33,26,2214,24.6,4,1,5,4,0,0,3,0,49,109,86
https://fbref.com/en/players/20b9f052/Pau-Lopez,33,32,2925,32.5,0,2,2,0,0,0,3,0,0,2,0
https://fbref.com/en/players/48d5bd33/Ruslan-Malinovskyi,20,13,1227,13.6,1,1,2,1,0,0,4,0,35,64,81
https://fbref.com/en/players/e76cb9cc/Chancel-Mbemba,36,32,2849,31.7,5,0,5,5,0,0,2,0,47,183,49
https://fbref.com/en/players/85613cf0/Arkadiusz-Milik,2,2,129,1.4,0,0,0,0,0,0,1,0,1,1,9
https://fbref.com/en/players/7af655fe/Francois-Mughe,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/83299cc0/Azzedine-Ounahi,7,1,121,1.3,1,0,1,1,0,0,0,0,6,5,8
https://fbref.com/en/players/58ae47b2/Dimitri-Payet,24,9,835,9.3,4,3,7,3,1,1,0,0,22,71,84
https://fbref.com/en/players/ed45c4a5/Valentin-Rongier,36,34,3032,33.7,1,2,3,1,0,0,8,0,57,238,72
https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,35,32,2679,29.8,14,3,17,12,2,3,3,0,42,127,232
https://fbref.com/en/players/a65c844b/Nuno-Tavares,31,23,2349,26.1,6,0,6,6,0,0,6,1,96,115,245
https://fbref.com/en/players/01fd01e8/Souleymane-Toure,5,0,68,0.8,0,0,0,0,0,0,1,0,1,2,1
https://fbref.com/en/players/1880614f/Cengiz-Under,37,28,2490,27.7,5,4,9,4,1,1,3,0,69,115,262
https://fbref.com/en/players/4a56052c/Jordan-Veretout,38,31,2863,31.8,4,3,7,3,1,1,4,0,59,248,73
https://fbref.com/en/players/74d4cec6/Vitinha,14,5,464,5.2,2,0,2,2,0,0,0,0,3,9,41
https://fbref.com/en/players/26777636/Yacine-Adli,6,1,144,1.6,0,0,0,0,0,0,1,0,7,10,8
https://fbref.com/en/players/59bf127b/Tiemoue-Bakayoko,3,0,41,0.5,0,0,0,0,0,0,0,0,0,2,1
https://fbref.com/en/players/f449640d/Fode-Ballo-Toure,10,5,523,5.8,1,0,1,1,0,0,0,0,11,25,31
https://fbref.com/en/players/db092d3b/Ismael-Bennacer,28,24,2007,22.3,2,2,4,2,0,0,5,0,30,132,52
https://fbref.com/en/players/2146785a/Davide-Calabria,25,21,1690,18.8,1,4,5,1,0,0,6,0,26,108,80
https://fbref.com/en/players/2ef7c612/Charles-De-Ketelaere,32,9,1116,12.4,0,1,1,0,0,0,2,0,45,59,69
https://fbref.com/en/players/5976f83e/Sergino-Dest,8,2,329,3.7,0,0,0,0,0,0,0,0,11,14,12
https://fbref.com/en/players/407feb71/Brahim-Diaz,33,27,1925,21.4,6,7,13,6,0,0,3,0,80,121,116
https://fbref.com/en/players/e288d4b3/Alessandro-Florenzi,6,2,203,2.3,0,0,0,0,0,0,1,0,1,10,19
https://fbref.com/en/players/c235e803/Matteo-Gabbia,12,6,613,6.8,0,0,0,0,0,0,2,0,1,15,1
https://fbref.com/en/players/16ceb862/Olivier-Giroud,33,25,2139,23.8,13,5,18,10,3,3,8,1,12,36,152
https://fbref.com/en/players/d4c9725f/Theo-Hernandez,32,32,2771,30.8,4,3,7,3,1,1,7,0,108,128,146
https://fbref.com/en/players/4cde5509/Zlatan-Ibrahimovic,4,1,146,1.6,1,0,1,0,1,1,0,0,0,4,10
https://fbref.com/en/players/85f7d1be/Pierre-Kalulu,34,26,2548,28.3,1,0,1,1,0,0,4,0,52,138,43
https://fbref.com/en/players/8b8a56ce/Simon-Kjaer,17,12,1007,11.2,0,0,0,0,0,0,4,0,3,45,1
https://fbref.com/en/players/817c6964/Rade-Krunic,23,18,1657,18.4,0,1,1,0,0,0,8,0,31,73,21
https://fbref.com/en/players/93088fbb/Marko-Lazetic,1,0,9,0.1,0,0,0,0,0,0,1,0,0,0,3
https://fbref.com/en/players/20730eae/Rafael-Leao,35,28,2421,26.9,15,8,23,15,0,0,7,1,136,122,235
https://fbref.com/en/players/fcb38f57/Mike-Maignan,22,22,1978,22,0,1,1,0,0,0,0,0,0,1,0
https://fbref.com/en/players/f49c4ae9/Junior-Messias,25,19,1498,16.6,5,2,7,5,0,0,3,0,45,54,137
https://fbref.com/en/players/30223b33/Antonio-Mirante,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
https://fbref.com/en/players/43a166b4/Divock-Origi,27,10,1027,11.4,2,1,3,2,0,0,1,0,24,18,79
https://fbref.com/en/players/55a1cac2/Tommaso-Pobega,19,9,883,9.8,2,0,2,2,0,0,4,0,8,36,22
https://fbref.com/en/players/536cebe5/Ante-Rebic,23,10,980,10.9,3,2,5,3,0,0,4,0,17,29,92
https://fbref.com/en/players/ee251371/Alexis-Saelemaekers,30,14,1403,15.6,2,3,5,2,0,0,1,0,52,52,143
https://fbref.com/en/players/b056e3da/Ciprian-Tatarusanu,16,16,1440,16,0,1,1,0,0,0,0,0,0,0,0
https://fbref.com/en/players/ff5ea0bf/Malick-Thiaw,20,15,1362,15.1,0,0,0,0,0,0,5,0,6,67,2
https://fbref.com/en/players/7edfbb8a/Fikayo-Tomori,33,32,2760,30.7,1,1,2,1,0,0,5,0,26,122,10
https://fbref.com/en/players/0db169ae/Sandro-Tonali,34,30,2713,30.1,2,7,9,2,0,0,7,0,61,159,86
https://fbref.com/en/players/f86cd5df/Aster-Vranckx,9,2,240,2.7,0,0,0,0,0,0,1,0,2,4,5
https://fbref.com/en/players/3dd738a1/Ruben-Aguilar,20,14,1172,13,0,0,0,0,0,0,3,0,29,102,78
https://fbref.com/en/players/b625b241/Maghnes-Akliouche,11,5,402,4.5,0,0,0,0,0,0,3,0,9,16,42
https://fbref.com/en/players/06df8256/Benoit-Badiashile,11,9,839,9.3,2,0,2,2,0,0,3,0,3,39,0
https://fbref.com/en/players/3bd65247/Eliesse-Ben-Seghir,19,13,1052,11.7,4,1,5,4,0,0,1,0,31,55,93
