Url,Sh_Standard,SoT_Standard,Dist_Standard,FK_Standard,PK_Standard,PKatt_Standard
https://fbref.com/en/players/065dc209/Terem-Moffi,33,18,13.6,0,1,2
https://fbref.com/en/players/dc29b608/Yvon-Mvogo,0,0,NA,0,0,0
https://fbref.com/en/players/2f9e4435/Dango-Ouattara,52,17,16.6,4,0,0
https://fbref.com/en/players/e546b2e3/Julien-Ponceau,14,4,18.5,0,0,0
https://fbref.com/en/players/a4a44eb0/Montassar-Talbi,9,6,11.8,0,0,0
https://fbref.com/en/players/061266cd/Darlin-Yongwa,9,3,16.9,0,0,0
https://fbref.com/en/players/a5db0bec/Houssem-Aouar,14,6,15.1,0,0,0
https://fbref.com/en/players/508a9011/Mohamed-El-Arouch,0,0,NA,0,0,0
https://fbref.com/en/players/a0d55a09/Bradley-Barcola,27,13,13.6,0,0,0
https://fbref.com/en/players/2db2fd7b/Jerome-Boateng,0,0,NA,0,0,0
https://fbref.com/en/players/f81ef10d/Maxence-Caqueret,26,13,19.1,3,0,0
https://fbref.com/en/players/b34c63a5/Rayan-Cherki,61,21,18.7,3,0,0
https://fbref.com/en/players/1ec7e1c5/Damien-Da-Silva,2,0,13.5,0,0,0
https://fbref.com/en/players/e7986081/Moussa-Dembele,28,13,13.3,0,0,0
https://fbref.com/en/players/6de23ab0/Sinaly-Diomande,10,2,12.6,0,0,0
https://fbref.com/en/players/745ca0a3/Romain-Faivre,5,2,23.6,0,0,0
https://fbref.com/en/players/d56b9520/Malo-Gusto,7,3,20.9,0,0,0
https://fbref.com/en/players/f28474a4/Henrique,1,0,27.6,0,0,0
https://fbref.com/en/players/45cce300/Jefferson,10,5,15.7,0,0,0
https://fbref.com/en/players/c385bf49/Sael-Kumbedi,9,2,21.9,0,0,0
https://fbref.com/en/players/9dbb75ca/Alexandre-Lacazette,107,47,14.4,8,6,8
https://fbref.com/en/players/1e52971c/Johann-Lepenant,19,1,23.8,0,0,0
https://fbref.com/en/players/f00de885/Anthony-Lopes,0,0,NA,0,0,0
https://fbref.com/en/players/1a2935f6/Dejan-Lovren,13,3,12.5,1,0,0
https://fbref.com/en/players/5b9512c5/Castello-Lukeba,13,5,10.2,0,0,0
https://fbref.com/en/players/c6e5d20f/Thiago-Mendes,14,4,25.1,2,0,0
https://fbref.com/en/players/9b6f7fd5/Lucas-Paqueta,5,1,15.1,0,0,0
https://fbref.com/en/players/d504b3e1/Jeff-Reine-Adelaide,10,7,20,0,0,0
https://fbref.com/en/players/7f41ee30/Remy-Riou,0,0,NA,0,0,0
https://fbref.com/en/players/d5326924/Amin-Sarr,6,5,12.7,0,0,0
https://fbref.com/en/players/61f80c89/Mamadou-Sarr,0,0,NA,0,0,0
https://fbref.com/en/players/f0661424/Nicolas-Tagliafico,23,5,16.8,0,0,0
https://fbref.com/en/players/7120a04d/Tete,30,13,16.5,1,0,0
https://fbref.com/en/players/5ceba7fc/Karl-Toko-Ekambi,41,19,14.7,0,0,0
https://fbref.com/en/players/652d4c37/Corentin-Tolisso,30,9,23,0,0,0
https://fbref.com/en/players/378825c7/Ramy-Bensebaini,39,12,17.3,3,2,2
https://fbref.com/en/players/36578017/Yvandro-Borges-Sanches,1,0,34.7,0,0,0
https://fbref.com/en/players/48035304/Nico-Elvedi,18,9,10.5,0,0,0
https://fbref.com/en/players/458e3479/Oscar-Fraulo,0,0,NA,0,0,0
https://fbref.com/en/players/b77f44a4/Marvin-Friedrich,9,4,12.9,0,0,0
https://fbref.com/en/players/dfb6490a/Patrick-Herrmann,6,2,19.7,0,0,0
https://fbref.com/en/players/2903a856/Jonas-Hofmann,44,22,19,5,0,1
https://fbref.com/en/players/97d545ae/Ko-Itakura,11,4,14.8,0,0,0
https://fbref.com/en/players/fa4cabd1/Jan-Jakob-Olschowsky,0,0,NA,0,0,0
https://fbref.com/en/players/34b54da7/Tony-Jantschke,0,0,NA,0,0,0
https://fbref.com/en/players/86574238/Kouadio-Kone,26,14,25.1,0,0,0
https://fbref.com/en/players/496aeede/Christoph-Kramer,6,1,22.1,0,0,0
https://fbref.com/en/players/4aea5077/Stefan-Lainer,6,4,13.1,0,0,0
https://fbref.com/en/players/e110ea4b/Nathan-NGoumou,13,4,18.1,0,0,0
https://fbref.com/en/players/e79269bd/Luca-Netz,4,2,14.8,0,0,0
https://fbref.com/en/players/36a59ba4/Florian-Neuhaus,28,6,21.6,0,0,0
https://fbref.com/en/players/c631f952/Jonas-Omlin,0,0,NA,0,0,0
https://fbref.com/en/players/bc6bd723/Alassane-Plea,27,11,18.6,1,1,2
https://fbref.com/en/players/cc971106/Rocco-Reitz,0,0,NA,0,0,0
https://fbref.com/en/players/236f02cd/Joe-Scally,7,1,17.6,0,0,0
https://fbref.com/en/players/0d8a37c2/Tobias-Sippel,0,0,NA,0,0,0
https://fbref.com/en/players/420c18a1/Yann-Sommer,0,0,NA,0,0,0
https://fbref.com/en/players/7cd6badb/Lars-Stindl,50,22,20.7,3,0,0
https://fbref.com/en/players/0b45a8d7/Semir-Telalovic,1,1,25,0,0,0
https://fbref.com/en/players/6f8cd6d0/Marcus-Thuram,92,44,12.7,0,0,0
https://fbref.com/en/players/346d51d9/Julian-Weigl,7,0,16.7,0,1,1
https://fbref.com/en/players/be42a291/Hannes-Wolf,8,3,13.8,0,0,0
https://fbref.com/en/players/462475ed/Ludovic-Ajorque,32,14,14.8,0,0,0
https://fbref.com/en/players/a2a85828/Aymen-Barkok,11,2,23.3,0,0,0
https://fbref.com/en/players/00242b75/Leandro-Barreiro-Martins,32,14,16,0,0,0
https://fbref.com/en/players/857a5abe/Stefan-Bell,7,2,10.4,0,0,0
https://fbref.com/en/players/05e2d5ea/Delano-Burgzorg,4,2,25.1,0,0,0
https://fbref.com/en/players/05f99a4a/Jonathan-Burkardt,20,6,12.6,0,0,1
https://fbref.com/en/players/0118c54c/Anthony-Caci,10,4,16.1,0,0,0
https://fbref.com/en/players/5ddb8f9f/Danny-da-Costa,7,1,14.1,0,0,0
https://fbref.com/en/players/dee3013b/Finn-Dahmen,0,0,NA,0,0,0
https://fbref.com/en/players/3bb625ac/Edimilson-Fernandes,15,3,25,4,0,0
https://fbref.com/en/players/4b96c347/Angelo-Fulgini,8,4,18.6,0,0,0
https://fbref.com/en/players/ae9b998d/Brajan-Gruda,0,0,NA,0,0,0
https://fbref.com/en/players/a5ec3ede/Alexander-Hack,3,0,12.7,0,0,0
https://fbref.com/en/players/2e77d607/Andreas-Hanche-Olsen,7,2,13.5,0,0,0
https://fbref.com/en/players/271b8617/Marcus-Ingvartsen,32,13,15.5,1,4,4
https://fbref.com/en/players/34b0387f/Lee-Jae-sung,35,17,14.7,0,0,0
https://fbref.com/en/players/0fbecd11/Dominik-Kohr,39,8,20.5,0,0,0
https://fbref.com/en/players/7e12a98d/Maxim-Leitsch,2,1,19.1,0,0,0
https://fbref.com/en/players/2f3e911a/Aaron-Martin,18,7,25.9,8,0,1
https://fbref.com/en/players/9ff8ec4a/Suliman-Mustapha,3,0,16.3,0,0,0
https://fbref.com/en/players/f26834c7/Karim-Onisiwo,68,32,15.6,0,0,0
https://fbref.com/en/players/0c88efca/Eniss-Shabani,0,0,NA,0,0,0
https://fbref.com/en/players/0f59a7bf/Anton-Stach,36,10,22.6,4,0,0
https://fbref.com/en/players/27270af4/Niklas-Tauer,1,0,9.7,0,0,0
https://fbref.com/en/players/231c67ff/Nelson-Weiper,5,4,7.3,0,0,0
https://fbref.com/en/players/f68b64fc/Silvan-Widmer,19,6,10.8,0,0,0
https://fbref.com/en/players/5c4bf6ba/Robin-Zentner,0,0,NA,0,0,0
https://fbref.com/en/players/f3b1d9a2/Amath,23,7,14,0,0,0
https://fbref.com/en/players/4a5f2032/Josep-Antoni-Gaya,0,0,NA,0,0,0
https://fbref.com/en/players/9fec8860/Ludwig-Augustinsson,0,0,NA,0,0,0
https://fbref.com/en/players/bfd381b3/Iddrisu-Baba,12,2,24,0,0,0
https://fbref.com/en/players/d637fc22/Rodrigo-Battaglia,2,0,18,0,0,0
https://fbref.com/en/players/0f26ffd7/Copete,6,1,7.8,0,0,0
https://fbref.com/en/players/808d48f3/Jaume-Costa,11,6,15.7,0,0,0
https://fbref.com/en/players/192c89a6/Braian-Cufre,3,0,21.5,0,0,0
https://fbref.com/en/players/91f7631f/Inigo-Ruiz-de-Galarreta,10,2,25.3,0,0,0
https://fbref.com/en/players/1fc474ae/Giovanni-Gonzalez,4,0,19,0,0,0
https://fbref.com/en/players/30061f53/Dominik-Greif,0,0,NA,0,0,0
https://fbref.com/en/players/8b298f56/Clement-Grenier,3,2,23.1,1,0,0
https://fbref.com/en/players/82cfae2a/Dennis-Hadzikadunic,5,1,15.2,0,0,0
https://fbref.com/en/players/360d70f8/Lago-Junior,2,1,17.4,0,0,0
https://fbref.com/en/players/7d08063d/Tino-Kadewere,19,6,18.7,0,0,0
https://fbref.com/en/players/8455ad90/Lee-Kangin,46,14,20,7,0,0
https://fbref.com/en/players/38b0cf42/Javier-Llabres,0,0,NA,0,0,0
https://fbref.com/en/players/5db04597/Pablo-Maffeo,21,4,17.4,0,0,0
https://fbref.com/en/players/a0255c67/Manu-Morlanes,7,2,22.1,0,0,0
https://fbref.com/en/players/0cadc46d/Vedat-Muriqi,71,25,15.3,0,4,5
https://fbref.com/en/players/f35430a4/Matija-Nastasic,4,2,12.2,0,0,0
https://fbref.com/en/players/d1b060e2/Abdon-Prats,6,4,13.9,0,0,0
https://fbref.com/en/players/2f456b86/Ruben-Quintanilla,0,0,NA,0,0,0
https://fbref.com/en/players/b857bd29/Antonio-Raillo,13,5,13.9,0,0,0
https://fbref.com/en/players/58ad9383/Predrag-Rajkovic,0,0,NA,0,0,0
https://fbref.com/en/players/8cfc2f69/Angel-Rodriguez,13,6,13.1,0,0,0
https://fbref.com/en/players/70f8e0bd/Dani-Rodriguez,25,10,17.9,0,0,0
https://fbref.com/en/players/924ff27e/Leonardo-Roman,0,0,NA,0,0,0
https://fbref.com/en/players/b75ac54b/Franco-Russo,0,0,NA,0,0,0
https://fbref.com/en/players/a254bbe0/Antonio-Sanchez,12,5,22.5,0,0,0
https://fbref.com/en/players/f2c6ac01/Martin-Valjent,6,2,21.1,0,0,0
https://fbref.com/en/players/89ac64a6/Manuel-Akanji,15,2,15.9,0,0,0
https://fbref.com/en/players/eaeca114/Nathan-Ake,9,2,10.5,0,0,0
https://fbref.com/en/players/15ab5a2b/Julian-Alvarez,46,20,16,0,1,1
https://fbref.com/en/players/bd6351cd/Joao-Cancelo,17,3,22.7,0,0,0
https://fbref.com/en/players/5cc3ce65/Shea-Charles,0,0,NA,0,0,0
https://fbref.com/en/players/e46012d4/Kevin-De-Bruyne,65,21,23,7,0,0
https://fbref.com/en/players/31c69ef1/Ruben-Dias,10,2,9.1,0,0,0
https://fbref.com/en/players/3bb7b8b4/Ederson,0,0,NA,0,0,0
https://fbref.com/en/players/ed1e53f3/Phil-Foden,46,22,15.3,1,0,0
https://fbref.com/en/players/01e5f06e/Sergio-Gomez,7,0,22.1,0,0,0
https://fbref.com/en/players/b0b4fd3e/Jack-Grealish,41,15,15.4,0,0,0
https://fbref.com/en/players/819b3158/Ilkay-Gundogan,53,20,18.1,5,0,1
https://fbref.com/en/players/1f44ac21/Erling-Haaland,116,53,12.6,0,7,7
https://fbref.com/en/players/119b9a8e/Aymeric-Laporte,10,1,14.9,0,0,0
https://fbref.com/en/players/b57e066e/Rico-Lewis,5,2,21.1,0,0,0
https://fbref.com/en/players/892d5bb1/Riyad-Mahrez,42,12,17.2,7,1,1
https://fbref.com/en/players/c1242d4e/Stefan-Ortega,0,0,NA,0,0,0
https://fbref.com/en/players/dc7f8a28/Cole-Palmer,11,3,13.7,0,0,0
https://fbref.com/en/players/53552942/Maximo-Perrone,0,0,NA,0,0,0
https://fbref.com/en/players/4f565d77/Kalvin-Phillips,6,0,22.9,0,0,0
https://fbref.com/en/players/6434f10d/Rodri,50,14,17.1,0,0,0
https://fbref.com/en/players/3eb22ec9/Bernardo-Silva,25,9,18.1,0,0,0
https://fbref.com/en/players/5eecec3d/John-Stones,11,3,13.4,0,0,0
https://fbref.com/en/players/86dd77d1/Kyle-Walker,5,1,24.8,0,0,0
https://fbref.com/en/players/99127249/Antony,72,24,19.6,0,0,0
https://fbref.com/en/players/50dc94ce/Donny-van-de-Beek,2,0,10.1,0,0,0
https://fbref.com/en/players/4d224fe8/Casemiro,34,11,21.6,0,0,0
https://fbref.com/en/players/d9565625/Diogo-Dalot,22,7,19.9,0,0,0
https://fbref.com/en/players/2fba6108/Anthony-Elanga,10,4,13.8,0,0,0
https://fbref.com/en/players/980522ec/Christian-Eriksen,39,11,19.3,4,0,0
https://fbref.com/en/players/507c7bdf/Bruno-Fernandes,90,32,20.8,6,2,2
https://fbref.com/en/players/b853e0ad/Fred,26,5,19.5,0,0,0
https://fbref.com/en/players/7aa8adfe/Alejandro-Garnacho,24,9,16.3,0,0,0
https://fbref.com/en/players/7ba6d84e/David-de-Gea,0,0,NA,0,0,0
https://fbref.com/en/players/f5deef4c/Victor-Lindelof,3,0,7.9,0,0,0
https://fbref.com/en/players/d8931174/Harry-Maguire,3,0,9,0,0,0
https://fbref.com/en/players/c6220452/Kobbie-Mainoo,0,0,NA,0,0,0
https://fbref.com/en/players/6b6c793c/Tyrell-Malacia,5,2,22.1,0,0,0
https://fbref.com/en/players/8b788c01/Anthony-Martial,26,12,13.2,0,1,1
https://fbref.com/en/players/bac46a10/Lisandro-Martinez,10,1,14.8,0,0,0
https://fbref.com/en/players/d93c2511/Scott-McTominay,13,6,14.9,0,0,0
https://fbref.com/en/players/ac7e7b1c/Facundo-Pellistri,0,0,NA,0,0,0
https://fbref.com/en/players/a1d5bd30/Marcus-Rashford,108,49,16.4,7,0,0
https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo,25,6,17.7,1,0,0
https://fbref.com/en/players/e280527c/Marcel-Sabitzer,11,3,18.2,1,0,0
https://fbref.com/en/players/dbf053da/Jadon-Sancho,21,9,14.1,0,0,0
https://fbref.com/en/players/9c94165b/Luke-Shaw,14,4,18.7,1,0,0
https://fbref.com/en/players/9f8e9423/Raphael-Varane,8,4,11.6,0,0,0
https://fbref.com/en/players/9e525177/Aaron-Wan-Bissaka,10,2,14.7,0,0,0
https://fbref.com/en/players/c4e87b8b/Wout-Weghorst,14,5,12.5,0,0,0
https://fbref.com/en/players/a1232f4e/Eric-Bailly,3,0,13,0,0,0
https://fbref.com/en/players/0af4dcf0/Cedric-Bakambu,0,0,NA,0,0,0
https://fbref.com/en/players/7c3ed041/Leonardo-Balerdi,11,0,10.2,0,0,0
https://fbref.com/en/players/1f6298f2/Salim-Ben-Seghir,0,0,NA,0,0,0
https://fbref.com/en/players/967f34d3/Ruben-Blanco,0,0,NA,0,0,0
https://fbref.com/en/players/94f8d10c/Duje-Caleta-Car,0,0,NA,0,0,0
https://fbref.com/en/players/5219ab4a/Jonathan-Clauss,48,12,17.5,0,0,0
https://fbref.com/en/players/40774c6b/Bamba-Dieng,11,5,12.5,0,0,0
https://fbref.com/en/players/8827bf46/Gerson,9,6,15.8,0,0,0
https://fbref.com/en/players/41eebdf5/Samuel-Gigot,12,3,8,0,0,0
https://fbref.com/en/players/5ea8ef20/Matteo-Guendouzi,24,5,16.4,0,1,1
https://fbref.com/en/players/7155e3e1/Pape-Gueye,8,4,16.8,0,0,0
https://fbref.com/en/players/e7d59f4f/Amine-Harit,6,3,18.7,0,0,0
https://fbref.com/en/players/eeba07f8/Luis-Javier-Suarez,16,7,12.6,0,0,0
https://fbref.com/en/players/c066d1a5/Issa-Kabore,8,3,16.2,0,0,0
https://fbref.com/en/players/3935e52e/Sead-Kolasinac,22,9,9.7,0,0,0
https://fbref.com/en/players/20b9f052/Pau-Lopez,0,0,NA,0,0,0
https://fbref.com/en/players/48d5bd33/Ruslan-Malinovskyi,35,7,24.3,6,0,0
https://fbref.com/en/players/e76cb9cc/Chancel-Mbemba,27,9,11,0,0,0
https://fbref.com/en/players/85613cf0/Arkadiusz-Milik,1,0,7.8,0,0,0
https://fbref.com/en/players/7af655fe/Francois-Mughe,0,0,NA,0,0,0
https://fbref.com/en/players/83299cc0/Azzedine-Ounahi,3,2,21,1,0,0
https://fbref.com/en/players/58ae47b2/Dimitri-Payet,27,7,20.6,1,1,1
https://fbref.com/en/players/ed45c4a5/Valentin-Rongier,22,4,20,0,0,0
https://fbref.com/en/players/2c0f8e9e/Alexis-Sanchez,63,29,15.2,5,2,3
https://fbref.com/en/players/a65c844b/Nuno-Tavares,65,17,19.4,0,0,0
https://fbref.com/en/players/01fd01e8/Souleymane-Toure,0,0,NA,0,0,0
https://fbref.com/en/players/1880614f/Cengiz-Under,70,23,17.1,2,1,1
https://fbref.com/en/players/4a56052c/Jordan-Veretout,30,9,20.5,1,1,1
https://fbref.com/en/players/74d4cec6/Vitinha,25,9,12.6,0,0,0
https://fbref.com/en/players/26777636/Yacine-Adli,2,2,18.5,0,0,0
https://fbref.com/en/players/59bf127b/Tiemoue-Bakayoko,0,0,NA,0,0,0
https://fbref.com/en/players/f449640d/Fode-Ballo-Toure,5,3,11.4,0,0,0
https://fbref.com/en/players/db092d3b/Ismael-Bennacer,16,3,25,3,0,0
https://fbref.com/en/players/2146785a/Davide-Calabria,16,2,23.9,0,0,0
https://fbref.com/en/players/2ef7c612/Charles-De-Ketelaere,19,3,12.5,0,0,0
https://fbref.com/en/players/5976f83e/Sergino-Dest,2,1,20.3,0,0,0
https://fbref.com/en/players/407feb71/Brahim-Diaz,35,16,14.5,1,0,0
https://fbref.com/en/players/e288d4b3/Alessandro-Florenzi,5,1,16.2,1,0,0
https://fbref.com/en/players/c235e803/Matteo-Gabbia,1,0,19.8,0,0,0
https://fbref.com/en/players/16ceb862/Olivier-Giroud,77,29,12.7,6,3,3
https://fbref.com/en/players/d4c9725f/Theo-Hernandez,51,11,23.1,5,1,1
https://fbref.com/en/players/4cde5509/Zlatan-Ibrahimovic,5,2,24.8,1,1,1
https://fbref.com/en/players/85f7d1be/Pierre-Kalulu,11,2,10,0,0,0
https://fbref.com/en/players/8b8a56ce/Simon-Kjaer,0,0,NA,0,0,0
https://fbref.com/en/players/817c6964/Rade-Krunic,14,2,14.9,0,0,0
https://fbref.com/en/players/93088fbb/Marko-Lazetic,1,0,13.2,0,0,0
https://fbref.com/en/players/20730eae/Rafael-Leao,92,29,17.9,0,0,0
https://fbref.com/en/players/fcb38f57/Mike-Maignan,0,0,NA,0,0,0
https://fbref.com/en/players/f49c4ae9/Junior-Messias,32,11,18.7,1,0,0
https://fbref.com/en/players/30223b33/Antonio-Mirante,0,0,NA,0,0,0
https://fbref.com/en/players/43a166b4/Divock-Origi,29,12,18.2,0,0,0
https://fbref.com/en/players/55a1cac2/Tommaso-Pobega,20,5,18.7,0,0,0
https://fbref.com/en/players/536cebe5/Ante-Rebic,27,13,16,2,0,0
https://fbref.com/en/players/ee251371/Alexis-Saelemaekers,35,10,20.7,0,0,0
https://fbref.com/en/players/b056e3da/Ciprian-Tatarusanu,0,0,NA,0,0,0
https://fbref.com/en/players/ff5ea0bf/Malick-Thiaw,8,3,10.9,0,0,0
https://fbref.com/en/players/7edfbb8a/Fikayo-Tomori,9,4,14.1,0,0,0
https://fbref.com/en/players/0db169ae/Sandro-Tonali,32,14,22.2,6,0,0
https://fbref.com/en/players/f86cd5df/Aster-Vranckx,2,0,29.4,0,0,0
https://fbref.com/en/players/3dd738a1/Ruben-Aguilar,4,2,17.5,0,0,0
https://fbref.com/en/players/b625b241/Maghnes-Akliouche,5,2,14.9,0,0,0
https://fbref.com/en/players/06df8256/Benoit-Badiashile,5,3,16,0,0,0
https://fbref.com/en/players/3bd65247/Eliesse-Ben-Seghir,21,8,18.6,0,0,0
https://fbref.com/en/players/942b4f90/Wissam-Ben-Yedder,66,36,14.2,3,5,6
https://fbref.com/en/players/5b479568/Myron-Boadu,7,5,11.5,0,0,0
https://fbref.com/en/players/489e80e3/Mohamed-Camara,27,6,28.4,0,0,0
https://fbref.com/en/players/8104e41e/Krepin-Diatta,40,18,15.2,0,0,0
https://fbref.com/en/players/37143438/Edan-Diop,6,2,15.6,0,0,0
https://fbref.com/en/players/19053e31/Sofiane-Diop,2,1,10.5,0,0,0
https://fbref.com/en/players/ad82197c/Axel-Disasi,28,9,15.4,0,0,1
https://fbref.com/en/players/0b4f388a/Breel-Embolo,40,20,10.9,0,0,1
https://fbref.com/en/players/822d51d7/Youssouf-Fofana,42,10,22.9,1,0,0
https://fbref.com/en/players/3708e9fa/Aleksandr-Golovin,49,25,19,2,0,0
https://fbref.com/en/players/a0415710/Ismail-Jakobs,14,6,15.2,1,0,0
https://fbref.com/en/players/a99138af/Jean-Lucas,5,3,18.3,0,0,0
https://fbref.com/en/players/dfc5d4fa/Soungoutou-Magassa,0,0,NA,0,0,0
https://fbref.com/en/players/d9764034/Guillermo-Maripan,16,6,10.7,0,0,0
https://fbref.com/en/players/3ef0fa48/Gelson-Martins,12,3,15.9,0,0,0
https://fbref.com/en/players/15944afd/Eliot-Matazo,4,3,22.9,0,0,0
https://fbref.com/en/players/cf1ef7ec/Chrislain-Matsima,3,2,8,0,0,0
https://fbref.com/en/players/f833a830/Takumi-Minamino,22,8,16.4,1,0,0
https://fbref.com/en/players/afb0c500/Alexander-Nubel,0,0,NA,0,0,0
https://fbref.com/en/players/4315f30d/Malang-Sarr,1,0,12.5,0,0,0
https://fbref.com/en/players/30af8b93/Caio-Henrique-Oliveira-Silva,10,6,21.1,2,0,0
https://fbref.com/en/players/ee45fd85/Vanderson,26,8,19.5,0,0,0
https://fbref.com/en/players/64f69877/Kevin-Volland,15,7,15.6,0,0,0
https://fbref.com/en/players/8608f269/Matis-Carvalho,0,0,NA,0,0,0
https://fbref.com/en/players/7909ffa4/Joris-Chotard,12,1,27.2,0,0,0
https://fbref.com/en/players/8f325097/Nicolas-Cozza,7,4,10,0,0,0
https://fbref.com/en/players/e4448c8c/Sacha-Delaye,2,1,20.4,0,0,0
https://fbref.com/en/players/1a066e69/Maxime-Esteve,6,0,9.5,0,0,0
https://fbref.com/en/players/faf00ab8/Khalil-Fayad,8,3,21.8,0,0,0
https://fbref.com/en/players/4b792f35/Cheikh-Faye,0,0,NA,0,0,0
https://fbref.com/en/players/375622c5/Jordan-Ferri,14,2,24.1,0,0,0
https://fbref.com/en/players/ea0ff634/Valere-Germain,19,6,12.7,0,0,0
https://fbref.com/en/players/f6857b4f/Axel-Gueguin,0,0,NA,0,0,0
https://fbref.com/en/players/f323d995/Christopher-Jullien,17,2,8.6,0,0,0
https://fbref.com/en/players/3814120d/Bingourou-Kamara,0,0,NA,0,0,0
https://fbref.com/en/players/2677a1de/Wahbi-Khazri,38,16,22.2,0,0,0
https://fbref.com/en/players/562a4799/Boubakar-Kouyate,11,3,11.5,0,0,0
https://fbref.com/en/players/2fa2a875/Benjamin-Lecomte,0,0,NA,0,0,0
https://fbref.com/en/players/fcc84a07/Leo-Leroy,18,6,20.6,1,0,0
https://fbref.com/en/players/654f49ca/Beni-Makouana,6,1,13.9,0,0,0
https://fbref.com/en/players/e54a9890/Faitout-Maouassa,34,12,20.1,1,0,0
https://fbref.com/en/players/30144daa/Stephy-Mavididi,37,15,16.8,0,0,0
https://fbref.com/en/players/6690ef25/Pedro-Mendes,0,0,NA,0,0,0
https://fbref.com/en/players/7b9a9e25/Arnaud-Nordin,59,24,16.1,0,0,0
https://fbref.com/en/players/c631f952/Jonas-Omlin,0,0,NA,0,0,0
https://fbref.com/en/players/6388e356/Falaye-Sacko,6,2,16.7,0,0,0
https://fbref.com/en/players/93c942fb/Theo-Sainte-Luce,3,2,20.5,0,0,0
https://fbref.com/en/players/87935cf3/Mamadou-Sakho,3,2,6.1,0,0,0
https://fbref.com/en/players/6bde367b/Teji-Savanier,58,24,27,19,6,6
https://fbref.com/en/players/4e0afc5d/Arnaud-Souquet,1,0,20.7,0,0,0
https://fbref.com/en/players/b99bec05/Issiaga-Sylla,10,1,14.8,0,0,0
https://fbref.com/en/players/4a0c6555/Thibault-Tamas,0,0,NA,0,0,0
https://fbref.com/en/players/7f783431/Enzo-Tchato,4,2,18.8,0,0,0
https://fbref.com/en/players/0d7b6576/Elye-Wahi,62,36,14.5,1,1,1
https://fbref.com/en/players/8f68aa41/Valentin-Antov,0,0,NA,0,0,0
https://fbref.com/en/players/32ebfe1e/Andrea-Barberis,2,0,26.7,0,0,0
https://fbref.com/en/players/204ac005/Samuele-Birindelli,14,4,17.6,0,0,0
https://fbref.com/en/players/0def2376/Warren-Bondo,1,0,21.2,0,0,0
https://fbref.com/en/players/226008f1/Luca-Caldirola,10,4,10.9,0,0,0
https://fbref.com/en/players/54e53b7e/Gianluca-Caprari,50,13,20,1,1,1
https://fbref.com/en/players/f7e2af2c/Andrea-Carboni,1,1,10.8,0,0,0
https://fbref.com/en/players/b033f803/Franco-Carboni,1,0,16.1,0,0,0
https://fbref.com/en/players/8d3cd59d/Carlos,42,16,15,0,0,0
https://fbref.com/en/players/5de3866c/Patrick-Ciurria,50,23,20.2,0,0,0
https://fbref.com/en/players/6499048c/Andrea-Colpani,25,10,19.1,0,0,0
https://fbref.com/en/players/f554e29b/Alessio-Cragno,0,0,NA,0,0,0
https://fbref.com/en/players/060606ec/Marco-DAlessandro,4,1,16.1,0,0,0
https://fbref.com/en/players/4e0c8d66/Michele-Di-Gregorio,0,0,NA,0,0,0
https://fbref.com/en/players/22051fbe/Giulio-Donati,2,1,19.2,0,0,0
https://fbref.com/en/players/9250bcff/Christian-Gytkjaer,12,5,12.8,1,0,1
https://fbref.com/en/players/89976232/Armando-Izzo,16,4,10.4,0,0,0
https://fbref.com/en/players/aa54ec6f/Pablo-Mari,10,2,15.2,0,0,0
https://fbref.com/en/players/cdf65d12/Marlon,5,1,11,0,0,0
https://fbref.com/en/players/ea468ea8/Luca-Marrone,1,0,17.6,0,0,0
https://fbref.com/en/players/54ab971f/Salvatore-Molina,1,0,16.1,0,0,0
https://fbref.com/en/players/efc9e31f/Dany-Mota,28,11,12.1,0,0,0
https://fbref.com/en/players/7afb1573/Pepin,10,3,23.2,1,0,0
https://fbref.com/en/players/780e3631/Matteo-Pessina,25,6,19.2,0,3,3
https://fbref.com/en/players/03f946ed/Andrea-Petagna,35,12,13.2,0,1,1
https://fbref.com/en/players/539230cf/Andrea-Ranocchia,0,0,NA,0,0,0
https://fbref.com/en/players/d9ebed1c/Filippo-Ranocchia,19,8,25.2,5,0,0
https://fbref.com/en/players/e58cbfd5/Nicolo-Rovella,21,6,25.5,1,0,0
https://fbref.com/en/players/b70bde8f/Stefano-Sensi,18,7,24.8,4,0,0
https://fbref.com/en/players/c414df9d/Mattia-Valoti,2,1,9,0,0,0
https://fbref.com/en/players/a14d0ab0/Samuele-Vignato,1,0,21.9,0,0,0
https://fbref.com/en/players/1e93fc5d/Mohamed-Achi,1,0,26.1,0,0,0
https://fbref.com/en/players/feb5d3ab/Dennis-Appiah,5,1,19.3,0,0,0
https://fbref.com/en/players/42f0113f/Stredair-Appuah,3,0,26.5,0,0,0
https://fbref.com/en/players/6191093d/Ludovic-Blas,95,32,21.5,4,2,4
https://fbref.com/en/players/e0f3a1f6/Jean-Charles-Castelletto,9,3,13.4,0,0,0
https://fbref.com/en/players/3c6bbbab/Fabien-Centonze,14,0,23,0,0,0
https://fbref.com/en/players/68a26d51/Pedro-Chirivella,16,5,22.2,0,0,0
https://fbref.com/en/players/3010aefb/Marcus-Coco,7,1,13.6,0,0,0
https://fbref.com/en/players/0e7ccfc4/Sebastien-Corchia,5,2,27.4,1,0,0
https://fbref.com/en/players/d33c706e/Andy-Delort,18,10,16.1,2,0,0
