Url,PPM_Team.Success,onG_Team.Success,onGA_Team.Success,plus_per__minus__Team.Success
https://fbref.com/en/players/00a8d210/Przemyslaw-Frankowski,2.19,57,21,36
https://fbref.com/en/players/4b96c347/Angelo-Fulgini,2.29,22,6,16
https://fbref.com/en/players/23c63b7f/Ignatius-Ganago,2.5,1,2,-1
https://fbref.com/en/players/7ce98c36/Pierre-Ganiou,NA,NA,NA,NA
https://fbref.com/en/players/06c48679/Jonathan-Gradit,2.24,61,27,34
https://fbref.com/en/players/5167c97e/Massadio-Haidara,2.22,24,9,15
https://fbref.com/en/players/cedc53d2/Yaya-Kader-Fofana,NA,NA,NA,NA
https://fbref.com/en/players/5b1bf5e3/Gael-Kakuta,2,1,0,1
https://fbref.com/en/players/c90f380c/Remy-Labeau-Lascary,1.6,2,0,2
https://fbref.com/en/players/547a72ad/Julien-Le-Cardinal,1.88,2,2,0
https://fbref.com/en/players/edbe46dc/Jean-Louis-Leca,3,3,1,2
https://fbref.com/en/players/85847c67/Adrien-Louveau,NA,NA,NA,NA
https://fbref.com/en/players/b3f8bdef/Deiver-Machado,2.15,44,23,21
https://fbref.com/en/players/6f5ec8bb/Facundo-Medina,2.19,52,25,27
https://fbref.com/en/players/b5bb8188/Jean-Onana,2.43,14,8,6
https://fbref.com/en/players/8652a85c/Lois-Openda,2.21,52,21,31
https://fbref.com/en/players/3df57458/Yannick-Pandor,NA,NA,NA,NA
https://fbref.com/en/players/be98f358/Lukasz-Poreba,2.3,6,2,4
https://fbref.com/en/players/90fcf472/Wesley-Said,2.43,11,6,5
https://fbref.com/en/players/60d90c55/Brice-Samba,2.19,65,28,37
https://fbref.com/en/players/7a42d0df/Florian-Sotoca,2.21,65,22,43
https://fbref.com/en/players/c76b7567/Adrien-Thomasson,2.15,31,14,17
https://fbref.com/en/players/b003239d/Christopher-Wooh,3,0,0,0
https://fbref.com/en/players/dcfb17f4/Amine-Adli,1.69,29,17,12
https://fbref.com/en/players/555d5edd/Nadiem-Amiri,1.44,19,20,-1
https://fbref.com/en/players/e0b113a7/Robert-Andrich,1.55,50,38,12
https://fbref.com/en/players/baeac12a/Ayman-Aourir,NA,NA,NA,NA
https://fbref.com/en/players/56413b1f/Charles-Aranguiz,0.8,7,10,-3
https://fbref.com/en/players/ce81d82d/Ayman-Azhil,3,0,0,0
https://fbref.com/en/players/10549b49/Sardar-Azmoun,1.22,13,17,-4
https://fbref.com/en/players/a8567629/Mitchel-Bakker,1.5,33,28,5
https://fbref.com/en/players/bee0bab1/Karim-Bellarabi,1.5,0,1,-1
https://fbref.com/en/players/54b4dc4e/Kerem-Demirbay,1.36,25,26,-1
https://fbref.com/en/players/aeed5c06/Moussa-Diaby,1.52,49,39,10
https://fbref.com/en/players/a9142dc3/Timothy-Fosu-Mensah,2.27,5,2,3
https://fbref.com/en/players/74f2e748/Jeremie-Frimpong,1.47,50,40,10
https://fbref.com/en/players/0c7a48f8/Piero-Hincapie,1.6,46,32,14
https://fbref.com/en/players/5521f419/Adam-Hlozek,1.31,21,17,4
https://fbref.com/en/players/ad3389d5/Lukas-Hradecky,1.52,56,47,9
https://fbref.com/en/players/15f3ec41/Callum-Hudson-Odoi,1.5,12,13,-1
https://fbref.com/en/players/0f12a8ca/Leon-Kohl,NA,NA,NA,NA
https://fbref.com/en/players/1f3afdcb/Odilon-Kossonou,1.75,35,20,15
https://fbref.com/en/players/9321b8ed/Niklas-Lomb,NA,NA,NA,NA
https://fbref.com/en/players/8a6ab963/Andrey-Lunyov,0,1,2,-1
https://fbref.com/en/players/e75129bd/Noah-Mbamba,0,0,0,0
https://fbref.com/en/players/c65f3cb5/Madi-Monamay,NA,NA,NA,NA
https://fbref.com/en/players/e82adcab/Exequiel-Palacios,1.6,32,25,7
https://fbref.com/en/players/53070b63/Paulinho,1,1,2,-1
https://fbref.com/en/players/0810b6df/Patrick-Pentz,NA,NA,NA,NA
https://fbref.com/en/players/ea003d07/Joel-Pohjanpalo,0,0,0,0
https://fbref.com/en/players/5d4f7d61/Patrik-Schick,0.86,16,21,-5
https://fbref.com/en/players/eec1f7f4/Zidan-Sertdemir,NA,NA,NA,NA
https://fbref.com/en/players/73000a79/Daley-Sinkgraven,1.83,9,9,0
https://fbref.com/en/players/bd142efb/Jonathan-Tah,1.48,44,45,-1
https://fbref.com/en/players/a73c8f95/Edmond-Tapsoba,1.42,52,47,5
https://fbref.com/en/players/e7fcf289/Florian-Wirtz,1.53,22,15,7
https://fbref.com/en/players/ef9c1c95/Benjamin-Andre,1.76,55,35,20
https://fbref.com/en/players/a1390d2f/Carlos-Baleba,2.05,9,4,5
https://fbref.com/en/players/b2bd0f6c/Jonathan-Bamba,1.76,54,41,13
https://fbref.com/en/players/148e136f/Remy-Cabella,1.81,45,25,20
https://fbref.com/en/players/f5dfc256/Leonardo-Cesar-Jardim,1.67,13,13,0
https://fbref.com/en/players/b3d76d84/Lucas-Chevalier,1.78,52,31,21
https://fbref.com/en/players/2434f24a/Benoit-Costil,NA,NA,NA,NA
https://fbref.com/en/players/ce50fd99/Jonathan-David,1.78,61,42,19
https://fbref.com/en/players/1bfb6fef/Bafode-Diakite,1.79,48,33,15
https://fbref.com/en/players/b2336681/Tiago-Djalo,1.68,41,24,17
https://fbref.com/en/players/307581ff/Ichem-Ferrah,NA,NA,NA,NA
https://fbref.com/en/players/90f87966/Jose-Fonte,1.61,41,30,11
https://fbref.com/en/players/1961b2aa/Andre-Gomes,1.81,35,20,15
https://fbref.com/en/players/645a3363/Angel-Gomes,1.69,52,36,16
https://fbref.com/en/players/d5d22a58/Gabriel-Gudmundsson,1.72,18,16,2
https://fbref.com/en/players/cf182add/Ismaily,1.57,27,23,4
https://fbref.com/en/players/e6951f76/Adam-Jakubech,NA,NA,NA,NA
https://fbref.com/en/players/01870104/Mohamed-Lamine-Bayo,1.78,15,8,7
https://fbref.com/en/players/57a46f3f/Isaac-Lihadji,NA,NA,NA,NA
https://fbref.com/en/players/cb14d810/Matteo-Makhabe,NA,NA,NA,NA
https://fbref.com/en/players/468fdbad/Jonas-Martin,2.08,2,5,-3
https://fbref.com/en/players/f29131b5/Amine-Messoussa,3,0,0,0
https://fbref.com/en/players/885430a6/Tom-Negrel,NA,NA,NA,NA
https://fbref.com/en/players/ed90babd/Adam-Ounas,2,18,14,4
https://fbref.com/en/players/bfa34064/Abdoulaye-Ousmane,NA,NA,NA,NA
https://fbref.com/en/players/ed8cecc9/Simon-Ramet,3,1,0,1
https://fbref.com/en/players/102c9665/Alexsandro-Ribeiro,1.76,31,25,6
https://fbref.com/en/players/01becd60/Alan-Virginius,1.33,5,6,-1
https://fbref.com/en/players/8eec784d/Timothy-Weah,1.86,30,18,12
https://fbref.com/en/players/f5c8b425/Yusuf-Yazici,1.5,5,7,-2
https://fbref.com/en/players/6763f716/Leny-Yoro,2.23,21,12,9
https://fbref.com/en/players/0ff630d0/Akim-Zedadka,1.63,9,6,3
https://fbref.com/en/players/34a88e3e/Edon-Zhegrova,2,27,10,17
https://fbref.com/en/players/f76e6b4e/Adrian,NA,NA,NA,NA
https://fbref.com/en/players/77e84962/Thiago-Alcantara,1.72,22,23,-1
https://fbref.com/en/players/cd1acf9d/Trent-Alexander-Arnold,1.78,70,44,26
https://fbref.com/en/players/7a2e46a8/Alisson,1.78,71,43,28
https://fbref.com/en/players/32e8417f/Stefan-Bajcetic,2.09,11,4,7
https://fbref.com/en/players/966e28d0/Fabio-Carvalho,1.69,10,3,7
https://fbref.com/en/players/7d6af698/Luke-Chambers,NA,NA,NA,NA
https://fbref.com/en/players/73341ace/Bobby-Clark,3,1,0,1
https://fbref.com/en/players/fd08a24b/Harvey-Davies,NA,NA,NA,NA
https://fbref.com/en/players/7bf9400b/Sepp-van-den-Berg,NA,NA,NA,NA
https://fbref.com/en/players/4a1a9578/Luis-Diaz,1.94,28,11,17
https://fbref.com/en/players/733f1a7d/Ben-Doak,1.5,0,1,-1
https://fbref.com/en/players/c8387671/Harvey-Elliott,1.66,36,20,16
https://fbref.com/en/players/7f3b388c/Fabinho,1.78,59,34,25
https://fbref.com/en/players/4c370d81/Roberto-Firmino,1.64,28,17,11
https://fbref.com/en/players/1971591f/Cody-Gakpo,1.86,32,19,13
https://fbref.com/en/players/7a11550b/Joe-Gomez,1.67,28,16,12
https://fbref.com/en/players/935e6b8f/Jordan-Henderson,1.8,48,30,18
https://fbref.com/en/players/4fb9c88f/Curtis-Jones,1.94,23,15,8
https://fbref.com/en/players/178ae8f8/Diogo-Jota,1.95,24,19,5
https://fbref.com/en/players/f25c8e3a/Naby-Keita,1.38,2,4,-2
https://fbref.com/en/players/62d7ef38/Caoimhin-Kelleher,1,4,4,0
https://fbref.com/en/players/5ed9b537/Ibrahima-Konate,1.72,34,22,12
https://fbref.com/en/players/b217ef29/Joel-Matip,1.29,21,20,1
https://fbref.com/en/players/48b3dd60/Arthur-Melo,NA,NA,NA,NA
https://fbref.com/en/players/2f90f6b8/James-Milner,1.84,17,12,5
https://fbref.com/en/players/4d77b365/Darwin-Nunez,1.9,35,22,13
https://fbref.com/en/players/38c7feef/Alex-Oxlade-Chamberlain,1.33,5,7,-2
https://fbref.com/en/players/515ebe8d/Nathaniel-Phillips,2,1,1,0
https://fbref.com/en/players/d720e834/Calvin-Ramsay,NA,NA,NA,NA
https://fbref.com/en/players/2e4f5f03/Andrew-Robertson,1.82,58,34,24
https://fbref.com/en/players/e342ad68/Mohamed-Salah,1.76,74,45,29
https://fbref.com/en/players/f315ca93/Kostas-Tsimikas,1.65,14,11,3
https://fbref.com/en/players/e06683ca/Virgil-van-Dijk,1.91,68,36,32
https://fbref.com/en/players/012c975a/Rhys-Williams,NA,NA,NA,NA
https://fbref.com/en/players/31626657/Laurent-Abergel,1.72,38,35,3
https://fbref.com/en/players/b94b8be1/Adil-Aouchiche,0.82,3,5,-2
https://fbref.com/en/players/0d836298/Teddy-Bartouche,NA,NA,NA,NA
https://fbref.com/en/players/d1b7117c/Paul-Bellon,NA,NA,NA,NA
https://fbref.com/en/players/f6496133/Quentin-Boisgard,1.2,2,0,2
https://fbref.com/en/players/e3e32fbb/Igor-Carioca,1.14,4,5,-1
https://fbref.com/en/players/4db5915d/Yoann-Cathline,1.22,13,16,-3
https://fbref.com/en/players/29939a1d/Stephane-Diarra,1.46,21,22,-1
https://fbref.com/en/players/40774c6b/Bamba-Dieng,1.07,7,7,0
https://fbref.com/en/players/92d90c8f/Ckene-Doucoure,1.25,4,1,3
https://fbref.com/en/players/745ca0a3/Romain-Faivre,1.19,14,15,-1
https://fbref.com/en/players/4a987ffa/Adrian-Grbic,1,0,0,0
https://fbref.com/en/players/546bb36e/Bonke-Innocent,1.6,18,19,-1
https://fbref.com/en/players/b2fe86e5/Eli-Junior-Kroupi,3,0,0,0
https://fbref.com/en/players/dd211559/Gedeon-Kalulu,1.55,41,40,1
https://fbref.com/en/players/0e8d7b6c/Ayman-Kari,2,2,2,0
https://fbref.com/en/players/04bb2b06/Ibrahima-Kone,1.46,24,23,1
https://fbref.com/en/players/f066022d/Julien-Laporte,1.7,29,26,3
https://fbref.com/en/players/2d22cea7/Armand-Lauriente,2.33,5,3,2
https://fbref.com/en/players/afe39ca8/Theo-Le-Bris,1.59,22,23,-1
https://fbref.com/en/players/6f806d99/Enzo-Le-Fee,1.54,49,47,2
https://fbref.com/en/players/2321ea6e/Vincent-Le-Goff,1.49,52,52,0
https://fbref.com/en/players/9004f318/Samuel-Loric,NA,NA,NA,NA
https://fbref.com/en/players/22bfb57e/Jean-Victor-Makengo,1.07,9,14,-5
https://fbref.com/en/players/c4173f1a/Vito-Mannone,1,19,24,-5
https://fbref.com/en/players/cf1ef7ec/Chrislain-Matsima,1.67,3,5,-2
https://fbref.com/en/players/04ac78d2/Bamo-Meite,1.17,20,23,-3
https://fbref.com/en/players/065dc209/Terem-Moffi,1.72,25,25,0
https://fbref.com/en/players/96726741/Loris-Mouyokolo,NA,NA,NA,NA
https://fbref.com/en/players/dc29b608/Yvon-Mvogo,1.76,33,29,4
https://fbref.com/en/players/2d70dbe5/Paul-Nardi,NA,NA,NA,NA
https://fbref.com/en/players/2f9e4435/Dango-Ouattara,1.61,27,25,2
https://fbref.com/en/players/7d827b4f/Pablo-Pagis,NA,NA,NA,NA
https://fbref.com/en/players/d3b54513/Aurelien-Pelon,NA,NA,NA,NA
https://fbref.com/en/players/00638016/Leo-Petrot,NA,NA,NA,NA
https://fbref.com/en/players/d6f6ce93/Julian-Pollersbeck,NA,NA,NA,NA
https://fbref.com/en/players/e546b2e3/Julien-Ponceau,1.29,29,29,0
https://fbref.com/en/players/a4a44eb0/Montassar-Talbi,1.45,52,53,-1
https://fbref.com/en/players/71e6a454/Maxime-Wackers,NA,NA,NA,NA
https://fbref.com/en/players/061266cd/Darlin-Yongwa,1,8,13,-5
https://fbref.com/en/players/a5db0bec/Houssem-Aouar,1.88,8,6,2
https://fbref.com/en/players/508a9011/Mohamed-El-Arouch,3,1,0,1
https://fbref.com/en/players/a0d55a09/Bradley-Barcola,1.69,34,18,16
https://fbref.com/en/players/2db2fd7b/Jerome-Boateng,1.88,8,6,2
https://fbref.com/en/players/0df854bb/Kayne-Bonnevie,NA,NA,NA,NA
https://fbref.com/en/players/f81ef10d/Maxence-Caqueret,1.64,52,39,13
https://fbref.com/en/players/b34c63a5/Rayan-Cherki,1.56,38,22,16
https://fbref.com/en/players/1ec7e1c5/Damien-Da-Silva,1.71,6,6,0
https://fbref.com/en/players/e7986081/Moussa-Dembele,1.35,11,11,0
https://fbref.com/en/players/38309b03/Djibrail-Dib,NA,NA,NA,NA
https://fbref.com/en/players/6de23ab0/Sinaly-Diomande,1.67,38,29,9
https://fbref.com/en/players/745ca0a3/Romain-Faivre,1.6,9,5,4
https://fbref.com/en/players/d56b9520/Malo-Gusto,1.48,28,26,2
https://fbref.com/en/players/f28474a4/Henrique,2.57,10,5,5
https://fbref.com/en/players/45cce300/Jefferson,1.78,13,7,6
https://fbref.com/en/players/7d08063d/Tino-Kadewere,NA,NA,NA,NA
https://fbref.com/en/players/c385bf49/Sael-Kumbedi,1.8,29,17,12
https://fbref.com/en/players/aa96518c/Achraf-Laaziri,NA,NA,NA,NA
https://fbref.com/en/players/9dbb75ca/Alexandre-Lacazette,1.66,58,40,18
https://fbref.com/en/players/588a48f2/Sekou-Lega,NA,NA,NA,NA
https://fbref.com/en/players/1e52971c/Johann-Lepenant,1.71,30,25,5
https://fbref.com/en/players/f00de885/Anthony-Lopes,1.63,54,39,15
https://fbref.com/en/players/1a2935f6/Dejan-Lovren,1.71,27,20,7
https://fbref.com/en/players/5b9512c5/Castello-Lukeba,1.62,56,41,15
https://fbref.com/en/players/c6e5d20f/Thiago-Mendes,1.55,32,25,7
https://fbref.com/en/players/9b6f7fd5/Lucas-Paqueta,3,6,2,4
https://fbref.com/en/players/d504b3e1/Jeff-Reine-Adelaide,1.07,6,6,0
https://fbref.com/en/players/7f41ee30/Remy-Riou,1.86,11,8,3
https://fbref.com/en/players/d5326924/Amin-Sarr,1.69,10,10,0
https://fbref.com/en/players/61f80c89/Mamadou-Sarr,3,0,0,0
https://fbref.com/en/players/f0661424/Nicolas-Tagliafico,1.56,53,39,14
https://fbref.com/en/players/7120a04d/Tete,1.12,18,14,4
https://fbref.com/en/players/5ceba7fc/Karl-Toko-Ekambi,1.32,23,19,4
https://fbref.com/en/players/652d4c37/Corentin-Tolisso,1.63,45,31,14
https://fbref.com/en/players/378825c7/Ramy-Bensebaini,1.43,44,39,5
https://fbref.com/en/players/9af1f9ff/Jordan-Beyer,NA,NA,NA,NA
https://fbref.com/en/players/36578017/Yvandro-Borges-Sanches,1.33,1,2,-1
https://fbref.com/en/players/ca591488/Maximilian-Brull,NA,NA,NA,NA
https://fbref.com/en/players/cb83822a/Florian-Dimmer,NA,NA,NA,NA
https://fbref.com/en/players/48035304/Nico-Elvedi,1.22,48,52,-4
https://fbref.com/en/players/458e3479/Oscar-Fraulo,0,0,0,0
https://fbref.com/en/players/b77f44a4/Marvin-Friedrich,1.3,27,29,-2
https://fbref.com/en/players/dfb6490a/Patrick-Herrmann,1.33,6,8,-2
https://fbref.com/en/players/2903a856/Jonas-Hofmann,1.39,43,47,-4
https://fbref.com/en/players/97d545ae/Ko-Itakura,1.21,29,30,-1
https://fbref.com/en/players/fa4cabd1/Jan-Jakob-Olschowsky,1,9,11,-2
https://fbref.com/en/players/34b54da7/Tony-Jantschke,2,3,4,-1
https://fbref.com/en/players/86574238/Kouadio-Kone,1.23,41,49,-8
https://fbref.com/en/players/496aeede/Christoph-Kramer,1.31,38,39,-1
https://fbref.com/en/players/4aea5077/Stefan-Lainer,1.47,12,20,-8
https://fbref.com/en/players/d01b9ad6/Torben-Musel,NA,NA,NA,NA
https://fbref.com/en/players/e110ea4b/Nathan-NGoumou,0.85,8,12,-4
https://fbref.com/en/players/e79269bd/Luca-Netz,1.3,14,16,-2
https://fbref.com/en/players/36a59ba4/Florian-Neuhaus,1.13,19,20,-1
https://fbref.com/en/players/ccc6d365/Connor-Noss,NA,NA,NA,NA
https://fbref.com/en/players/c631f952/Jonas-Omlin,1.27,20,18,2
https://fbref.com/en/players/bc6bd723/Alassane-Plea,1.24,27,27,0
https://fbref.com/en/players/cc971106/Rocco-Reitz,0,0,0,0
https://fbref.com/en/players/236f02cd/Joe-Scally,1.29,39,35,4
https://fbref.com/en/players/0d8a37c2/Tobias-Sippel,0.67,5,12,-7
https://fbref.com/en/players/420c18a1/Yann-Sommer,1.6,18,14,4
https://fbref.com/en/players/7cd6badb/Lars-Stindl,1.21,33,30,3
https://fbref.com/en/players/0b45a8d7/Semir-Telalovic,0,0,0,0
https://fbref.com/en/players/6f8cd6d0/Marcus-Thuram,1.33,42,41,1
https://fbref.com/en/players/346d51d9/Julian-Weigl,1.26,38,35,3
https://fbref.com/en/players/be42a291/Hannes-Wolf,1.39,8,13,-5
https://fbref.com/en/players/462475ed/Ludovic-Ajorque,1.47,23,22,1
https://fbref.com/en/players/a2a85828/Aymen-Barkok,1.43,12,11,1
https://fbref.com/en/players/00242b75/Leandro-Barreiro-Martins,1.39,41,36,5
https://fbref.com/en/players/857a5abe/Stefan-Bell,1.4,43,40,3
https://fbref.com/en/players/4f380a04/Ben-Bobzien,NA,NA,NA,NA
https://fbref.com/en/players/05e2d5ea/Delano-Burgzorg,1.08,3,5,-2
https://fbref.com/en/players/05f99a4a/Jonathan-Burkardt,1.18,7,12,-5
https://fbref.com/en/players/0118c54c/Anthony-Caci,1.26,38,38,0
https://fbref.com/en/players/5ddb8f9f/Danny-da-Costa,1.35,21,22,-1
https://fbref.com/en/players/dee3013b/Finn-Dahmen,1.38,17,16,1
https://fbref.com/en/players/3bb625ac/Edimilson-Fernandes,1.41,47,45,2
https://fbref.com/en/players/25877714/Lasse-Finn-Riess,NA,NA,NA,NA
https://fbref.com/en/players/4b96c347/Angelo-Fulgini,1.19,5,11,-6
https://fbref.com/en/players/ae9b998d/Brajan-Gruda,0,0,1,-1
https://fbref.com/en/players/a5ec3ede/Alexander-Hack,1.63,17,19,-2
https://fbref.com/en/players/2e77d607/Andreas-Hanche-Olsen,1.53,31,26,5
https://fbref.com/en/players/271b8617/Marcus-Ingvartsen,1.32,25,18,7
https://fbref.com/en/players/34b0387f/Lee-Jae-sung,1.35,36,33,3
https://fbref.com/en/players/0fbecd11/Dominik-Kohr,1.43,39,38,1
https://fbref.com/en/players/26877964/Lucas-Laux,NA,NA,NA,NA
https://fbref.com/en/players/7e12a98d/Maxim-Leitsch,1.56,9,13,-4
https://fbref.com/en/players/5569bf9a/Anderson-Lucoqui,NA,NA,NA,NA
https://fbref.com/en/players/2f3e911a/Aaron-Martin,1.25,29,34,-5
https://fbref.com/en/players/9ff8ec4a/Suliman-Mustapha,2,1,1,0
https://fbref.com/en/players/f26834c7/Karim-Onisiwo,1.19,43,48,-5
https://fbref.com/en/players/b4b08774/Matondo-Merveille-Papela,NA,NA,NA,NA
https://fbref.com/en/players/0c88efca/Eniss-Shabani,0,0,0,0
https://fbref.com/en/players/0f59a7bf/Anton-Stach,1.4,35,36,-1
https://fbref.com/en/players/27270af4/Niklas-Tauer,1,1,4,-3
https://fbref.com/en/players/231c67ff/Nelson-Weiper,1.22,5,4,1
https://fbref.com/en/players/f68b64fc/Silvan-Widmer,1.38,28,29,-1
https://fbref.com/en/players/5c4bf6ba/Robin-Zentner,1.35,37,39,-2
https://fbref.com/en/players/f3b1d9a2/Amath,1.25,13,14,-1
https://fbref.com/en/players/4a5f2032/Josep-Antoni-Gaya,1.5,0,2,-2
https://fbref.com/en/players/9fec8860/Ludwig-Augustinsson,0,1,4,-3
https://fbref.com/en/players/bfd381b3/Iddrisu-Baba,1.45,14,24,-10
https://fbref.com/en/players/d637fc22/Rodrigo-Battaglia,1.47,5,7,-2
https://fbref.com/en/players/0f26ffd7/Copete,1.39,22,26,-4
https://fbref.com/en/players/808d48f3/Jaume-Costa,1.44,31,32,-1
https://fbref.com/en/players/192c89a6/Braian-Cufre,0.8,2,2,0
https://fbref.com/en/players/f774dce2/Marcos-Fernandez-Cozar,NA,NA,NA,NA
https://fbref.com/en/players/91f7631f/Inigo-Ruiz-de-Galarreta,1.53,29,25,4
https://fbref.com/en/players/634f7504/Benjamin-Garay,NA,NA,NA,NA
https://fbref.com/en/players/1fc474ae/Giovanni-Gonzalez,1.56,13,8,5
https://fbref.com/en/players/30061f53/Dominik-Greif,0,0,3,-3
https://fbref.com/en/players/8b298f56/Clement-Grenier,1.48,9,11,-2
https://fbref.com/en/players/82cfae2a/Dennis-Hadzikadunic,1.38,9,12,-3
https://fbref.com/en/players/a2b1bca6/Pere-Joan,NA,NA,NA,NA
https://fbref.com/en/players/360d70f8/Lago-Junior,0.2,0,2,-2
https://fbref.com/en/players/7d08063d/Tino-Kadewere,1.2,8,7,1
https://fbref.com/en/players/8455ad90/Lee-Kangin,1.31,32,32,0
https://fbref.com/en/players/38b0cf42/Javier-Llabres,3,0,0,0
https://fbref.com/en/players/912668ea/Miguel-Llabres,NA,NA,NA,NA
https://fbref.com/en/players/5db04597/Pablo-Maffeo,1.26,31,40,-9
https://fbref.com/en/players/ebb24144/Miguelito,NA,NA,NA,NA
https://fbref.com/en/players/dd52d069/Cristobal-Montiel,NA,NA,NA,NA
https://fbref.com/en/players/1a836a73/Luis-Montiel,NA,NA,NA,NA
https://fbref.com/en/players/a0255c67/Manu-Morlanes,1.42,10,10,0
https://fbref.com/en/players/0cadc46d/Vedat-Muriqi,1.4,32,35,-3
https://fbref.com/en/players/f35430a4/Matija-Nastasic,1.21,9,13,-4
https://fbref.com/en/players/d1b060e2/Abdon-Prats,1.31,6,7,-1
https://fbref.com/en/players/2f456b86/Ruben-Quintanilla,0,0,0,0
https://fbref.com/en/players/b857bd29/Antonio-Raillo,1.32,31,31,0
https://fbref.com/en/players/58ad9383/Predrag-Rajkovic,1.31,34,40,-6
https://fbref.com/en/players/8cfc2f69/Angel-Rodriguez,0.78,5,5,0
https://fbref.com/en/players/70f8e0bd/Dani-Rodriguez,1.23,23,26,-3
https://fbref.com/en/players/924ff27e/Leonardo-Roman,3,3,0,3
https://fbref.com/en/players/b75ac54b/Franco-Russo,1,0,2,-2
https://fbref.com/en/players/a254bbe0/Antonio-Sanchez,1.28,7,19,-12
https://fbref.com/en/players/f2c6ac01/Martin-Valjent,1.4,29,33,-4
https://fbref.com/en/players/89ac64a6/Manuel-Akanji,2.52,63,23,40
https://fbref.com/en/players/eaeca114/Nathan-Ake,2.23,53,15,38
https://fbref.com/en/players/15ab5a2b/Julian-Alvarez,2.42,37,16,21
https://fbref.com/en/players/bd6351cd/Joao-Cancelo,2.24,36,15,21
https://fbref.com/en/players/3e1550ee/Scott-Carson,NA,NA,NA,NA
https://fbref.com/en/players/5cc3ce65/Shea-Charles,0,0,1,-1
https://fbref.com/en/players/e46012d4/Kevin-De-Bruyne,2.31,69,23,46
https://fbref.com/en/players/dd897ee7/Liam-Delap,NA,NA,NA,NA
https://fbref.com/en/players/31c69ef1/Ruben-Dias,2.65,65,16,49
https://fbref.com/en/players/3bb7b8b4/Ederson,2.34,89,32,57
https://fbref.com/en/players/ed1e53f3/Phil-Foden,2.31,49,16,33
https://fbref.com/en/players/22f6ed2c/Claudio-Gomes,NA,NA,NA,NA
https://fbref.com/en/players/01e5f06e/Sergio-Gomez,2.58,5,6,-1
https://fbref.com/en/players/b0b4fd3e/Jack-Grealish,2.64,63,16,47
https://fbref.com/en/players/819b3158/Ilkay-Gundogan,2.39,71,20,51
https://fbref.com/en/players/1f44ac21/Erling-Haaland,2.37,84,26,58
https://fbref.com/en/players/190163f3/Ben-Knight,NA,NA,NA,NA
https://fbref.com/en/players/119b9a8e/Aymeric-Laporte,2.33,21,10,11
https://fbref.com/en/players/b57e066e/Rico-Lewis,2.29,18,8,10
https://fbref.com/en/players/892d5bb1/Riyad-Mahrez,2.5,51,23,28
https://fbref.com/en/players/387e1d35/Luke-Mbete-Tatu,NA,NA,NA,NA
https://fbref.com/en/players/c1242d4e/Stefan-Ortega,2.33,5,1,4
https://fbref.com/en/players/91ca4a16/Nico-OReilly,NA,NA,NA,NA
https://fbref.com/en/players/dc7f8a28/Cole-Palmer,2.64,3,4,-1
https://fbref.com/en/players/53552942/Maximo-Perrone,3,0,1,-1
https://fbref.com/en/players/4f565d77/Kalvin-Phillips,2.58,1,3,-2
https://fbref.com/en/players/3434ac72/Alexander-Robertson,NA,NA,NA,NA
https://fbref.com/en/players/6434f10d/Rodri,2.39,83,26,57
https://fbref.com/en/players/3eb22ec9/Bernardo-Silva,2.35,61,24,37
https://fbref.com/en/players/5eecec3d/John-Stones,2.52,52,17,35
https://fbref.com/en/players/86dd77d1/Kyle-Walker,2.37,54,20,34
https://fbref.com/en/players/c19a2df1/Josh-Wilson-Esbrand,NA,NA,NA,NA
https://fbref.com/en/players/99127249/Antony,1.88,29,21,8
https://fbref.com/en/players/50dc94ce/Donny-van-de-Beek,1.71,3,3,0
https://fbref.com/en/players/e4588897/Rhys-Bennett,NA,NA,NA,NA
https://fbref.com/en/players/bf713136/Nathan-Bishop,NA,NA,NA,NA
https://fbref.com/en/players/cc70a1d5/Jack-Butland,NA,NA,NA,NA
https://fbref.com/en/players/4d224fe8/Casemiro,2.11,37,21,16
https://fbref.com/en/players/d9565625/Diogo-Dalot,1.77,32,34,-2
https://fbref.com/en/players/3a949a25/Martin-Dubravka,NA,NA,NA,NA
https://fbref.com/en/players/2fba6108/Anthony-Elanga,2.13,8,2,6
https://fbref.com/en/players/980522ec/Christian-Eriksen,2.14,33,25,8
https://fbref.com/en/players/507c7bdf/Bruno-Fernandes,2.03,57,39,18
https://fbref.com/en/players/b853e0ad/Fred,1.97,24,22,2
https://fbref.com/en/players/7aa8adfe/Alejandro-Garnacho,2.05,16,13,3
https://fbref.com/en/players/4e015693/James-Garner,NA,NA,NA,NA
https://fbref.com/en/players/7ba6d84e/David-de-Gea,1.97,58,43,15
https://fbref.com/en/players/a6de6361/Tom-Heaton,NA,NA,NA,NA
https://fbref.com/en/players/6fa3c28e/Zidane-Iqbal,NA,NA,NA,NA
https://fbref.com/en/players/c1d75f69/Marc-Jurado,NA,NA,NA,NA
https://fbref.com/en/players/bc67a0e1/Matej-Kovar,NA,NA,NA,NA
https://fbref.com/en/players/f5deef4c/Victor-Lindelof,1.95,29,16,13
https://fbref.com/en/players/d8931174/Harry-Maguire,2.5,15,7,8
https://fbref.com/en/players/c6220452/Kobbie-Mainoo,3,0,0,0
https://fbref.com/en/players/6b6c793c/Tyrell-Malacia,2,22,14,8
https://fbref.com/en/players/8b788c01/Anthony-Martial,2.19,16,8,8
