Url,Cmp_Total,Att_Total,TotDist_Total,PrgDist_Total,PrgP
https://fbref.com/en/players/2bffcbf2/Lorenzo-Malagrida,31,42,381,99,4
https://fbref.com/en/players/ca73910d/Daniele-Montevago,23,40,228,22,0
https://fbref.com/en/players/b233e8e4/Jeison-Murillo,456,557,9153,3324,35
https://fbref.com/en/players/d183e9d6/Nicola-Murru,254,331,4454,2064,27
https://fbref.com/en/players/48329ff8/Samuel-Ntanda,1,1,5,0,0
https://fbref.com/en/players/e33f36d5/Bram-Nuytinck,559,659,11417,3707,23
https://fbref.com/en/players/3b9858f5/Marios-Oikonomou,63,85,1271,547,2
https://fbref.com/en/players/3d6cee81/Flavio-Paoletti,138,168,2534,583,8
https://fbref.com/en/players/62437b4f/Ignacio-Pussetto,34,56,404,91,1
https://fbref.com/en/players/ee4f2f3b/Fabio-Quagliarella,159,245,2528,609,25
https://fbref.com/en/players/d7a35008/Nicola-Ravaglia,213,325,5681,4153,0
https://fbref.com/en/players/f1cfc209/Tomas-Rincon,1018,1245,18851,5530,122
https://fbref.com/en/players/4830e0af/Abdelhamid-Sabiri,310,461,5531,1574,49
https://fbref.com/en/players/9142b22f/Telasco-Segovia,3,3,38,0,0
https://fbref.com/en/players/14ae023f/Martin-Turk,89,142,3103,2663,0
https://fbref.com/en/players/33ecf462/Valerio-Verre,282,398,5116,1682,45
https://fbref.com/en/players/75e60d75/Ronaldo-Vieira,NA,NA,NA,NA,NA
https://fbref.com/en/players/bdc74a8f/Gonzalo-Villar,317,381,5395,1357,26
https://fbref.com/en/players/2f7acede/Harry-Winks,792,961,14868,5159,117
https://fbref.com/en/players/ee9040b4/Gerard-Yepes,77,105,1205,271,7
https://fbref.com/en/players/3b12b11f/Alessandro-Zanoli,535,700,8772,2740,36
https://fbref.com/en/players/eccbe56a/Filip-Djuricic,586,758,9599,2169,77
https://fbref.com/en/players/ab472696/Agustin-Alvarez-Martinez,68,84,942,179,6
https://fbref.com/en/players/38d9ce53/Janis-Antiste,13,18,159,43,1
https://fbref.com/en/players/2200181e/Kaan-Ayhan,288,332,6000,1702,15
https://fbref.com/en/players/f42d6c13/Nedim-Bajrami,245,355,3599,922,44
https://fbref.com/en/players/53a0e358/Domenico-Berardi,614,909,12161,3346,114
https://fbref.com/en/players/98a84572/Emil-Ceide,123,169,1571,499,19
https://fbref.com/en/players/8cabdc1e/Andrea-Consigli,1130,1427,31355,20598,1
https://fbref.com/en/players/f778fe3f/Luca-DAndrea,61,84,896,334,9
https://fbref.com/en/players/854ee61a/Gregoire-Defrel,211,250,2451,347,10
https://fbref.com/en/players/0fee6bda/Martin-Erlic,1111,1295,22928,7861,65
https://fbref.com/en/players/2a7d27c1/Davide-Frattesi,812,1024,13717,3762,137
https://fbref.com/en/players/65fd099c/Abdou-Harroui,254,308,3861,992,36
https://fbref.com/en/players/a2d9f138/Matheus-Henrique,741,864,12502,3344,116
https://fbref.com/en/players/570bb4b9/Hamed-Junior-Traore,184,245,3077,823,26
https://fbref.com/en/players/0a483542/Giorgos-Kyriakopoulos,300,391,5430,2158,32
https://fbref.com/en/players/2d22cea7/Armand-Lauriente,572,805,8488,2579,90
https://fbref.com/en/players/20094685/Maxime-Lopez,1471,1673,25307,8848,210
https://fbref.com/en/players/91d0fabf/Riccardo-Marchizza,137,181,2272,755,15
https://fbref.com/en/players/8650af85/Gian-Marco-Ferrari,1111,1295,22139,8213,101
https://fbref.com/en/players/1295552e/Mert-Muldur,3,3,30,7,0
https://fbref.com/en/players/ba1e04b3/Pedro-Obiang,363,438,6702,2194,40
https://fbref.com/en/players/f058ed1f/Gianluca-Pegolo,64,77,1652,1058,0
https://fbref.com/en/players/08aa9cd1/Andrea-Pinamonti,324,496,3971,594,29
https://fbref.com/en/players/6e058f06/Giacomo-Raspadori,10,12,207,33,2
https://fbref.com/en/players/10e7f486/Rogerio,1644,2038,28400,11170,185
https://fbref.com/en/players/84594618/Filippo-Romagna,34,36,579,165,0
https://fbref.com/en/players/a378a02a/Ruan,835,939,16214,4320,22
https://fbref.com/en/players/3945ac70/Alessandro-Russo,37,50,750,387,0
https://fbref.com/en/players/76ff8d0d/Kristian-Thorstvedt,372,488,5598,1802,60
https://fbref.com/en/players/a96e5dc0/Jeremy-Toljan,1363,1610,21955,8084,142
https://fbref.com/en/players/82598b71/Nadir-Zortea,310,410,4912,1981,38
https://fbref.com/en/players/8ce30c57/Eder-Alvarez-Balanta,64,91,1237,408,12
https://fbref.com/en/players/fe46e261/Mehmet-Aydin,178,280,3104,1260,15
https://fbref.com/en/players/f0a37d36/Cedric-Brunner,779,1158,14299,6288,77
https://fbref.com/en/players/ab5b7dc1/Marius-Bulter,439,762,6844,2502,86
https://fbref.com/en/players/d1db4b83/Kerim-Calhanoglu,30,42,574,388,3
https://fbref.com/en/players/7bf9400b/Sepp-van-den-Berg,277,334,5687,1969,12
https://fbref.com/en/players/809940aa/Dominick-Drexler,325,498,5190,1661,52
https://fbref.com/en/players/1e43fad8/Ralf-Fahrmann,304,442,9920,8106,0
https://fbref.com/en/players/9642c929/Florian-Flick,129,185,2170,656,12
https://fbref.com/en/players/33182cb8/Michael-Frey,127,222,1706,507,22
https://fbref.com/en/players/f9dfb7ae/Leo-Greiml,160,197,3284,1149,10
https://fbref.com/en/players/8bf58a80/Andreas-Ivan,9,11,100,42,2
https://fbref.com/en/players/ee644761/Moritz-Jenz,374,489,8350,3387,18
https://fbref.com/en/players/463503e2/Marcin-Kaminski,254,314,5229,2285,25
https://fbref.com/en/players/8f0f2230/Kenan-Karaman,129,209,1740,514,18
https://fbref.com/en/players/ab096c6f/Timothee-Kolodziejczak,14,17,289,157,0
https://fbref.com/en/players/f1e855eb/Soichiro-Kozuki,52,85,950,298,10
https://fbref.com/en/players/e717705a/Alex-Kral,586,847,10138,3421,100
https://fbref.com/en/players/9f77012e/Tom-Krauss,578,804,8976,2927,86
https://fbref.com/en/players/72984eee/Jordan-Larsson,87,117,1236,400,12
https://fbref.com/en/players/33b554b7/Danny-Latza,310,394,5376,1274,33
https://fbref.com/en/players/ab3f1bdf/Henning-Matriciani,638,883,12414,4817,51
https://fbref.com/en/players/ebb32f3a/Keke-Maximilian-Topp,4,5,81,42,0
https://fbref.com/en/players/9ec9c8b6/Tobias-Mohr,308,506,6380,2809,28
https://fbref.com/en/players/7e82a78f/Florent-Mollet,113,152,1664,410,14
https://fbref.com/en/players/36d9dabe/Thomas-Ouwejan,295,503,5638,3049,41
https://fbref.com/en/players/3745e8bd/Sebastian-Polter,84,160,1126,290,11
https://fbref.com/en/players/6a52a6c6/Sidi-Sane,7,7,103,6,0
https://fbref.com/en/players/0d55d942/Alexander-Schwolow,567,853,18860,15113,0
https://fbref.com/en/players/65857fdf/Tim-Skarke,94,145,1501,486,13
https://fbref.com/en/players/863ff1ee/Simon-Terodde,212,316,2888,473,19
https://fbref.com/en/players/ff5ea0bf/Malick-Thiaw,108,123,2266,690,3
https://fbref.com/en/players/d75f3980/Jere-Uronen,275,373,4885,2048,30
https://fbref.com/en/players/caffaf5a/Maya-Yoshida,1071,1407,23423,8479,85
https://fbref.com/en/players/fc3697dd/Rodrigo-Zalazar,253,429,5131,1977,34
https://fbref.com/en/players/81442ecb/Marcos-Acuna,970,1307,18018,6997,102
https://fbref.com/en/players/629081bd/Carlos-Alvarez,NA,NA,NA,NA,NA
https://fbref.com/en/players/114bbdee/Loic-Bade,735,847,13873,4762,42
https://fbref.com/en/players/f6798fc3/Yassine-Bounou,717,949,18725,13212,1
https://fbref.com/en/players/2dce876a/Carmona,269,330,4412,1380,11
https://fbref.com/en/players/fb938d24/Jesus-Corona,33,42,446,40,3
https://fbref.com/en/players/fe641c1a/Thomas-Delaney,140,164,2173,461,7
https://fbref.com/en/players/ac295d9e/Marko-Dmitrovic,271,508,9990,8313,0
https://fbref.com/en/players/cc83b74d/Kasper-Dolberg,19,28,257,27,2
https://fbref.com/en/players/04e17fd5/Youssef-En-Nesyri,156,241,2202,328,12
https://fbref.com/en/players/41f32541/Fernando,768,873,13835,3514,67
https://fbref.com/en/players/7b5ab7f2/Bryan-Gil,284,374,3630,945,22
https://fbref.com/en/players/6e4df551/Papu-Gomez,450,535,7565,2319,82
https://fbref.com/en/players/0076ab7f/Nemanja-Gudelj,1445,1602,25141,8231,110
https://fbref.com/en/players/7155e3e1/Pape-Gueye,447,553,8299,2200,59
https://fbref.com/en/players/a0b4bb3e/Isco,346,417,5315,1337,37
https://fbref.com/en/players/9d33c71a/Diego-Iturralde,8,13,113,45,0
https://fbref.com/en/players/4737cebe/Adnan-Januzaj,15,24,229,35,1
https://fbref.com/en/players/2a0c8ba4/Joan-Jordan,963,1102,17030,4971,123
https://fbref.com/en/players/abe66106/Erik-Lamela,588,770,8118,1522,69
https://fbref.com/en/players/133faa84/Marcao,187,217,3094,1265,13
https://fbref.com/en/players/bbf5c11b/Rafa-Mir,176,262,2380,325,11
https://fbref.com/en/players/374d5158/Gonzalo-Montiel,661,851,10029,3892,57
https://fbref.com/en/players/3f10bd22/Jesus-Navas,1000,1332,17177,4865,99
https://fbref.com/en/players/5853ac44/Tanguy-Nianzou,676,772,12120,4079,66
https://fbref.com/en/players/a08b974a/Lucas-Ocampos,333,450,4746,848,37
https://fbref.com/en/players/f9358b61/Pedro-Ortiz,1,1,12,0,0
https://fbref.com/en/players/89f951b5/Ivan-Rakitic,997,1241,17745,4758,148
https://fbref.com/en/players/3376a776/Karim-Rekik,642,700,11249,3819,50
https://fbref.com/en/players/2fbe6af0/Ivan-Romero,1,3,12,2,0
https://fbref.com/en/players/0a69de7b/Kike-Salas,177,211,3258,1273,14
https://fbref.com/en/players/c5642098/Manuel-Sebastian,52,66,952,253,4
https://fbref.com/en/players/4e219ad2/Suso,444,572,8092,2148,86
https://fbref.com/en/players/e73c9bb2/Alex-Telles,542,728,9200,3455,42
https://fbref.com/en/players/58a9a4d9/Oliver-Torres,862,1104,14469,3748,136
https://fbref.com/en/players/f2bf1b0f/Che-Adams,330,498,4651,1042,34
https://fbref.com/en/players/4abac767/Carlos-Alcaraz,222,290,3147,669,28
https://fbref.com/en/players/9eedf0e0/Samuel-Amo-Ameyaw,5,6,74,11,1
https://fbref.com/en/players/328f7d51/Joe-Aribo,280,385,3591,907,39
https://fbref.com/en/players/68c720b5/Adam-Armstrong,220,302,3235,585,16
https://fbref.com/en/players/97333cf5/Stuart-Armstrong,531,676,8041,2224,75
https://fbref.com/en/players/ed8d597c/Dominic-Ballard,5,7,55,5,0
https://fbref.com/en/players/c91441dc/Gavin-Bazunu,718,1178,21528,16289,1
https://fbref.com/en/players/4115ce4e/Jan-Bednarek,753,902,13941,5608,45
https://fbref.com/en/players/a39d11bc/Armel-Bella-Kotchap,749,937,13980,4521,39
https://fbref.com/en/players/c07b7c5c/James-Bree,133,178,1971,741,5
https://fbref.com/en/players/94f8d10c/Duje-Caleta-Car,480,568,9398,3504,33
https://fbref.com/en/players/11ff3d56/Ibrahima-Diallo,317,402,4768,1064,28
https://fbref.com/en/players/254147d4/Moussa-Djenepo,179,244,2605,772,19
https://fbref.com/en/players/65983e4d/Kami-Doyle,5,5,74,0,0
https://fbref.com/en/players/007414dd/Samuel-Edozie,111,164,1348,354,13
https://fbref.com/en/players/68dc0dac/Mohamed-Elyounoussi,426,633,5950,1637,50
https://fbref.com/en/players/cf7fb13a/Juan-Larios,63,82,881,326,4
https://fbref.com/en/players/ecad9aa5/Romeo-Lavia,859,997,14815,3986,102
https://fbref.com/en/players/afed6722/Valentino-Livramento,21,26,302,93,0
https://fbref.com/en/players/b5bf1770/Lyanco,400,558,7719,2787,35
https://fbref.com/en/players/e3a5814e/Ainsley-Maitland-Niles,565,713,9322,3245,57
https://fbref.com/en/players/3544641e/Sekou-Mara,68,107,876,162,7
https://fbref.com/en/players/36c2ca73/Alex-McCarthy,150,249,3585,2452,0
https://fbref.com/en/players/c06d1086/Paul-Onuachu,55,91,757,157,7
https://fbref.com/en/players/ee950928/Mislav-Orsic,2,3,16,0,0
https://fbref.com/en/players/6dfd8f05/Romain-Perraud,623,885,8776,3419,62
https://fbref.com/en/players/ab651565/Nathan-Redmond,0,1,0,0,0
https://fbref.com/en/players/4b511457/Oriol-Romeu,28,30,453,79,4
https://fbref.com/en/players/0b33f6ad/Mohammed-Salisu,879,1196,16118,7370,82
https://fbref.com/en/players/6adbc307/Jack-Stephens,23,28,398,107,3
https://fbref.com/en/players/a62f8bf1/Kamaldeen-Sulemana,189,265,2901,617,36
https://fbref.com/en/players/531a4aa8/Yan-Valery,15,23,213,39,0
https://fbref.com/en/players/1ecb65be/Theo-Walcott,180,262,2284,516,14
https://fbref.com/en/players/984a5a64/Kyle-Walker-Peters,1019,1324,14866,5809,97
https://fbref.com/en/players/3515d404/James-Ward-Prowse,1716,2176,28997,8717,189
https://fbref.com/en/players/46fa7204/Kevin-Agudelo,531,735,7885,2631,110
https://fbref.com/en/players/bcc81786/Kelvin-Amian,830,1110,13341,5833,102
https://fbref.com/en/players/10b9fa99/Ethan-Ampadu,1254,1548,23855,9527,125
https://fbref.com/en/players/1ac232b8/Simone-Bastoni,367,596,6147,2336,32
https://fbref.com/en/players/e892c325/Julius-Beck,5,5,116,29,2
https://fbref.com/en/players/0d077b88/Mehdi-Bourabia,981,1282,15009,4832,113
https://fbref.com/en/players/ac7e640b/Mattia-Caldara,461,600,8308,3214,35
https://fbref.com/en/players/039a4fb6/Tio-Cipot,40,59,522,155,5
https://fbref.com/en/players/085e71a7/Bartlomiej-Dragowski,808,1173,21748,14971,0
https://fbref.com/en/players/f503ea63/Albin-Ekdal,606,782,8887,3150,80
https://fbref.com/en/players/c55967eb/Mikael-Ellertsson,24,40,322,82,3
https://fbref.com/en/players/5cf5c9ad/Salvatore-Esposito,500,653,8468,2456,51
https://fbref.com/en/players/eb76987d/Salvador-Ferrer,73,95,1365,482,1
https://fbref.com/en/players/f9758dae/Emmanuel-Gyasi,646,802,8305,1651,52
https://fbref.com/en/players/c2357b65/Emil-Holm,342,573,5181,1707,40
https://fbref.com/en/players/d8800a46/Petko-Hristov,160,207,2653,997,8
https://fbref.com/en/players/dc3e663e/Jakub-Kiwior,653,775,13165,4165,37
https://fbref.com/en/players/9d60028d/Viktor-Kovalenko,189,241,2975,643,22
https://fbref.com/en/players/b4101c2e/Raimonds-Krollis,5,7,57,23,2
https://fbref.com/en/players/801831fe/Daniel-Maldini,125,187,1665,330,10
https://fbref.com/en/players/f794b426/Federico-Marchetti,14,18,316,175,0
https://fbref.com/en/players/a0aee24e/Joao-Moutinho,30,42,405,162,1
https://fbref.com/en/players/cf961d8d/Dimitris-Nikolaou,1348,1660,24411,9983,105
https://fbref.com/en/players/a4948e67/MBala-Nzola,471,593,5580,916,50
https://fbref.com/en/players/6213fd82/Arkadiusz-Reca,827,1197,14250,5884,79
https://fbref.com/en/players/da5a981b/Jacopo-Sala,36,46,589,199,6
https://fbref.com/en/players/4295f19c/Leandro-Sanca,9,12,171,27,0
https://fbref.com/en/players/57469b2d/Eldor-Shomurodov,143,205,1903,367,15
https://fbref.com/en/players/2cb9486d/David-Strelec,25,43,294,30,1
https://fbref.com/en/players/d3298c99/Daniele-Verde,312,443,5403,1794,42
https://fbref.com/en/players/1bfe5ac9/Przemyslaw-Wisniewski,417,502,8258,2784,24
https://fbref.com/en/players/cc1a0c57/Jeroen-Zoet,75,133,2316,1996,0
https://fbref.com/en/players/54f6afe3/Petar-Zovko,22,36,683,458,0
https://fbref.com/en/players/4e1d5e59/Szymon-Zurkowski,70,101,984,273,10
https://fbref.com/en/players/48b28bfd/Jean-Eudes-Aholou,447,592,7451,2109,50
https://fbref.com/en/players/462475ed/Ludovic-Ajorque,178,255,2614,397,13
https://fbref.com/en/players/10f0fdd3/Jean-Ricner-Bellegarde,952,1242,16743,5003,153
https://fbref.com/en/players/4fb18ca4/Franci-Bouebari,13,23,195,77,0
https://fbref.com/en/players/29c02c9f/Colin-Dagba,401,496,5529,2050,31
https://fbref.com/en/players/8332db56/Thomas-Delaine,356,537,5526,1983,21
https://fbref.com/en/players/6605d143/Habib-Diallo,397,597,5478,968,41
https://fbref.com/en/players/6d0fe035/Mouhamadou-Diarra,506,660,8400,1973,52
https://fbref.com/en/players/43e7a164/Alexander-Djiku,1215,1507,25533,10650,136
https://fbref.com/en/players/0512a60a/Ismael-Doukoure,910,1106,17110,6266,99
https://fbref.com/en/players/50ac8941/Karol-Fila,33,41,464,131,4
https://fbref.com/en/players/42276181/Kevin-Gameiro,591,747,7909,1399,69
https://fbref.com/en/players/5d8d7454/Frederic-Guilbert,617,864,10774,4127,52
https://fbref.com/en/players/300ec91c/Dany-Jean,4,9,46,26,2
https://fbref.com/en/players/c5908bc4/Nordine-Kandil,44,61,565,140,6
https://fbref.com/en/players/321a71a7/Maxime-Le-Marchand,958,1208,18366,7641,90
https://fbref.com/en/players/f7691f63/Dimitri-Lienard,728,982,13692,4011,67
https://fbref.com/en/players/3eaf8817/Lebo-Mothiba,75,98,969,140,7
https://fbref.com/en/players/6043997c/Gerzino-Nyamsi,710,841,14214,5117,68
https://fbref.com/en/players/49070d66/Lucas-Perrin,678,829,13175,5389,50
https://fbref.com/en/players/64ba07c0/Ronael-Pierre-Gabriel,287,364,4660,1705,22
https://fbref.com/en/players/51c30111/Sanjin-Prcic,890,1056,17168,4866,112
https://fbref.com/en/players/6e7f1353/Morgan-Sanson,480,620,8228,2377,60
https://fbref.com/en/players/834b5c4c/Matz-Sels,636,973,18508,14417,0
https://fbref.com/en/players/1d383c10/Marvin-Senaya,4,5,77,58,1
https://fbref.com/en/players/0f8418aa/Ibrahima-Sissoko,489,636,8178,2320,67
https://fbref.com/en/players/2ccd89a3/Eduard-Sobol,298,391,4795,1729,34
https://fbref.com/en/players/c25a7a2a/Yuito-Suzuki,11,13,196,32,3
https://fbref.com/en/players/c76b7567/Adrien-Thomasson,429,524,6717,1586,41
https://fbref.com/en/players/a6c58494/Naouirou-Ahamada,449,529,6965,1651,56
https://fbref.com/en/players/5e66fa06/Waldemar-Anton,1629,2059,32013,12155,135
https://fbref.com/en/players/e61bdd69/Gil-Bastiao-Dias,120,174,1874,372,14
https://fbref.com/en/players/d28339cb/Fabian-Bredlow,510,595,12242,7412,0
https://fbref.com/en/players/c6608135/Darko-Churlinov,0,0,0,0,0
https://fbref.com/en/players/05ba9d7c/Tanguy-Coulibaly,98,141,1412,420,12
https://fbref.com/en/players/2f7fec15/Lilian-Egloff,42,73,574,201,7
https://fbref.com/en/players/c149016b/Wataru-Endo,1170,1477,20923,6187,171
https://fbref.com/en/players/0cf778df/Chris-Fuhrich,552,704,8781,2032,83
https://fbref.com/en/players/923f4dda/Sehrou-Guirassy,329,448,4462,708,30
https://fbref.com/en/players/f24ea523/Genki-Haraguchi,243,301,3710,864,30
https://fbref.com/en/players/204dded0/Hiroki-Ito,1708,2100,35665,12945,158
https://fbref.com/en/players/15f24fe7/Sasa-Kalajdzic,40,63,689,172,4
https://fbref.com/en/players/5762be5c/Atakan-Karazor,945,1116,16475,4393,79
https://fbref.com/en/players/778ccc44/Thomas-Kastanaras,14,17,175,38,2
https://fbref.com/en/players/de4cac2d/Silas-Katompa,295,399,4429,1102,40
https://fbref.com/en/players/f1bc3876/Alou-Kuol,1,1,12,0,0
https://fbref.com/en/players/00963611/Konstantinos-Mavropanos,1255,1512,27727,9978,120
https://fbref.com/en/players/f76022e7/Enzo-Millot,311,396,4366,1069,29
https://fbref.com/en/players/29ddfb9c/Clinton-Mola,3,6,52,24,0
https://fbref.com/en/players/cbac6ec9/Florian-Muller,597,733,15453,10711,2
https://fbref.com/en/players/30261ba1/Nikolas-Nartey,225,282,3486,1202,22
https://fbref.com/en/players/ff3d391c/Juan-Perea,50,79,753,185,8
https://fbref.com/en/players/83e1f40e/Luca-Pfeiffer,129,201,2051,499,22
https://fbref.com/en/players/af0d79a9/Borna-Sosa,1076,1458,18458,7607,128
https://fbref.com/en/players/99f7e9aa/Pascal-Stenzel,174,223,3784,1405,13
https://fbref.com/en/players/b492126a/Tiago-Tomas,197,326,2984,912,25
https://fbref.com/en/players/cd61c7af/Lauren-Ulrich,4,5,52,7,1
https://fbref.com/en/players/fb377d11/Josha-Vagnoman,453,584,6868,2125,43
https://fbref.com/en/players/a4effc55/Dan-Axel-Zagadou,841,985,17357,6453,44
https://fbref.com/en/players/246d153b/Ola-Aina,402,544,6725,2554,43
https://fbref.com/en/players/78e6bf2c/Brian-Bayeye,30,50,509,284,3
https://fbref.com/en/players/4ae67f27/Alessandro-Buongiorno,1332,1573,22243,6857,81
https://fbref.com/en/players/933d3b51/Koffi-Djidji,1249,1441,22239,6388,83
https://fbref.com/en/players/548bd0de/Gvidas-Gineitis,75,90,1268,262,6
https://fbref.com/en/players/49136c42/Andrew-Gravillon,131,163,2543,762,9
https://fbref.com/en/players/bb376bed/Ivan-Ilic,713,824,11609,2711,66
https://fbref.com/en/players/a47c6309/Emirhan-Ilkhan,36,43,671,140,8
https://fbref.com/en/players/8b66d9cc/Yann-Karamoh,163,216,2385,407,12
https://fbref.com/en/players/016ff750/Valentino-Lazaro,674,902,11347,4278,74
https://fbref.com/en/players/d023d70f/Karol-Linetty,832,966,13835,3130,73
https://fbref.com/en/players/c6e8cf1f/Sasa-Lukic,627,732,11788,2410,44
https://fbref.com/en/players/9fa26bc2/Vanja-Milinkovic-Savic,1113,1806,35389,25444,0
https://fbref.com/en/players/a9aa0d1d/Aleksei-Miranchuk,653,821,10323,2484,99
https://fbref.com/en/players/599d91d0/Michel-Ndary-Adopo,122,141,1816,492,10
https://fbref.com/en/players/a44d3a3c/Pietro-Pellegri,61,80,785,70,8
https://fbref.com/en/players/0630eb63/Nemanja-Radonjic,298,473,4373,1199,42
https://fbref.com/en/players/9823be92/Samuele-Ricci,1034,1181,17604,4043,104
https://fbref.com/en/players/7f78ad23/Ricardo-Rodriguez,1439,1757,25311,8461,133
https://fbref.com/en/players/0a447501/Antonio-Sanabria,524,691,7116,910,46
https://fbref.com/en/players/e613313c/Perr-Schuurs,1058,1201,20819,6259,56
https://fbref.com/en/players/16463a79/Demba-Seck,127,166,1746,354,17
https://fbref.com/en/players/3cb132e6/Jacopo-Segre,8,9,103,22,0
https://fbref.com/en/players/8b609c34/Wilfried-Singo,853,1138,14659,4321,67
https://fbref.com/en/players/75e60d75/Ronaldo-Vieira,NA,NA,NA,NA,NA
https://fbref.com/en/players/aa8e289e/Nikola-Vlasic,775,981,10928,2475,106
https://fbref.com/en/players/be2706c0/Mergim-Vojvoda,887,1143,15034,6134,125
https://fbref.com/en/players/acf7e795/David-Zima,154,197,2708,743,12
https://fbref.com/en/players/56628958/George-Abbott,1,1,8,0,0
https://fbref.com/en/players/3b8674e6/Rodrigo-Bentancur,738,880,11482,3178,76
https://fbref.com/en/players/6c203af0/Yves-Bissouma,666,733,10412,2333,62
https://fbref.com/en/players/bc914523/Matthew-Craig,5,6,65,1,0
https://fbref.com/en/players/f08490a6/Arnaut-Danjuma,39,56,514,108,2
https://fbref.com/en/players/44781702/Ben-Davies,1040,1281,17332,5962,107
https://fbref.com/en/players/ac861941/Eric-Dier,1708,2001,32594,12717,87
https://fbref.com/en/players/d557d734/Matt-Doherty,329,408,4896,1222,20
https://fbref.com/en/players/df8b52a5/Emerson,848,1060,13378,3797,80
https://fbref.com/en/players/c3e39f12/Fraser-Forster,266,363,6319,4013,0
https://fbref.com/en/players/7b5ab7f2/Bryan-Gil,47,60,638,92,5
https://fbref.com/en/players/92e7e919/Son-Heung-min,680,909,9315,2506,79
https://fbref.com/en/players/8b04d6c1/Pierre-Hojbjerg,2021,2292,36323,9705,235
https://fbref.com/en/players/21a66f6a/Harry-Kane,642,921,12295,4345,180
https://fbref.com/en/players/df3cda47/Dejan-Kulusevski,582,746,8120,2005,67
https://fbref.com/en/players/4f28a6ff/Clement-Lenglet,1270,1465,23668,8588,85
https://fbref.com/en/players/8f62b6ee/Hugo-Lloris,561,728,13442,8398,0
https://fbref.com/en/players/feb5d972/Pape-Matar-Sarr,141,154,2130,449,13
https://fbref.com/en/players/2b622f01/Lucas-Moura,62,89,831,264,13
https://fbref.com/en/players/6fe90922/Ivan-Perisic,713,1121,12565,3575,61
https://fbref.com/en/players/27d0a506/Pedro-Porro,465,648,7553,2604,39
https://fbref.com/en/players/fa031b34/Richarlison,196,279,2927,700,28
https://fbref.com/en/players/a3d94a58/Cristian-Romero,1407,1606,25378,9085,92
https://fbref.com/en/players/da7b447d/Davinson-Sanchez,515,594,9178,2770,35
https://fbref.com/en/players/6aa3e78b/Ryan-Sessegnon,280,390,4093,1075,22
https://fbref.com/en/players/6250083a/Oliver-Skipp,660,772,10674,2639,56
https://fbref.com/en/players/9bc9a519/Djed-Spence,5,9,60,4,0
https://fbref.com/en/players/e9971f2d/Japhet-Tanganga,82,92,1323,541,5
https://fbref.com/en/players/4d90ce8c/Harvey-White,3,8,54,21,0
https://fbref.com/en/players/c2a6033c/Zakaria-Aboukhlal,576,777,7539,1994,72
https://fbref.com/en/players/5e6355f8/Yanis-Begraoui,14,19,207,68,3
https://fbref.com/en/players/636247ca/Veljko-Birmancevic,107,161,1391,503,16
https://fbref.com/en/players/357103bd/Fares-Chaibi,742,1018,11489,3144,101
https://fbref.com/en/players/bfb2056e/Logan-Costa,194,230,3783,1708,18
https://fbref.com/en/players/b70afb45/Thijs-Dallinga,327,522,4337,720,30
https://fbref.com/en/players/4ca4f601/Brecht-Dejaegere,518,664,8008,2371,96
https://fbref.com/en/players/99d660b2/Branco-van-den-Boomen,1684,2214,37506,12927,321
https://fbref.com/en/players/1d5c96f8/Mikkel-Desler,1336,1573,19956,7128,136
https://fbref.com/en/players/698f11e3/Moussa-Diarra,537,646,8760,3452,50
https://fbref.com/en/players/0e12089d/Maxime-Dupe,994,1271,25377,16802,0
https://fbref.com/en/players/badcdcae/Denis-Genreau,243,323,3403,1177,27
https://fbref.com/en/players/52cd0e88/Said-Hamulic,6,10,111,56,2
https://fbref.com/en/players/07ace8c3/Rhys-Healey,8,15,64,7,0
https://fbref.com/en/players/a426a912/Waren-Kamanzi,306,358,4140,1289,22
https://fbref.com/en/players/c43a8336/Kevin-Keben-Biakolo,117,148,1797,613,5
https://fbref.com/en/players/2c70d915/Christian-Mawissa,41,48,600,267,6
https://fbref.com/en/players/e110ea4b/Nathan-NGoumou,25,30,352,110,5
https://fbref.com/en/players/3f319bb9/Rasmus-Nicolaisen,1484,1763,29502,11304,114
https://fbref.com/en/players/ff4df82e/Ado-Onaiwu,252,337,3501,718,30
https://fbref.com/en/players/40ef7347/Rafael-Ratao,590,800,8370,2341,83
https://fbref.com/en/players/9b545925/Anthony-Rouault,1802,2063,34985,13356,136
https://fbref.com/en/players/92ffb8f9/Vincent-Sierro,321,408,6144,1812,49
https://fbref.com/en/players/d7547531/Naatan-Skytta,7,11,87,19,3
https://fbref.com/en/players/a08985b8/Stijn-Spierings,1778,2085,32238,10001,231
https://fbref.com/en/players/39b326ed/Gabriel-Suazo,687,828,10771,4493,79
https://fbref.com/en/players/b99bec05/Issiaga-Sylla,645,838,9771,3801,95
https://fbref.com/en/players/906baf89/Theocharis-Tsingaras,4,5,74,25,1
https://fbref.com/en/players/72d4922b/Oliver-Zanden,47,71,768,319,6
https://fbref.com/en/players/8bc8829a/Lucien-Agoume,619,744,10977,3466,93
https://fbref.com/en/players/22396615/Amar-Ahmed,6,10,79,18,1
https://fbref.com/en/players/3975195f/Thierno-Balde,763,931,11688,3640,60
https://fbref.com/en/players/b088d5d3/Andreas-Bruus,445,637,7410,2626,41
https://fbref.com/en/players/279ddf6a/Xavier-Chavalerin,875,1068,14453,4866,95
https://fbref.com/en/players/cfa49cc1/Abdu-Conte,591,754,10401,3886,56
